premise;question;choice1;choice2;label
Ես սեղմեցի խոնավ սվունգը: ;effect;Այն ջուր է ներծծվել: ;Ջուրը դուրս է թափվել դրանից: ;1
Հանգստացողները նավով գնացին հանգստավայր։ ;cause;Զբոսաշրջության վայրը գրավված էր: ;Կայքը գտնվում էր կղզում։ ;1
Դեռահասը դաջվածք է ստացել: ;cause;Նա վախենում էր ասեղներից: ;Նա ուզում էր ապստամբել: ;1
Իմ տան մոտ կանգնած անծանոթ մեքենա: ;effect;Ես սկսեցի կասկածել: ;Ես ոստիկանություն եմ կանչել: ;0
Հանցագործը ինքն իրեն հանձնվեց: ;cause;Վկայությունները նրան մեղադրում էին: ;Նրա դեմ ոչ մի ապացույց չկար: ;0
Ծանրահասակ մարդը որոշեց նիհարել։ ;effect;Նա դադարեցրել է քաղցրավենիք ուտելը: ;Նա խուսափում էր կոֆեինից: ;0
Աղջիկը սառույցի վրա է ոտնահարել: ;effect;Նա սողացավ: ;Նա ցնցվեց: ;0
Կինը աչքերի տակ օղակներ ուներ: ;cause;Նա ողջ գիշեր արթնացավ: ;Նա իր որդուն քնելու է դրել։ ;0
Լավան հոսում էր հրաբխից։ ;cause;Հրաբուխը ժայթքեց: ;Հրաբուխը քնած էր: ;0
Կինը կոշիկներ էր հագնում: ;cause;Նա գիտեր բոլորին, ովքեր երեկույթին էին։ ;Նա ուզում էր թողնել երեկույթը: ;1
Ես վճարեցի տուրային աշխատակազմի աշխատակազմին: ;effect;Նա թույլ տվեց ինձ անցնել տուրային բակում: ;Նա ինձ պահեց տուրի գոտում: ;0
Գործադիր տնօրենը սնանկացավ: ;cause;Նա վաճառեց իր ընկերության բաժնետոմսերը։ ;Նա իր ունեցվածքը վատնել է։ ;1
Տղամարդը գնաց բժշկի: ;cause;Բժիշկը արձակուրդում էր: ;Տղամարդը հիվանդ էր: ;1
Ես դուրս եկա սենյակից պատուհանից: ;cause;Տունը կրակ էր բռնկում: ;Տունը դատարկ էր: ;0
Տղայի մատները փշրուն դարձան: ;cause;Նա երկար լոգանք է վերցրել։ ;Նա իր ձեռքերը օճառով փոշոտեց։ ;0
Ես կաթը թքեցի: ;cause;Կաթը թթու համ ուներ։ ;Իմ բերանը չոր էր: ;0
Ես կարոտեցի ավտոբուսը: ;effect;Ես վաղ էի աշխատանքի: ;Ես ուշացել էի աշխատանքի: ;1
Բեռնատարը բախվեց մեքենայի հետ: ;effect;Վեռնատարը արագացավ: ;Մեքենան կոտրվեց: ;1
Թիմը մրցույթը խաբեց իրենց օգտին: ;effect;Նրանք հաղթեցին: ;Նրանք դուրս են եկել: ;0
Սոդայի շիշը սրրվեց: ;cause;Ես շրջեցի շիշը: ;Ես պտտեցի գլխարկը: ;1
Տղան փակված էր իր տան առջեւից: ;effect;Նա մտավ բաց պատուհանից։ ;Նա բարձրանում է տանիք։ ;0
Դռան զանգը հնչեց: ;effect;Այցողը թակեց դռան դռան դռան դռան դռան դռան դռան դռան դռան դռան դռան դռան դռան դռան դռան դռան դռան դռան դռան դռան դռան դռան դռան դռան դռան դռան դռան դռան դռան դռան դռ ;Կինը նայում էր դռան կողպեքի անցքից։ ;1
Տղամարդը խեղդել է իր հագուստը: ;effect;Նա այն մաքրել է: ;Նա կախեց այն իր պահարանին: ;0
Աղջիկը սեղմեց ատամի մածուկի խողովակը: ;effect;Ատամնահեղուկը դուրս է եկել խողովակից: ;Աղջիկը թքեց ատամի մածուկը: ;0
Պատերազմի հետեւանքով քաղաքացիական անձանց մահվան դեպքերը աճել են: ;effect;Խաղաղապահները բողոքի ցույց են կազմակերպել: ;Խաղաղապահները շքերթ էին կազմակերպում: ;0
Աղջիկը պոկեց ժապավենը իր մազերից: ;cause;Նա կապեց ժապավենը: ;Կապանը մանուկ տեսք ուներ: ;1
Տղամարդը պլաստիկ վիրահատություն է կատարել: ;effect;Նա ծերացավ: ;Նա ավելի երիտասարդ տեսք ուներ: ;1
Կաղամբից դուրս եկավ մի հավան: ;cause;Ձվը պտտվեց: ;Ես կոտրեցի ձուն: ;0
Բանտարկյալը սոված էր: ;effect;Նա մահացավ: ;Նա փախավ: ;0
Տղամարդը կորցրեց հավասարակշռությունը սանդուղքի վրա: ;effect;Նա բարձրանում էր սանդուղքով։ ;Նա ընկավ սանդուղքից: ;1
Երեխան բռռռաց: ;cause;Նա մի կաթ սոդա խմեց: ;Նա բացեց սոդայի տուփը: ;0
Սառը շունչը մտավ պատուհանից: ;effect;Ես հանգստացա: ;Ես ցնցվեցի: ;1
Ուսանողը կրթաթոշակ ստացավ համալսարան գնալու համար։ ;cause;Դասընկերները հարգում էին նրան։ ;Նա լավ գնահատականներ էր ստանում: ;1
Աղջիկը ծաղրում էր տղային։ ;cause;Նա նրա հարեւանն էր: ;Նա սիրահարված էր նրան: ;1
Սոված թափառողը սնունդ է գողացել: ;cause;Նա կարեկցանք էր հրահրում: ;Նա փող չուներ։ ;1
Ես զանգահարեցի ընկերոջս, որպեսզի զրուցենք: ;cause;Ես ուզում էի առանձինություն: ;Ես ինձ միայնակ էի զգում։ ;1
Տղամարդը ձեռքը երկարեց դեպի ինձ։ ;effect;Ես սեղմեցի նրա ձեռքը: ;Ես նրան ծափահարեցի: ;0
Ես թաքնվեցի: ;cause;Հրավառությունը սկսվեց օդում: ;Ֆրիսբին թռավ դեպի իմ գլուխը: ;1
Աղջիկը կծեց իր եղունգները: ;cause;Նա անհանգստացած էր: ;Նա զարմացավ: ;0
Ես թերթը շրջեցի օրացույցի վրա։ ;cause;Ես ժամացույցում հանդիպում եմ նշում: ;Դա նոր ամսվա սկիզբն էր: ;1
Ամուսինը հայտնաբերեց, որ իր կինը այլասերված է: ;effect;Նա ազատեց իր փաստաբանի աշխատանքից։ ;Նա ամուսնալուծության դիմում է ներկայացրել: ;1
Աղջիկը գցեց գոմե գնդակը: ;effect;Գնդակը ցատկեց: ;Գնդակը փայլում էր: ;0
Աղջիկը սխալ է արել քննության ժամանակ։ ;effect;Նա գուշակեց պատասխանը։ ;Նա ջնջեց իր պատասխանը: ;1
Խաղացողը թակլել է իր հակառակորդին: ;effect;Նրա հակառակորդը բռնել է անցումը: ;Նրա հակառակորդը ընկավ գետնին: ;1
Ես վրանից պտտեցի լոլիկները: ;cause;Նրանք հասուն էին: ;Ես ջրեցի նրանց: ;0
Տղամարդը ցանկանում էր ռոմանտիկ լինել: ;effect;Նա ճաշի ժամանակ հանդիպեց իր նախկին ընկերուհուն: ;Նա իր ընկերուհուն շոկոլադ է գնել։ ;1
Թերմոմետրի մեջ քրքաթը բարձրացել է: ;cause;Ես կորցրել եմ ջերմաչափը: ;Օդը տաքացավ: ;1
Տորնադոն անցավ քաղաքի միջով։ ;effect;Դատարանի տանիքը պայթեց: ;Ավտոմայրուղին վտանգավոր սառցով էր լցվել։ ;0
Ուսանողը ստացել է ուսուցում: ;effect;Նրա գնահատականները բարելավվեցին: ;Նա խաբել է քննության ժամանակ։ ;0
Ես ինձ հարմարավետ էի զգում: ;cause;Ես ծնկի եկա գետնին։ ;Ես ծածկեցի ինձ թաց վերնաշապիկով։ ;1
Ես փայլեց քարին: ;effect;Այն սահուն դարձավ: ;Այն դարձավ փայլուն: ;1
Ես շաքար եմ ավելացրել սուրճին: ;effect;Սուրճը ուժեղ հոտ էր գալիս։ ;Սուրճը քաղցր էր: ;1
Տղամարդը թերթերը փչացրեց։ ;effect;Նա թղթի վրա կտրվածք է ստացել: ;Նա կտորներ էր կտրել թերթերը։ ;0
Ես փայտիկով հարվածեցի եղունգին: ;effect;Մխրը խեղդվել է փայտի մեջ: ;Մխրը ժանգոտվեց։ ;0
Ձուկը կծեց ձախողակին: ;effect;Ձկնորսը ձուկը բերեց։ ;Ձկնորսը ձկնորսական ձկնորսական ձկնորսական ձկնորսական ձկնորսական ձկնորսական ձկնորսական ձկնորսական ձկնորս ;0
Դեռահասը ամաչում էր դպրոց գնալուց։ ;cause;Նա բորբոս է ստացել: ;Նա հանեց իր կրծքավանդակը: ;0
Իմ դեմքի արտահայտությունը լուսավորվեց: ;cause;Ես լավ լուրեր եմ ստացել։ ;Ես կորցրեցի համբերությունը: ;0
Ես ձեռքերս ձեռնաշղթայով եմ մաքրել։ ;cause;Մաշկը խոնավ էր: ;Իմ ձեռքերը խոնավ էին: ;1
Տղամարդը կորցրեց հավասարակշռությունը: ;cause;Նրա տակ նստած աթոռը թափահարվեց։ ;Նա գույնը թափեց աթոռի վրա։ ;0
Խմբի անդամները մեղադրում էին միմյանց: ;cause;Նրանք կորցրեցին իրենց խաղը: ;Նրանց մարզիչը չեղարկեց մարզումը: ;0
Ես ներում խնդրեցի: ;cause;Ես զղջում եմ իմ սխալի համար: ;Ես հասա իմ նպատակին։ ;0
Կինը ձանձրացել է իր ընկերոջից։ ;cause;Նա հարցեր է տվել նրա մասին։ ;Նա անընդհատ խոսում էր իր մասին: ;1
Աղջիկը ժպտաց։ ;effect;Նրա երեսները կարմրացան: ;Նրա խոռոչները երեւում էին: ;1
Թշնամու նավը պայթեց: ;cause;Այն անցավ հանքավայրի վրայով: ;Այն նավարկեց դեպի նավահանգիստ։ ;0
Տղամարդը խոցել է իր ոտքը: ;cause;Նա խեղդվեց ջրհորի մեջ: ;Նա ոտք դրեց կոտրված ապակու վրա։ ;1
Դետեկտիվները հանցագործության վայրը փոշոտել են մատնահետքեր փնտրելու համար: ;effect;Նրանք հայտնաբերեցին մարդասպանի ինքնությունը։ ;Նրանք գտել են զենքը հանցագործության վայրում: ;0
Ավտոմայրուղու վրա շատ երթեւեկություն էր: ;effect;Ես շրջանցեցի ճանապարհը: ;Ես խնդրեցի, որ ինձ տանեն: ;0
Տնտեսական անկում ;effect;Շատ մարդիկ հիվանդացան: ;Շատերը գործազուրկ էին: ;1
Անցման պահապանը սուլոցը թակել է երեխաների վրա: ;cause;Նրանք պատրաստվում էին հակառակ ուղղությամբ երթեւեկության մեջ մտնել: ;Նա ճանաչեց նրանց իր հարեւանությամբ: ;0
Ես աչքերս շրջեցի ընկերոջս վրա։ ;cause;Նա ինձ ճշմարտությունն ասաց: ;Նա մի հեգնանքային դիտարկում արեց։ ;1
Մեքենան վառելիքից դուրս եկավ։ ;effect;Վարորդը մնացել էր ճանապարհին: ;Վարորդը վերցրեց մի հիպչորդին: ;0
Կինը ծննդաբերեց: ;effect;Երեխան ծննդաբերվեց: ;Կինը առավոտյան հիվանդություն էր ունենում: ;0
Տղամարդու գլխարկը քամին քշեց: ;cause;Նա հանեց գլխարկը: ;Արտաքին քամու մեջ էր: ;1
Աղջիկը մասնակցել է իր դասընկերոջ ծննդյան երեկույթին: ;cause;Նա հրավեր էր ստացել։ ;Նա նվեր է գնել: ;0
Տղայի ճակատը տաք էր: ;effect;Մայրը չափեց ջերմությունը: ;Մայրը նրան տարավ այգի: ;0
Տղամարդը իրեն կոլոնիայով է սպրեյցել: ;cause;Նա ուզում էր տպավորություն թողնել իր ժամադրության վրա: ;Նա մազերին գել է դրել։ ;0
Տանը էլեկտրականությունը անջատվեց: ;effect;Ես լամպ էի փնտրում։ ;Ես վերցրեցի փայտ: ;0
Ընտանիքը տեղափոխվեց ավելի մեծ տուն: ;cause;Որդին ավարտել է միջնակարգ դպրոցը։ ;Մայրը երկվորյակներ է ծննդաբերել։ ;1
Մարաթոնիստը դանդաղ քայլում էր։ ;cause;Նա ուզում էր խնայել իր էներգիան։ ;Նա տեսավ վերջի գիծը: ;0
Տղան գնդակահարեց վաճառքի մեքենան: ;cause;Մեքենան փչացրեց փոխանակումը: ;Բաղկաթաղանթը խրված էր: ;1
Իմ ընկերոջ շունը մահացել է։ ;effect;Ես աչքերս շրջեցի նրա վրա։ ;Ես գրկեցի նրան: ;1
Բիզնեսմենի վարկային քարտը մերժվեց: ;effect;Նա պարտք էր գրում: ;Նա կանխիկ վճարեց։ ;1
Մարդը անիծված է: ;cause;Նա կտրեց իր եղունգները։ ;Նա խփեց իր մատը: ;1
Տղամարդը հպարտանում էր իր եղբորով։ ;cause;Նրա եղբայրը վիճում էր նրանց ծնողների հետ: ;Նրա եղբորը ընդունել են իրավաբանական դպրոց: ;1
Աղջիկը ցանկանում էր իմանալ արեւային համակարգի մասին: ;effect;Նա գնացել է գրադարան: ;Նա նայեց աստղերին: ;0
Պաստառը պատին կպցվեց։ ;cause;Ես դրել եմ պաստառը դռան վերեւում: ;Ես պաստառի ետեւում վիտամին եմ դրել: ;1
Հաճախորդը հաստատեց ճարտարապետի նախագծերը շենքի համար: ;effect;Ճարտարապետը կառուցեց շենքը: ;Ճարտարապետը ճշգրտեց նախագծերը: ;0
Տղամարդը գցեց իր գդալը: ;cause;Նրա ձեռքը դողում էր: ;Նա կծեց գդալը: ;0
Ընկերության տնօրենը հրաժարական տվեց։ ;effect;Դիրեկտորների խորհուրդը լուծարեց ընկերությունը: ;Դատախազության խորհուրդը գտավ նրա փոխարինողին: ;1
Ես ուշացա դասախոսությանը: ;effect;Ես նստեցի հետեւի շարքում։ ;Ես մոտեցա բեմին։ ;0
Տղամարդը բանտից դուրս է եկել։ ;cause;Նրա ընտանիքը վճարել է նրա գրավի դիմաց: ;Նա հարձակվեց բանտարկյալի վրա: ;0
Ընտանիքը կորցրեց իր ողջ ունեցվածքը։ ;cause;Նրանք վաճառեցին իրենց տունը։ ;Նրանց տունը բռնկվեց։ ;1
Ես ոտնահարեցի ալյումինե տուփը: ;effect;Պարկը վերամշակված էր: ;Պարկը կոտրվեց: ;1
Աղջիկը միացավ բանավեճի թիմին: ;effect;Նա սովորեց համակարգիչ օգտագործել։ ;Նա սովորեց հաղորդակցման հմտություններ: ;1
Իմ տրամադրությունը բարելավվեց։ ;cause;Ես երաժշտություն էի լսում: ;Ես լվացա ճաշացանկը: ;0
Բարեգործական կազմակերպությունը նպատակ է դրել գումար հավաքել: ;effect;Նրանք կերակրում էին անօթեւաններին: ;Նրանք աճուրդ էին կազմակերպել: ;1
Հեծանվագնացը ընկավ սառը անկյունից: ;effect;Ուղեւորները ծիծաղեցին: ;Ուղեւորները աղաղակեցին: ;1
Ես զայրացած էի։ ;effect;Տունից դուրս գալուց հետո ստուգեցի նամակապարկը: ;Ես փակեցի դուռը, երբ դուրս եկա տնից: ;1
Տղամարդը ցանկանում էր նայել արեւի ծագմանը: ;effect;Նա ուղեւորվել է դեպի հյուսիս: ;Նա վաղ է արթնացել: ;1
Ես թուղթը ծալեցի։ ;effect;Ես վերամշակեցի թուղթը: ;Թուղթը ճզմեց: ;1
Բնական աղետ ;effect;Այլ երկրների ղեկավարները միություն կազմեցին: ;Այլ երկրների ղեկավարները օգնություն են ուղարկել։ ;1
Տղայի հագուստը խոնավացավ: ;cause;Նա դուրս եկավ լողավազանից: ;Նա ընկավ լողավազան: ;1
Ուսանողը շտապեց գիրքը ավարտել: ;cause;Այն պետք է վերադարձվեր գրադարան: ;Նա փոխառել է այն ընկերոջից: ;0
Հանցագործը մահապատժի է ենթարկվել։ ;cause;Նա բանտարկվեց։ ;Նա դատապարտվեց սպանության համար: ;1
Արեւի լույսը մտավ սենյակ: ;cause;Ես բացեցի վարագույրները։ ;Ես բացեցի դուռը։ ;0
Ես քաշեցի կեղծիքի մազերը: ;effect;Նրա փարթիկը հանվեց: ;Նա մաշկը կտրեց: ;0
Հրատարակչությունը ձեռագրում մի նախադասություն փոխեց: ;cause;Նա ձեռագրը համոզիչ գտավ: ;Նա դատավճիռը համարեց անհասկանալի: ;1
Կինը չեղարկեց իր վարկային քարտի հաշիվը: ;cause;Նա հասկացավ, որ քարտը կորած է: ;Նա հասկացավ, որ քարտի ժամկետը լրանում է: ;0
Տղամարդն ու կինը սիրահարվեցին: ;effect;Նրանք հաճախել են քոլեջ: ;Նրանք ամուսնացան: ;1
Երաժշտությունը լսելի չէր։ ;effect;Ես բարձրացրեցի ձայնը: ;Ես իմ սեփական երգը կոմպոզիտոր եմ: ;0
Տղայի մազերը վեր էին կանգնել: ;cause;Աղջիկը խառնաշփոթեց այն: ;Աղջիկը քաշեց այն: ;0
Կրիան ջարդվեց: ;cause;Ես իմ վրա միջատների դեմ դեղն եմ քշել։ ;Ես ոտքս դրեցի միջատի վրա: ;1
Ես բացեցի աչքերս: ;cause;Ես արթնացա: ;Ես հանգստացա: ;0
Իմ հարեւանի երաժշտությունը բարձրաձայն էր: ;effect;Ես խնդրեցի նրան, որ այն նվազեցնի: ;Ես խնդրեցի, որ նա ինձ CD-ն տա։ ;0
Տղամարդու ընտանիքը աղքատ էր ապրում։ ;cause;Նա խնայողաբար էր ծախսում իր եկամուտները։ ;Նա վաստակում էր նվազագույն աշխատավարձից ցածր: ;1
Ուսանողը ավարտել է համալսարանը։ ;effect;Նա աշխատանք էր փնտրում։ ;Նա հոբբի է ձեռք բերել։ ;0
Նկարիչը դեղին գույնը խառնել է կապույտ գույնի հետ: ;effect;Գույնը ամենուր ցրվեց: ;Գույնը կանաչացավ: ;1
Ես փոխեցի խոսակցության թեման: ;cause;Ես այլեւս ոչինչ չունեի, ինչի մասին խոսեմ: ;Զրույցը լարված դարձավ։ ;1
Եղբայրս դուրս է գրվել հիվանդանոցից։ ;effect;Ես ողջունեցի նրան տուն վերադառնալիս: ;Ես նրան սառը ուսը տվեցի: ;0
Բացվեց բեմի վարագույրը: ;effect;Սկսվեց ներկայացման բացման տեսարանը: ;Դերասանները դուրս եկան բեմից։ ;0
Բանտարկյալը ենթարկվեց առեւանգողի հրամաններին: ;cause;Բռնաբարողը սպառնացել է վնասել պատանդին: ;Բռնաբարողը գերինին թողել է մենակ: ;0
Բումի ձայնը բարձրաձայնվեց բեմի վրա։ ;cause;Երաժիշտը թակեց ոտքով: ;Երաժիշտը թմբկահարեց: ;1
Ծնողները շտապեցին իրենց երեխայի ննջասենյակ: ;cause;Երեխան արթնացավ աղաղակելով՝ մղձավանջից: ;Երեխան վախենում էր նայել իր անկողնի տակ: ;0
Կինը հաղորդակցվեց նշաններով։ ;cause;Նա վաղաժամ էր ծնվել: ;Նա ծնվել է խուլ: ;1
Անոր տեղը երաշտ էր։ ;effect;Ջուրը աղտոտվեց: ;Հողերը փչացան։ ;1
Կատուն հետապնդեց թռչունին: ;effect;Թռչունը թռավ: ;Թռչունը վրիպակ է բռնել: ;0
Աղջիկը փոխեց դպրոցը: ;cause;Դպրոցը բաց է ամռանը: ;Նա տեղափոխվեց նոր քաղաք: ;1
Գործարանի սեփականատերը հրաժարվեց աշխատողների աշխատավարձը բարձրացնել: ;effect;Տերերը նոր տնօրեն է նշանակել։ ;Աշխատակիցները գործադուլ են հայտարարել։ ;1
Առաջնորդը հակառակեց իր երկրում ծայրահեղականներին: ;effect;Չափազանցյալները ազդել են նրա վրա: ;Չափազանցյալները սպանեցին նրան: ;1
Ես մերկ ոտքով քայլում էի լողափի վրա։ ;effect;Իմ ոտքերը փաթաթված են ավազով: ;Ծովի վրա ալիքներ են թափվում։ ;0
Ես գիշերը արթնացա սառը զգալով: ;effect;Ես մարզաշապիկ եմ հագել: ;Ես մի բաժակ ջուր խմեցի։ ;0
Մայրը լռեց որդուն: ;cause;Նրա որդին ժպտաց։ ;Նրա որդին բղավում էր: ;1
Իմ ջինսսերի մեջ խոռոչ է եղել: ;cause;Ես փակեցի ջինսսերը: ;Ես թակարդի վրա ընկա: ;1
Տղան կրում էր կրծքավանդակներ: ;effect;Նա ունի կաթված: ;Նրա ատամները ուղղվեցին: ;1
Երեկ մարզադահլիճում մարզվել եմ: ;effect;Այսօր արթնացա մկանների ցավով: ;Այսօր ես արթնացա կոկորդի ցավով: ;0
Աղջիկը ճաշի սեղանի շուրջը շշնջաց իրար հետ: ;effect;Մյուս ուսանողները նստեցին ճաշի սեղանի շուրջ: ;Ճաշի սեղանի շուրջ գտնվող մյուս աշակերտները զգացին, որ իրենց անտեսել են: ;1
Երեխան վայրէջք կատարեց բադի վրա։ ;effect;Նա վեր թռավ օդում: ;Նա որոշեց փորձել անել մի շրջում: ;0
Նամակը դրել եմ փոստարկղում։ ;effect;Նամակը առաքվել է փոստային գրասենյակում: ;Փոստային գրասենյակը արագացրել է նամակը: ;0
Խաղացողը վստահ էր: ;effect;Նա իր ամբողջ փողը խաղադրույք է կատարել: ;Նա տուն գնաց փակ: ;0
Անտառային հրդեհը տարածվեց: ;cause;Քամին ուժեղացավ։ ;Կրակարարները ձերբակալվել են: ;0
Երեխան մաշկը կտրեց ծնկի վրա: ;effect;Մայրը նրան ուղարկեց իր սենյակ: ;Մայրը վերքը կապեց։ ;1
Տղամարդը վերապրեց մահացու հիվանդությունը։ ;cause;Նա ստորագրել է իր կտակը: ;Նա օրգանների փոխպատվաստում է ստացել: ;1
Ես մի կաթիլ խմեցի տաք սուրճից։ ;effect;Ես կծեցի լեզուս: ;Ես այրեցի իմ լեզուն: ;1
Հրատարակչությունը աշխատանքից ազատեց գրողին։ ;cause;Գրողը խուսափել է իր պատմություններում կողմնակալությունից: ;Գրողը բաց թողեց կարեւոր ժամկետը: ;1
Ես ինձ հոգնած էի զգում։ ;cause;Ես ամբողջ օրը քնել եմ: ;Ես ամբողջ օրը սովորեցի: ;1
Բժիշկը հիվանդին ախտորոշեց: ;cause;Նա հայտնաբերեց հիվանդի ախտանիշները: ;Նա դեղորայք է նշանակել հիվանդին: ;0
Ես քորեցի իմ մաշկը: ;cause;Այն քրտինքով էր: ;Այն քորել էր: ;1
Տղամարդը շտապ վիրահատության է ենթարկվել։ ;cause;Նա կորցրեց իր հսկողությունը: ;Նա սրտի կաթված էր ստացել։ ;1
Տղամարդու ձեռքի մկանները բորբոքում են: ;cause;Նա թեքեց իր ձեռքերը: ;Նա մաքրեց իր ձեռքերը: ;0
Տղամարդը բարձրացրեց իր թարթիչները: ;cause;Նա զարմացավ: ;Նա հիասթափված էր։ ;0
Ես ներեցի իմ գործընկերոջ սխալը: ;cause;Ես հավատում էի, որ նրա մտադրությունները բարի են: ;Ես հավատում էի, որ նա ավելի լավ գիտի: ;0
Տղամարդը թողեց ծխելը: ;effect;Նա սկսեց ավելի շատ մարզվել։ ;Նա սկսեց ավելի վաղ արթնանալ: ;0
Կինը հարձակվողին քթի մեջ է հարվածել: ;effect;Հարձակվողի մարմինը անզգայացավ: ;Հարձակվողը սկսեց արյունահոսել: ;1
Դարակը բաց թողեց թիրախը: ;cause;Տղամարդը սխալ էր թիրախավորում: ;Մարդը կորցնում էր խաղը: ;0
Տան սեփականատերը խնդրեց, որ իր տունը այցելի մի բնաջնջող։ ;cause;Նա գետնահարկում առնետներ է հայտնաբերել: ;Նա իր սենյակում մրջյունների ֆերմա էր պահում։ ;0
Ես առաջարկեցի իմ հյուրին, որ դուրս գնանք ճաշելու: ;cause;Ես շատ հոգնած էի, որպեսզի ինչ-որ բան պատրաստեմ: ;Իմ հյուրը մնաց ավելի երկար, քան պետք էր։ ;0
Աղջիկը բռնել է եղբորը, որ կարդում էր իր օրագիրը։ ;effect;Նա սկսեց թաքցնել օրագիրը: ;Նա նոր օրագիր է ստացել։ ;0
Կինը վարձակալության համար փող չուներ։ ;effect;Նա լրացուցիչ ժամեր էր աշխատում: ;Նա թողեց իր աշխատանքը: ;0
Երեխայի ձեռքը արագ հետ քաշվեց: ;cause;Նա դիպչեց տաք վառարանին: ;Նա շան գլխին թարթեց: ;0
Ընկերությունը ցանկանում էր չափել հաճախորդների բավարարվածությունը: ;effect;Նրանք զեղչ են առաջարկել նոր հաճախորդներին։ ;Նրանք հարցում էին անցկացրել հաճախորդների շրջանում: ;1
Ծառե հատակը խեղդվել է: ;cause;Տղան սոֆայից նետեց բարձերը: ;Տղան գետնին աթոռ էր քաշում: ;1
Ես թաքցրել եմ իմ դեմքը: ;cause;Իմ թշնամին ծաղրում էր ինձ: ;Իմ թշնամին բռնել է բռունցքը: ;1
Հայտնի արձանը այրվեց։ ;cause;Այն փոթորիկի է ենթարկվել: ;Մարդիկ գալիս էին այն երկրպագելու: ;0
Ես մրգերը թողել եմ սեղանի վրա։ ;effect;Մրգերը սերմեր են տալիս: ;Մկները լցվեցին պտուղներով։ ;1
Բալերինան ճեղքել է կապան: ;cause;Նա մատներով ցույց տվեց: ;Նա խեղդեց իր կոկորդը: ;1
Երեխայի կոշիկի կապոցները բաց էին: ;cause;Նա սովորեց կապել դրանք: ;Նա խաղադաշտում վազում էր։ ;1
Ես գրքի մեջ գրավված էի։ ;effect;Ես վերադարձրել եմ գիրքը։ ;Ես կորցրել եմ ժամանակի զգացումը: ;1
"""Ես հավատում եմ Աստծուն"" ";cause;Ծնողները ազդել են նրա վրա։ ;Ծնողները զրկվեցին նրանից։ ;0
Մեքենան աստիճանաբար դանդաղեցավ եւ կանգ առավ։ ;cause;Բենզինը վերջացավ: ;Վարորդը քնել է: ;0
Տղամարդը արեւի տակ սառցադեղուկ է կերել: ;effect;Ձմեռայինը կորցրել է իր համը: ;Ձմեռային սառցադեղուկը կաթում էր կոճից: ;1
Ես սենյակում նկարներ եմ կախել: ;cause;Մածուն կեղտոտ էր: ;Պատերը դատարկ էին: ;1
Ես վաղ հեռացա աշխատանքից: ;cause;Ես գլխացավ ունեի։ ;Իմ ղեկավարը հանդիպում էր կազմակերպել: ;0
Շունը կեղտոտեց գորգը: ;effect;Տերը գոռաց շան վրա։ ;Տերը շան համար նվեր էր պատրաստել։ ;0
Ես ներողություն խնդրեցի ընկերոջս: ;effect;Իմ ընկերը ներեց ինձ: ;Իմ ընկերը զայրացավ։ ;0
Տղամարդը աչքի էր ընկնում ամբոխի մեջ։ ;cause;Նա կրում էր ուսապարկ: ;Նա կրում էր նեոնային բաճկոն: ;1
Վկան ստել է երդումի տակ: ;effect;Նա ավարտեց իր վկայությունը: ;Նա մեղադրվել է սուտ երդում տալու մեջ: ;1
Կինը մազերը ներկեց։ ;cause;Նա նոր տեսք ուներ: ;Նա ուզում էր համատեղվել: ;0
Ներգաղթյալները ձերբակալվել են երկրում ապօրինի բնակվելիս: ;effect;Նրանք աշխատանք են գտել։ ;Նրանք արտաքսվեցին: ;1
Հանրային խոսողը կատակ է արել։ ;effect;Հանդիսատեսը ծիծաղեց: ;Հանդիսատեսը ոտքի կանգնեց։ ;0
Ես նայեցի արեւին: ;effect;Արեւը կուրացրեց ինձ: ;Արեւը մաշկս սառեցրեց: ;0
Ես ձանձրացել էի: ;effect;Ես շնչեցի: ;Ես փչացա: ;1
Սթեյքը դժվար էր կտրել։ ;cause;Դանակն ամուր էր: ;Բեթը հում էր: ;0
Կինը հայտարարեց սնանկություն: ;cause;Նա ստացել է դաստիարակության վճար: ;Նա մեծ պարտք է վերցրել։ ;1
Իմ ընկերոջ բնակարանի լույսերը վառված էին: ;effect;Ես մտածում էի, թե նա դուրս է եկել: ;Ես որոշեցի այցելել նրան։ ;1
Ես ծաղիկը դրել եմ իմ քթի տակ: ;effect;Ծաղկեփնջերը կտրվեցին ծաղիկից։ ;Ես բռնել եմ ծաղկի հոտը: ;1
Կինը հուշում էր հուշերին։ ;cause;Նա հանդիպեց մանկության ընկերոջը: ;Նա բղավեց իր երեխաներին։ ;0
Ուսանողը հետաձգեց թերթը։ ;effect;Նա վաղուց էր ներկայացրել թուղթը: ;Նա թուղթը ներկայացրեց ոչ ամբողջական: ;1
Իմ մեքենան փչացել է: ;effect;Ես գնացի առեւտրի կենտրոն: ;Ես զանգահարեցի մեխանիկ: ;1
Ես նամակը նետեցի: ;cause;Անանուն էր: ;Այն անպիտան էր: ;1
Թռչունը թեւերով թեւակոխեց: ;effect;Այն ձվեր է դնում: ;Այն վերեւ բարձրացավ: ;1
Ես կայանեցի մեքենան վարորդի մոտ: ;cause;Գարեջանը բաց էր: ;Գարեջանը լիքն էր: ;1
Հանցագործը հրացանը ուղղել է իր զոհին: ;effect;Հանցագործը վայր դրեց զենքը: ;Կիրառողը բարձրացրեց ձեռքերը: ;1
