premise;question;choice1;choice2;label
Студэнт атрымаў падручнік. ;effect;Яго адзнакі палепшыліся. ;Ён падмануў на экзамене. ;0
Мне было камфортна. ;cause;Я ўпаў на калені на зямлю. ;Я абгарнуўся ў коўдру. ;1
Я шліфаваў камень. ;effect;Ён стаў слізкім. ;Ён стаў бліскучым. ;1
Я дадаў цукар да кавы. ;effect;Кава пахнула моцна. ;Кава была салодкай. ;1
Чалавек пераблытаў паперы. ;effect;Ён атрымаў паперу парэзаць. ;Ён парэзаў паперы. ;0
Я ўдарыў малатком па цвіку. ;effect;Цвік апусціўся ў дрэва. ;Цвік заржавеў. ;0
Рыба ўкусіла рыбу. ;effect;Рыбак выцягнуў рыбу. ;Рыбак перакідвае шнур. ;0
Падлеткам было сорамна хадзіць у школу. ;cause;У яе прыпух. ;Яна зняла сваю абразку. ;0
Мой выраз твару ўспыхнуў. ;cause;Я атрымаў добрыя навіны. ;Я страціў цярпенне. ;0
Я выцерла рукі ручніком. ;cause;Покрыва было мокрае. ;Мае рукі былі мокрыя. ;1
Чалавек згубіў раўнавагу на стуле. ;cause;Калупа хісталася пад ім. ;Ён праліў фарбу на стул. ;0
Супрацоўнікі каманды абвінавачвалі адзін аднаго. ;cause;Яны прайгралі сваю гульню. ;Іх трэнер адмяніў трэніроўку. ;0
Я папрасіў прабачэння. ;cause;Я пашкадаваў аб сваёй памылцы. ;Я дасягнуў сваёй мэты. ;0
Жанчыне стала сумна з яе спадарожнікам. ;cause;Ён задаваў ёй пытанні пра сябе. ;Ён не пераставаў казаць пра сябе. ;1
Дзяўчына ўсміхнулася. ;effect;Яе шчокі пачырванелі. ;Яе ямы выявіліся. ;1
Ворагаў карабель узарвалі. ;cause;Ён прайшоў над шахтай. ;Ён адплыў у гавані. ;0
Чалавек прабіў сабе нагу. ;cause;Ён увайшоў у лужыну. ;Ён наступіў на разбітае шкло. ;1
Дэтэктывы прапылілі месца злачынства на пошук адбіткаў пальцаў. ;effect;Яны высветлілі асобу забойцы. ;Яны знайшлі зброю на месцы злачынства. ;0
На шашы было шмат руху. ;effect;Я ўзяў абыход. ;Я папрасіў падвезці. ;0
Эканоміка краіны абвалілася. ;effect;Шмат людзей захварэлі. ;Многія людзі былі без працы. ;1
Ахоўнік на пераходзе свістаў на дзяцей. ;cause;Яны збіраліся ісці ў процілеглым руху. ;Яна пазнала іх з яе наваколля. ;0
Я перавярнуў вочы, гледзячы на свайго сябра. ;cause;Ён сказаў мне праўду. ;Ён зрабіў саркастычную заўвагу. ;1
У машыны скончыўся бензін. ;effect;Кіроўца затрымаўся на дарозе. ;Кіроўца падняў аўтастопшчыка. ;0
Жанчына пачала родзіць. ;effect;Дзіця нарадзілася. ;Жанчыне было ранішняе млоснае. ;0
Капялюш таго чалавека здымаўся. ;cause;Ён зняў капялюш. ;Звонку было ветрана. ;1
Дзяўчынка прысутнічала на дзень нараджэння аднакласніка. ;cause;Яна атрымала запрашэнне. ;Яна купіла падарунак. ;0
Ляга хлопчыка адчувала гарачы характар. ;effect;Маці памерала яму тэмпературу. ;Яго маці ўзяла яго ў парк. ;0
Чалавек распыліў сябе калоніяй. ;cause;Ён хацеў зрабіць уражанне на сваю спадарожніцу. ;Ён наліў гель на валасы. ;0
Электрычнасць у доме адключылася. ;effect;Я шукаў ліхтар. ;Я ўзяў рыдлёўку. ;0
Сям'я пераехала ў большы дом. ;cause;Сын скончыў сярэднюю школу. ;Маці нарадзіла блізнятак. ;1
Марафоншчык працягваў хадзіць павольным тэмпам. ;cause;Яна хацела зэканоміць энергію. ;Яна ўбачыла фінішную лінію. ;0
Хлопчык стукнуў аўтамат. ;cause;Машына выплюнула сродкі. ;Пакеты чыпсаў затрымаліся. ;1
Сабака майго сябра памёр. ;effect;Я перавярнуў вочы на яго. ;Я абняла яго. ;1
Крэдытную карту бізнэсоўца адмовілі. ;effect;Ён напісаў абавязацельства. ;Ён заплаціў наяўнымі. ;1
Чалавек пракляты. ;cause;Ён пастрыг сабе пазногці. ;Ён патушыў палец на назе. ;1
Чалавек ганарыўся сваім братам. ;cause;Яго брат пасварыўся з бацькамі. ;Яго брата прынялі ў юрыдычную школу. ;1
Дзяўчынка хацела даведацца пра Сонечную сістэму. ;effect;Яна пайшла ў бібліятэку. ;Яна глядзела на зоркі. ;0
Плакат прыляпіўся да сцяны. ;cause;Я паставіў плакат над дзвярыма. ;Я прымацаваў клей на заднюю частку постэра. ;1
Кліент зацвердзіў планы архітэктара на будынак. ;effect;Архітэктар пабудаваў будынак. ;Архітэктар карэктаваў планы. ;0
Чалавек выпусціў лыжку. ;cause;Яго рука дрыжала. ;Ён аблізваў лыжку. ;0
Кіраўнік кампаніі падаў у адстаўку. ;effect;Рада дырэктараў распусціла кампанію. ;Рада дырэктараў знайшла яго замену. ;1
Я спазніўся на лекцыю. ;effect;Я сеў на задні шэраг. ;Я падышоў да трыбуны. ;0
Чалавек быў вызвалены з турмы. ;cause;Яго сям'я заплаціла за яго. ;Ён напаў на аднаго зняволенага. ;0
Сям'я страціла ўсе свае рэчы. ;cause;Яны прадалі свой дом. ;Іх дом загарэўся. ;1
Я наступіў на алюмініевую банку. ;effect;Кансерва была перапрацавана. ;Кансерва атрымаў раздушаны. ;1
Дзяўчына далучылася да каманды дэбатаў. ;effect;Яна навучылася карыстацца кампутарам. ;Яна навучылася навыкам зносін. ;1
Мой настрой палепшыўся. ;cause;Я слухаў музыку. ;Я памыла посуд. ;0
Дабрачынная арганізацыя ставіла сабе за мэту сабраць грошы. ;effect;Яны кармілі бяздомных. ;Яны правялі аўкцыён. ;1
Аранжавы кастынг спусціўся ўніз па стромкім пагорку. ;effect;Пасажыры хіхікалі. ;Пасажыры крычалі. ;1
Я быў у лютасці. ;effect;Я праверыў паштовую скрыню, калі пакідаў дом. ;Я зачыніў дзверы, калі выходзіў з хаты. ;1
Чалавек хацеў паглядзець на ўзыход сонца. ;effect;Ён адправіўся на поўнач. ;Ён рана ўстаў. ;1
Я склала паперу. ;effect;Я перапрацавала паперу. ;Папера зморшчылася. ;1
Нацыя вытрымала прыродную катастрофу. ;effect;Лідары іншых краін склалі саюз. ;Кіраўнікі іншых краін даслалі надзвычайную дапамогу. ;1
Адзенне хлопчыка прамокла. ;cause;Ён вылез з басейна. ;Ён упаў у басейн. ;1
Вучань паспяшаўся скончыць кнігу. ;cause;Яе павінны былі вярнуць у бібліятэку. ;Ён пазычыў яго ад сябра. ;0
Злачынца быў пакараны смерцю. ;cause;Яго кінулі ў турму. ;Яго асудзілі за забойства. ;1
У пакой увайшло сонечнае святло. ;cause;Я расчыніў фіранкі. ;Я адчыніў дзверы. ;0
Я выцягнуў па валасах самозванца. ;effect;Яе парык зняў. ;Яна палысела. ;0
Рэдактар перафармаваў сказ у рукапісе. ;cause;Ён знайшоў рукапіс пераканаўчым. ;Ён палічыў прысуд невыразным. ;1
Жанчына адмяніла сваю крэдытную картку. ;cause;Яна зразумела, што картка знікла. ;Яна зразумела, што тэрмін дзеяння карткі скончыўся. ;0
Мужчына і жанчына закахаліся. ;effect;Яны хадзілі ў каледж. ;Яны ажаніліся. ;1
Музыка была занадта слабой, каб яе пачуць. ;effect;Я павялічыў гучнасць. ;Я саставіла ўласную песню. ;0
Валасы хлопчыка высунуліся. ;cause;Дзяўчына раздражняла яго. ;Дзяўчына выцягнула яго. ;0
Плюшч быў здушаны. ;cause;Я апырскваў сябе рэпеллентам ад жукоў. ;Я наступіў на жука. ;1
Я расплюшчыў вочы. ;cause;Я прачнуўся. ;Я расслабіўся. ;0
Музыка маёй суседкі гучала гучна. ;effect;Я папрасіў яго адмовіцца. ;Я папрасіў у яго пазычыць дыск. ;0
Сям'я гэтага чалавека жыла ў беднасці. ;cause;Ён быў эканомны ў сваіх заробках. ;Ён зарабляў менш за мінімальную зарплату. ;1
Студэнт скончыў універсітэт. ;effect;Ён шукаў працу. ;Ён заняўся хобі. ;0
Мастак змяшаў жоўтую фарбу з сінім фарбам. ;effect;Фарба рассыпалася паўсюль. ;Фарба пазеленела. ;1
Я змяніў тэму размовы. ;cause;У мяне не засталося пра што пагаварыць. ;Гутарка стала напружанай. ;1
Майго брата выпісалі з бальніцы. ;effect;Я вітаў яго дома. ;Я адмовіўся ад яго. ;0
Заслона на сцэне паднялася. ;effect;Пачалася адкрываючая сцэна п'есы. ;Акцёры п'есы выйшалі са сцэны. ;0
Палонны падпарадкаваўся загадам выкрадальніка. ;cause;Выкрадальнік пагражаў нашкодзіць закладніку. ;Выкрадальнік пакінуў закладніка сам-насам. ;0
На сцэне пачуўся гук буму. ;cause;Музыкант пастукаў нагой. ;Музыкант стукаў у барабан. ;1
Бацькі кінуліся ў спальню свайго дзіцяці. ;cause;Дзіця прачнулася, крычучы ад кашмарнага сну. ;Дзіця баялася зазірнуць пад яе ложак. ;0
Жанчына размаўляла мовай жэстаў. ;cause;Яна нарадзілася заўчаснай. ;Яна нарадзілася глухой. ;1
У рэгіёне наступіла засуха. ;effect;Вада стала забруджанай. ;Ураджай загінуў. ;1
Кот пагнаўся за птушкай. ;effect;Птушка адляцела. ;Птушка злавіла чарвяка. ;0
Дзяўчынка змяніла школу. ;cause;Школа адпусціць на лета. ;Яна пераехала ў новы горад. ;1
Уладальнік фабрыкі адмовіўся павышаць зарплату работнікам. ;effect;Уладальнік прызначыў новага мэнэджара. ;Супрацоўнікі пайшлі ў страйк. ;1
Лідар разарваў экстрэмістаў у сваёй краіне. ;effect;Экстрэмісты ўплывалі на яго. ;Экстрэмісты забілі яго. ;1
Я хадзіў босы на пляжы. ;effect;Пясок прыляпіўся да маіх ног. ;Хвалі ўпалі ўздоўж берага. ;0
Я прачнуўся ў сярэдзіне ночы, адчуваючы холад. ;effect;Я апранула трэнажорныя штаны. ;Я выпіў шклянку вады. ;0
Маці прыцішыла сына. ;cause;Яе сын усміхнуўся. ;Яе сын хныкаў. ;1
Дзірка ў маіх джынсах. ;cause;Я зашпіліў джынсы. ;Я спатыкнуўся на тратуары. ;1
Хлопчык насіў аптэчку. ;effect;У яго дзірка ў скуры. ;Яго зубы выпрасталіся. ;1
Я ўчора працаваў у трэнажорнай зале. ;effect;Я прачнуўся сёння з балючымі цягліцамі. ;Я прачнуўся сёння з болем у горле. ;0
Дзяўчына шэптам туды і назад адзін да аднаго за абедзенным сталом. ;effect;Іншыя студэнты селі за абедзенны стол. ;Іншыя вучні за абедзенным сталом адчувалі сябе выкінутымі. ;1
Дзіця прызямліўся на батуце. ;effect;Яна падскочыла назад у паветра. ;Яна вырашыла паспрабаваць зрабіць пераварот. ;0
Я адклаў ліст у паштовую скрыню. ;effect;Ліст дастаўлена паштовым аддзяленнем. ;Паштовае аддзяленне паскорыла ліст. ;0
Азартніца была ўпэўненая. ;effect;Ён паставіў усе свае грошы. ;Ён пайшоў дадому збанкрутаваны. ;0
Лясны пажар распаўсюдзіўся. ;cause;Вецер стаў мацней. ;Пажараў затрымалі. ;0
Дзіця скінула скуру з калена. ;effect;Яго маці адправіла яго ў свой пакой. ;Яго маці павязала рану павязкай. ;1
Чалавек перажыў смяротную хваробу. ;cause;Ён падпісаў сваю запаветную волю. ;Яму перасадзілі орган. ;1
Я глыток з пякучай кавы. ;effect;Я ўкусіў сабе язык. ;Я спаліў свой язык. ;1
Рэдактар звольніў пісьменніка. ;cause;Пісьменніца ў сваіх апавяданнях пазбягала прадузятасці. ;Пісьменнік прапусціў важны тэрмін. ;1
Я адчуваў сябе вычарпаным. ;cause;Я спаў цэлы дзень. ;Я ўвесь дзень вучылася. ;1
Лекар паставіў дыягназ пацыенту. ;cause;Яна вызначыла сімптомы пацыента. ;Яна выпісала пацыенту таблеткі. ;0
Я падрала скуру. ;cause;Гэта было пацешна. ;Яно адчувала сверб. ;1
Мужчыну правялі экстраную аперацыю. ;cause;Ён згубіў самавалоданне. ;У яго быў інфаркт. ;1
Мышцы яго рук выпукласці. ;cause;Ён пагнуў рукі. ;Ён пацёр рукі. ;0
Чалавек падняў бровамі. ;cause;Ён быў здзіўлены. ;Ён адчуваў сябе зняможаным. ;0
Я папрасіў прабачэння за памылку свайго калегі. ;cause;Я верыла, што яго намеры добрыя. ;Я верыў, што ён ведае лепш. ;0
Чалавек кінуў паліць. ;effect;Ён пачаў больш займацца фізічнымі практыкаваннямі. ;Ён пачаў прачынацца раней. ;0
Жанчына ўдарыла нападніка ў нос. ;effect;Цела нападзенца засталося безжыццёвым. ;Нападальнік пачаў крывацець. ;1
Скура прапусціла мішэнь. ;cause;Чалавек быў не ў парадку. ;Чалавек губляў гульню. ;0
Гаспадар хацеў, каб экстрэмізатар прыйшоў у яго дом. ;cause;Ён выявіў пацукоў у склепе. ;У яго ў пакоі была мурашкаферма. ;0
Я прапанаваў майму гасцінцу, каб мы пайшлі на вячэру. ;cause;Я была занадта стомленая, каб што-небудзь прыгатаваць. ;Мой госць застаўся за яе вітаць. ;0
Дзяўчына злавіла брата, які чытаў яе дзённік. ;effect;Яна пачала хаваць дзённік. ;У яе новы дзённік. ;0
Жанчыне не хапала грошай на арэнду. ;effect;Яна працавала паўнавартасна. ;Яна кінула працу. ;0
Дзіцячая рука хутка адступіла. ;cause;Ён дакрануўся да гарачай пліты. ;Ён пагладзіў галаву шчанюка. ;0
Кампанія хацела ацаніць задаволенасць кліентаў. ;effect;Яны прапанавалі зніжку новым кліентам. ;Яны распаўсюджвалі апытанне пакупнікам. ;1
Драўляны падлогу стаў драпалі. ;cause;Хлопчык кінуў падушкі з канапы. ;Хлопчык пацягнуў крэсла па падлозе. ;1
Я прыкрыў свой твар. ;cause;Мой вораг здзекаваўся надо мной. ;Мой вораг падняў кулаком. ;1
Вядомая статуя згарэла. ;cause;Ён быў здзіўлены маланкай. ;Людзі прыходзілі яго шанаваць. ;0
Я пакінуў садавіна на стале. ;effect;Плод выкідвае насенне. ;Мухі наважыліся на фрукты. ;1
Балерына падарвала звязку. ;cause;Яна паказала пальцамі ног. ;Яна выкруціла лодыжку. ;1
Шнуркі ў дзіцяці распусціліся. ;cause;Ён навучыўся іх звязваць. ;Ён бегаў па гульнявой пляцоўцы. ;1
Кніга захапіла мяне. ;effect;Я вярнуў кнігу. ;Я страціла адчуванне часу. ;1
Мужчына меў падобныя перакананні да сваіх бацькоў. ;cause;На яго ўплывалі бацькі. ;Яго бацькі адрокся ад яго. ;0
Аўтамабіль паступова запаволіў і спыніўся. ;cause;У яго скончыўся бензін. ;Кіроўца заснуў. ;0
Чалавек з'еў марозіва на сонцы. ;effect;Марозіва страціла свой густ. ;З-за кукурузы капала марозіва. ;1
Я павесіў карціны ў пакоі. ;cause;Дыван выглядаў брудным. ;Сцены выглядалі голымі. ;1
Я пакінуў працу раней. ;cause;У мяне балела галава. ;Мой начальнік правёў нараду. ;0
Шчанюк запэцкаў дыван. ;effect;Уладальнік папракнуў шчанюка. ;Уладальнік падарыў шчанюку ласунак. ;0
Я папрасіў прабачэння ў сябра. ;effect;Мой сябар дараваў мне. ;Мой сябар раззлаваўся. ;0
Чалавек вылучыўся з натоўпу. ;cause;Ён нёс рюкзак. ;Ён насіў неонавы камізэлька. ;1
Сьведка хлусіла пад прысягай. ;effect;Ён завяршыў свае паказанні. ;Яго абвінавацілі ў хлуснё. ;1
Жанчына пафарбавала валасы. ;cause;Яна хацела новы выгляд. ;Яна хацела змяшацца з навакольнымі. ;0
Імігранты былі злоўленыя, калі нелегальна пражывалі ў краіне. ;effect;Яны знайшлі працу. ;Іх дэпартавалі. ;1
Публічны прамоўца зрабіў жарт. ;effect;Публіка смяялася. ;Аўдыторыя ўстала. ;0
Я паглядзеў у сонца. ;effect;Сонца асляпіла мяне. ;Сонца загарыла маю скуру. ;0
Мне было сумна. ;effect;Я нюхаў. ;Я пазяхаў. ;1
Стэк было цяжка нарэзаць. ;cause;Нож быў тупы. ;Стэк быў сырым. ;0
Жанчына абвясціла банкруцтва. ;cause;Яна атрымала аліменты. ;Яна набрала велізарныя даўгі. ;1
Святло ў кватэры маёй сяброўкі было ўключана. ;effect;Я запытаўся, ці не выйшаў ён. ;Я вырашыў наведаць яго. ;1
Я паклала кветку пад свой нос. ;effect;Ляпелькі адышлі ад кветкі. ;Я адчуў пах кветкі. ;1
Жанчына адчула настальгію. ;cause;Яна сустрэла сяброўку дзяцінства. ;Яна крычала на сваіх дзяцей. ;0
Вучань адклаў працу над тэкстам. ;effect;Ён падаў паперу раней. ;Ён падаў дакумент недасканалым. ;1
Мая машына паламалася. ;effect;Я пайшла ў гандлёвы цэнтр. ;Я патэлефанаваў механіку. ;1
Я адкінуў запіску. ;cause;Гэта было ананімна. ;Гэта было нечытальна. ;1
Птушка махала крыламі. ;effect;Ён адкладаў яйкі. ;Ён падняўся ўверх. ;1
Я прыпаркаваў на прыдарожнай. ;cause;Гараж быў адкрыты. ;Гараж быў поўны. ;1
Злачынца накіраваў пісталет на сваю ахвяру. ;effect;Злачынца адклаў пісталет. ;Ахвяра падымае рукі. ;1
Я з нецярпеннем чакаў выходных. ;cause;Я планаваў прысутнічаць на пахаванні майго дзядзькі. ;Я планаваў прысутнічаць на вяселлі майго сябра. ;1
Я страціла адчуванне часу. ;cause;Я марыла. ;Мне было кепска. ;0
Дакумент быў надрукаваны нечытальна. ;cause;У друкарцы не хапала чарніла. ;Паперы на адбітках не было. ;0
На стадыёне гучаў нацыянальны гімн. ;effect;Фанаты павярнуліся да сцяга. ;На поле кінуліся фанаты. ;0
На смак вадкасць была бязгучнай. ;effect;Я паслужыў яму. ;Я паклаў соль у яго. ;1
Я паклаў папяровы ручнік на праліў. ;effect;Перац паглынае вадкасць. ;Пасля разліву застаўся ліпкі рэштка. ;0
Жанчыну перапынілі, калі яна прачытала кнігу. ;effect;Яна паставіла закладку на сваёй старонцы. ;Яна перачытала кнігу. ;0
Самалёт сутыкнуўся з турбулентнасцю. ;effect;Чалавек зацягнуў рамень бяспекі. ;Чалавек паглядзеў у акно. ;0
Хлопчык уздрыгнуў. ;cause;Дзяўчына не звярнула на яго ўвагі. ;Дзяўчына ўшчыкнула яго. ;1
Лекары прыстасавалі пацыенту штучную канечнасць. ;cause;Яе ампутавалі нагу. ;Яны кантралявалі яе жыццёвыя сігналы. ;0
Хлопчык зашчымеў локцёнку дзяўчыны. ;effect;Яна паціснула яму плячыма. ;Яна адхапіла руку ад яго. ;1
Я папрасіў майго сябра парады. ;cause;Я цаніў яго меркаванне. ;Я ведаў, што маю рацыю. ;0
Хлопчык ступіў у бруд. ;effect;Гліня прыляпілася да яго абутку. ;Бруд ударыў яго ў твар. ;0
У горадзе выпаў некалькі сантыметраў снегу. ;effect;Школы зачыняюцца. ;Людзі хаваліся пад зямлёй. ;0
Змена работніка скончылася. ;effect;Ён пайшоў дадому на дзень. ;Ён пагражаў звольніцца з працы. ;0
Дрэва пашкодзіла дом. ;cause;Дрэва ўпала на дах. ;Дрэва заценяла задняй двор. ;0
Дрэва разарвалася напалову. ;cause;Я склала дровы ў камін. ;Я памахаў сякерай да дрэва. ;1
Сям'я павіншавала пары. ;cause;Пара абвясціла, што яны разыходзяцца. ;Пара абвясціла, што ў іх будзе дзіця. ;1
Дзяўчына даслала хлопчыку валянцінку. ;cause;Яна яго любіла. ;Яна яго пацалавала. ;0
Я кіўнуў галавой, калі пачуў заяву свайго сябра. ;cause;Я была збянтэжаная. ;Я пагадзілася з ім. ;1
Сябры кідалі манету. ;cause;Яны хацелі знайсці кампраміс. ;Яны хацелі прыняць справядлівае рашэнне. ;1
Таймер на кухні выключыўся. ;effect;Мужчына выгрузіў прадукты ў халадзільнік. ;Чалавек выняў піцу з духоўкі. ;1
Жанчына ставіла перад сабой амбіцыйную мэту. ;effect;Яна паслабілася. ;Яна шмат працавала. ;1
Багаты чалавек памёр ад старасці. ;effect;Яго сын трапіў у юрыдычныя непрыемнасці. ;Яго долю атрымаў у спадчыну сын. ;1
Жанчына наступіла на полымя. ;effect;Палымяні згаслі. ;Ад полымя ўздымаўся дым. ;0
Машына жанчыны была ў майстэрні. ;cause;Яе вадзіцельскія правы былі адкліканыя. ;Яна трапіла ў аўтамабільную аварыю. ;1
Я праспаў гадзіннік. ;effect;Я прыгатавала сняданак. ;Я прапусціў сняданак. ;1
Грамадская асоба выйшла з лімузіны. ;effect;Камеры міргалі ў яго кірунку. ;Яго сям'я прысутнічала на прэс-канферэнцыі. ;0
Жанчына затрымалася ў ванне. ;effect;Вада ў ванне стала цёплай. ;Вада з ванны выцякла. ;0
Студэнт хацеў пазнаёміцца з іншымі студэнтамі ў кампусе. ;effect;Ён далучыўся да братэрства. ;Ён вывучаў інжынерыю. ;0
Я падняла падушкі канапы. ;cause;Я шукаў дробязі. ;Я перабудоўваў гасціную. ;0
Воса паляцела да хлопчыка. ;effect;Хлопчык уцёк. ;Хлопчык сабраў кветку. ;0
Жанчыну прызналі вінаватай у парушэнні. ;effect;Яе асудзілі на грамадскія работы. ;Яе асудзілі да смяротнага пакарання. ;0
Я змяшаў цукар у гарачы чай. ;effect;Чай парыўся. ;Цукар растварыўся. ;1
Ветэран хістаўся. ;cause;Яго прызвалі на вайну. ;Ён быў паранены ў баі. ;1
Злачынца ўцёк ад паліцыі. ;effect;Паліцыя прыняла на сябе адказнасць за ахвяру. ;Паліцыя пераследвала злачынцу. ;1
Ноўтбук не ўключаўся. ;cause;Я выпусціў яго. ;Я зараджаў яго. ;0
У шафе жанчыны не засталося месца. ;cause;Яна набыла шырокі гардэроб. ;Яна склала сваё бялізну. ;0
Чалавек быў зламаны сэрцам. ;cause;Яго жонка нарадзіла. ;Яго жонка пакінула яго. ;1
Чалавек атрымаў дыплом. ;effect;Ён стаў кваліфікаваным для працы, якую хацеў. ;Яго прапанова працы была адменена. ;0
Яго голас быў ясна пачуты ўсю аўдыторыю. ;cause;Ён вітаў аўдыторыю. ;Ён гаварыў у мікрафон. ;1
Я кінуў манету ў фантан з вадой. ;effect;Манета апусцілася на дно. ;Манета разарвалася напалову. ;0
Гулец б'е мяч у бок адтуліны. ;effect;Мяч трапіў у дзірку. ;Мяч вярнуўся да гульца. ;0
Я дыхаў пылам на гарышчы. ;effect;У мяне ўпала ікота. ;Я чхнуў. ;1
Касір крамы назваў бяспеку. ;cause;Кліент выкарыстаў фальшывыя грошы. ;Кліент пакінуў запаленыя фары. ;0
Я вынес смецце. ;cause;З-за смецця кухня пахнула. ;Я выпадкова выкінула свой спіс пакупак. ;0
Сям'я паехала ў заапарк. ;effect;Дзеці захапляліся жывёламі. ;Дзеці пагналіся за жывёламі. ;0
Дыханне чалавека было гучным. ;cause;Яго ныркі былі не працуюць. ;Яго лёгкія былі загружаны. ;1
У мяне быў дадатковы білет на канцэрт. ;effect;Я папрасіў майго сябра сказаць, дзе гэта адбываецца. ;Я спытаў сябра, ці не зацікаўлены ён пайсці. ;1
Кандыцыянер у доме зламаўся. ;effect;Я прынёс з сабой коўдры. ;Я адчыніў вокны. ;1
Хлопчыка баліць спіна. ;cause;Ягоны заплечнік быў адкрыты. ;Ягоны заплечнік быў цяжкі. ;1
Я купіў маме падарунак. ;cause;Я выпекла ёй торт. ;Гэта быў яе дзень нараджэння. ;1
Нарцысы ў садзе былі знішчаны. ;cause;Садоўніка ўкусіла пчала. ;Вавёркі выкапалі цыбуліны. ;1
Я паклала гульню. ;effect;Полымя згасла. ;Пасярэднік выпрацаваў полымя. ;1
Спрэчныя бакі дасягнулі ўрэгулявання. ;cause;Яны не хацелі абмяркоўваць гэта ў судзе. ;Яны хацелі аднавіць свае асабістыя адносіны. ;0
Дзяцей адправілі ў дзіцячы дом. ;cause;Іх бацькі памерлі. ;Іх бацькі сапсавалі іх. ;0
Метэарыт упаў у акіян. ;effect;Адбылося цунамі. ;Пачаўся град. ;0
Вандроўнік сутыкнуўся з атрутнай змеяй. ;effect;Яна абязвеччылася. ;Яна панікавала. ;1
Печ стала гарачай. ;cause;Я ўключыла духоўку. ;Я паклала страву ў духоўку. ;0
Я сціснуў цытрынавы клін. ;effect;Лімон заплесне. ;Лімон распырскваў. ;1
Краіна адкрыла новыя землі. ;effect;Краіна пакінула зямлю. ;Краіна ахапіла зямлю. ;1
Шкло ўпала з стала. ;effect;Ён разбіўся па ўсёй падлозе. ;Ён прызямліўся ў кучы бялізны. ;0
Табліца хісталася. ;cause;Падлога была няроўнай. ;Падлога была слізкай. ;0
Бацька зловіў сына на хлусні. ;effect;Яго сын прызнаўся ў праўдзе. ;Бацька давяраў свайму сыну. ;0
Галава чалавека пульсавала ад болю. ;effect;Ён прыняў сіроп ад кашлю. ;Ён прыняў аспірын. ;1
Цягнік запаволіў. ;cause;Ён набліжаўся да станцыі. ;Гэта было зацягванне графіку. ;0
Чалавек прайшоў тэрапію. ;cause;Псіхічныя захворванні былі ў яго сям'і. ;У яго дыягнаставалі дэпрэсію. ;1
Жанчына сціснула сабе горла. ;cause;Яна праглынула ежу. ;Яна задыхнулася ежай. ;1
У жанчыны балела горла. ;effect;Яе голас гучаў хрыплым. ;Яна размаўляла з акцэнтам. ;0
Сабака глядзеў на сочны біфштэк на стале. ;effect;Ён слюнка. ;Ён ляжаў уніз. ;0
Бізнес жанчыны атрымаў поспех. ;effect;Яна звольніла сваіх супрацоўнікаў. ;Яна разбагацела. ;1
Вучні выйшлі з класы. ;cause;Званіў звон. ;Настаўнік прызначыў дамашнюю працу. ;0
Жанчына сцвярджала, што бачыла прывіда. ;effect;Яе знаёмыя выказалі скептычнасць. ;Яе знаёмыя былі з ёй сваякамі. ;0
Чалавек страціў слых. ;cause;Ён ледзь не патануў у акіяне. ;Ён ледзь не загінуў у выбуху. ;1
Дзіця адпусціла шнурку з балона. ;effect;Балон раздуўся. ;Балон падняўся ў паветра. ;1
Чалавек страціў здольнасць гаварыць. ;cause;У яго быў інсульт. ;Ён глыбока ўдыхнуў. ;0
Жанчына спатыкнулася на тратуары. ;cause;У цэменце была расколіна. ;Яна пачула, як яе клікалі. ;0
Чалавек зрабіў гарматны шар у басейн. ;effect;Лятучы скокнуў у пасля яго. ;Чалавек прамочыў ратавальніка. ;1
Я прымала антыбіётыкі. ;effect;Мая інфекцыя прайшла. ;Мая інфекцыя распаўсюдзілася. ;0
Святло ператварылася ў жоўтае. ;effect;Кіроўца націснуў на тармаз. ;Кіроўца завіхавіў трубой. ;0
Пластыкавы кантэйнер расплавіўся. ;cause;Я насыпаў ёмістасць цёплай вадой. ;Я паклаў кантэйнер на гарачую пліту. ;1
Машына была ўдапленая. ;cause;Кіроўца ўдарыў па тэлефонным слупе. ;Кіроўца праехаў на чырвоным святле. ;0
Хлопчык вучыўся ўсю ноч. ;effect;Ён прапусціў экзамен. ;Ён здаў экзамен. ;1
Малады хлопчык чапляўся за выступу басейна. ;cause;Ён баяўся навучыцца плаваць. ;Лятучы быў на дзяжурстве. ;0
Я паклала руку да грудзей. ;effect;Я адчуў, як б'ецца маё сэрца. ;Маё сэрца пачало калаціцца. ;0
Будынак, які прылягаў да майго офіса, знаходзіўся ў стадыі будаўніцтва. ;effect;У маім офісе было шмат людзей. ;У маім офісе было шумна. ;1
Сям'я хацела пазнаёміцца з новымі суседзямі. ;effect;Сям'я запрасіла суседзяў на вячэру. ;Сям'я махала суседзям з двара. ;0
Вада выплёскалася з басейна. ;cause;Плывец нырнуў у басейн. ;Плывец плыў у басейне. ;0
Я ўкусіла кавалак арэхі. ;effect;Я выпадкова праглынула насенне. ;Я выпадкова пашкодзіў зуб. ;0
Хлопчык спатыкнуўся. ;cause;Яго куртка была расшпілена. ;Яго шнуркі былі развязаныя. ;1
Жанчына надзела на вушы ўшчыльняльнікі. ;cause;Яе адцягваў шум. ;Ёй прабілі вушы. ;0
Я напаўняў сваю бутэльку з вадой. ;cause;Я выпіў усю ваду з яго. ;Я трымаў яго ў халадзільніку. ;0
