premise;question;choice1;choice2;label
האישה השתעממה מהדייט שלה. ;cause;הוא שאל אותה שאלות על עצמה. ;הוא דיבר ללא הרף על עצמו. ;1
הילדה פרצה חיוך. ;effect;הלחיים שלה אדומים. ;התגלו החריצים שלה. ;1
ספינת האויב התפוצצה. ;cause;הוא עבר מעל המכרה. ;היא הפליגה לנמל. ;0
האיש דקר את רגלו. ;cause;הוא נכנס לבאר. ;הוא דרש על זכוכית שבורה. ;1
הבלשים סרק את זירת הפשע עבור טביעות אצבעות. ;effect;הם גילו את זהותו של הרוצח. ;הם מצאו את הנשק בזירת הפשע. ;0
הייתה הרבה תנועה בכביש המהיר. ;effect;לקחתי עיקוף. ;ביקשתי טרמפ. ;0
כלכלת המדינה ירדה. ;effect;הרבה אנשים חלו. ;אנשים רבים עמדו בפני אבטלה. ;1
השומר במעבר השרוק לילדים. ;cause;הם עמדו להיכנס לתנועה הפוכה. ;היא זיהתה אותם מהשכונה שלה. ;0
גלגלתי את עיניי על חברתי. ;cause;הוא אמר לי את האמת. ;הוא אמר הערה סרקסטית. ;1
למכונית נגמר הדלק. ;effect;הנהג היה תקוע על הכביש. ;הנהג הרים טרמפיסט. ;0
האישה נכנסה לילידה. ;effect;התינוק נולד. ;לאישה היו בחילות בוקר. ;0
הכובע של האיש נעלם. ;cause;הוא הסיר את הכובע. ;היה רוחות בחוץ. ;1
הילדה השתתפה במסיבת יום ההולדת של חברתה לכיתה. ;cause;היא קיבלה הזמנה. ;היא קנתה מתנה. ;0
מצחו של הילד הרגיש חם. ;effect;אמא שלו לקחה לו את החום. ;אמו לקחה אותו לפארק. ;0
האיש ריסס את עצמו עם קולוניה. ;cause;הוא רצה להרשים את הדייט שלו. ;הוא שם ג'ל בשיער שלו. ;0
החשמל בבית ננתק. ;effect;חיפשתי פנס. ;הרמתי את המפפח. ;0
המשפחה עברה לבית גדול יותר. ;cause;הבן סיים תיכון. ;האם ילדה תאומים. ;1
המרתונר המשיך בקצב איטי. ;cause;היא רצתה לחסוך באנרגיה שלה. ;היא ראתה את קו הסיום. ;0
הילד בעט במכונת האוכל. ;cause;המכונה ירקה את העודף. ;שקית הצ'יפס נתקעה. ;1
הכלב של חבר שלי מת. ;effect;גלגלתי את עיניי אליו. ;חיבקתי אותו. ;1
כרטיס האשראי של איש העסקים נדחה. ;effect;הוא כתב חוב. ;הוא שילם במזומן. ;1
האיש מקולל. ;cause;הוא חתך את הציפורניים שלו. ;הוא פגע בבהב. ;1
האיש היה גאה באחיו. ;cause;אחיו התווכח עם ההורים שלהם. ;אחיו התקבל לבית הספר למשפטים. ;1
הילדה רצתה ללמוד על מערכת השמש. ;effect;היא הלכה לספרייה. ;היא הביטה בכוכבים. ;0
הפוסטר הותקף על הקיר. ;cause;שמתי את הפוסטר מעל הדלת. ;שמתי סרט על גב הפוסטר. ;1
הלקוח אישר את תוכניות האדריכל לבניין. ;effect;האדריכל בנה את הבניין. ;האדריכל שינה את התוכניות. ;0
האיש הפיל את הכף שלו. ;cause;ידו רועדת. ;הוא ליקק את הכף. ;0
"המנכ""ל של החברה התפטר. ";effect;מועצת המנהלים פירקה את החברה. ;מועצת המנהלים מצאה את מחליפו. ;1
הגעתי מאוחר להרצאה. ;effect;ישבתי בשורה האחורית. ;התקרבתי לבמה. ;0
האיש שוחרר מהכלא. ;cause;המשפחה שלו שילמה את הערבות שלו. ;הוא תקף אסיר אחר. ;0
המשפחה איבדה את כל רכושם. ;cause;הם מכרו את הבית שלהם. ;הבית שלהם נשרף. ;1
דרכתי על פחית האלומיניום. ;effect;הפחית הייתה ממוחזרת. ;הפחית נמחצה. ;1
הילדה הצטרפה לקבוצת הוויכוח. ;effect;היא למדה להשתמש במחשב. ;היא למדה מיומנויות תקשורת. ;1
מצב רוחי השתפר. ;cause;הקשבתי למוזיקה. ;אני עשיתי את הכלים. ;0
הארגון הצדקה הציב לעצמו מטרה לגייס כסף. ;effect;הם האכילו את חסרי הבית. ;הם ערכו מכירה פומבית. ;1
הרכבת הרכבת הרכבת הרכבת הרכבת הרכבת הרכבת הרכבת הרכבת הרכבת הרכבת הרכבת הרכבת הרכבת הרכבת הרכבת הרכבת הרכבת הרכבת הרכבת הרכבת ;effect;הנוסעים צחקקו. ;הנוסעים צעקו. ;1
הייתי כועס. ;effect;בדקתי את תיבת הדואר כשעזבתי את הבית. ;דפקתי את הדלת כשיצאתי מהבית. ;1
האיש רצה לצפות בזריחה. ;effect;הוא נסע צפונה. ;הוא קם מוקדם. ;1
קיפלתי את הנייר. ;effect;אני מחזרתי את הנייר. ;הנייר התכווץ. ;1
האומה סבלה אסון טבעי. ;effect;מנהיגים ממדינות אחרות הקימו ברית. ;מנהיגים ממדינות אחרות שלחו סיוע חירום. ;1
הבגדים של הילד רטובים. ;cause;הוא טיפס מתוך הבריכה. ;הוא נפל לבריכה. ;1
התלמיד מיהר לסיים את הספר. ;cause;זה היה אמור להיות מוחזר לספרייה. ;הוא שאל אותו מחבר. ;0
הפושע הוצא להורג. ;cause;הוא נזרק לכלא. ;הוא הורשע ברצח. ;1
אור השמש נכנס לחדר. ;cause;פתחתי את הווילונות. ;פתחתי את הדלת. ;0
אני משכתי את השיער של המתחזה. ;effect;הפאה שלה נעלמה. ;היא הפכה לקירח. ;0
העורך שינה את מילות המשפט בכתב היד. ;cause;הוא מצא את כתב היד משכנע. ;הוא סבר שהמשפט לא ברור. ;1
האישה ביטלה את חשבון כרטיס האשראי שלה. ;cause;היא הבינה שהכרטיס חסר. ;היא הבינה שהכרטיס פג. ;0
הגבר והאישה התאהבו. ;effect;הם למדו במכללה. ;הם התחתנו. ;1
המוזיקה הייתה חלשה מדי כדי לשמוע. ;effect;הגבתי את הקול. ;אני הלחינתי את השיר שלי. ;0
השיער של הילד היה מתנשא. ;cause;הבחורה הרס אותה. ;הבחורה משכה אותו. ;0
החיידק נמחץ. ;cause;ריססתי את עצמי עם דוחה חרקים. ;דרכתי על החרקים. ;1
פתחתי את עיניי. ;cause;התעוררתי. ;הרגעתי. ;0
המוזיקה של השכן שלי הייתה רועשת. ;effect;ביקשתי ממנו להנמיך את זה. ;ביקשתי ממנו להשאיל את הדיסק. ;0
משפחתו של האיש חיה בעוני. ;cause;הוא היה חסכוני עם הרווחים שלו. ;הוא הרוויח פחות מהמשכורת המינימלית. ;1
הסטודנט סיים את לימודיו באוניברסיטה. ;effect;הוא חיפש עבודה. ;הוא לקח תחביב. ;0
האמן שילב צבע צהוב בצבע כחול. ;effect;הצבע נשפך בכל מקום. ;הצבע הפך לירוק. ;1
שיניתי את נושא השיחה. ;cause;נגמרו לי הדברים לדבר עליהם. ;השיחה הפכה למתיחה. ;1
אחי שוחרר מבית החולים. ;effect;ברכתי אותו בחזרה הביתה. ;אני נתתי לו כתף קרה. ;0
הווילון על הבמה התנשא. ;effect;סצנת הפתיחה של המחזה החלה. ;השחקנים במחזה יצאו מהבמה. ;0
בני הערובה נכנעו לפקודות החוטף. ;cause;החוטף איים לפגוע בני הערובה. ;החוטף השאיר את בני הערובה לבד. ;0
בום הדהד על הבמה. ;cause;המוזיקאי טפח ברגלו. ;המוזיקאי הכה בתוף. ;1
ההורים מיהרו לחדר השינה של ילדם. ;cause;הילד התעורר בצרחות מתוך סיוט. ;הילד פחד להסתכל מתחת למיטה שלה. ;0
האישה התקשרה בשפת סימנים. ;cause;היא נולדה בטרם עת. ;היא נולדה חירשת. ;1
התרחשה בצורת באזור. ;effect;המים זיהמו. ;היבולים נהרגו. ;1
החתול רדף אחרי הציפור. ;effect;הציפור עפה. ;הציפור תפסה תולעת. ;0
הילדה החליפה בית ספר. ;cause;בית הספר פנוי לקיץ. ;היא עברה לעיר חדשה. ;1
בעל המפעל סירב להעלות את שכר העובדים. ;effect;הבעלים מינה מנהל חדש. ;העובדים יצאו לשביתה. ;1
המנהיג הפך את הקיצונים למריבים בארצו. ;effect;הקיצונים השפיעו עליו. ;הקיצונים רצח אותו. ;1
הלכתי יחף על החוף. ;effect;חול דבק ברגלי. ;גלים התנגשו לאורך החוף. ;0
התעוררתי באמצע הלילה, והרגשתי קר. ;effect;אני לובש מכנסי סוודר. ;שתיתי כוס מים. ;0
האם השתיקה את בנה. ;cause;הבן שלה חייך. ;הבן שלה התבכיין. ;1
חור נקרע בג'ינס שלי. ;cause;אני רוכשת את הג'ינס. ;מעדתי על המדרכה. ;1
הילד לבש מגב. ;effect;יש לו חור. ;השיניים שלו הפכו ישרות. ;1
התאמנתי אתמול בחדר הכושר. ;effect;התעוררתי היום עם כאבי שריר. ;התעוררתי היום עם כאב גרון. ;0
הילדה לחשה הלוך ושוב אחד לשני בשולחן האוכל. ;effect;תלמידים אחרים התיישבו לשולחן הארוחה. ;תלמידים אחרים בשולחן ארוחת הצהריים הרגישו ננטשו. ;1
הילד נחת על הטרמפולינה. ;effect;היא קפצה חזרה באוויר. ;היא החליטה לנסות לעשות הפנייה. ;0
השארתי את המכתב בתיבת הדואר. ;effect;הדואר העביר את המכתב. ;הדואר הזיז את המכתב. ;0
הימורים היה בטוח. ;effect;הוא הימר את כל כספו. ;הוא חזר הביתה מרושש. ;0
שריפת היער התפשטה. ;cause;הרוח התחזקה. ;הצתרים נעצרו. ;0
הילד קרע את עור הברך שלו. ;effect;אמו שלחה אותו לחדרו. ;אמו שמה תחבושת על הפצע. ;1
האיש שרד את המחלה הקטלנית. ;cause;הוא חתם על צוואתו. ;הוא קיבל השתלת איבר. ;1
לקחתי לגימה מהקפה החם. ;effect;נשכתי את הלשון שלי. ;שרפתי את הלשון שלי. ;1
העורך פיטר את הסופר. ;cause;הסופרת נמנעה מלהיות משוחדת בסיפורים שלה. ;הסופר החמיץ מועד אחרון חשוב. ;1
הרגשתי מותש. ;cause;ישנתי כל היום. ;למדתי כל היום. ;1
הרופא אבחן את המטופל. ;cause;היא זיהתה את הסימפטומים של המטופל. ;היא מרשמת גלולות למטופל. ;0
שריטתי את העור שלי. ;cause;זה היה מזיע. ;זה הרגיש מגרד. ;1
האיש עבר ניתוח חירום. ;cause;הוא איבד את קור רוחו. ;הוא סבל מהתקף לב. ;1
שרירי הזרוע של האיש נפחו. ;cause;הוא כופף את זרועותיו. ;הוא שפשף את זרועותיו. ;0
האיש הרים את הגבות. ;cause;הוא היה מופתע. ;הוא הרגיש מאוכזב. ;0
סלחתי לטעות של עמית שלי. ;cause;האמנתי שהתכוונות שלו היו טובות. ;האמנתי שהוא יודע יותר טוב. ;0
האיש הפסיק לעשן. ;effect;הוא התחיל להתאמן יותר. ;הוא התחיל להתעורר מוקדם יותר. ;0
האישה הכה את התוקף שלה באף. ;effect;גופתו של התוקף התעלמה. ;התוקף התחיל לדמם. ;1
החץ החמיץ את העין של השור. ;cause;האיש לא כיוון נכון. ;האיש הפסיד במשחק. ;0
בעל הבית ביקש שמטפל חיטוי יבוא לביתו. ;cause;הוא גילה חולדות במרתף. ;הוא החזיק חוות נמלים בחדרו. ;0
הצעתי לאורח הבית שלי שנצא לארוחת ערב. ;cause;הייתי עייף מדי כדי להכין משהו. ;אורחת הבית שלי נשארה יותר מדי זמן. ;0
הילדה תפסה את אחיה קורא את היומן שלה. ;effect;היא התחילה להסתיר את היומן. ;היא קיבלה יומן חדש. ;0
לאישה היה מעט כסף לשכירות. ;effect;היא עבדה שעות נוספות. ;היא התפטרה מעבודתה. ;0
ידה של הילד נסוגה במהירות. ;cause;הוא נגע בתנור החם. ;הוא ליטף את ראשו של הגור. ;0
החברה רצתה למדוד את שביעות רצון הלקוחות. ;effect;הם הציעו הנחה ללקוחות חדשים. ;הם חילקו סקר ללקוחות. ;1
רצפת העץ נגרדה. ;cause;הילד זרק את הכריות מהספה. ;הילד גרר כיסא על הרצפה. ;1
אני מגן את הפנים שלי. ;cause;האויב שלי התלונן עלי. ;האויב שלי הרים אגרוף. ;1
הפסל המפורסם נשרף. ;cause;הוא הוכה על ידי ברק. ;אנשים באו לכבד אותו. ;0
השארתי את הפירות על השולחן. ;effect;הפרי שופך זרעים. ;זבובים שורדים על הפרי. ;1
הבלרינה קרעה רצועה. ;cause;היא הצביעה באצבעותיה. ;היא עוותה את הקרסול שלה. ;1
קשרי הנעליים של הילד נפתחו. ;cause;הוא למד איך לקשור אותם. ;הוא רץ במגרש המשחקים. ;1
הספר הרתק אותי. ;effect;החזרתי את הספר. ;איבדתי את תחושת הזמן. ;1
האיש היה דוגמת אמונותיהם של הוריו. ;cause;ההורים שלו השפיעו עליו. ;הוריו דחו אותו. ;0
המכונית האטה בהדרגה עד עצירה. ;cause;נגמר לו הדלק. ;הנהג נרדם. ;0
האיש אכל את הגלידה בשמש. ;effect;הגלידה איבדה את הטעם שלה. ;הגלידה נוטפת מהסוגייה. ;1
תליתי יצירות אמנות בחדר. ;cause;השטיח נראה מלוכלך. ;הקירות נראו ריקים. ;1
עזבתי את העבודה מוקדם. ;cause;היה לי כאב ראש. ;הבוס שלי ערך פגישה. ;0
הכלבלב טמא את השטיח. ;effect;הבעלים נזפה בכלבלב. ;הבעלים נתן לכלבלב ממתק. ;0
התנצלתי בפני חבר שלי. ;effect;חבר שלי סלח לי. ;חברתי התעצבן. ;0
האיש התבלט בקהל. ;cause;הוא נשא תיק גב. ;הוא לבש אפוד ניאון. ;1
העד שיקר תחת שבועה. ;effect;הוא סיים את עדותו. ;הוא הואשם בהשפעת שקר. ;1
האישה צבעה את שערה. ;cause;היא רצתה מראה חדש. ;היא רצתה להשתלב. ;0
המהגרים נתפסו כגרים במדינה. ;effect;הם מצאו עבודה. ;הם גורשו. ;1
הדובר הציבורי סיפר בדיחה. ;effect;הקהל צחק. ;הקהל קם. ;0
הסתכלתי לתוך השמש. ;effect;השמש עיוורת אותי. ;השמש שיזבה את עורי. ;0
הרגשתי משועמם. ;effect;אני נשנחתי. ;התתחננתי. ;1
היה קשה לחתוך את הסטייק. ;cause;הסכין הייתה דוחה. ;הסטייק היה טהור. ;0
האישה הכריזה על פשיטת רגל. ;cause;היא קיבלה תשלום מזונות. ;היא רכשה חובות עצומים. ;1
האורות בדירה של חבר שלי היו דולקים. ;effect;תהיתי אם הוא יצא. ;החלטתי לבקר אותו. ;1
שמתי את הפרח מתחת לאף שלי. ;effect;עלי הפרחים ירדו מהפרח. ;הרגשתי את הריח של הפרח. ;1
האישה הרגישה נוסטלגיה. ;cause;היא נתקלה בחבר ילדות. ;היא צעקה על ילדיה. ;0
התלמיד דחה את העבודה. ;effect;הוא הגיב את העבודה מוקדם. ;הוא שלח את הנייר לא שלם. ;1
המכונית שלי התקלקלה. ;effect;הלכתי לקניון. ;התקשרתי למקאניק. ;1
זרקתי את הפתק. ;cause;זה היה אנונימי. ;זה היה בלתי קריא. ;1
הציפור פנתה בכנפיים. ;effect;הוא הניח ביצים. ;הוא עלה למעלה. ;1
חניתי בכניסה. ;cause;המוסך היה פתוח. ;המוסך היה מלא. ;1
הפושע כיוון את האקדח אל קורבן. ;effect;הפושע הניח את האקדח. ;הקורבן הרים את ידיו. ;1
חיכיתי לסוף השבוע. ;cause;תכננתי להשתתף בהלוויה של דודי. ;תכננתי להשתתף בחתונה של חבר שלי. ;1
איבדתי את תחושת הזמן. ;cause;חלמתי בהקיץ. ;היה לי בחילה. ;0
המסמך הודפס בצורה בלתי קריאה. ;cause;הדפסת הייתה חסרת דיו. ;הדפסה הייתה מחוץ לעיתון. ;0
האצטדיון שיחק את ההמנון הלאומי. ;effect;האוהדים פנו אל הדגל. ;האוהדים רצו לשדה. ;0
הטבילה הייתה חריפה. ;effect;אני משרת אותו. ;שמתי לזה מלח. ;1
אני שם את מגבת הנייר על הנפילה. ;effect;המגבת סופגת את הנוזל. ;השפיכה השאירה שאריות דביקות. ;0
האישה הופרעה באמצע קריאת ספרה. ;effect;היא סימנה את הדף שלה. ;היא קראה את הספר שוב. ;0
המטוס נתקל בטורבולציות. ;effect;האיש לחץ את חגורת הבטיחות שלו. ;האיש הביט החוצה מהחלון. ;0
הילד התחרפן. ;cause;הילדה התעלמה ממנו. ;הבחורה דחפה אותו. ;1
הרופאים העניקו לחולה איבר מלאכותי. ;cause;הם קטפו את הרגל שלה. ;הם ניטרו את התכונות החיוניות שלה. ;0
הילד צבט את המרפק של הילדה. ;effect;היא הניחה לו את כתפיה. ;היא משכה את זרועה ממנו. ;1
ביקשתי עצה מחבר שלי. ;cause;הערכתי את דעתו. ;ידעתי שאני צודק. ;0
הילד דרך בבוץ. ;effect;הבוץ דבק לנעליו. ;הבוץ פגע בו בפרצוף. ;0
העיירה קיבלה כמה סנטימטרים של שלג. ;effect;בתי ספר נסגרו. ;אנשים הסתתרו מתחת לאדמה. ;0
המשמרת של העובד הסתיימה. ;effect;הוא הלך הביתה ליום. ;הוא איים להתפטר מהעבודה. ;0
העץ פגע בבית. ;cause;העץ נפל על הגג. ;העץ סית את החצר האחורית. ;0
העץ נקרע לשניים. ;cause;הרמתי את העץ במנורה. ;אני ניסתי את הגרזן אל תוך העץ. ;1
המשפחה בירכה את הזוג. ;cause;הזוג הודיע שהם מתפרקים. ;הזוג הודיע שהם יולדים תינוק. ;1
הילדה שלחה לילד כרטיס ברכה. ;cause;היא חיבבה אותו. ;היא נישקה אותו. ;0
אני הנידתי בראש על הצהרתו של חברתי. ;cause;הייתי מבולבל. ;הסכמתי איתו. ;1
החברים הוטלו מטבע. ;cause;הם רצו למצוא פשרה. ;הם רצו לקבל החלטה הוגנת. ;1
השעון במטבח נשרף. ;effect;האיש הפיל את המכולת לתוך המקרר. ;האיש הוציא את הפיצה מה духовка. ;1
האישה הציבה לעצמה מטרה שאפתנית. ;effect;היא התייפלה. ;היא עבדה קשה. ;1
האיש העשיר מת מזקנה. ;effect;הבן שלו הסתבך בצרות משפטיות. ;בנו ירש את הון משפחתו. ;1
האישה דרכה על הלהבות. ;effect;הלהבות כבו. ;עשן עלה מהלהבות. ;0
המכונית של האישה הייתה במוסך. ;cause;רישיון הנהיגה שלה בוטל. ;היא הייתה בתאונת דרכים. ;1
ישנתי עד שהשגתי את השעון המעורר. ;effect;הכנתי ארוחת בוקר. ;פספסתי ארוחת בוקר. ;1
הדמות הציבורית יצאה מהלימוזינה. ;effect;מצלמות הבהבו בכיוון שלו. ;משפחתו השתתפה במסיבת העיתונאים. ;0
האישה התעכבה באמבטיה. ;effect;המים של האמבטיה הפכו לחמים. ;המים של האמבטיה נשאבו מהאמבטיה. ;0
הסטודנט בקולג' רצה לפגוש סטודנטים אחרים בקמפוס. ;effect;הוא הצטרף לאחוות. ;הוא למד הנדסה. ;0
הרמתי את כריות הספה. ;cause;חיפשתי כסף קטן. ;סידרתי מחדש את הסלון. ;0
הנחש טס לעבר הילד. ;effect;הילד ברח. ;הילד קנה פרח. ;0
האישה נמצאה אשמה בפשע קל. ;effect;היא נידונה לבצע שירות קהילתי. ;היא הושמשה לתור המוות. ;0
התערבתי את הסוכר לתוך התה החם. ;effect;התה היה באדים. ;הסוכר נמס. ;1
הוותיק הלך עם צלילה. ;cause;הוא גויס למלחמה. ;הוא נפצע בקרב. ;1
הפושע ברח מהמשטרה. ;effect;המשטרה טיפלה בקורבן. ;המשטרה רדפה אחרי הפושע. ;1
המחשב הנייד לא היה מוכן להדליק. ;cause;הפלתי אותו. ;אני טענתי אותו. ;0
לא היה מקום בארון של האישה. ;cause;היא רכשה ארון בגדים נרחב. ;היא קיפלה את הכביסה שלה. ;0
האיש היה שבור לב. ;cause;אשתו ילדה. ;אשתו עזבה אותו. ;1
האיש קיבל תואר. ;effect;הוא התאים למשרה שרצה. ;הצעת העבודה שלו בוטלה. ;0
קולו של האיש הופיע בבירור בכל האולם. ;cause;הוא בירך את הקהל. ;הוא דיבר למיקרופון. ;1
זרקתי מטבע למזרקה של מים. ;effect;המטבע שקע עד היסוד. ;המטבע נשבר לשניים. ;0
השחקן מכה את הכדור לכיוון החור. ;effect;הכדור נכנס לחור. ;הכדור נסוג בחזרה לשחקן. ;0
אני נשמתי באבק בעליית הגג. ;effect;יש לי היקוק. ;התעטשתי. ;1
קופאי החנות התקשר לאבטחה. ;cause;הלקוח השתמש בכסף מזויף. ;הלקוח השאיר את הפנסים שלו דולקים. ;0
הוצאתי את הזבל. ;cause;הזבל גרם למטבח להריח רע. ;בטעות זרקתי את רשימת הקניות שלי. ;0
המשפחה הלכה לגן החיות. ;effect;הילדים העריצו את החיות. ;הילדים רדפו אחרי החיות. ;0
נשימתו של האיש הייתה רועשת. ;cause;הכליות שלו נכשלו. ;הריאות שלו היו סתומות. ;1
היה לי כרטיס נוסף לקונצרט. ;effect;שאלתי את חבר שלי על הנחיות למקום האירוע. ;שאלתי את חבר שלי אם הוא מעוניין ללכת. ;1
המזגן בבית נשבר. ;effect;הבאתי שמיכות. ;פתחתי את החלונות. ;1
הגב של הילד כואב. ;cause;תיק הגב שלו היה פתוח. ;תיק הגב שלו היה כבד. ;1
קניתי לאמא שלי מתנה. ;cause;אפנתי לה עוגה. ;זה היה יום ההולדת שלה. ;1
הנרקסיות בגינה נהרסו. ;cause;דבורה עוקצה את הגנן. ;סנאים חפרו את הנורות. ;1
אני פגעתי במדכאת. ;effect;הלהבה כבה. ;הגפרור יצר להבה. ;1
הצדדים במחלוקת הגיעו להסדר. ;cause;הם לא רצו להתווכח בבית המשפט. ;הם רצו לתקן את היחסים האישיים שלהם. ;0
הילדים נשלחו לבית יתומים. ;cause;ההורים שלהם מתו. ;ההורים שלהם מפנקים אותם. ;0
מטאוריט נחת באוקיינוס. ;effect;קר צונאמי התרחש. ;זה התחיל לרדת ברד. ;0
המטייל נתקל בנחש ארסי. ;effect;היא התייבשה. ;היא נכנסה לפאניקה. ;1
התנור נעשה חם. ;cause;הדלקתי את התנור. ;שמתי את הצלחת בתנור. ;0
אני לחצתי את רסיס הלימון. ;effect;הלימון התנחל. ;לימון רוטף. ;1
המדינה גילתה אדמה חדשה. ;effect;המדינה נטשה את האדמה. ;המדינה התיישבה על האדמה. ;1
הכוס נפלה מהשולחן. ;effect;זה התנפץ על כל הרצפה. ;הוא נחת בערמת כביסה. ;0
השולחן התנדנד. ;cause;הרצפה הייתה לא יציבה. ;הרצפה הייתה חלקלקת. ;0
האב תפס את בנו משקר. ;effect;בנו הודה באמת. ;האבא סומך על בנו. ;0
ראשו של האיש פועם מכאב. ;effect;הוא לקח סירופ שיעול. ;הוא לקח אספירין. ;1
הרכבת האטה. ;cause;הוא התקרב לתחנה. ;זה היה מאחר בלוח הזמנים. ;0
האיש עבר טיפול. ;cause;מחלות נפש היו במשפחתו. ;הוא אובחן עם דיכאון. ;1
האישה החזיקה את גרונה. ;cause;היא בלעה את האוכל שלה. ;היא נחנקה מהאוכל שלה. ;1
לאישה היה כאב גרון. ;effect;הקול שלה נשמע קצוץ. ;היא דיברה במבטא. ;0
הכלב הביט בסטייק העסיסי על השולחן. ;effect;הוא ריר. ;זה שוכב. ;0
העסק של האישה הצליח. ;effect;היא פיטרה את העובדים שלה. ;היא הפכה עשירה. ;1
התלמידים יצאו מהכיתה. ;cause;הפעמון צלצל. ;המורה נתנה לו שיעורי בית. ;0
האישה טענה שהיא ראתה רוח רפאים. ;effect;מכרתה הביעו ספקנות. ;מכרתה קשורה לה. ;0
האיש איבד את השמיעה שלו. ;cause;הוא כמעט טבע באוקיינוס. ;הוא כמעט נהרג בפיצוץ. ;1
הילד שחרר את חבל הבלון. ;effect;הבלון התנפח. ;הבלון עלה באוויר. ;1
האיש איבד את יכולתו לדבר. ;cause;היה לו שבץ. ;הוא נשם עמוק. ;0
האישה מעד על המדרכה. ;cause;היה סדק בטון. ;היא שמעה את שמה נקרא. ;0
האיש עשה כדור תותח לתוך הבריכה. ;effect;הצלה קפץ אחריו. ;האיש הרטיב את הצלה. ;1
לקחתי אנטיביוטיקה. ;effect;הזיהום שלי נעלם. ;הזיהום שלי התפשט. ;0
אורות התנועה הפכו לצהובים. ;effect;הנהג דחף את הבלם. ;הנהג צופר. ;0
הכלי הפלסטיק נמס. ;cause;הרקמתי את המיכל במים חמים. ;שמתי את המיכל על התנור החם. ;1
המכונית קיבלה דקירות. ;cause;הנהג פגע בעמוד טלפון. ;הנהג עבר באור אדום. ;0
הילד למד כל הלילה. ;effect;הוא החמיץ את הבחינה. ;הוא עבר את הבחינה. ;1
הילד הצעיר נצמד לקצה הבריכה. ;cause;הוא פחד ללמוד לשחות. ;הצלה היה בתפקיד. ;0
אני שם את היד שלי על החזה שלי. ;effect;הרגשתי את פעימות הלב שלי. ;קצב הלב שלי עלה. ;0
הבניין הסמוך למשרד שלי היה בבנייה. ;effect;המשרד שלי היה צפוף. ;המשרד שלי היה רועש. ;1
המשפחה רצתה להכיר את השכנים החדשים שלה. ;effect;המשפחה הזמינה את השכנים לארוחת ערב. ;המשפחה מנופפת לשכנים מהחצר שלהם. ;0
מים זורמים מהבריכה. ;cause;השחיין צלל לבריכה. ;השחיין צף בבריכה. ;0
נשכתי חתיכת אבטיח. ;effect;בלעתי בטעות זרעי. ;אני בטעות שברתי את השן שלי. ;0
הילד מעד. ;cause;המעיל שלו היה פתוח. ;קשרי הנעליים שלו היו פתוחים. ;1
האישה שמה את מכשירי האוזניים. ;cause;הרעש הסובב את דעתה. ;היא עשתה חור באוזניים. ;0
מילאתי את בקבוק המים שלי. ;cause;שתיתי את כל המים שבפנים. ;שמרתי אותו במקרר. ;0
התוכנית בטלוויזיה הוסנזה. ;cause;הוא הכיל שפה גסה. ;היה לזה עלילה מורכבת. ;0
הספינה התרסקה. ;effect;הצוות טבע. ;הצוות נתקל בפלשנים. ;0
הילד הרגיש מבולבל מהחידה. ;effect;הוא פתר את החידה. ;הוא ביקש רמז. ;1
הטלפון צלצל. ;effect;האיש ניתק את הטלפון. ;האיש הרים את הטלפון. ;1
האישה הסתכלה עלי. ;effect;חיבקתי אותה. ;הרגשתי לא בנוח. ;1
הקבוצה עזבה את המוזיאון. ;cause;הם צילמו את התערוכות. ;הם ראו את כל התערוכות. ;1
האיש התחיל ויכוח איתי. ;effect;חבר שלי הציג אותי לאיש. ;חבר שלי עמד לצדי. ;1
הצמיג של האופניים שלי היה פנוי. ;effect;השאבתי אוויר לתוך הצמיג. ;החלפתי את ההילוכים על האופניים. ;0
הילדה נראתה חיוורת. ;effect;אביה קרא לה סיפור. ;אביה הרגיש את מצחו. ;1
לא נשאר דיו בעט. ;effect;השתמשתי בעיפרון. ;חתמתי על שמי. ;0
האיש נדחה עבור הלוואה. ;cause;הוא היה בחובות. ;הוא התחיל עסק. ;0
הילדה נשארה בבית מבית הספר. ;cause;היה לה אבעבועות רוח. ;היא נהנתה ללמוד מתמטיקה. ;0
שקית הזבל הייתה מלאה. ;effect;לקחתי אותו לפח האשפה. ;זרקתי אותו בכיור. ;0
שאפתי את השטיח. ;cause;השותף שלי לשירות שפך פונץ'. ;הכלב שלי מפיל שיער. ;1
האיש איבד את קור רוחו. ;effect;הוא כיבה את המחשב שלו. ;הוא זרק כיסא לחלקה. ;1
הילדה זרקה ענף לתוך מדורה. ;effect;הענף נשרף. ;האש כבתה. ;0
האיש יצא מהמקלחת. ;cause;המים החמים נעלמו. ;הוא לא מצא מגבת. ;0
ההורים רצו שילדיהם ילכו לקולג'. ;effect;הם הניחו קרן חיסכון על שכר הלימודים. ;הם עודדו את ילדיהם לשחק בחוץ. ;0
האיש פתח את שרוכי נעליו. ;effect;הנעליים התפרקו. ;הנעליים נבזבזו. ;0
האיש אכל חצי מהמתנה הראשונה. ;effect;הוא הקפיא את שאריות האוכל. ;הוא שמר את המתכון. ;0
הקרסול שלי היה נפוח. ;effect;שמתי קרח על זה. ;השפשפתי עליו קרם. ;0
דלת המשרד שלי הייתה פתוחה. ;effect;דיברתי עם עמית שלי בשולחן שלי. ;שמעתי את השיחה במסדרון. ;1
