premise;question;choice1;choice2;label
ابتسمت الفتاة. ;effect;وجنتيها احمررت ;لقد ظهر غراماتها ;1
السفينة العدوّة انفجرت ;cause;لقد مرّت فوق المنجم ;لقد أبحرت إلى الميناء ;0
الرجل ثقب قدمه. ;cause;لقد دخل في بركة ;لقد داس على زجاج مكسور ;1
المحققون قاموا بتنظيف مسرح الجريمة بحثاً عن بصمات ;effect;لقد اكتشفوا هوية القاتل ;لقد وجدوا السلاح في مسرح الجريمة ;0
كان هناك الكثير من حركة المرور على الطريق السريع. ;effect;لقد أخذت طريقًا مُلتويًا. ;لقد طلبت توصيلة ;0
اقتصاد البلاد تراجع ;effect;الكثير من الناس مرضوا ;الكثير من الناس واجهوا البطالة. ;1
حارس المعبر صفرتها على الأطفال ;cause;كانوا على وشك المشي في حركة المرور القادمة ;لقد تعرفت عليهم من الحي ;0
لقد غضبت من صديقي ;cause;لقد أخبرني بالحقيقة ;لقد قال تعليق ساخر ;1
نفذ من السيارة البنزين. ;effect;السائق كان عالقاً على الطريق ;السائق التقط راكب ;0
بدأت المرأة بالولادة ;effect;لقد ولد الطفل ;المرأة كانت تعاني من غثيان الصباح ;0
قبعة الرجل هبت بعيدا ;cause;لقد خلع القبعة ;كان هناك رياح في الخارج ;1
حضرت الفتاة حفلة عيد ميلاد زميلتها. ;cause;لقد تلقت دعوة ;لقد اشترت هدية ;0
شعر الجبهة الصبي حار. ;effect;لقد قامت والدته بقياس درجة حرارته ;أخذت أمّه إلى الحديقة. ;0
الرجل رش نفسه بالعطر ;cause;أراد أن يبهر رفيقه ;لقد وضع الجل في شعره ;0
لقد انقطع التيار الكهربائي في المنزل ;effect;بحثت عن مصباح ;لقد التقطت مجرفة ;0
انتقلت العائلة إلى منزل أكبر. ;cause;الابن تخرج من المدرسة الثانوية ;الأم أنجبت توأمان. ;1
حافظ الماراثون على خطوة بطيئة. ;cause;أرادت أن تحافظ على طاقتها ;لقد رأت خط النهاية ;0
لقد ركض الصبي آلة البيع ;cause;لقد بصقت الآلة الفكة ;كيس البطاطا المقلية كان عالقاً ;1
كلب صديقي مات ;effect;لقد غضبت عليه ;لقد أعطيـتـه حضنـاً ;1
بطاقة إئتمان رجل الأعمال تم رفضها ;effect;لقد كتب مذكرة دين ;لقد دفع نقداً ;1
الرجل ملعون ;cause;لقد قصّ أظافره. ;لقد أصاب إصبع قدميه ;1
الرجل كان فخوراً بأخيه ;cause;أخوه تشاجر مع والديهما ;أخوه تم قبوله في كلية الحقوق ;1
الفتاة أرادت أن تتعلم عن النظام الشمسي ;effect;ذهبت إلى المكتبة ;لقد نظرت إلى النجوم ;0
علقت الملصقة على الحائط. ;cause;وضعت الملصق فوق الباب ;وضعت شريطاً مُلصقاً على ظهر الملصق ;1
المُستأجر وافق على خطط المهندس المعماري للمبنى. ;effect;المهندس المعماري قام ببناء المبنى. ;المهندس المعماري عدّل الخطط ;0
الرجل أسقط ملعقته ;cause;يده كانت ترتعش ;لقد لعق الملعقة ;0
الرئيس التنفيذي للشركة استقال. ;effect;مجلس الإدارة حل الشركة ;مجلس الإدارة وجد بديلاً له ;1
وصلت متأخراً إلى المحاضرة. ;effect;لقد جلست في الصف الخلفي ;اقتربت من المنصة ;0
الرجل أطلق سراحه من السجن ;cause;عائلته دفعت كفاله ;لقد هاجم زميل سجين ;0
فقدت العائلة كل ممتلكاتها ;cause;لقد باعوا منزلهم ;اشتعلت النار في منزلهم ;1
لقد خطوت على علبة الألومنيوم ;effect;العلبة كانت معاد تدويرها ;لقد تحطمت العلبة ;1
انضمت الفتاة لفريق النقاش ;effect;لقد تعلمت استخدام الحاسوب ;تعلمت مهارات التواصل ;1
مزاجي تحسن ;cause;استمعت للموسيقى ;لقد غسلت الأطباق ;0
لقد وضعت الجمعية الهدف لجمع المال ;effect;لقد أطعموا المشردين ;لقد أقاموا مزاد ;1
لقد سقطت الدوارة الدوارة على المنحدر الحاد ;effect;ضحك الركاب ;الركاب صرخوا ;1
كنت غاضباً ;effect;لقد تفقدت صندوق البريد عند مغادرتي المنزل ;أغلقت الباب عند مغادرتي المنزل. ;1
الرجل أراد مشاهدة شروق الشمس ;effect;لقد سافر شمالاً ;لقد استيقظ مبكراً ;1
لقد طويت الورقة ;effect;لقد أعدت تدوير الورقة ;الورقة تتجعد ;1
لقد عانت الأمة من كارثة طبيعية ;effect;قادة الدول الأخرى شكلوا تحالفاً ;قادة الدول الأخرى أرسلوا مساعدات طارئة ;1
ملابس الفتى أصبحت مبللة ;cause;لقد تسلق من المسبح ;لقد سقط في المسبح ;1
أسرع الطالب لإنهاء الكتاب. ;cause;كان من المفترض أن يعود إلى المكتبة ;لقد استعاره من صديق ;0
تم إعدام المجرم ;cause;لقد سُجن ;لقد أدين بجريمة قتل ;1
ضوء الشمس دخل الغرفة. ;cause;لقد فتحت الستائر ;لقد فتحت الباب ;0
لقد سحبت شعر المحتال ;effect;لقد نزعت شعرها المستعار ;لقد أصبحت أصلع ;0
أعاد المحرر صياغة جملة في المخطوطة. ;cause;وجد المخطوطة مقنعة ;لقد اعتبر أن الحكم غير واضح ;1
لقد ألغت المرأة حساب بطاقة الائتمان ;cause;أدركت أن البطاقة مفقودة ;أدركت أن البطاقة قد انتهت صلاحيتها ;0
الرجل والمرأة وقعا في الحب. ;effect;لقد ذهبوا إلى الجامعة ;لقد تزوجوا ;1
الموسيقى كانت ضعيفة جداً حتى تسمع ;effect;لقد رفعت الصوت ;لقد كتبت أغنيتي الخاصة ;0
شعر الفتى كان يرتفع ;cause;الفتاة قد حطمته ;الفتاة سحبتها ;0
لقد تم سحق الحشرة ;cause;لقد رششت نفسي بمبيد الحشرات ;لقد خطوت على الحشرة ;1
فتحت عيني ;cause;لقد استيقظت ;لقد استرخيت ;0
موسيقى جارتي كانت عالية ;effect;طلبت منه أن يقلل من الصوت ;"لقد طلبت منه أن يستعير الـ""سي دي"". ";0
عائلة الرجل عاشت في فقر. ;cause;كان مقتصدًا في أمواله. ;كان يكسب أقل من الحد الأدنى للأجور ;1
تخرج الطالب من الجامعة. ;effect;لقد بحث عن عمل ;لقد أخذ هواية ;0
قام الفنان بخلط الطلاء الأصفر باللون الأزرق. ;effect;الطلاء يتناثر في كل مكان ;اللون اصبح أخضر ;1
لقد غيرت موضوع المحادثة ;cause;لقد نفذ مني كل شيء لأتحدث عنه ;المحادثة أصبحت متوترة ;1
أخي خرج من المستشفى ;effect;رحبت به في الوطن ;لقد أهملته ;0
الستار على المسرح رفع ;effect;بدأ مشهد الافتتاح للمسرحية. ;خرج ممثلو المسرحية من المسرح. ;0
الرهينة خضعت لأوامر الخاطف ;cause;الخاطف هدد بإيذاء الرهينة ;الخاطف ترك الرهينة لوحده ;0
صيحة صاخبة ترددت عبر المسرح ;cause;الموسيقي طرقت قدمه. ;ضرب الموسيقي الطبل. ;1
أسرع الوالدين إلى غرفة نوم طفلهم ;cause;استيقظ الطفل وهو يصرخ من كابوس. ;الطفل كان خائفاً من النظر تحت سريرها ;0
المرأة تحدثت بلغة الإشارة ;cause;لقد ولدت قبل الأوان ;لقد ولدت صماء ;1
حدث الجفاف في المنطقة. ;effect;أصبح الماء ملوثاً ;المزارع ماتت ;1
طاردت القطة الطائر. ;effect;الطير طار بعيداً ;لقد أمسك الطائر بالدودة ;0
الفتاة غيرت المدرسة ;cause;المدرسة أطلقت الصيف ;لقد انتقلت إلى مدينة جديدة ;1
رفض مالك المصنع زيادة أجور الموظفين. ;effect;المالك عين مدير جديد ;الموظفون ذهبوا إلى الإضراب. ;1
لقد أدى القائد إلى عداء المتطرفين في بلاده ;effect;التطرفين أثرت عليه. ;لقد اغتلته المتطرفون ;1
مشيت حافي القدمين على الشاطئ. ;effect;الرمل علقت في قدمي ;الأمواج تحطمت على طول الشاطئ ;0
استيقظت في منتصف الليل أشعر بالبرد ;effect;لقد ارتديت سروال رياضي ;شربت كوب من الماء ;0
الأم أخمّت ابنها. ;cause;ابنها ابتسم ;ابنها كان يصرخ ;1
ثقب في بنطالي ;cause;لقد أغلقت السراويل ;لقد تعثرت على الرصيف ;1
الولد كان يرتدي تقويمات ;effect;لديه تسوس ;أسنانه أصبحت مستقيمة ;1
لقد تدربت في الصالة الرياضية البارحة ;effect;استيقظت اليوم مع آلام في العضلات ;استيقظت اليوم مع ألم في الحلق ;0
همست الفتاة ذهابا وإيابا إلى بعضها البعض على طاولة الغداء. ;effect;جلس طلاب آخرون على طاولة الغداء. ;الطلاب الآخرون على طاولة الغداء شعروا بالتمييز ;1
سقط الطفل على الترامبولين ;effect;لقد قفزت مرة أخرى في الهواء ;قررت أن تحاول القيام بقلبه ;0
لقد وضعت الرسالة في صندوق البريد ;effect;مكتب البريد سلم الرسالة. ;مكتب البريد أسرع بالرسالة ;0
المقامر كان واثقاً ;effect;لقد راهن بكل ماله ;عاد إلى المنزل مفلس ;0
انتشر حريق الغابة ;cause;الرياح أصبحت أقوى. ;تم القبض على الحارقين ;0
لقد جرح الطفل ركبته ;effect;أرسلته أمه إلى غرفته ;أمّه وضعت ضمادة على الجرح. ;1
الرجل نجى من المرض المميت ;cause;وقّع وصيته ;لقد تلقّى عملية زرع أعضاء ;1
أخذت رشفة من القهوة الحارقة ;effect;لقد عضّت لساني ;لقد أحرقت لساني ;1
المحرر طرد الكاتب ;cause;تجنبت الكاتبة التحيز في قصصها. ;لقد فات الكاتب موعد نهائي مهم ;1
شعرت بالتعب ;cause;لقد نمت طوال اليوم ;لقد درست طوال اليوم ;1
الطبيب قام بتشخيص المريض ;cause;لقد حددت أعراض المريض ;وصفت حبوبًا للمريض. ;0
لقد خدشت بشرتي ;cause;لقد كان عرقياً ;شعرت بحكة ;1
الرجل خضع لعملية جراحية طارئة ;cause;لقد فقد أعصابه ;لقد أصيب بنوبة قلبية ;1
عضلات ذراع الرجل منتفخة ;cause;لقد ثني ذراعيه ;لقد فرك ذراعيه ;0
رفع الرجل حاجبيه. ;cause;لقد تفاجأ ;لقد شعر بالإحباط ;0
لقد عذرت خطأ زميلي ;cause;لقد آمنت أن نواياه كانت جيدة ;اعتقدت أنه يعرف أفضل ;0
الرجل توقف عن التدخين ;effect;بدأ يمارس الرياضة أكثر ;بدأ يستيقظ مبكراً ;0
ضربت المرأة مهاجمها في أنفه. ;effect;جسد المهاجم أصبح بلا حياة ;المهاجم بدأ ينزف ;1
لقد أخطأ السهم في عين الثور ;cause;هدف الرجل كان خاطئاً ;الرجل كان يخسر اللعبة ;0
طلب مالك المنزل أن يأتي أحد المُحطّمين إلى منزله ;cause;لقد اكتشف الجرذان في القبو ;كان يحتفظ بمزرعة نمل في غرفته ;0
لقد اقترحت على ضيفي أن نخرج للعشاء ;cause;كنت متعبة جداً لأعد أي شيء ;ضيفي في المنزل أبقى أكثر من ترحيبها ;0
أمسكت الفتاة بأخيها وهو يقرأ مذكراتها. ;effect;بدأت تخفي اليوميات ;حصلت على مذكرات جديدة ;0
المرأة كانت قصيرة في المال للإيجار. ;effect;لقد عملت ساعات إضافية ;لقد استقالت من عملها ;0
يد الطفل سرعان ما تراجعت. ;cause;لقد لمس الموقد الساخن ;لقد قام بتمسّك رأس الجرو ;0
أرادت الشركة قياس رضا العملاء. ;effect;لقد عرضوا خصمًا على العملاء الجدد. ;لقد قاموا بتوزيع استطلاع للرؤساء على الزبائن ;1
الأرضية الخشبية أصبحت خدش. ;cause;لقد رمى الفتى بالوسائد من على الأريكة ;سحب الصبي كرسيًا على الأرض. ;1
لقد غطيت وجهي ;cause;عدوّي سخر مني ;لقد قام عدوي بضربة ;1
تم حرق التمثال الشهير ;cause;لقد أصابها البرق ;الناس أتوا ليعبدوه ;0
لقد تركت الفاكهة على الطاولة ;effect;الفاكهة تسقط البذور ;الذباب حشد الفاكهة ;1
راقصة الباليه مزقت رباطاً ;cause;لقد أشارت بأصابع قدميها ;لقد لفتت كاحلها ;1
ربطات حذاء الطفل كانت مفتوحة ;cause;لقد تعلم كيفية ربطها ;لقد ركض في ساحة اللعب ;1
لقد انغمست في الكتاب ;effect;لقد أعدت الكتاب ;لقد فقدت ادنى فكرة عن الوقت ;1
الرجل كان لديه معتقدات مشابهة لتلك التي لدى والديه ;cause;والديه أثروا عليه ;والداه تبرأوا منه ;0
تباطأت السيارة تدريجياً حتى توقفت. ;cause;لقد نفذ منه البنزين ;السائق نام ;0
الرجل أكل الآيس كريم في الشمس ;effect;لقد فقد الآيس كريم مذاقه ;الآيس كريم يقطر من المخروط ;1
لقد علقت أعمال فنية في الغرفة ;cause;بدت السجادة قذرة ;الجدران بدت عارية ;1
لقد غادرت العمل مبكراً ;cause;كان لدي صداع ;رئيسي عقد اجتماعاً ;0
لقد تلطخ الجرو السجادة ;effect;لقد قام المالك بإهانة الجرو ;أعطى المالك الجرو علاجًا. ;0
اعتذرت لصديقي ;effect;صديقي غفر لي. ;صديقي أصبح غاضباً ;0
الرجل كان مميزاً بين الحشد ;cause;كان يحمل حقيبة ظهر ;كان يرتدي سترة نيون ;1
الشاهد كذب تحت القسم ;effect;لقد أكمل شهادته ;لقد اتهم بالشهادة الكاذبة ;1
المرأة صبغت شعرها. ;cause;أرادت مظهر جديد ;أرادت أن تندمج مع الجميع ;0
المهاجرون تم القبض عليهم وهم يقيمون بشكل غير قانوني في البلاد ;effect;وجدوا وظيفة. ;تم ترحيلهم ;1
المتكلم العام قال نكتة ;effect;ضحك الجمهور ;وقف الجمهور. ;0
نظرت إلى الشمس ;effect;لقد أعمرتني الشمس ;الشمس قد حرقت بشرتي ;0
شعرت بالملل ;effect;لقد شخرت ;لقد تثاءبت ;1
كان من الصعب قطع اللحم ;cause;السكين كان باهتًا. ;اللحم كان خام ;0
إعلنت المرأة إفلاسها ;cause;لقد حصلت على نفقة ;لقد حصلت على ديون ضخمة ;1
كانت الأضواء في شقة صديقي مضاءة ;effect;كنت أتسائل إن كان قد خرج ;قررت أن أزوره ;1
وضعت الزهرة تحت أنفي ;effect;بتلات الزهرة سقطت ;لقد شممت رائحة الزهرة ;1
شعرت المرأة بالحنين. ;cause;لقد صادفت صديقة طفولة ;صرخت على أطفالها. ;0
الطالب تأخر في الورقة. ;effect;لقد قدم الورقة مبكراً ;لقد قدم الورقة غير مكتملة ;1
لقد تعطلت سيارتي ;effect;ذهبت إلى المركز التجاري. ;لقد اتصلت بميكانيكي ;1
لقد تخلصت من الملاحظة ;cause;كان مجهولاً ;كان غير قابل للقراءة ;1
صرخت الطير بأجنحتها. ;effect;لقد وضعت بيضها ;لقد ارتفع إلى الأعلى ;1
لقد أوقفت سيارتي في الممر ;cause;كان المرآب مفتوحاً ;كان المرآب ممتلئاً ;1
وجه المجرم السلاح إلى ضحيته. ;effect;لقد وضع المجرم السلاح ;الضحية رفع يديه ;1
كنت أتطلع إلى نهاية الأسبوع ;cause;خططت لحضور جنازة عمي ;خططت لحضور حفل زفاف صديقتي ;1
لقد فقدت ادنى فكرة عن الوقت ;cause;كنت أحلم بالنهار ;كنت أشعر بالغثيان ;0
المستند طبعت بشكل غير قابل للقراءة ;cause;الطابعة كانت قليلة الحبر. ;البصمة كانت من الورق. ;0
عزف الملعب النشيد الوطني. ;effect;التفت المشجعون إلى العلم. ;هجم المشجعون على الملعب ;0
طعم الحمض كان عديم الفائدة ;effect;لقد خدمته ;لقد وضعت الملح فيه ;1
لقد وضعت المنشفة الورقية على المسدس ;effect;لقد امتصت المنشفة السائل ;السيل ترك بقايا لزجة. ;0
قُطعت المرأة في منتصف قراءة كتابها. ;effect;لقد وضعت علامة على صفحتها ;لقد أعادت قراءة الكتاب. ;0
الطائرة تعرضت لبعض الاضطرابات ;effect;شدّ الرجل حزام الأمان. ;نظر الرجل من النافذة ;0
لقد ارتعش الفتى ;cause;الفتاة تجاهلته ;الفتاة غزته ;1
أعطى الأطباء المريض أطرافاً اصطناعية. ;cause;لقد قطعوا ساقها ;لقد راقبوا علاماتها الحيوية ;0
لقد قام الصبي بضرب مرفق الفتاة. ;effect;لقد هزت كتفيها له ;لقد سحبت يدها بعيداً عنه ;1
سألت صديقي عن نصيحة. ;cause;لقد أقدّرت رأيه ;كنت أعلم أنني كنت على حق ;0
لقد خطى الولد في الطين ;effect;الطين علق على حذائه ;لقد ضربته الطين في وجهه ;0
بلدتنا تلقت عدة بوصات من الثلج. ;effect;المدارس مغلقة ;الناس اختبئوا تحت الأرض ;0
لقد انتهت نوبة الموظف ;effect;لقد ذهب للمنزل لليوم ;لقد هدد بإستقالته من الوظيفة ;0
لقد ألحقت الشجرة الأضرار بالمنزل ;cause;سقطت الشجرة على السقف. ;الشجرة كانت تضع الظل على الفناء الخلفي ;0
لقد انشق الخشب إلى نصفين ;cause;لقد قمت بتعبئة الخشب في الموقد ;لقد هزت الفأس إلى الخشب ;1
لقد تهنأت العائلة بالزوجين ;cause;أعلن الزوجان أنهما سيتفريقان. ;أعلن الزوجان أنهما سيحظيان بطفل. ;1
أرسلت الفتاة للفتى بطاقة عيد الحب. ;cause;لقد أعجبت به ;لقد قبلته ;0
لقد أومأت برأسي على تصريح صديقي ;cause;لقد كنت مشوشة ;لقد وافقت معه ;1
أصدقاؤه يلقون العملة ;cause;أرادوا إيجاد حل وسط ;أرادوا أن يتخذوا قراراً عادلاً ;1
لقد انطلقت الساعة في المطبخ ;effect;قام الرجل بتفريغ البقالة في الثلاجة. ;الرجل أخرج البيتزا من الفرن ;1
لقد وضعت المرأة هدفاً طموحاً ;effect;لقد أهدأت ;لقد عملت بجد ;1
مات الرجل الغني بسبب الشيخوخة ;effect;لقد وقع ابنه في مشكلة قانونية ;ورث ابنه ثروته ;1
المرأة قد داست على اللهب ;effect;لقد انطفأت النيران ;الدخان ارتفع من اللهب. ;0
سيارة المرأة كانت في المحل ;cause;رخصة قيادتها تم إلغاؤها ;لقد تعرضت لحادث سيارة ;1
لقد نمت خلال المنبه ;effect;لقد أعددت الفطور ;لقد فاتني الفطور ;1
الشخصية العامة خرجت من الليموزين ;effect;الكاميرات كانت تلمع في اتجاهه ;حضر عائلته المؤتمر الصحفي ;0
المرأة ظلت في حوض الاستحمام ;effect;أصبح ماء الحمام فاترًا. ;مياه الحمام خرجت من الحوض ;0
طالب الجامعة أراد مقابلة طلاب آخرين في الحرم الجامعي. ;effect;انضم إلى أخوية ;لقد تخرج في الهندسة ;0
لقد رفعت وسائد الأريكة ;cause;كنت أبحث عن بعض الفكة ;كنت أعيد ترتيب غرفة المعيشة ;0
طارت الدبابير نحو الصبي. ;effect;لقد هرب الفتى ;لقد ألتقط الصبي زهرة. ;0
تمّ إدانة المرأة بجريمة بسيطة ;effect;حُكم عليها بالعمل المجتمعي ;لقد تم وضعها في حلقة الإعدام ;0
لقد خلطت السكر في الشاي الساخن. ;effect;الشاي يُبخّر. ;السكر ذاب ;1
لقد كان المُحارب المُجتَنِب يَعْرجُ. ;cause;لقد تم تجنيده للحرب ;لقد أصيب في المعركة ;1
هرب المجرم من الشرطة. ;effect;الشرطة تولت رعاية الضحية ;الشرطة طاردت المجرم. ;1
الحاسوب المحمول لم يشتغل ;cause;لقد أسقطته ;لقد شحنتها ;0
لقد نفذت من المرأة غرفة في خزانتها ;cause;لقد حصلت على خزانة ملابس واسعة ;لقد طوّت ملابسها ;0
الرجل كان محطماً ;cause;زوجته أنجبت ;زوجته تركتة ;1
الرجل حصل على شهادة ;effect;أصبح مؤهلاً للعمل الذي أراده ;عرض عمله تم إلغاؤه ;0
صوت الرجل كان واضحاً في جميع أنحاء القاعة. ;cause;لقد رحب بالجمهور ;لقد تحدث إلى الميكروفون ;1
لقد رميت عملة في نافورة المياه ;effect;لقد غرقت العملة إلى القاع ;قطعت العملة إلى النصف. ;0
يضرب اللاعب الكرة نحو الحفرة ;effect;الكرة ذهبت إلى الحفرة ;الكرة تراجعت إلى اللاعب ;0
لقد تنفس في الغبار في العلية. ;effect;لقد تعثرت ;لقد عطست ;1
صراف المحل اتصل بالأمن ;cause;العميل استخدم نقوداً مزيفة ;الزبون ترك مصابيحه الأمامية مضاءة ;0
لقد أخرجت القمامة ;cause;جعلت القمامة المطبخ رائحة سيئة. ;لقد رميت قائمة التسوق الخاصة بي عن طريق الخطأ ;0
ذهبت العائلة إلى حديقة الحيوان. ;effect;أعجب الأطفال بالحيوانات. ;طارد الأطفال الحيوانات. ;0
كان تنفس الرجل عالياً ;cause;كليتيه كانت تفشل ;كانت رئتيه متدفقة ;1
كان لدي تذكرة إضافية للحفل ;effect;سألت صديقي عن الاتجاهات إلى المكان ;سألت صديقي إذا كان مهتماً بالذهاب. ;1
تكييف الهواء في المنزل تعطّل. ;effect;لقد أحضرت البطانيات ;لقد فتحت النوافذ ;1
الولد يعاني من ألم في الظهر ;cause;حقيبة ظهره كانت مفتوحة ;حقيبة ظهره كانت ثقيلة ;1
لقد اشتريت هدية لأمي ;cause;لقد خبزت لها كعكة ;كان عيد ميلادها ;1
لقد دمرت النرجس في الحديقة ;cause;لدغ النحلة البستاني. ;السناجب حفرت البقرات ;1
لقد ضربت المباراة ;effect;لقد انطفأ اللهب ;المباراة أنتجت شعلة ;1
الطرفان المتنازعان توصلوا إلى تسوية. ;cause;لم يرغبون في النقاش في المحكمة ;أرادوا إصلاح علاقتهم الشخصية ;0
أُرسِلَ الأطفال إلى دار للأيتام ;cause;والداهم ماتوا ;والداهم قاموا بتبليدهم ;0
سقط نيزك في المحيط ;effect;حدثت موجة تسونامي. ;بدأ يُصيب بالبرج. ;0
التقى المتجول بثعبان سام. ;effect;أصبحت جافة ;لقد ذعرت ;1
لقد أصبح الفرن ساخناً ;cause;لقد شغلت الفرن ;وضعت الطبق في الفرن. ;0
لقد ضغطت على قطعة الليمون ;effect;لقد عفن الليمون ;رذاذ الليمون ;1
اكتشفت البلاد أرضاً جديدة ;effect;لقد تخلت البلاد عن الأرض ;استعمرت البلاد الأرض ;1
سقط الكأس من على الطاولة. ;effect;لقد تحطمت على الأرض ;لقد هبطت في كومة من الملابس ;0
لقد هزت الطاولة ;cause;الأرضية كانت غير متوازنة ;الأرضية كانت زلقة ;0
أمسك الأب ابنه يكذب. ;effect;ابنه اعترف بالحقيقة ;الوالد كان يثق في ابنه ;0
رأس الرجل كان يرتعش من الألم ;effect;لقد تناول شراب السعال ;لقد تناول الأسبرين ;1
تباطأ القطار. ;cause;لقد كان يقترب من المحطة ;لقد تأخر عن الموعد المحدد ;0
الرجل ذهب من خلال العلاج. ;cause;مرض عقلي كان في عائلته ;لقد تم تشخيصه بمرض الاكتئاب ;1
امسكت المرأة بحلقها ;cause;لقد ابتلعت طعامها ;لقد اختنقت من طعامها ;1
المرأة كانت مصابة بحلق مؤلم ;effect;صوتها بدا متوتراً ;تحدثت بلكنة. ;0
نظر الكلب إلى شريحة اللحم العصير على الطاولة. ;effect;لقد كان يسكب ;لقد استلقيت ;0
نجحت أعمال المرأة ;effect;لقد طردت موظفيها ;أصبحت ثرية ;1
خرج الطلاب من الفصل. ;cause;لقد رن الجرس ;المعلم أعطى واجب منزلي. ;0
إدعت المرأة أنها رأت شبحاً ;effect;أبدت معارفها الشكوك ;معارفها مرتبطة بها ;0
فقد الرجل سمعه ;cause;لقد كاد أن يغرق في المحيط ;لقد كاد أن يقتل في انفجار ;1
أطلق الطفل سراح خيط البالون ;effect;لقد انفجر البالون ;ارتفع البالون في الهواء. ;1
فقد الرجل قدرته على الكلام. ;cause;لقد أصيب بسكتة دماغية ;لقد أخذت نفسا عميقا ;0
لقد تعثرت المرأة على الرصيف ;cause;كان هناك شق في الأسمنت ;لقد سمعت اسمها يُدعى ;0
الرجل أطلق رصاصة مدفعية في المسبح ;effect;إنقاذ الحياة قفز بعد ذلك. ;الرجل غمر الحارس ;1
لقد تناولت المضادات الحيوية ;effect;لقد تخلصت من العدوى ;انتشرت العدوى ;0
أضواء المرور اصبحت صفراء ;effect;السائق ضغط على الفرامل ;السائق عزف بوقها ;0
لقد ذاب الحاوية البلاستيكية ;cause;لقد غرقت الحاوية في الماء الدافئ ;وضعت الحاوية على الموقد الساخن ;1
السيارة حصلت على الضرب. ;cause;السائق اصطدم بعمود هاتف ;السائق مرّ بإشارة حمراء ;0
درس الفتى طوال الليل. ;effect;لقد تخطى الامتحان ;لقد اجتاز الامتحان ;1
التمس الصبي الصغير إلى حافة البركة. ;cause;لقد كان خائفاً من تعلم السباحة ;كان الحارس في الخدمة ;0
وضعت يدي على صدري ;effect;شعرت بنبض قلبي ;سرعة ضربات قلبي زادت ;0
المبنى المجاور لمكتبي كان قيد الإنشاء ;effect;مكتبي كان مزدحماً ;كان مكتبي صاخباً ;1
أرادت العائلة التعرف على جيرانها الجدد ;effect;دعيت العائلة الجيران للعشاء ;ألوحت العائلة للجيران من فناء منزلهم ;0
الماء يندفع من المسبح ;cause;غطس السباح في المسبح. ;السباحة طاف في المسبح. ;0
لقد عضيت قطعة من البطيخ ;effect;لقد ابتلعت بذرة بالخطأ ;لقد كسرت اسناني بالخطأ ;0
لقد تعثّر الصبي ;cause;سترته كانت مفتوحة ;رباط حذائه كان مفتوحاً ;1
لقد وضعت المرأة سدادات الأذن ;cause;لقد كانت مشتتة بسبب الضوضاء ;لقد ثقبت أذنها ;0
لقد أعدت ملء زجاجة مياي ;cause;شربت كل الماء فيه ;لقد احتفظت به في الثلاجة ;0
تم فرض رقابة على البرنامج التلفزيوني. ;cause;كان يحتوي على لغة فظيعة ;كان لها مؤامرة معقدة. ;0
السفينة تحطمت ;effect;الطاقم غرق ;واجه الطاقم القراصنة ;0
شعر الصبي بالارتباك بسبب اللغز ;effect;لقد حل اللغز ;لقد طلب تلميحاً ;1
رن الهاتف ;effect;الرجل أغلق الهاتف ;الرجل إلتقط الهاتف ;1
كانت المرأة تحدق بي ;effect;لقد عانقتها ;شعرت بعدم الارتياح ;1
غادرت المجموعة المتحف. ;cause;لقد التقطوا صوراً للمعروضات ;لقد رأوا كل المعروضات ;1
الرجل بدأ الجدال معي. ;effect;صديقي قدمني للرجل ;صديقي دافع عني ;1
لقد كان الإطار على دراجتي ثقيل ;effect;ضخت الهواء في الإطار ;لقد غيرت السرعة على الدراجة ;0
الفتاة بدت شاحبة. ;effect;أبوها قرأ لها قصة. ;أبوها لمس جبهتها ;1
لقد نفذ الحبر من القلم ;effect;لقد استخدمت قلم رصاص ;لقد وقعت باسمي ;0
الرجل رفض الحصول على قرض ;cause;كان مديوناً ;لقد بدأ عمل تجاري ;0
البنت بقيت في المنزل من المدرسة. ;cause;كانت مصابة بجدري الماء ;لقد استمتعت بتعلم الرياضيات ;0
كيس القمامة كان ممتلئاً ;effect;لقد أخذتها إلى القمامة ;لقد رميته في المغسلة ;0
لقد قمت بتنظيف السجادة ;cause;رفيقي في السكن سكب الكحول ;كلبي يُسقط شعره. ;1
الرجل فقد أعصابه ;effect;لقد أغلق حاسوبه ;لقد رمى كرسيًا عبر الغرفة. ;1
لقد رميت الفتاة غصنًا في نار المخيم. ;effect;لقد احترق الغصن ;لقد أطفأت النار ;0
الرجل خرج من الحمام ;cause;المياه الساخنة اختفت ;لم يستطع إيجاد منشفة ;0
أراد الوالدين أن يذهب أطفالهم إلى الجامعة. ;effect;لقد وضعوا جانباً صندوق مدخرات لدفع الرسوم الدراسية ;لقد شجعوا أطفالهم على اللعب في الخارج ;0
الرجل فكّر رباط حذائه. ;effect;الأحذية فضفاضة. ;لقد أصبح الأحذية متهالكة ;0
لقد أكل الرجل نصف المقبلات ;effect;لقد قام بتبريد بقايا الطعام ;لقد حفظ الوصفة ;0
كاحلي كان متورماً ;effect;وضعت الثلج عليه ;لقد وضعت عليه مرطب ;0
باب مكتبي كان مفتوحاً ;effect;تحدثت إلى زميلي في مكتبي ;لقد سمعت المحادثة في القاعة ;1
كان علي الانتظار في الصف ;effect;لقد جلست ;لقد قرأت مجلة ;1
