premise;question;choice1;choice2;label
भवनको पार्किङ खाली थियो। ;effect;मैले सडकको अर्कोतिर गाडी पार्क गरेँ। ;मैले प्रवेशद्वार नजिकै पार्क गरेँ। ;1
लेखकले मस्यौदा बुझाउने समयसीमा पूरा गरेकी छैनन्। ;cause;उनी लेख्नबाट बञ्चित थिइन्। ;उनले मस्यौदा सम्पादन गरिन्। ;0
सहयोगीले फोन काटिदियो। ;cause;मैले एकजना सुपरवाइजरसँग कुरा गर्न चाहेको थिएँ। ;मैले आफ्नो परिचय नम्बर दिएँ। ;0
खुला विन्डोबाट हावा चल्थ्यो। ;effect;ढोकाको घण्टी बज्यो। ;पर्दाहरू हल्लियो। ;1
मेरो घरमा बिजुली बन्द भयो। ;cause;मैले बत्तीको प्लग निकालेँ। ;मैले फ्यूज फुटेको छु। ;1
""" भारोत्तोलकले भन्यो। ";cause;उनले दर्पणमा आफ्नो मांसपेशीहरू फ्लेक्स गरे। ;उनले आफ्नो टाउकोमाथि बार उठाए। ;1
विद्यार्थीले आफ्नो दिमागमा गणना गर्ने प्रयास गरे। ;effect;उनले एउटा क्याल्कुलेटर निकाले। ;उनी भ्रमित भए। ;1
बच्चा सुतेको थियो। ;cause;बुबाले बच्चाको डायपर परिवर्तन गरे। ;आमाको छोरा ;1
केटीले केटामा पानीको बेलुन फ्याँक्यो। ;effect;केटाको मस्तिष्कमा चोट लागेको छ। ;केटा भिजेको थियो। ;1
फोटोग्राफरले क्यामेराको फ्ल्यास प्रयोग गर्न बिर्सिएका थिए। ;effect;फोटोहरू धुंधला भए। ;फोटोमा सबैजना मुस्कुराउन अस्वीकार गर्छन्। ;0
मैले जन्मदिनको पार्टीको निम्तो अस्वीकार गरें। ;cause;म एक्लै थिएँ। ;म शहर बाहिर थिएँ। ;1
मैले व्यायाम गरेँ। ;cause;म ऊर्जावान महसुस गर्थें। ;म डराएको थिएँ। ;0
मैले भिजेको स्पन्जलाई निचोरेँ। ;effect;यसले पानी सोस्छ। ;पानी बाहिर छिरेको थियो। ;1
छुट्टि मनाउनेहरूले रिसोर्टमा फेरी लिए। ;cause;रिसोर्ट बुक थियो। ;रिसोर्ट एउटा टापुमा थियो। ;1
किशोरले ट्याटु बनाए। ;cause;उनी सुईदेखि डराउँथिन्। ;उनी विद्रोह गर्न चाहन्थिन्। ;1
मेरो घरको बाहिर पार्क गरिएको एउटा अपरिचित कार ;effect;मलाई शंका लाग्यो। ;मैले पुलिसलाई बोलाएँ। ;0
अपराधीले आफूलाई आत्मसमर्पण गर्यो। ;cause;प्रमाणले उनीमाथि आरोप लगायो। ;उनीविरुद्ध कुनै प्रमाण थिएन। ;0
त्यो मोटो मानिसले तौल घटाउने निर्णय गर्यो। ;effect;उनले मिठाई छोडे। ;उनले क्याफिन सेवन गर्न छाडेनन्। ;0
केटीले बरफमा पाइला टेकेकी थिई। ;effect;उनी खस्किइन्। ;उनी काम्दै थिइन्। ;0
ती महिलाको आँखामा घण्टी थियो। ;cause;उनी रातभरि जागिर खाइनन्। ;उनले आफ्नो छोरालाई सुताइदिए। ;0
ज्वालामुखीबाट लावा बग्यो। ;cause;ज्वालामुखी विस्फोट भयो। ;ज्वालामुखी निष्क्रिय थियो। ;0
महिलाले आफ्नो जुत्ता लगाइन्। ;cause;उनी पार्टीमा सबैलाई चिन्दथिन्। ;उनी पार्टी छोड्न चाहन्थिन्। ;1
मैले टोल बुथमा काम गर्नेलाई पैसा दिएँ। ;effect;उनले मलाई टोल बुथबाट पार गर्न दिइन्। ;उनले मलाई टोल बुथमा रोकेकी थिइन्। ;0
कार्यकारी दिवालिया भयो। ;cause;उनले आफ्नो कम्पनीको शेयर बेचे। ;उनले आफ्नो सम्पत्ति खेर फाले। ;1
त्यो मानिस डाक्टरकहाँ गयो। ;cause;डाक्टर छुट्टीमा थिए। ;त्यो मानिस बिरामी पर्यो। ;1
म झ्यालबाट आफ्नो बेडरुमबाट बाहिर निस्किएँ। ;cause;घर आगोमा थियो। ;घर खाली थियो। ;0
छोराको औंलाहरू सुन्निने भए। ;cause;उनले लामो समयसम्म नुहाए। ;उनले आफ्नो हात साबुनले धुने गरेका थिए। ;0
मैले दूध बाहिर थुकेँ। ;cause;दूध खट्टा स्वादको थियो। ;मेरो मुख सुक्खा थियो। ;0
मैले बस छुटेँ। ;effect;म काम गर्नको लागि छिटो आएको थिएँ। ;म काममा ढिला भएँ। ;1
ट्रक कारसँग ठोक्कियो। ;effect;ट्रकले गति बढायो। ;कार भत्किएको थियो। ;1
टोलीले आफ्नो पक्षमा प्रतियोगितामा धाँधली गर्यो। ;effect;उनीहरू विजयी भए। ;उनीहरू पढाइ छाडे। ;0
सोडाको बोतलले सिस्कायो। ;cause;मैले बोतल पल्टाएँ। ;मैले टोपी हटाएँ। ;1
छोरालाई घरबाट बाहिरै राखिएको थियो। ;effect;उनी खुला विन्डोबाट भित्र पसे। ;उनी छतमा चढे। ;0
ढोकाको घण्टी बज्यो। ;effect;[पृष्ठ २३-मा भएको चित्र] ;[पृष्ठ २३-मा भएको चित्र] ;1
त्यो मानिसले आफ्नो सूटमा दाग लगायो। ;effect;उनले यसलाई ड्राई-क्लीनरमा लगिदिए। ;उनले आफ्नो कोठरीमा यो टाँगे। ;0
केटीले टुथपेस्टको ट्युब निचोरेकी थिई। ;effect;टुथपेस्ट ट्युबबाट बाहिर निस्कियो। ;केटीले दाँतको पेस्ट बाहिर थुकेकी थिई। ;0
युद्धमा मृत्यु हुने नागरिकको सङ्ख्या बढ्यो। ;effect;शान्तिवादीहरूले विरोध प्रदर्शन गरे। ;शान्तिवादीहरूले एउटा परेड आयोजना गरे। ;0
केटीले आफ्नो कपालबाट रिबन झिकिन्। ;cause;उनले रिबन बाँधिन्। ;रिबन बच्चा जस्तो देखिन्थ्यो। ;1
त्यो मानिसले प्लास्टिक सर्जरी गरायो। ;effect;उनी वृद्ध भए। ;उनी जवान देखिन्थे। ;1
अण्डाबाट एउटा कुखुराको बच्चा निस्कियो। ;cause;अण्डा खस्यो। ;मैले अण्डा फुटाएँ। ;0
कैदी भोकै मर्यो। ;effect;उनी मरे। ;उनी भागे। ;0
त्यो मानिसले सीढीमा आफ्नो सन्तुलन गुमायो। ;effect;उनी माथि चढे। ;ऊ सिँढीबाट खस्यो। ;1
बच्चाले बार्पे। ;cause;उनले सोडाको एक चुस्की लिए। ;उनले सोडाको क्यान खोले। ;0
झ्यालबाट चिसो हावा भित्र पस्यो। ;effect;म आराम गरेँ। ;म थरथर काँपिरहेँ। ;1
ती विद्यार्थीले कलेजमा जाने छात्रवृत्ति पाए। ;cause;कक्षाका साथीहरूले उनको आदर गर्थे। ;उनले राम्रो ग्रेड लिइन्। ;1
केटीले केटाको मजाक उडाई। ;cause;उनी उनीसँगै बस्थिन्। ;उनी उसँग प्रेममा थिइन्। ;1
भोकै भोकै खाना चोरेको थियो। ;cause;उनी दयालु थिए। ;उनीसँग पैसा थिएन। ;1
मैले आफ्नो साथीलाई फोन गरेर कुराकानी गर्न चाहेँ। ;cause;म एकान्त चाहन्थेँ। ;म एक्लै थिएँ। ;1
त्यो मानिसले मलाई हात दिए। ;effect;मैले उसको हात मिलाएँ। ;मैले उसलाई थप्पड हानेँ। ;0
मैले झुकें। ;cause;आतिशबाजी हावामा उडाइयो। ;फ्रिस्बी मेरो टाउकोतिर उडेको थियो। ;1
केटीले आफ्नो नङ काट्यो। ;cause;उनी चिन्तित थिइन्। ;उनी चकित भइन्। ;0
मैले क्यालेन्डरको पृष्ठ पल्टाएँ। ;cause;मैले क्यालेन्डरमा एउटा भेटघाटको लागि समय तय गरेको छु। ;यो नयाँ महिनाको सुरुवात थियो। ;1
पतिले आफ्नी पत्नीले अरूसित प्रेम सम्बन्ध राखेको थाहा पाए। ;effect;उनले आफ्नो वकिललाई निकाल्यो। ;उनले सम्बन्धविच्छेदको लागि निवेदन दिए। ;1
केटीले रबरको बल खसालिदिएकी थिई। ;effect;बलले उफ्र्यो। ;बल चम्किरहेको थियो। ;0
ती केटीले आफ्नो परीक्षामा गल्ती गरिन्। ;effect;उनले उत्तर अनुमान गरिन्। ;उनले आफ्नो उत्तर मेटाइन्। ;1
खेलाडीले आफ्नो प्रतिद्वन्द्वीलाई ट्याक गरे। ;effect;उनका प्रतिद्वन्द्वीले पास समाते। ;उसको प्रतिद्वन्द्वी भुइँमा खस्यो। ;1
मैले अंगूरको बोटबाट टमाटर टिपेँ। ;cause;तिनीहरू पकाएका थिए। ;मैले तिनीहरूलाई पानी दिएँ। ;0
त्यो मानिस रोमान्टिक हुन चाहन्थ्यो। ;effect;उनले आफ्नो पूर्व प्रेमिकालाई खाना खान भेटे। ;उनले आफ्नी प्रेमिकालाई चकलेट किने। ;1
थर्मामीटरमा पारा बढ्यो। ;cause;मैले थर्मामीटर खसालेँ। ;मौसम तातो भयो। ;1
एउटा आँधीले सहरलाई छोप्यो। ;effect;अदालत भवनको छत उडाइयो। ;राजमार्ग खतरनाक हिउँले ढाकिएको थियो। ;0
विद्यार्थीले ट्युसन पाए। ;effect;उसको स्कोर बढ्यो। ;उनले परीक्षामा ठगी गरे। ;0
मलाई सहज महसुस भयो। ;cause;म भुइँमा घुँडा टेकेर बसेँ। ;मैले आफूलाई कम्बलमा लपेटें। ;1
मैले ढुङ्गालाई पोलिश गरेँ। ;effect;यो चिसो भयो। ;यो चम्किलो भयो। ;1
मैले कफीमा चिनी थपेँ। ;effect;कफीको गन्ध बलियो थियो। ;कफीको स्वाद मीठो थियो। ;1
त्यो मानिसले कागजातहरू हेर्यो। ;effect;उनले कागजमा घाउ काटेर मारेका थिए। ;उनले कागजातहरू टुक्रा-टुक्रा गरे। ;0
मैले हथौडाले नङमा प्रहार गरेँ। ;effect;काठमा खसेको नङ ;नङ खिया लागेको छ। ;0
माछाले डोरीमा टोकेको थियो। ;effect;माछा पक्रेर माछामा फर्किए ;माछा मार्ने काम ;0
[पृष्ठ २-मा भएको चित्र] ;cause;उनीसँग एउटा पिम्पल छ। ;उनले आफ्नो ब्रेसिज हटाइन्। ;0
मेरो अनुहारको भाव उज्यालो भयो। ;cause;मैले राम्रो समाचार पाएको छु। ;मैले धैर्य गुमाएँ। ;0
मैले आफ्नो हातहरू एउटा तौलियाले पखालेँ। ;cause;तौलिया भिजेको थियो। ;मेरा हातहरू भिजेका थिए। ;1
त्यो मानिसले कुर्सीमा आफ्नो सन्तुलन गुमायो। ;cause;[पृष्ठ २३-मा भएको चित्र] ;उनले कुर्सीमा रंग खसाले। ;0
टोलीका साथीहरूले एकअर्कालाई दोष दिए। ;cause;उनीहरूले आफ्नो खेल गुमाए। ;उनीहरूको प्रशिक्षकले अभ्यास रद्द गरे। ;0
मैले क्षमा मागेँ। ;cause;मैले आफ्नो गल्तीको लागि पछुतो गरें। ;मैले आफ्नो लक्ष्य प्राप्त गरें। ;0
महिला आफ्नो साथीसँग बोर भएकी थिइन्। ;cause;उनले आफ्नो बारेमा प्रश्न गरे। ;उनी निरन्तर आफ्नो बारेमा कुरा गर्थे। ;1
छोरीले मुस्कुराई। ;effect;उनको गाला रातो भयो। ;उनको गड्डीहरू देखा पर्यो। ;1
शत्रु जहाज विस्फोट भयो। ;cause;यो खानीमाथिबाट गुज्रियो। ;यो बन्दरगाहमा गएर बस्यो। ;0
त्यो मानिसले आफ्नो खुट्टा छेड्यो। ;cause;उनी एउटा पोखरीमा गए। ;उनले भत्किएको गिलासमा पाइला टेके। ;1
प्रहरीले अपराधस्थलमा औंठाछापको खोजी गर्यो। ;effect;उनीहरूले हत्याराको पहिचान पत्ता लगाए। ;तिनीहरूले अपराधको स्थानमा हतियार फेला पारे। ;0
राजमार्गमा धेरै ट्राफिक थियो। ;effect;मैले एउटा बाटो लिएँ। ;मैले एउटा सवारी मागेको थिएँ। ;0
राष्ट्रको अर्थतन्त्रमा गिरावट ;effect;धेरै मानिस बिरामी भए। ;धेरै मानिस बेरोजगार भए। ;1
क्रसिंग गार्डले बच्चाहरूलाई आफ्नो सीटी बजायो। ;cause;उनीहरू विपरीत दिशाबाट आउने सवारी साधनमा हिँड्न लागेका थिए। ;उनले आफ्नो छिमेकबाट उनीहरूलाई चिन्न सकेकी थिइन्। ;0
मैले मेरो साथीलाई हेरेर आँखा घुमाएँ। ;cause;उनले मलाई सत्य कुरा भने। ;उनले एक व्यंग्यात्मक टिप्पणी गरे। ;1
कारको पेट्रोल सकियो। ;effect;चालक सडकमा फसेका थिए। ;चालकले एउटा अटोस्ट्यापरलाई उठाए। ;0
महिलाको प्रसव सुरु भयो। ;effect;बच्चा जन्मिएको थियो। ;ती महिलालाई बिहानको बेहोश हुनु थियो। ;0
त्यो मानिसको टोपी उडेर गयो। ;cause;उनले टोपी उतारे। ;बाहिर हावा थियो। ;1
ती केटी आफ्ना सहपाठीको जन्मदिनको पार्टीमा गएकी थिइन्। ;cause;उनले निमन्त्रणा पाएकी थिइन्। ;उनले एउटा उपहार किनिन्। ;0
छोराको निधारमा गर्मी महसुस भयो। ;effect;उनकी आमाले उनको तापक्रम लिइन्। ;उनकी आमाले उनलाई पार्कमा लगेकी थिइन्। ;0
त्यो मानिसले आफूलाई कोलोनको स्प्रे गरेको थियो। ;cause;उनी आफ्नो डेटलाई प्रभावित पार्न चाहन्थे। ;उनले आफ्नो कपालमा जेल लगाए। ;0
घरमा बिजुली बन्द भयो। ;effect;मैले एउटा फ्ल्यासलाइट खोजें। ;मैले एउटा फावडा उठाएँ। ;0
परिवार ठूलो घरमा सरे। ;cause;छोराले हाई स्कुलबाट स्नातक गरे। ;आमाले जुम्ल्याहा बच्चा जन्माइन्। ;1
म्याराथन धावकले ढिलो गतिमा दौड्यो। ;cause;उनी आफ्नो ऊर्जा बचत गर्न चाहन्थिन्। ;उनले अन्तिम रेखा देखेकी थिइन्। ;0
केटाले भेन्डिङ मेसिनमा लात हानेको थियो। ;cause;मेसिनले पैसा झिक्यो। ;चिप्सको झोला फसेको थियो। ;1
मेरो साथीको कुकुर मर्यो। ;effect;मैले उसलाई हेरेर आँखा घुमाएँ। ;मैले उसलाई अंगालो हालेँ। ;1
व्यवसायीको क्रेडिट कार्ड अस्वीकृत भयो। ;effect;उनले एउटा ऋणपत्र लेखे। ;उनले नगदमा तिरे। ;1
मानिसले श्राप दिए। ;cause;उनले आफ्नो नङ काटे। ;उनले आफ्नो औंलामा चोट पुर्याए। ;1
त्यो मानिस आफ्नो भाइप्रति गर्व गर्थ्यो। ;cause;उनका भाइले उनीहरूका आमाबुबासँग झगडा गरे। ;उनका भाइलाई कानुन स्कुलमा भर्ना गरियो। ;1
त्यो केटीले सौर्यमण्डलको बारेमा सिक्न चाहन्थिन्। ;effect;उनी पुस्तकालयमा गइन्। ;उनले ताराहरूलाई हेरिन। ;0
त्यो पोस्टर भित्तामा टाँसियो। ;cause;मैले ढोकामाथि पोस्टर राखेँ। ;मैले पोस्टरको पछाडि टेप लगाएँ। ;1
ग्राहकले भवनको वास्तुकारको योजनालाई अनुमोदन गरे। ;effect;वास्तुकारले भवन निर्माण गरे। ;वास्तुकारले योजनाहरू परिमार्जन गरे। ;0
त्यो मानिसले आफ्नो चम्चा खसालेको थियो। ;cause;उनको हात काम्दै थियो। ;उसले चम्चा चाट्यो। ;0
कम्पनीका प्रमुख कार्यकारी अधिकृतले राजीनामा दिए। ;effect;निर्देशकहरूको बोर्डले कम्पनीलाई विघटन गर्यो। ;निर्देशकहरूको बोर्डले उनको स्थानमा अर्को व्यक्ति भेटेको छ। ;1
म लेक्चरमा ढिलो पुगेँ। ;effect;म पछिल्लो पंक्तिमा बसेँ। ;म मञ्चमा पुगेँ। ;0
त्यो मानिस जेलबाट रिहा गरियो। ;cause;उनको परिवारले उनको जमानत तिरेको थियो। ;उनले एकजना कैदीलाई आक्रमण गरे। ;0
परिवारले सबै सम्पत्ति गुमायो। ;cause;तिनीहरूले आफ्नो घर बेचे। ;उनीहरूको घरमा आगो लाग्यो। ;1
मैले एल्युमिनियमको क्यानमा पाइला टेकेँ। ;effect;यो डिब्बा पुनः प्रयोग गरिएको थियो। ;डिब्बालाई कुल्चियो। ;1
ती बालिका बहस टोलीमा सामेल भइन्। ;effect;उनले कम्प्युटर चलाउन सिकेकी थिइन्। ;उनले संचार कौशल सिकिन्। ;1
मेरो मनोदशामा सुधार आयो। ;cause;मैले संगीत सुनेँ। ;मैले भाँडा माझें। ;0
यस संस्थाले पैसा संकलन गर्ने लक्ष्य राखेको थियो। ;effect;तिनीहरूले बेघरहरूलाई खुवाए। ;उनीहरूले एउटा लिलामी गरे। ;1
रोलर कोस्टर खडा झर्ने झर्ने झर्ने झर्ने झर्ने झर्ने झर्ने झर्ने झर्ने झर्ने झर्ने झर्ने झर्ने झर्ने झर्ने झर्ने झर्ने झर्ने ;effect;यात्रुहरू हाँस्न थाले। ;यात्रुहरू चिच्याए। ;1
म निकै क्रोधित भएँ। ;effect;मैले घर छोडेर जाँदा मेलबक्स जाँचें। ;मैले घर छोडेर जाँदा ढोका ढकढक्याएँ। ;1
त्यो मानिस सूर्योदय हेर्न चाहन्थ्यो। ;effect;उनी उत्तरतिर गए। ;ऊ बिहानै उठ्यो। ;1
मैले कागजलाई पङ्क्तिबद्ध गरें। ;effect;मैले कागजलाई पुनर्चक्रण गरेँ। ;कागज झुक्यो। ;1
[पृष्ठ २-मा भएको चित्र] ;effect;अन्य देशका नेताहरूले गठबन्धन बनाए। ;अन्य देशका नेताहरूले आपतकालीन राहत पठाए ;1
केटाको लुगा भिजेको छ। ;cause;उनी पोखरीबाट बाहिर निस्किए। ;उनी पोखरीमा खसे। ;1
विद्यार्थीले पुस्तक पढेर समाप्त गर्न हतार गर्यो। ;cause;यो पुस्तकालयमा फिर्ता हुनुपर्ने थियो। ;उनले एउटा साथीबाट ऋण लिएका थिए। ;0
अपराधीलाई मृत्युदण्ड दिइयो। ;cause;उनी जेलमा परे। ;उनी हत्याको दोषी ठहरिए। ;1
सूर्यको प्रकाश कोठामा प्रवेश गर्यो। ;cause;मैले पर्दा खोलेँ। ;मैले ढोका खोलेँ। ;0
मैले त्यो ठगको कपाल तानेर निकालेँ। ;effect;उनको पेरुक निस्कियो। ;उनी गोरी भइन्। ;0
सम्पादकले पाण्डुलिपिमा एउटा वाक्यको शब्द परिवर्तन गरे। ;cause;उनले पाण्डुलिपिलाई आकर्षक पाए। ;उनले वाक्य अस्पष्ट भएको ठाने। ;1
ती महिलाले आफ्नो क्रेडिट कार्ड खाता रद्द गरिन्। ;cause;उनले पत्ता हराएको थाहा पाएकी थिइन्। ;उनले पत्ता लगाए कि कार्डको म्याद सकिएको छ। ;0
ती पुरुष र महिला प्रेममा परे। ;effect;उनीहरू कलेज गएका थिए। ;उनीहरू विवाह गरे। ;1
संगीत सुन्नका लागि एकदमै कमजोर थियो। ;effect;मैले आवाज बढाएँ। ;मैले आफ्नै गीत लेखेँ। ;0
केटाको कपाल उभिइरहेको थियो। ;cause;केटीले यसलाई रफल्ड गर्यो। ;केटीले यसलाई निकालिन्। ;0
बगलाई कुचियो। ;cause;मैले आफूलाई कीरा भगाउने औषधिले छर्कें। ;मैले बगमा पाइला टेकेँ। ;1
मैले आँखा खोलें। ;cause;म उठेँ । ;म आराम गरेँ। ;0
मेरो छिमेकीको संगीत चर्को थियो। ;effect;मैले उसलाई त्यो बन्द गर्न भनेँ। ;मैले उहाँबाट सीडी उधारो लिन अनुरोध गरें। ;0
[पृष्ठ २३-मा भएको चित्र] ;cause;उनी आफ्नो कमाइमा मितव्ययी थिए। ;उनले न्यूनतम पारिश्रमिकभन्दा कम कमाए। ;1
ती विद्यार्थीले विश्वविद्यालयबाट स्नातक गरे। ;effect;काम खोज्दै ;उनले एउटा शौक लिए। ;0
कलाकारले नीलो रंगमा पहेंलो रंग मिलाएका थिए। ;effect;रंग सबैतिर छरपष्ट भयो। ;रंग हरियो भयो। ;1
मैले कुराकानीको विषय परिवर्तन गरें। ;cause;मैले कुरा गर्न सक्ने कुराहरू सकियो। ;वार्तालाप तनावपूर्ण भयो। ;1
मेरो भाइलाई अस्पतालबाट डिस्चार्ज गरिएको थियो। ;effect;मैले उसलाई घर फर्केर स्वागत गरें। ;मैले उसलाई ठण्डा पारेँ। ;0
स्टेजको पर्दा उठ्यो। ;effect;नाटकको उद्घाटन दृश्य सुरु भयो। ;नाटकका कलाकारहरू स्टेजबाट बाहिर निस्के। ;0
बन्धकले अपहरणकर्ताको आदेश पालन गर्यो। ;cause;अपहरणकर्ताले बन्धकलाई चोट पुर्याउने धम्की दिए। ;अपहरणकर्ताले बन्धकलाई एक्लै छोडे। ;0
[पृष्ठ २३-मा भएको चित्र] ;cause;संगीतकारले आफ्नो खुट्टामा ट्याप गरे। ;संगीतकारले ढुङ्गामा ढक्ढकाए। ;1
आमाबाबु छिट्टै आफ्नो बच्चाको कोठामा गए। ;cause;त्यो बच्चा एउटा डरलाग्दो सपना देखेर चिच्याउँदै उठ्यो। ;बच्चा आफ्नो ओछ्यान मुनि हेर्न डरायो। ;0
[पृष्ठ २-मा भएको चित्र] ;cause;उनी समयभन्दा पहिले जन्मेकी थिइन्। ;उनी जन्मेदेखि नै बहिरा थिइन्। ;1
यस क्षेत्रमा खडेरी पर्यो। ;effect;पानी दूषित भयो। ;[पृष्ठ २-मा भएको चित्र] ;1
बिरालोले चरालाई पछ्यायो। ;effect;त्यो चरा उडेर गयो। ;चराले कृमि समात्यो। ;0
छोरीले स्कुल परिवर्तन गरिन्। ;cause;स्कूलले गर्मीको लागि छुट्टी दिएको छ। ;उनी नयाँ सहरमा बसाइँ सरेकी थिइन्। ;1
कारखानाको मालिकले कर्मचारीहरूको ज्याला बढाउन अस्वीकार गरे। ;effect;मालिकले नयाँ प्रबन्धक नियुक्त गरे। ;कर्मचारीहरू हड्तालमा उत्रिए। ;1
नेताले आफ्नो देशका चरमपन्थीहरूलाई शत्रु बनाए। ;effect;चरमपन्थीहरूले उनलाई प्रभावित गरे। ;चरमपन्थीहरूले उनको हत्या गरे। ;1
म समुद्र तटमा निर्वस्त्र भएर हिँडेको थिएँ। ;effect;मेरो खुट्टामा बालुवा टाँसियो। ;समुद्रको लहर ;0
म मध्यरातमा उठेर चिसो महसुस गरें। ;effect;मैले स्वेटप्यान्ट लगाएँ। ;मैले एक गिलास पानी पिएँ। ;0
आमाले आफ्नो छोरालाई चुप गराइन्। ;cause;उनको छोराले हाँस्दै भन्यो। ;उनको छोराले कराउँदै भन्यो। ;1
मेरो जिन्समा एउटा प्वाल फुटेको छ। ;cause;मैले जिन्सको जिप बन्द गरेँ। ;म फुटपाथमा ठेस खाएँ। ;1
त्यो केटाले ब्रेन्ट्स लगाएको थियो। ;effect;उसको एउटा गुहा छ। ;दाँतहरू सीधा भए। ;1
मैले हिजो जिममा कसरत गरेँ। ;effect;आज म दुखेको मांसपेशी लिएर उठेँ। ;आज मलाई घाँटी दुख्ने समस्या भयो। ;0
केटीले एकअर्कालाई खाजाको टेबुलमा पछाडि पछाडि कुराकानी गरे। ;effect;अन्य विद्यार्थीहरू खाजाको टेबलमा बसे। ;खाना खाँदा अरू विद्यार्थीहरू बहिष्कृत महसुस गर्थे। ;1
बच्चा ट्र्याम्पोलिनमा खस्यो। ;effect;उनी फेरि हावामा उत्रिन्। ;उनले फ्लिप गर्ने निर्णय गरिन्। ;0
मैले पत्रलाई मेलबक्समा राखेँ। ;effect;डाकघरले पत्र पुर्यायो। ;डाकघरले पत्र पठाइदियो। ;0
जुवाडेलाई विश्वास थियो। ;effect;उनले आफ्नो सबै पैसा दाउमा लगाएका थिए। ;उनी घर गए तर पैसा थिएन। ;0
वनमा लागेको आगो फैलियो। ;cause;हावाहरू बलियो हुँदै गए। ;आगजनी गर्नेहरू पक्राउ परे। ;0
बच्चाले आफ्नो घुँडाको छाला च्याते। ;effect;उनकी आमाले उनलाई आफ्नो कोठामा पठाइन्। ;उनकी आमाले घाउमा पट्टी बाँधेकी थिइन्। ;1
मृत्युको रोगबाट निको भए ;cause;उनले आफ्नो इच्छापत्रमा हस्ताक्षर गरे। ;उनलाई अंग प्रत्यारोपण गरिएको थियो। ;1
मैले उमालेको कफीको एक चुस्की लिएँ। ;effect;मैले मेरो जिब्रो काटें। ;मैले मेरो जिब्रो जलाएँ। ;1
सम्पादकले लेखकलाई निकाल्यो। ;cause;लेखकले आफ्ना कथाहरूमा पक्षपातबाट जोगिन सक्छिन्। ;लेखकले एउटा महत्त्वपूर्ण समय सीमा गुमाए। ;1
म थकित महसुस गर्थेँ। ;cause;मैले दिनभरि सुतेँ। ;मैले दिनभरि पढें। ;1
डाक्टरले बिरामीलाई निदान गरे। ;cause;उनले बिरामीको लक्षण पहिचान गरिन्। ;उनले बिरामीलाई चक्की लेखिन्। ;0
मैले मेरो छालामा चोट लागेको छ। ;cause;यो पसिना थियो। ;यसले खुजली महसुस गर्यो। ;1
[पृष्ठ २-मा भएको चित्र] ;cause;उनले आफ्नो संयम गुमाए। ;उनलाई हृदयघात भयो। ;1
मानिसको हातको मांसपेशी फुलेको छ। ;cause;उनले हातहरू झिम्काए। ;उनले आफ्नो हातमा रगडेर ;0
त्यो मानिसले आफ्नो आँखा उठाएको थियो। ;cause;उनी अचम्मित भए। ;[पृष्ठ २-मा भएको चित्र] ;0
मैले मेरो सहकर्मीको गल्तीलाई माफ गरें। ;cause;मैले विश्वास गरे कि उसको मनसाय राम्रो थियो। ;म विश्वास गर्थें कि उसलाई राम्रो थाहा छ। ;0
त्यो मानिसले धूम्रपान छोड्यो। ;effect;[पृष्ठ २-मा भएको चित्र] ;ऊ पहिले नै उठ्न थाल्यो। ;0
ती महिलाले आफ्नो आक्रमणकारीको नाकमा मुक्का हानेकी थिइन्। ;effect;आक्रमणकारीको शरीर निर्जीव भयो। ;आक्रमणकारीले रगत बग्न थाल्यो। ;1
तीरले गोला छुन सकेन। ;cause;ती मानिसको निशाना गलत थियो। ;त्यो मानिस खेल हार्दै थियो। ;0
[पृष्ठ २३-मा भएको चित्र] ;cause;उनले भित्री कोठामा चूहों भेट्टाए। ;[पृष्ठ २३-मा भएको चित्र] ;0
मैले मेरो अतिथिलाई बाहिर खाना खान जाने सुझाव दिएँ। ;cause;म केही पनि तयार गर्नका लागि धेरै थकित थिएँ। ;मेरो अतिथिले आफ्नो स्वागतको समयभन्दा बढी समय बिताएकी थिई। ;0
केटीले आफ्नो भाइलाई उसको डायरी पढिरहेको देखेकी थिई। ;effect;उनले डायरी लुकाउन सुरु गरिन्। ;उनले नयाँ डायरी पाएकी छिन्। ;0
[पृष्ठ २३-मा भएको चित्र] ;effect;उनले ओभरटाइम काम गरिन्। ;उनले आफ्नो काम छोडिन। ;0
[पृष्ठ २३-मा भएको चित्र] ;cause;उनले तातो चुलो छोए। ;उनले कुकुरको टाउकोमा ताली बजाए। ;0
कम्पनीले ग्राहकको सन्तुष्टि मापन गर्न चाहन्थ्यो। ;effect;तिनीहरूले नयाँ ग्राहकहरूलाई छुट दिए। ;तिनीहरूले ग्राहकहरूलाई एउटा सर्वेक्षण वितरण गरे। ;1
काठको भुइँमा खरानी भयो। ;cause;केटाले सोफाबाट कुशनहरू फाल्यो। ;केटाले भुइँमा कुर्सी तानेर गयो। ;1
मैले आफ्नो अनुहार ढाकें। ;cause;मेरो शत्रुले मलाई ठट्टा गर्यो। ;मेरो शत्रुले मुट्ठी उठायो। ;1
प्रसिद्ध मूर्ति जलेर नष्ट भयो। ;cause;यो बिजुलीले प्रहार गरिएको थियो। ;मानिसहरु यसको पूजा गर्न आउँथे। ;0
मैले फलफूल टेबलमा छोडिदिएँ। ;effect;फलले बीउ उमार्छ। ;फलेको फलमा उड्ने चट्याङ ;1
