premise;question;choice1;choice2;label
लड़का अपन नवका सहपाठीक संग दुष्टतापूर्ण व्यवहार केलक। ;cause;लड़का नवका सहपाठीक स्वागत केलक। ;लड़का नवका सहपाठीकेँ पसन्द नहि करैत छल। ;1
हमरा दूधक गिलास चाहिये लागल। ;cause;हम कुकीज खा रहल छी। ;हम रोटी बना रहल छी। ;0
वर्षा शुरू भऽ गेल। ;effect;ड्राइवर हेडलाइट चालू केलक। ;ड्राइवर गाड़ी केँ उल्टा घुमा देलक। ;0
भवनक पार्किंग खाली छल। ;effect;हम सड़कक ओहि पार पार्क कयने छलहुँ। ;हम प्रवेश द्वारक लग पार्क कयलहुँ। ;1
लेखक अपन ड्राफ्ट सबमिशनक लेल अपन समय सीमा नहि पूरा केलक। ;cause;हुनका लेखकक ब्लॉक छलनि. ;ओ मसौदा केँ संपादित केलक। ;0
हमर सहयोगी फोन काटलक। ;cause;हम अपन कार्यकारी सँ बात करए लेल कहलहुँ। ;हम अपन परिचय संख्या देलहुँ। ;0
हवा खुजल खिड़कीसँ बहैत छल। ;effect;दरबज्जाक घंटी बाजल। ;पर्दा सभ हिलि गेल। ;1
हमर घरक बिजली कटा गेल। ;cause;हम दीपककेँ अनप्लग कऽ देलहुँ। ;हम फ्यूज फुला देलहुँ। ;1
भारोत्तोलक गर्जना करैत छल। ;cause;ओ अपन मांसपेशीकेँ दर्पणमे फ्लेक्स केलक। ;ओ अपन माथपर बार उठा लेलक। ;1
छात्र अपन माथमे गणना करैक प्रयास केलक। ;effect;ओ एकटा कैलकुलेटर निकालि लेलनि। ;ओ भ्रमित भऽ गेल। ;1
बच्चा सुतल छल। ;cause;पिता बच्चाक डायपर बदलैत छथि। ;पिता धीरे-धीरे बच्चा केँ हिलाबऽ लगलाह। ;1
लड़की लड़का पर पानि के गुब्बारा फेकलक. ;effect;लड़का केँ मस्तिष्कमे आघात भेल छलैक। ;लड़का भिज गेल। ;1
फोटोग्राफर कैमरामे फ्लैश प्रयोग करएमे बिसरि गेल छल। ;effect;फोटो सभ धुंधला निकलि गेल। ;फोटो मे सभ केओ मुस्कुराएब अस्वीकार करैत छल। ;0
हम जन्मदिनक पार्टीमे आमंत्रण नै लेलहुँ। ;cause;हम एकटा छलहुँ। ;हम शहर सँ बाहर छलहुँ। ;1
हम व्यायाम करैत छलहुँ। ;cause;हमरा ऊर्जाक अनुभव भेल। ;हम डरल छलहुँ। ;0
हम नम स्पंजकेँ निचोड़लहुँ। ;effect;ई पानि सोखैत अछि। ;ओहि मे सँ पानि निकलि गेल। ;1
छुट्टीक यात्रीसभ रिसोर्टक लेल फेरी लऽ गेल छल । ;cause;रिसोर्ट बुक छल। ;रिज़ॉर्ट एकटा द्वीप पर छल। ;1
किशोरकेँ एकटा टैटू छलैक। ;cause;ओ सुईसँ डेराइत छल। ;ओ विद्रोह करय चाहैत छलीह। ;1
हमर घरक बाहर एक अपरिचित कार ठाढ़ छल। ;effect;हमरा शंका भऽ गेल। ;हम पुलिस केँ फोन केने छी। ;0
अपराधी स्वयं अपन हाथ देलनि। ;cause;सबूत हुनका दोषी बना देलक। ;हुनका विरुद्ध कोनो सबूत नहि छल। ;0
ओ भारी आदमी वजन कम करबाक निर्णय केलक। ;effect;ओ मिठाइ छोड़ि देलक। ;ओ कैफीन सँ बचल छल। ;0
लड़की बरफ पर चढ़ि गेल। ;effect;ओ खिसि गेल। ;ओ थर-थर कँपए लगल। ;0
ओ महिलाक आँखिमे रिंग छल। ;cause;ओ भरि राति जागल रहल। ;ओ अपन बेटाकेँ बिछौने लेलक। ;0
ज्वालामुखीसँ लावा बहैत छल। ;cause;ज्वालामुखी विस्फोट भेल। ;ज्वालामुखी निष्क्रिय छल। ;0
महिला अपन जूता पहिरने छलीह। ;cause;ओ पार्टी मे सभकेँ चिन्हैत छलीह। ;ओ पार्टी छोड़ि देबए चाहैत छल। ;1
हम टोल-बौधक परिचारककेँ पैसा दऽ देने छेलौं। ;effect;ओ हमरा टोल-बोगीसँ गुजर करए देलनि। ;ओ हमरा टोल-बोगीमे रोकलक। ;0
कार्यपालक दिवालिया भऽ गेल। ;cause;ओ अपन कम्पनीक स्टॉक बेचलक। ;ओ अपन धन-सम्पत्ति बर्बाद कऽ देलक। ;1
ओ आदमी डॉक्टर लग गेल। ;cause;डाक्टर छुट्टी पर छल। ;ओ आदमी बेमार छल। ;1
हम खिड़कीसँ बाहर निकललहुँ। ;cause;घरमे आगि लागल छल। ;घर खाली छल। ;0
लड़काक हाथक अंगुरी सभ सुखा गेल। ;cause;ओ बहुत दिन धरि नहा कऽ सुतलाह। ;ओ साबुनसँ हाथ धो लेलनि। ;0
हम दूध बाहर फेकैत छी। ;cause;दूधक स्वाद खट्टा छल। ;हमर मुँह सूखल छल। ;0
हमरा बस छूट गेल। ;effect;हम काजक लेल जल्दी गेल छलहुँ। ;हमरा काजमे देरी भऽ गेल छल। ;1
ट्रक गाड़ीसँ टकरा गेल। ;effect;ट्रक तेजीसँ बढ़ि गेल। ;गाड़ी टूटि गेल। ;1
टीम अपन पक्ष मे प्रतियोगिता मे हेरफेर केलक। ;effect;ओ सभ जीतल। ;ओ सभ बाहर निकलल। ;0
सोडाक बोतल सिसकैत छल। ;cause;हम बोतल घुमा देलहुँ। ;हम टोपीकेँ मोड़ि देलहुँ। ;1
लड़का घरसँ बाहर ताला लगाकऽ छल। ;effect;ओ खुजल खिड़कीसँ भीतर घुसि गेल। ;ओ छत पर चढ़ि गेल। ;0
दरबज्जाक घंटी बाजल। ;effect;आगन्तुकक घरक दुआरिपर दस्तक देल गेलनि। ;ओ महिला दरबज्जाक तालाक छेदसँ ताकए लगल। ;1
ओ आदमी अपन सूट पर दाग लगा देलक। ;effect;ओ एकरा ड्राई-क्लीनर मे रखलकैक. ;ओ एकरा अपन कोठरीमे लटकौने छल। ;0
लड़की टूथपेस्टक ट्यूबकेँ निचोड़लक। ;effect;टूथपेस्ट ट्यूब सँ बाहर निकलल। ;लड़की दाँतमे दही फेकलक। ;0
युद्धक कारण नागरिकक मृत्युमे वृद्धि भेल। ;effect;शांतिवादीसभ विरोध प्रदर्शन केलक। ;शांतिवादीसभक परेड भेल छल। ;0
लड़की अपन केश सँ रिबन निकालि लेलक। ;cause;ओ रिबन बान्हि देलनि। ;रिबन बच्चा सन लगैत छल। ;1
ओ आदमी प्लास्टिक सर्जरी कएलक। ;effect;ओ बुढ़ भऽ गेल। ;ओ छोट लगैत छलाह। ;1
अण्डासँ एकटा बच्चा निकलि गेल। ;cause;अण्डा निकलि गेल। ;हम अण्डा तोड़ि देलहुँ। ;0
कैदी भूख सँ मरल छल। ;effect;ओ मरि गेल। ;ओ भागि गेल। ;0
ओ आदमी सीढ़ी पर अपन संतुलन खो देलक। ;effect;ओ सीढ़ीपर चढ़ि गेलाह। ;ओ सीढ़ी सँ खसि पड़ल। ;1
बच्चा बहरय लागल। ;cause;ओ सोडाक एक घोट पी लेलनि। ;ओ सोडाक डिब्बा खोललक। ;0
खिड़कीसँ ठण्डा हवा अबैत छल। ;effect;हम आराम कऽ लेलहुँ। ;हम थर-थर कँपैत छलहुँ। ;1
छात्र कलेजमे जाए लेल छात्रवृत्ति प्राप्त केलक। ;cause;ओकर सहपाठीसभ ओकर आदर करैत छल । ;ओ नीक ग्रेड प्राप्त केलक। ;1
लड़की लड़काक मजाक उड़ेलैए। ;cause;ओ हुनकासँ बगलमे रहैत छल। ;ओ ओकरासँ प्रेम करैत छल। ;1
भूखल भटकल भोजन चोरि कयलक। ;cause;ओ दयालुताक उत्प्रेरक छल। ;ओकरा लग कोनो पाइ नहि छलैक। ;1
हम अपन दोस्तकेँ फोन कऽ कऽ बात करए लेल कहलहुँ। ;cause;हम एकटा रहए चाहैत छलहुँ। ;हम अपना केँ अकेला महसूस करैत छलहुँ। ;1
ओ आदमी हमरा दिस अपन हाथ बढ़ौलनि। ;effect;हम हुनका हाथ पकड़लियनि। ;हम हुनका थप्पड़ मारलहुँ। ;0
हम झुकलहुँ। ;cause;आतिशबाजी हवा मे उड़ि गेल। ;फ्रिस्बी हमर माथ दिस बढ़ल। ;1
लड़की अपन नाखून काटलक। ;cause;ओ चिन्तित छल। ;ओ आश्चर्यचकित भेलीह। ;0
हम कैलेंडर पर पृष्ठ घुमा देलहुँ. ;cause;हम कैलेन्डरमे एकटा अपॉइंटमेंट अंकित कएने छी. ;ओ नव मासक शुरुआत छल। ;1
पति केँ पता चललनि जे हुनकर पत्नी दोसर सँ प्रेम करैत छलीह। ;effect;ओ अपन वकील केँ निकाललक। ;ओ तलाकक लेल आवेदन दएलक। ;1
लड़की रबरक गेंद गिरौने छल। ;effect;गेंद उछल गेल। ;गेंद चमकैत छल। ;0
लड़की अपन परीक्षामे गलती केलक। ;effect;ओ उत्तरक अनुमान कएने छलीह। ;ओ अपन उत्तर मेटा देलनि। ;1
खेलाड़ी अपन प्रतिद्वंद्वीकेँ टैकल केलक। ;effect;हुनकर प्रतिद्वन्द्वी पास पकड़ि लेलक। ;हुनकर प्रतिद्वन्द्वी जमीन पर खसि पड़ल। ;1
हम अंगूरक बगान सँ टमाटर चुनलहुँ। ;cause;ओ सभ पक् का छल। ;हम ओकरा सभ केँ पानि पिऔने छलहुँ। ;0
ओ आदमी रोमांटिक अभिनय करए चाहैत छल। ;effect;ओ अपन पूर्व प्रेमिकासँ दोपहरक भोजनक लेल भेटल छल। ;ओ अपन प्रेमिकाक लेल चॉकलेट किनलक। ;1
थर्मामीटर मे पारा बढ़ि गेल छल. ;cause;हम थर्मामीटर गिरा देलहुँ। ;मौसम गर्म भऽ गेल। ;1
एक बवंडर शहरक बीचमे आबि गेल। ;effect;कोर्ट हाउसक छत उड़ि गेल। ;राजमार्ग खतरनाक रूपसँ हिमग्रस्त भऽ गेल छल। ;0
छात्र कें ट्यूशन देल गेल छल. ;effect;हुनकर ग्रेड मे सुधार भेल। ;ओ परीक्षामे ठगी केलक। ;0
हमरा आराम महसूस भेल। ;cause;हम जमीन पर खसि पड़लहुँ। ;हम अपना केँ कंबल मे लपेटि लेलहुँ। ;1
हम पाथरकेँ पोलिश कएने छी। ;effect;ओ चपटैत छल। ;ओ चमकैत छल। ;1
हम कफी मे चीनी जोड़लहुँ। ;effect;कफीमे गन्ध छल। ;कॉपफीक स्वाद मीठा छल। ;1
ओ आदमी अखबार सभ मे गप-सप कऽ रहल छल। ;effect;ओकरा कागज पर चोट लागल छलैक। ;ओ कागजकेँ टुकड़ा-टुकड़ा कऽ देलक। ;0
हम हथौड़ासँ नखपर प्रहार केलहुँ। ;effect;लकड़ी मे नुकायल पाँख ;नख सड़ा गेल। ;0
माछ लताकेँ काटलक। ;effect;माछक मछुआरा माछक रीलमे ल' गेल। ;माछ मारनिहार फेर सँ जाल बना लैत अछि। ;0
किशोर स्कूल जाबा लेल लज्जा महसूस करैत छल। ;cause;ओकरा पिम्पल लागल अछि। ;ओ अपन ब्रेसिज हटा लेलक। ;0
हमर मुह-मुख उज्ज्वल भऽ गेल छल। ;cause;हमरा नीक समाचार भेटल। ;हमर धैर्य समाप्त भऽ गेल। ;0
हम अपन हाथक तौलिया सँ पोछलहुँ। ;cause;तौलिया गीला छल। ;हमर हाथ सभ गीला छल। ;1
ओ आदमी कुर्सी पर बैसल अपन संतुलन गमा देलक। ;cause;हुनका नीचाँक कुर्सी हिला रहल छल। ;ओ कुर्सी पर रंग उझिलि देलक। ;0
टीम के साथी सभ एक दोसर पर दोषारोपण केलक. ;cause;ओ सभ अपन खेल हारि गेल। ;हुनक कोच अभ्यास रद्द केलक। ;0
हम क्षमा माँगलहुँ। ;cause;हम अपन गलतीक लेल पछुआएल छी। ;हम अपन लक्ष्य प्राप्त कएने छी। ;0
महिला अपन डेट सँ बोर भऽ गेल। ;cause;ओ ओकर अपन बारेमे प्रश्न पुछलक। ;ओ लगातार अपना बारे मे बात करैत छल। ;1
लड़की मुस्कुरा देलनि। ;effect;ओकर गाल लाल भऽ गेलैक। ;ओकर गड्डी सभ देखाइ देलक। ;1
दुश्मनक जहाज उड़ि गेल। ;cause;ई खदानक ऊपर सँ गुजरल। ;ओ बन्दरगाह दिस विदा भेल। ;0
ओ आदमी अपन पैर छेदलक। ;cause;ओ एकटा पोखरि मे चल गेल। ;ओ टूटल काँचपर चलल। ;1
जासूस सभ अपराध स्थल पर फिंगरप्रिंटक लेल डस्टिंग केलक। ;effect;ओ सभ हत्याराक पहचानक पता लगा लेलक। ;ओ सभ अपराध स्थल पर हथियार भेटल। ;0
राजमार्ग पर बहुत रास यातायात छल। ;effect;हम एकटा दोसर रस्ता पकड़लहुँ। ;हम एकटा सवारीक लेल कहलहुँ। ;0
देशक अर्थतन्त्र घटल। ;effect;बहुत लोक बीमार भऽ गेल। ;बहुत लोक बेरोजगारीक सामना केलक। ;1
क्रॉसिंग गार्ड बच्चा सभ पर अपन सीटी बजौलक। ;cause;ओ सभ आगू बढ़ैत ट्रॅफिकक बीचमे जा रहल छल। ;ओ हुनका सभ केँ अपन पड़ोस सँ चिन्हलनि। ;0
हम अपन मित्र पर आँखि फेरलहुँ। ;cause;ओ हमरा सत्य कहलनि। ;ओ एक व्यंग्यात्मक टिप्पणी केलक। ;1
गाड़ीमे पेट्रोल खत्म भऽ गेल। ;effect;ड्राइवर सड़क पर फँसि गेल छल। ;ड्राइवर एकटा स्टॉपरकेँ उठा लेलक। ;0
महिलाक प्रसव शुरू भेल। ;effect;बच्चा जन्म लेलक। ;महिला केँ भोरक बेमारी छलैक। ;0
ओकर टोपी उड़ि गेलैक। ;cause;ओ टोपी उतारलक। ;बाहर बहुत हवा चलैत छलैक। ;1
लड़की अपन सहपाठीक जन्मदिनक पार्टीमे गेल छल। ;cause;हुनका एकटा निमंत्रण भेटल छलनि। ;ओ एकटा उपहार खरीदलक। ;0
लड़काक माथमे गर्मी महसूस भेल। ;effect;ओकर माए ओकर तापकेँ लेलक। ;ओकर माय ओकरा पार्क लऽ गेल छलैक। ;0
ओ आदमी अपनापर कोलोन छिटका देलक। ;cause;ओ अपन डेट पर प्रभाव डालि चाहै छल। ;ओ अपन केशमे जेल लगौलक। ;0
घरक बिजली बंद भऽ गेल। ;effect;हम एकटा फ्लैशलाइटक खोजमे छलहुँ। ;हम एकटा फनक उठेलहुँ। ;0
परिवार एकटा पैघ घर मे चल गेल। ;cause;बेटा हाई स्कूल सं ग्रेजुएट भेल छल. ;माएकेँ जुड़ौतौत। ;1
मैराथन धावक धीमे चलैत रहल। ;cause;ओ अपन ऊर्जाक बचत करए चाहैत छल। ;ओ फिनिश लाइन देखलनि। ;0
लड़का वेंडिंग मशीनकेँ लात मारलक। ;cause;मशीनक बदलामे पैसा निकलल। ;चिप्सक बैग फँसल छल। ;1
हमर मित्रक कुत्ता मरि गेल। ;effect;हम ओकरा दिस अपन आँखि घुमा कऽ देखलहुँ। ;हम ओकरा एक बेर गले लगेलहुँ। ;1
व्यवसायीक क्रेडिट कार्ड अस्वीकृत भऽ गेल छल। ;effect;ओ एक ऋणपत्र लिखलनि। ;ओ नकदमे भुगतान केलक। ;1
ओ आदमी श्रापित छल। ;cause;ओ अपन नाखून कटा लेलक। ;ओ अपन पैरक अंगुरी के चोट केलक। ;1
ओ आदमी अपन भाय पर गर्व करैत छल। ;cause;हुनकर भाय अपन माय-बाबूक संग झगड़ा करए लगलाह। ;हुनकर भाय कानून स्कूलमे स्वीकार कएल गेल छल। ;1
ओ लड़की सौर्यमण्डल के बारे मे जानय चाहैत छलीह. ;effect;ओ पुस्तकालय गेल छल। ;ओ तारासभ दिस तकलक। ;0
पोस्टर दीवार पर टाँगल छल। ;cause;हम पोस्टरकेँ दुआरिपर रखलहुँ। ;हम पोस्टरक पाछाँ टेप लगा देने छी। ;1
ग्राहक आर्किटेक्टक भवनक लेल योजनाकेँ अनुमोदन केलक। ;effect;वास्तुकार ई भवनक निर्माण केलक। ;आर्किटेक्ट योजनामे बदलाव केलक। ;0
ओ आदमी अपन चम्मच गिरौलक। ;cause;ओकर हाथ थरथरा रहल छलैक। ;ओ चम्मच चाटलक। ;0
कम्पनीक सीईओ इस्तीफा देलक। ;effect;निदेशक मंडल कम्पनी कें भंग क देलनि। ;निदेशक मंडल हुनका स्थान पर दोसर व्यक्ति भेटलनि। ;1
हम व्याख्यानमे देरीसँ पहुँचलहुँ। ;effect;हम पछिला पंक्ति मे बैसि गेलहुँ। ;हम मंचपर पहुँचलहुँ। ;0
ओ आदमी जेलसँ छूट गेल छल। ;cause;हुनकर परिवार जमानत देलनि। ;ओ एकटा कैदी पर आक्रमण केलक। ;0
परिवार अपन सभ सामान गमा देलक। ;cause;ओ सभ अपन घर बेचलक। ;हिनकर घर मे आगि लागल छल। ;1
हम एल्युमिनियम केन्टेन पर पैर रखलहुँ। ;effect;ई डिब्बा पुनर्चक्रित कएल गेल छल। ;डिब्बा चकनाचूर भऽ गेल। ;1
लड़की बहस दलमे शामिल भेल। ;effect;ओ कम्प्यूटरक प्रयोग सीखलनि। ;ओ संवादक कौशल सिखलनि। ;1
हमर मनोदशा सुधरल गेल। ;cause;हम संगीत सुनैत छलहुँ। ;हम डिश धोने छलहुँ। ;0
दानक उद्देश्य छल धन जुटाबैक। ;effect;ओ सभ बेघर सभ केँ भोजन करबैत छल। ;ओ सभ नीलामी केलक। ;1
रोलर कोस्टर उखड़ैत-उखड़ैत गिरि गेल। ;effect;यात्री सभ हँसैत छल। ;यात्री सभ चिचिया रहल छल। ;1
हम बहुत क्रोधित छलहुँ। ;effect;घरसँ निकलि कऽ हम डाक बक्सामे चेक केलहुँ। ;हम घरसँ निकलि कऽ दरवाजा बंद कऽ देलहुँ। ;1
ओ आदमी सूर्योदय देखए चाहैत छल। ;effect;ओ उत्तरक यात्रा केलक। ;ओ जल्दी उठलाह। ;1
हम कागजकेँ मोड़लहुँ। ;effect;हम कागज केँ पुनर्चक्रित केलहुँ. ;कागज झुक गेल। ;1
राष्ट्र प्राकृतिक आपदाक सामना केलक। ;effect;दोसर देशक नेतासभ एक गठबंधन बनौलनि। ;दोसर देशक नेतासभ आपातकालीन सहायता पठौलनि। ;1
लड़काक कपड़ा भिज गेल छलैक। ;cause;ओ पोखरि सँ बाहर निकलल। ;ओ पोखरि मे खसि पड़ल। ;1
छात्र पुस्तक समाप्त करबाक लेल जल्दीए गेल। ;cause;ओ पुस्तकालयमे लौटाओल जाएत छल। ;ओ एकरा एकटा मित्रसँ उधार लेलनि। ;0
अपराधी केँ फांसी देल गेल। ;cause;हुनका जेलमे डालल गेलनि। ;हुनका हत्याक दोषी ठहराओल गेल छल। ;1
सूर्यक प्रकाश कमरा मे प्रवेश केलक। ;cause;हम पर्दा खोललहुँ। ;हम दरवाजा खोललहुँ। ;0
हम ओहि धोखेबाजक केश पकड़ि लेलहुँ। ;effect;ओकर विग उतरि गेलैक। ;ओ गंजी भऽ गेल। ;0
संपादक ओहि पांडुलिपि मे एकटा वाक्य बदलैत अछि। ;cause;हुनका एहि पांडुलिपि मे बहुत आकर्षण छलनि। ;ओ वाक्य अस्पष्ट मानलनि। ;1
महिला अपन क्रेडिट कार्डक खाता रद्द कए देलक। ;cause;ओ बुझि गेल जे कार्ड गायब अछि। ;ओ बुझि गेल जे कार्डक समय समाप्त भऽ गेल अछि। ;0
ओ पुरुष आ ओ स्त्री प्रेममे पड़ि गेल। ;effect;ओ सभ कलेजमे पढ़ैत छल। ;ओ सभ विवाह कऽ लेलक। ;1
संगीत सुनबाक लेल बहुत कमजोर छल। ;effect;हम आवाज बढ़ा देलहुँ। ;हम अपन गीतक रचना कयने छी। ;0
लड़काक केश ऊपर उठि रहल छलैक। ;cause;लड़की एकरा गड़बड़ कऽ देलकै। ;लड़की एकरा खींचलकै। ;0
बग कुचलि गेल। ;cause;हम अपना पर कीड़ा-विरोधी स्प्रे लगा लेलहुँ। ;हम बग पर पैर रखलहुँ। ;1
हम आँखि खोलि देलहुँ। ;cause;हम उठि गेलहुँ। ;हम आराम कऽ लेलहुँ। ;0
हमर पड़ोसीक संगीत जोर-जोर सँ बजैत छल। ;effect;हम हुनका कहलियनि जे ओ एकरा कम करथि। ;हम हुनका सँ सीडी उधार लेबाक लेल कहलहुँ। ;0
ओ परिवार गरीब छल। ;cause;ओ अपन कमाईसँ मितव्ययी छल। ;ओ न्यूनतम वेतन सँ कम कमाइत छल। ;1
छात्र विश्वविद्यालयसँ स्नातक केलक। ;effect;ओ नोकरीक तलाश मे छल। ;ओ एकटा शौकक लेलनि। ;0
कलाकार नीला रंगमे पीला रंगक मिश्रण केलक। ;effect;रंग सभ ठाम छपकल। ;रंग हरियर भऽ गेल। ;1
हम वार्तालापक विषय बदललहुँ। ;cause;हमरा बात करबाक लेल किछु नहि रहल। ;वार्तालाप तनावपूर्ण भऽ गेल। ;1
हमर भायकेँ अस्पतालसँ विदा कएल गेल छल। ;effect;हम हुनका घरमे स्वागत केलियनि। ;हम हुनका ठण्डा पाँज देलियनि। ;0
मंच पर परदा ऊपर गेल। ;effect;नाटकक उद्घाटन दृश्य शुरू भेल। ;नाटकक कलाकार मंचसँ बाहर निकलल। ;0
बंधक अपहरणकर्ताक आदेशक पालन केलक। ;cause;अपहरणकर्ता बंधक केँ चोट पहुँचयबाक धमकी देलक। ;अपहरणकर्ता बंधक केँ अपने छोड़ि गेल। ;0
एक धमाका मंच पर भेल। ;cause;संगीतकार अपन पैर पर टकटक मारलक। ;संगीतकार ढोल बजा रहल छल। ;1
माता-पिता अपन बच्चाक शयनकक्ष मे भागि गेल। ;cause;बच्चा एक भयानक सपना देखैत चिचियाइत उठल। ;बच्चा अपन बिस्तरक नीचाँ देखयसँ डेराइत छल। ;0
महिला साइन लैंग्वेज मे संवाद करैत छलीह। ;cause;ओ समय सँ पहिने जन्म लेलक। ;ओ जन्मसँ बहरा छल। ;1
ओहि क्षेत्रमे सूखा पड़ल छल। ;effect;पानि दूषित भऽ गेल। ;फसल सभ नष्ट भऽ गेल। ;1
बिल्ली चिड़ै के पीछा कयलकै। ;effect;चिड़ै उड़ि गेल। ;चिड़ै एकटा कीड़ा पकड़लक। ;0
लड़की स्कूल बदललक। ;cause;गर्मीक लेल स्कूलक छुट्टी। ;ओ एकटा नव शहरमे बसि गेल। ;1
कारखाना मालिक कर्मचारीक वेतनमे वृद्धि करबासँ मना केलक। ;effect;मालिक एकटा नव प्रबंधक नियुक्त केलक। ;कर्मचारीसभ हड़ताल पर चलि गेल छल। ;1
नेता अपन देशक चरमपंथीसभक विरोधमे छल । ;effect;चरमपंथी सभ हुनका प्रभावित केलकनि। ;चरमपंथी सभ हुनकर हत्या कऽ देलकनि। ;1
हम समुद्र तट पर नंगे पाँव चललहुँ। ;effect;हमर पैरमे रेत लागल छल। ;लहरि सभ किनार पर खसैत छल। ;0
हम रातिमे जागल छलहुँ आ हमरा ठण्ढा महसूस भेल छल। ;effect;हम अपन स्वीटर पहिरने छी। ;हम एक गिलास पानि पी लेलहुँ। ;0
माए बेटाकेँ चुप कऽ देलकै। ;cause;ओकर बेटा मुस्कुरा देलकै। ;ओकर बेटा चिचियाइत छलैक। ;1
हमर जीन्समे छेद भऽ गेल छल। ;cause;हम जीन्सक जिप बन्द कऽ देलहुँ। ;हम पथ पर खसि पड़लहुँ। ;1
लड़का ब्रेसिज लगा रहल छल। ;effect;हुनका एक गुहा भेटलनि। ;ओकर दाँत सीधा भऽ गेलैक। ;1
हम कलकल जिम मे कसरत करैत छलहुँ. ;effect;हम आइ उठलहुँ आ हमर मास्कुलमे दर्द छल। ;हम आजुक दिन उठलहुँ आ हमर गलामे दर्द छल। ;0
लडकी एक दोसरसँ खाएबला टेबुलपर पछुआ कऽ बात करैत छलीह। ;effect;दोसर छात्र सभ भोजनक टेबुल पर बैसि गेल। ;भोजन मे बैसल दोसर छात्र सभ अपना केँ बहिष्कृत बुझैत छलाह। ;1
बच्चा ट्रम्पोलिन पर खसि पड़ल। ;effect;ओ फेर हवा मे उड़ी गेल। ;ओ फ्लिप करबाक प्रयास करबाक निर्णय केलक। ;0
हम पत्र डाकबॉक्स मे जमा कऽ देलहुँ। ;effect;डाकघर पत्र पहुँचा देलक। ;डाकघर पत्र शीघ्र पठौलनि। ;0
जुआरी आत्मविश्वाससँ छल। ;effect;ओ अपन सभटा पैसा दाँव पर लगा देलक। ;ओ घर जा कऽ कर-सम्पत्ति नहि रखलनि। ;0
जंगल मे आगि लगलै। ;cause;हवा तेज भऽ गेल छलैक। ;आगजनी कयनिहार सभ पकड़ा गेल। ;0
बच्चा अपन घुँघरूक खाल उड़ा लेलक। ;effect;ओकर माए ओकरा अपन कोठरीमे पठेलक। ;ओकर माए घावपर पट्टी बान्हि देलकैक। ;1
ओ आदमी ओहि घातक रोग सँ बाँचि गेल छल। ;cause;ओ अपन वसीयत पर हस्ताक्षर केलक। ;हुनका अंग प्रत्यारोपण कएल गेल छल। ;1
हम उग्र कफीक एक चुस्की लेलहुँ। ;effect;हम अपन जीह केँ काट लेलहुँ। ;हम अपन जीह जरौने छी। ;1
सम्पादक लेखक केँ निकाल देलक। ;cause;लेखक अपन कथामे पक्षपात सँ बचैत छथि। ;लेखक एकटा महत्वपूर्ण समय सीमा नहि पाबि सकल। ;1
हम थकित छलहुँ। ;cause;हम भरि दिन सुतल रहलहुँ। ;हम भरि दिन पढ़ैत रहलहुँ। ;1
डाक्टर रोगी कें निदान केलक। ;cause;ओ रोगी कें लक्षणक पहचान केलक. ;ओ रोगी केँ गोलियां लिखलक। ;0
हम अपन त्वचाकेँ खसा लेलहुँ। ;cause;ओ पसीना छल। ;एकरा खुजली लगैत छल। ;1
ओ आदमीक आकस्मिक शल्यक्रिया भेल छल। ;cause;ओ अपन क्रोधकेँ बिसरि गेल। ;हुनका हार्ट अटैक भेल छलनि। ;1
ओकर हाथक मांसपेशी फुलि गेल छलैक। ;cause;ओ अपन हाथकेँ झुकौलनि। ;ओ अपन हाथकेँ घिसिऔलक। ;0
ओ आदमी अपन आँखि उठा लेलक। ;cause;ओ आश्चर्यचकित छलाह। ;ओ निराश भऽ गेल छल। ;0
हम अपन सहयोगीक गलतीकेँ माफ कऽ देलहुँ। ;cause;हम हुनकर नीक इरादा पर विश्वास करैत छलहुं. ;हम सोचलहुँ जे ओ एहि सँ नीक बुझैत छथि। ;0
ओ आदमी धूम्रपान छोड़लक। ;effect;ओ बेसी व्यायाम करय लगलाह। ;ओ पहिने उठए लगलाह। ;0
महिला अपन हमलावरक नाकमे मुक्का मारलक। ;effect;हमलावरक शरीर निर्जीव भऽ गेल। ;हमलावरक खून खसए लागल। ;1
डार्ट ने बुल के आँख मे धक्का नहि देलकै। ;cause;ओ आदमीक निशाना गलत छल। ;ओ आदमी खेल हारि रहल छल। ;0
घरक मालिक एक विघटनकर्ता केँ अपन घर मे आबय लेल अनुरोध केलक। ;cause;ओ तहखानामे चूहाक खोज केलक। ;ओ अपन कोठरीमे एकटा चींटीक खेत रखैत छल। ;0
हम अपन अतिथि केँ सुझाव देलियनि जे हम सभ बाहर भोजन करबाक लेल जाइ। ;cause;हम बहुत थकल छलहुँ जे किछु तैयार नहि कऽ सकलहुँ। ;हमर अतिथि अपन स्वागतक समयसँ बेसी रहल। ;0
लड़की अपन भाय केँ अपन डायरी पढ़ैत पकड़लक। ;effect;ओ डायरी लुकाएब शुरू केलक। ;ओकरा एकटा नव डायरी भेटलैक। ;0
महिलाक घरक किरायाक लेल पैसा कम छल। ;effect;ओ ओवरटाइममे काज करैत छलीह। ;ओ अपन नोकरी छोड़ि देलक। ;0
बच्चाक हाथ तुरत्ते हटि गेलैक। ;cause;ओ गरम चूल्हि केँ छुलक। ;ओ कुत्ताक मूड़ी पर हाथ राखि देलकैक। ;0
