premise;question;choice1;choice2;label
その男は日の出を見たい. ;effect;彼は北へ旅した. ;彼は早起きした. ;1
私は紙を折った. ;effect;紙をリサイクルした. ;紙が折れた. ;1
その国は自然災害に耐え忍んだ. ;effect;他の国の指導者は同盟を結んだ. ;他の国の指導者は緊急の救援を派遣した. ;1
少年さんの服が濡れた. ;cause;彼はプールから飛び出した. ;彼はプールに落ちた. ;1
その学生は急いでその本を読み終えた. ;cause;図書館に戻される予定だった ;彼は友人に借りた. ;0
その犯罪者は処刑された. ;cause;彼は投獄された. ;彼は殺人罪で有罪となった. ;1
太陽の光が部屋に入ってきた. ;cause;私はカーテンを開けた. ;私はドアを開けた. ;0
偽物の髪を引っ張った ;effect;パーカンが脱がれた ;彼女はになった. ;0
編集者は原稿の文を書き換えた. ;cause;彼はその原稿を説得力のあるものだと見なしました ;彼はその判決が不明確だと考えていた. ;1
その女性はクレジットカードの口座をキャンセルした. ;cause;カードが消えたことに気付いた ;カードの有効期限が切れたと ;0
男と女は恋に落ちた. ;effect;彼らは大学に通った. ;彼らは結婚した. ;1
音楽は聞こえにくいほど弱かった. ;effect;音量を上げました ;私は自分の曲を作曲した. ;0
その少年の髪が伸びていた. ;cause;女の子が 乱した ;女の子が引っ張った ;0
虫は潰された ;cause;虫除け剤を塗った ;虫に踏みつけちゃった ;1
私は目を開いた. ;cause;目を覚ました ;落ち着いた ;0
隣人の音楽が鳴り響いていました. ;effect;断るよう頼んだ ;私は彼にCDを借りてもらった. ;0
その男の家族は貧しく暮らしていました. ;cause;彼は稼いで節約した. ;彼は最低賃金以下で稼いでいた. ;1
その学生は大学を卒業した. ;effect;彼は仕事を探した. ;彼は趣味を始めました. ;0
画家は黄色い絵画を青い絵画に混ぜた. ;effect;塗料がいたるところに散らばった. ;塗料は緑色になった. ;1
話題を変えた ;cause;話すべきことはもうない ;会話は緊張した. ;1
兄は退院した. ;effect;私は彼を歓迎した. ;私は冷たく見返った ;0
舞台のカーテンが上がった. ;effect;劇のオープニングシーンが始まりました. ;劇の俳優たちは舞台を出て行った. ;0
犯人は誘拐犯の命令に従った ;cause;誘拐犯は人質を傷つけると脅した. ;誘拐犯は人質を一人で残した. ;0
ステージ全体にブームが響いた. ;cause;そのミュージシャンは足でたたいた. ;そのミュージシャンはドラムを叩いた. ;1
親は急いで子供の寝室へ行った. ;cause;その子は悪夢から叫びながら目覚めた. ;その子はベッドの下を見ることを怖がっていた. ;0
その女性は手話でコミュニケーションをとった. ;cause;彼女は早産だった. ;彼女は生まれつき耳が聞こえない. ;1
その地域には干ばつが発生した. ;effect;水は汚染された. ;収穫は滅びました. ;1
猫は鳥を追いかけました. ;effect;その鳥は飛んで行った. ;その鳥は虫を捕まえた. ;0
女の子は学校を転校した. ;cause;夏休みで学校を休む ;彼女は新しい町に引っ越した. ;1
工場の所有者は従業員の賃上げを拒否した. ;effect;店主は新しいマネージャーを任命した. ;従業員はストライキした. ;1
指導者は彼の国の過激派を敵にしました. ;effect;過激派が彼に影響を与えた ;過激派が暗殺した ;1
私は裸足でビーチを歩いた. ;effect;足に砂が付いた. ;波は岸に沿ってぶつかった. ;0
私は真夜中に目を覚まして,寒さを感じました. ;effect;スウェットパンツを着た ;私は一杯の水を飲んだ. ;0
母親は息子を黙らせた. ;cause;彼女の息子は微笑んだ. ;息子は泣き叫んだ ;1
ズボンは穴が割れた ;cause;ジーンズを閉めた ;歩道に足を踏み入れた ;1
その少年は歯列矯正器をつけていた. ;effect;虫歯になった ;彼の歯はまっすぐになった. ;1
私は昨日ジムで運動した. ;effect;今日は筋肉痛で目が覚めた. ;私は今日喉が痛い状態で目を覚ました. ;0
少女は昼食のテーブルで互いに囁き合っていた. ;effect;他の生徒たちは昼食のテーブルに座った. ;昼食のテーブルに座った他の生徒は 疎外されたと感じました ;1
その子供はトランポリンに降りた. ;effect;彼女は空中に飛び立った ;彼女はフリップをしようと決めました ;0
私は手紙を郵便受けに預けた. ;effect;郵便局が手紙を届けた. ;郵便局は手紙を速やかに送った. ;0
ギャンブラーは自信を持っていました. ;effect;彼は自分のお金のすべてを賭けた. ;彼は破産して帰った. ;0
森林火災が広がった. ;cause;風は強くなった. ;放火犯は逮捕された. ;0
その子供は膝の皮を剥がした. ;effect;彼の母親は彼を部屋に送った. ;彼の母親は傷に包帯を敷いた. ;1
その男は致命的な病気から生き延びた. ;cause;彼は遺言書に署名した. ;彼は臓器移植を受けた. ;1
私は沸騰したコーヒーをひと口飲みました. ;effect;舌を噛んだ ;舌を焼いた ;1
編集者はライターをクビにした. ;cause;筆者は物語で偏見を避けていた. ;筆者は重要な期限を逃した. ;1
私は疲れきって感じました. ;cause;私は一日中寝た. ;私は一日中勉強した. ;1
医者は患者に診断をした. ;cause;彼女は患者の症状を特定した. ;彼女は患者に薬を処方した. ;0
皮膚を掻きました ;cause;汗がかかってた ;がした ;1
その男は緊急手術を受けた. ;cause;彼は気合を崩した. ;彼は心臓発作を起こした. ;1
腕の筋肉が膨らんでる ;cause;彼は腕を曲げた. ;彼は腕をかきこみました. ;0
その男は眉を上げました. ;cause;彼は驚いた. ;彼は落ち込んだ. ;0
私は同僚の誤りを許した. ;cause;彼の意図は善いと思った. ;私は彼がもっとよく知っていると信じていた. ;0
その男はタバコをやめました. ;effect;彼はより多く運動し始めた. ;彼は早く目覚め始めました. ;0
その女性は襲撃者の鼻を殴った. ;effect;襲撃者の体は無命になった. ;襲撃者は出血し始めた. ;1
矢はゴールを逃した. ;cause;その男の狙いは間違っていた. ;彼はゲームに負けていた. ;0
農家 は 農家 の 消毒 員 を 呼び まし た. ;cause;彼は地下室でネズミを発見した. ;彼は部屋にの養殖場を飼っていた. ;0
私はゲストに外食を提案した. ;cause;私は何かを準備するには疲れすぎていた. ;ゲストは待機時間を過ぎた ;0
その少女は,兄が彼女の日記を読んでいるのを捕まえた. ;effect;彼女は日記を隠し始めた. ;彼女は新しい日記を手に入れた. ;0
その女性は家賃のお金に乏しかった. ;effect;彼女は残業した. ;彼女は仕事を辞めた. ;0
子どもの手はすぐに後退した. ;cause;彼は熱いストーブに触った. ;彼は子犬の頭を撫でた. ;0
顧客満足度を見極めようとした. ;effect;彼らは新しい顧客に割引を申し出た. ;彼らは顧客に調査を配布しました ;1
木の床が傷ついた. ;cause;その少年はソファからクッションを投げ落とした. ;その少年は椅子を引きずり床に横たわった. ;1
顔を隠した ;cause;敵は私を嘲った. ;敵は拳を振るった ;1
その有名な像は焼け落ちた. ;cause;雷に襲われた ;人々はそれを崇拝するために来た. ;0
果物をテーブルに置いてしまった. ;effect;果実は種を落とします. ;果実はハエに群がった. ;1
バレリーナが帯を裂いた. ;cause;彼女は指を指さした. ;彼女は足首をねじった. ;1
その子の靴紐は解けていた. ;cause;彼はそれらを結びることを学んだ. ;彼は遊び場で走り回った. ;1
私はその本に魅了された. ;effect;私はその本を返した. ;時間の感覚をなくした. ;1
両親 の 信念 と 同じ 信仰 を 持っ て い た ;cause;彼の両親は彼に影響を与えた. ;彼の両親は彼を否定した. ;0
車は徐々に減速して止まった. ;cause;ガソリンが尽きました. ;運転手は眠ってしまった. ;0
その男は太陽の下でアイスクリームを食べた. ;effect;アイスクリームは味を失ってしまった. ;アイスクリームはコーンから滴り落ちた. ;1
部屋に絵画を掛けた ;cause;カーペットは汚れているように見えた. ;壁は裸に見えた. ;1
早く仕事を休んだ. ;cause;頭が痛かった. ;ボスは会議を開いた. ;0
その子犬は敷物を汚した. ;effect;飼い主はその子犬を叱った. ;飼い主はその子犬に甘いものをあげた. ;0
私は友人に謝った. ;effect;友人は私を許した. ;友人は激怒した. ;0
その男は群衆の中で目立っていた. ;cause;彼はバックパックを背負っていた. ;彼はネオンベストをかぶっていた. ;1
証人は宣誓の下で嘘をついた. ;effect;彼は証言を完了した ;彼は偽証で告発された. ;1
その女性は髪を染めた. ;cause;彼女は新しい姿が欲しかった ;彼女は仲間入りしたかった ;0
移民は不法滞在で逮捕された. ;effect;彼らは仕事を見つけました. ;彼らは追放された. ;1
演説者は冗談を言った. ;effect;観客は笑った. ;観客は立ち上がった. ;0
太陽を見上げました ;effect;太陽が私を盲目にした. ;太陽が肌を焼いた. ;0
退屈した. ;effect;鼻を吸った ;私はうなずいた. ;1
そのステーキは切るのが難しかった. ;cause;ナイフは鈍かった. ;ステーキは生だった. ;0
その女性は破産を宣言した. ;cause;彼女は養育費を受け取った. ;彼女は巨額の借金を積み上げた. ;1
友人のアパートの明かりは点灯していた. ;effect;出たのかと思った ;私は彼に訪問をすることに決めた. ;1
私はその花を鼻の下に置いた. ;effect;花の花びらが落ちた. ;私はその花の香りを嗅ぎ取った. ;1
その女性は懐かしい気持ちになった. ;cause;彼女は幼少時代の友人に遭遇した. ;彼女は子供たちに怒鳴った. ;0
その学生は論文を延期した. ;effect;彼は早めに論文を提出した. ;彼は不完全な書類を提出した. ;1
私の車は壊れた. ;effect;ショッピングセンターに行った. ;メカニックを呼んだ ;1
紙幣は捨てました ;cause;匿名で ;読み取れないものでした ;1
その鳥は翼をたたいた. ;effect;卵を産んだ ;上がり続けました ;1
駐車場に駐車した ;cause;ガレージは開いていた. ;ガレージは満員だった. ;1
犯人は犠牲者を銃で狙った. ;effect;犯人は銃を捨てた. ;被害者は手を挙げました ;1
私は週末を楽しみにしていた. ;cause;私は叔父の葬儀に出席するつもりだった. ;私は友人の結婚式に出席する計画を立てていた. ;1
時間の感覚をなくした. ;cause;昼寝してた ;吐き気になった ;0
文書は読み取れないように印刷された. ;cause;プリンタにインクが足りなかった. ;紙切れだった ;0
スタジアムでは国歌が鳴り響いた. ;effect;ファンたちは旗に振り向いた. ;ファンたちはフィールドに駆けつけた. ;0
漬けの味は淡い. ;effect;仕えた ;塩を入れた ;1
紙タオルを流した ;effect;タオルは液体を吸収した. ;漏れが粘着した残留物を残した. ;0
その女性は本を読んでいる間に途切られた. ;effect;彼女は自分のページをブックマークした. ;彼女はその本を再読した. ;0
飛行機はタービュレンスに遭遇した ;effect;その男はシートベルトを締めました. ;その男は窓から外を見た. ;0
その少年はひっくり返った. ;cause;その少女は彼を無視した. ;女の子が彼を刺した. ;1
医師は患者に人工肢を付けた. ;cause;足を切断した ;生命体の動きを 監視した ;0
その少年は少女の肘をくっつけた. ;effect;彼女は彼に肩をすくめた. ;彼女は彼の手から手を引いた. ;1
私は友人に助言を求めた. ;cause;私は彼の意見を重んじました. ;間違ってなかった ;0
その少年は泥に踏み込んだ. ;effect;泥が彼の靴に付いた. ;泥が彼の顔にぶつかった. ;0
町には数インチもの雪が降った. ;effect;学校は閉鎖された ;地下には隠れていました ;0
従業員のシフトは終わった. ;effect;彼は今日帰宅した. ;彼は仕事を辞めると脅した. ;0
その木は家を傷つけた. ;cause;その木は屋根に倒れた. ;その木は裏庭に影をかけた. ;0
木は半分に裂けました. ;cause;私は薪を暖炉に積み重ねた. ;私は斧を木に振り下ろした. ;1
家族は夫婦を祝いました. ;cause;夫妻は別居を発表した. ;その夫婦は,自分たちが赤ちゃんを産むことを発表した. ;1
その少女は男の子にバレンタインカードを送った. ;cause;彼女は彼を好きだった. ;彼女は彼にキスをした. ;0
私は友人の証言に頭を振り向いた. ;cause;混乱した ;私は彼と同意見でした. ;1
友達はコインを投げました. ;cause;彼らは妥協案を見つけようとした. ;彼らは公正な決断をしたい. ;1
台所のタイマーが鳴った. ;effect;その男は食料品を冷蔵庫に放った. ;その男はピザをオーブンから取り出した. ;1
この女性は野心的な目標を設定しました. ;effect;彼女は緩んだ ;彼女は一生懸命働いた. ;1
その金持ちは老いて死んだ. ;effect;息子は法的なトラブルに巻き込まれた ;彼の息子は彼の財産を継承した. ;1
女は炎を踏んだ ;effect;炎は消えた ;炎から煙が上がった. ;0
女の車は修理所で ;cause;彼女の運転免許は取り消された. ;彼女は車事故に遭った ;1
警報器を鳴らして寝た ;effect;朝食を作りました. ;朝食を逃した. ;1
公の知人はリムジンから降りた. ;effect;カメラは彼の方向に照らした. ;彼の家族は記者会見に出席した. ;0
その女性は風呂の中に滞り続けた. ;effect;浴水は薄くなりました. ;浴槽から水が流れ出した. ;0
その大学生はキャンパスで他の学生と知り合いたいと思った. ;effect;彼は同胞団に入りました ;彼はエンジニアを専攻した. ;0
ソファのクッションを上げました ;cause;余分な小銭を探してた ;リビングの整理をしていた ;0
そのハサミは少年に向かって飛んだ. ;effect;その少年は逃げ出した. ;その少年は花を摘んだ. ;0
その女性は軽罪で有罪とされた. ;effect;彼女は社会奉仕を命じられた. ;死刑囚にされた ;0
私はお茶に砂糖を混ぜました. ;effect;お茶は蒸しちゃった. ;砂糖は溶けました. ;1
その退役軍人はを振るまま歩いていた. ;cause;彼は戦争に招集された. ;彼は戦いで負傷した. ;1
その犯罪者は警察から逃げ出した. ;effect;警察は被害者を診察した. ;警察は犯罪者を追いかけました. ;1
ノートパソコンが オンにならなかった ;cause;落とした ;充電した ;0
その女性は自分のクローゼットにスペースがなくなってしまった. ;cause;彼女は広大な衣装を身につけた. ;彼女は洗濯物を折りたたんだ. ;0
その男は心碎だった. ;cause;妻が出産した ;妻が彼を残した. ;1
その男は学位を取得した. ;effect;彼は自分が望んでいた仕事に就く資格を得た. ;彼の求人は取り消された. ;0
聴衆 は その 声 を 聞き ます ;cause;彼は聴衆に挨拶した. ;彼はマイクに話しかけた. ;1
私は水源にコインを投げました. ;effect;硬貨は底まで沈んだ. ;そのコインは半分に裂けました. ;0
選手は穴に向かってボールを打つ. ;effect;ボールは穴に入りました. ;ボールは選手に戻った. ;0
屋根裏で塵を吸った ;effect;私はヒックした. ;鼻をすいた ;1
店員から警備員に電話した ;cause;その顧客は偽造金を使った. ;その客はヘッドライトを点灯しておいた. ;0
ゴミを出しちゃった. ;cause;ゴミはキッチンを臭くした. ;私は偶然,買い物リストを捨てた. ;0
家族は動物園に行った. ;effect;子供たちは動物に感心した. ;子供たちは動物を追いかけました. ;0
その男の呼吸は大きくなった. ;cause;腎臓が衰えていました ;肺が詰まっていた ;1
私はコンサートに余分なチケットを持っていました. ;effect;私は友人に会場への案内を頼みました. ;私は友人に行くことに興味があるか尋ねた. ;1
家のエアコンが壊れた. ;effect;毛布を持って来た ;私は窓を開けた. ;1
背中が痛い ;cause;バックパックは開いていた ;彼のバックパックは重い. ;1
私は母にプレゼントを買った. ;cause;彼女のためにケーキを焼いた. ;彼女の誕生日だった ;1
庭のナキスは破壊された. ;cause;庭師は蜂に刺された. ;リスが球球根を掘り出した. ;1
打ったんだ ;effect;炎は消えていった. ;その火柴は炎を発生させた. ;1
争った当事者は和解に至った. ;cause;彼らは法廷で議論したくない ;彼らは個人的な関係を修復したかった. ;0
子供たちは孤児院に送られた. ;cause;両親は死んだ ;親は彼らを甘やかした. ;0
隕石が海に落下した. ;effect;津波が発生した. ;降雨が降り始めた. ;0
そのハイキングは毒蛇に出会った. ;effect;彼女は脱水した. ;彼女はパニックに陥った. ;1
オーブンは熱くなってしまった. ;cause;オーブンを開けた. ;私は皿をオーブンに入れた. ;0
レモンのピースを絞った ;effect;レモンはカビになった. ;レモンの水は ;1
その国は新しい土地を発見した. ;effect;国は土地を放棄した. ;国は土地を植民地化しました ;1
グラスはテーブルから落ちた. ;effect;床に粉々に砕け散った ;洗濯物の山に落下した ;0
テーブルは揺れた. ;cause;床は不均一だった. ;床は滑らかだった. ;0
父は息子が嘘をついているのを捕まえた. ;effect;息子は真実を告白した. ;父は息子を信頼した. ;0
その男の頭は痛みに打ちのめされた. ;effect;咳のシロップを飲んだ ;彼はアスピリンを飲んだ. ;1
電車は遅くなった. ;cause;駅に近づいていた. ;遅れてた ;0
彼はセラピーを受けた ;cause;彼の家族には精神病が宿っていた. ;彼は鬱病と診断されました ;1
その女は喉をかき締めた. ;cause;彼女は食べ物を飲み込んだ. ;彼女は食べ物を飲み込んで窒息した. ;1
その女性は喉が痛かった. ;effect;彼女の声は,々しい音だった. ;彼女はアクセントで話していた. ;0
犬はテーブルにある汁たたんだステーキに目を向けた. ;effect;唾液が流れました ;横たわっていた ;0
その女のビジネスは成功しました. ;effect;彼女は従業員を解雇した. ;彼女は金持ちになった. ;1
生徒たちは教室を出て行った. ;cause;鐘が鳴った. ;先生は宿題を割り当てた. ;0
その女性は幽霊を見たと主張した. ;effect;彼女の知人は疑いを示した. ;彼女の知人は彼女と親戚だった. ;0
その男は聴力を失いました. ;cause;彼は海でほとんど溺れかけていた. ;彼は爆発でほとんど殺された. ;1
その子は風船のひもを放した. ;effect;バルーンは空気を出した. ;その風船は空中に飛び立った. ;1
その男は話す能力を失った. ;cause;脳卒中した ;彼は深呼吸した. ;0
その女性は歩道でつまずいた. ;cause;石に亀裂があった. ;彼女は自分の名前が呼ばれたのを聞いた. ;0
男はプールに砲弾を投げ込んだ ;effect;救助隊は彼の後から飛び込んだ. ;その男は救助隊員を濡らした. ;1
抗生物質を飲んだ ;effect;感染は治った ;感染が広がった ;0
信号が黄色になった. ;effect;運転手はブレーキを押した. ;運転手はホーンを鳴らした. ;0
プラスチック容器は溶けた. ;cause;私は容器を温水で浸した. ;私は容器を熱いストーブの上に置いた. ;1
車が傷ついた ;cause;運転手は電話の柱にぶつかった. ;運転手は赤信号を突っ切った. ;0
その少年は徹夜勉強した. ;effect;彼は試験を飛ばした. ;彼は試験に合格した. ;1
その少年は池の縁にしがみついた. ;cause;彼は泳ぎ方を学ぶことを恐れた. ;ライフガードが值班だった. ;0
私は胸に手を当てました. ;effect;心臓の鼓動を感じました ;心拍が急上昇しました ;0
私のオフィスに隣接する建物は建設中だった. ;effect;私の事務所は混み合っていた. ;私の事務所は騒々しかった. ;1
家族は新しい隣人を知りたいと思った. ;effect;家族は隣人を夕食に招待した. ;家族は庭から隣人に手を振った. ;0
プールから水が飛び出した. ;cause;その泳ぎ手はプールに飛び込んだ. ;その泳ぎ手はプールに浮かんだ. ;0
私はスライスにカタツムリを噛んだ. ;effect;偶然,種を飲み込んだ ;私は,偶然,歯を割った. ;0
少年はつまずいた. ;cause;ジャケットはジップが解けていた. ;彼の靴紐は解けていた. ;1
女は耳栓をつけていた. ;cause;彼女は騒音に気が散った. ;彼女は耳を貫通した. ;0
私は水瓶を補充した. ;cause;飲みました ;冷蔵庫に保管した. ;0
テレビ番組は検閲された. ;cause;汚い言葉もありました ;複雑なストーリーだった ;0
船は沈没した ;effect;乗組員も溺れた ;乗組員は海賊に出会った. ;0
その少年は謎に困った. ;effect;彼は謎を解いた. ;彼はヒントを求めた. ;1
電話が鳴った. ;effect;その男は電話を切った. ;その男は電話を拾った. ;1
その女性は私を見つめていた. ;effect;私は彼女を抱きしめた. ;気分が悪かった ;1
グループは博物館を出て行った. ;cause;彼らは展示品の写真を撮った. ;彼らはすべての展示品を見ました. ;1
その男は私と口論を始めました. ;effect;友人がその男を紹介してくれた. ;友人は私を擁護した ;1
私の自転車のタイヤが割れた. ;effect;タイヤに空気を送った ;私は自転車のギアを入れ替えた. ;0
その少女は青白い様子だった. ;effect;彼女の父は彼女に物語を朗読した. ;彼女の父は彼女の額を触った. ;1
ペンにインクがなくなってしまった. ;effect;私は鉛筆を使いました. ;署名した ;0
その男は融資を拒否された. ;cause;彼は借金に負っていた. ;彼はビジネスを始めた. ;0
その少女は学校から家にいた. ;cause;彼女は水を患っていた ;彼女は数学を学ぶのが好きだった. ;0
ゴミ袋は満杯だった. ;effect;捨てたんだ ;シンクに捨てた ;0
私はカーペットを掃除した. ;cause;部屋の仲間にパンチがこぼれた ;私の犬は毛を落とします. ;1
その男は怒り狂った. ;effect;彼は自分のコンピューターを消した. ;彼は部屋を椅子で横断した. ;1
その少女はキャンプファイアに枝を投げ込んだ. ;effect;枝が燃えた. ;火は消えた ;0
その男はシャワーを浴びた. ;cause;温水もなくなった ;彼はタオルを見つけられなかった. ;0
親は,自分の子供たちが大学に行きたいと思った. ;effect;彼らは学費のために貯蓄基金を用意した. ;彼らは子供たちに外で遊ぶように励ましました. ;0
その男は靴紐を脱いだ. ;effect;靴がゆるくなった. ;靴は磨けなくなってしまった. ;0
その男は前菜の半分を食べた. ;effect;彼は残ったものを冷蔵した. ;彼はレシピを保存した. ;0
足首が腫れていた. ;effect;氷を塗った ;ローションを塗った ;0
オフィスのドアが開いていた. ;effect;私は私の机の同僚と話しました. ;私は廊下での会話を聞き取りました. ;1
私は列に並んで待たなければならなかった. ;effect;私は座った. ;雑誌を覗いてみた ;1
その男はハエをまっすぐに見つめた. ;effect;は飛び去った. ;そのハエは動かないままだった. ;0
その男は遺言書を書いた. ;cause;彼は死にかけていた ;彼は未亡人だった. ;0
走行者は競争相手が彼に近づいているのを感じました. ;effect;彼は競争から脱出した. ;彼は歩みを加速した. ;1
私はその問題について慎重に考えました. ;effect;私は助言を求めた. ;私は解決策を思いついた. ;1
旅人は揺れる吊り橋を歩いた. ;effect;彼は恐怖を感じた. ;彼は喜びを感じました. ;0
その男はチームの勝利を予想した. ;effect;彼は試合を見に友達と会った. ;彼は友達と賭けをした. ;1
その少年は眠れなかった. ;effect;彼は目覚まし時計をセットした. ;彼は羊を数えた. ;1
