premise;question;choice1;choice2;label
Došiel mi benzín. ;effect;Šofér sa ocitol na ceste. ;Šofér vyzdvihol stopača. ;0
Žena začala pôrod. ;effect;Dieťa bolo na svete. ;Žena mala rannú nevoľnosť. ;0
Mužov klobúk odfotil. ;cause;Zložil si klobúk. ;Vonku vetralo. ;1
Dievča sa zúčastnilo narodeninovej oslavy spolužiaka. ;cause;Dostala pozvánku. ;Kúpila darček. ;0
Chlapec mal horúci čelo. ;effect;Jeho matka mu merala teplotu. ;Jeho matka ho vzala do parku. ;0
Ten muž sa postriekol kolínskou. ;cause;Chcel zapôsobiť na svoju partnerku. ;Dal si do vlasov gél. ;0
V dome sa vypne elektrina. ;effect;Hľadal som baterku. ;Zobral som lopatu. ;0
Rodina sa presťahovala do väčšieho domu. ;cause;Syn skončil strednú školu. ;Matka porodila dvojčatá. ;1
Maratónik pokračoval pomalým tempom. ;cause;Chcela šetriť energiou. ;Videla cieľovú čiaru. ;0
Chlapec kopol do automatu. ;cause;Stroj vylial drobné. ;- Bol tam zaseknutý vrece s hranolkami. ;1
Zomrel pes môjho priateľa. ;effect;Prevrátil som naňho oči. ;Objala som ho. ;1
Kreditnú kartu obchodníka odmietli. ;effect;Napísal dlžník. ;Zaplatil hotovosťou. ;1
Ten muž prekliaty. ;cause;Podrezal si nechty. ;Zrazil si prst. ;1
Ten muž bol na svojho brata hrdý. ;cause;Jeho brat sa pohádala s ich rodičmi. ;Jeho brata prijali na právnickú fakultu. ;1
Dievča sa chcela dozvedieť o slnečnej sústave. ;effect;Išla do knižnice. ;Pozrela sa na hviezdy. ;0
Plakát sa prilepil na stenu. ;cause;Postavil som ten plagát nad dvere. ;Na zadnú stranu plagátu som dal lepiacu pásku. ;1
Klient schválil architektove plány budovy. ;effect;Architekt postavil budovu. ;Architekt upravil plány. ;0
Mužovi spadla lyžička. ;cause;Jeho ruka sa trasie. ;Olízal lyžičku. ;0
Generálny riaditeľ spoločnosti odstúpil. ;effect;Správna rada rozpustila spoločnosť. ;Správna rada našla jeho náhradu. ;1
Prišiel som neskoro na prednášku. ;effect;Sadol som si do zadného radu. ;Prišiel som k pódiu. ;0
Muža prepustili z väzenia. ;cause;Jeho rodina zaplatila kauciu. ;Napadol spoluväzňa. ;0
Rodina prišla o všetok svoj majetok. ;cause;Predali svoj dom. ;Ich dom sa zapálil. ;1
Šlápla som na hliníkovú plechovku. ;effect;Konzerva bola recyklovaná. ;Konzerva bola rozdrvená. ;1
Dievča sa pripojila k debatu. ;effect;Naučila sa používať počítač. ;Naučila sa komunikovať. ;1
Moja nálada sa zlepšila. ;cause;Počúval som hudbu. ;Umyla som riady. ;0
Charita si dala za cieľ získať peniaze. ;effect;Nakŕmili bezdomovcov. ;Mali aukciu. ;1
Horská dráha sa zrútila z strmého spadu. ;effect;Cestujúci sa zasmiali. ;Cestujúci kričali. ;1
Bol som zúrivý. ;effect;Po odchode z domu som skontroloval poštovú schránku. ;Keď som vychádzal z domu, zatlačil som dvere. ;1
Muž chcel vidieť východ slnka. ;effect;Cestoval na sever. ;Vstal skoro. ;1
Zložil som papier. ;effect;Zrecykloval som papier. ;Papier sa zvrhol. ;1
Národ prežil prírodnú katastrofu. ;effect;Lídri iných krajín vytvorili alianciu. ;Vodcovia iných krajín poslali núdzovú pomoc. ;1
Chlapec má mokré oblečenie. ;cause;Vylezol z bazéna. ;Spadol do bazéna. ;1
Študent sa ponáhľal, aby knihu dokončil. ;cause;Mala byť vrátená do knižnice. ;Požičal si ho od priateľa. ;0
Zločinec bol popravený. ;cause;Bol uväznený. ;Bol odsúdený za vraždu. ;1
Do izby vstúpilo slnečné svetlo. ;cause;Otvorila som záclony. ;Otvoril som dvere. ;0
Vytiahol som impozantovi vlasy. ;effect;Jej parochňa sa jej dala dole. ;Zostála plešatá. ;0
Redaktor preformuloval vetu v rukopise. ;cause;Považoval rukopis za presvedčivý. ;Považoval rozsudok za nejasný. ;1
Žena zrušila svoj kreditný účet. ;cause;Uvedomila si, že karta chýba. ;Uvedomila si, že karta je vypršená. ;0
Muž a žena sa zamilovali. ;effect;Chodili na vysokú školu. ;Vzali sa. ;1
Hudba bola príliš slabá na to, aby sa počula. ;effect;Zvyšoval som hlasitosť. ;Skladal som si vlastnú pieseň. ;0
Chlapec mal vlasy, ktoré mu visia hore. ;cause;Dievča to roztrhlo. ;Dievča to vytiahlo. ;0
Chrobák bol rozdrvený. ;cause;Rozprašoval som sa repelentom proti chrobákom. ;Šlápla som na chrobáka. ;1
Otvoril som oči. ;cause;Zobudila som sa. ;Uvoľnil som sa. ;0
Hudba môjho suseda bola hlasná. ;effect;Požiadal som ho, aby to ztišil. ;Požiadal som ho, aby mi požičal CD. ;0
Jeho rodina žila v chudobe. ;cause;S peniazmi bol šetríč. ;Získal menej ako minimálnu mzdu. ;1
Študent absolvoval univerzitu. ;effect;Hľadal si prácu. ;Založil si koníček. ;0
Umelca zmiešal žltú farbu s modrou farbou. ;effect;Farba sa rozliala všade. ;Farba sa zmenila na zelenú. ;1
Zmenil som tému rozhovoru. ;cause;Už som nemal o čom hovoriť. ;Rozprávanie sa stalo napätým. ;1
Môjho brata prepustili z nemocnice. ;effect;Vítal som ho doma. ;Neprišiel som na to. ;0
Záclona na pódiu sa zdvihla. ;effect;Začala sa úvodná scéna hry. ;Herci vystúpili zo scény. ;0
Rukojnica sa podriadila príkazom únoscu. ;cause;Únosca pohrozil, že rukojemníkovi ublíži. ;Únosca opustil rukojemníka sám. ;0
Na pódiu sa ozval výbuch. ;cause;Hudobník zaklepal nohou. ;Hudobník búchal na bubny. ;1
Rodičia sa ponáhľali do spálne svojho dieťaťa. ;cause;Dieťa sa zobudilo kričiac z nočnej mory. ;Dieťa sa bojí pozrieť sa pod posteľ. ;0
Žena komunikovala znakovou rečou. ;cause;Narodila sa predčasne. ;Narodila sa hluchá. ;1
V oblasti došlo k suchu. ;effect;Voda sa znečistila. ;Úroda zahynula. ;1
Mačka naháňala vtáka. ;effect;Vták odletel. ;Vták chytil červa. ;0
Dievča zmenilo školu. ;cause;Škola sa uvoľnila na leto. ;Presťahovala sa do nového mesta. ;1
Majiteľ továrne odmietol zvýšiť mzdy zamestnancom. ;effect;Majiteľ vymenoval nového manažéra. ;Zamestnanci štrajkujú. ;1
Vodca sa zamiloval proti extrémistom vo svojej krajine. ;effect;Extremisti ho ovplyvnili. ;Extrémisti ho zavraždili. ;1
Chodila som bosá na pláži. ;effect;Piesok mi uviazol na nohy. ;Vlny sa zrútili pozdĺž brehu. ;0
Vstávala som uprostred noci a cítila som sa chladno. ;effect;Obliekla som si tepláky. ;Vypil som pohár vody. ;0
Matka utišila svojho syna. ;cause;Jej syn sa usmial. ;Jej syn sa sťažoval. ;1
V džínoch mám dieru. ;cause;Zaprelo som džínsy. ;Spadol som na chodník. ;1
Chlapec mal rovnátku. ;effect;Má dutinu. ;Jeho zuby sa vyrovnali. ;1
Včera som cvičila v telocvični. ;effect;Dnes som sa zobudil s bolestivými svalmi. ;Dnes som sa zobudil s bolesťou hrdla. ;0
Dievča šepkalo sem a tam medzi sebou pri obede. ;effect;Ďalší študenti sa posadili za obedný stôl. ;Ostatní študenti pri obede sa cítili vynechaní. ;1
Dieťa pristalo na trampolíne. ;effect;Vyletela späť do vzduchu. ;Rozhodla sa, že sa pokúsi urobiť otočenie. ;0
Nechal som list v poštovej schránke. ;effect;Pošta doručila list. ;Pošta poslala list. ;0
Hazardný hráč bol sebavedomý. ;effect;Stavil všetky svoje peniaze. ;Odišiel domov na mizine. ;0
Lesný požiar sa rozšíril. ;cause;Vietor sa zosilnil. ;Podpaľači boli zatknutí. ;0
Dieťa si odlupilo koleno. ;effect;Jeho matka ho poslala do izby. ;Jeho matka naviazala ranu. ;1
Ten muž prežil smrteľnú chorobu. ;cause;Podpísal svoju vôľu. ;Dostal transplantáciu orgánov. ;1
Chutnal som zo špekajúcej kávy. ;effect;Uhryzol som si jazyk. ;Spálil som si jazyk. ;1
Redaktor vyhodil spisovateľa. ;cause;Autorka sa vo svojich príbehoch vyhýbala zaujatosti. ;Spisovateľ zmeškal dôležitý termín. ;1
Cítil som sa vyčerpaný. ;cause;Spal som celý deň. ;Učil som sa celý deň. ;1
Lekár diagnostikoval pacienta. ;cause;Identifikovala pacientove príznaky. ;Predpísala pacientke tabletky. ;0
Poškriabala som sa. ;cause;Bola to potená. ;Svrbí to. ;1
Muž podstúpil núdzovú operáciu. ;cause;Stratil nervy. ;Mal infarkt. ;1
Mužovi sa vybočili svaly na rukách. ;cause;Zviazal ruky. ;Tril si ruky. ;0
Muž zdvihol obočie. ;cause;Bol prekvapený. ;Cítil sa skľúčený. ;0
Ospravedlnil som chybu môjho kolegu. ;cause;Veril som, že jeho úmysly boli dobré. ;Veril som, že on vie lepšie. ;0
Ten muž prestal fajčiť. ;effect;Začal viac cvičiť. ;Začal sa zobudiť skôr. ;0
Žena udrela útočníka do nosa. ;effect;Telo útočníka bolo bez života. ;Útočník začal krvácať. ;1
Šipka minula cieľ. ;cause;Ten muž nemal správne zacílenie. ;Ten muž prehrával hru. ;0
Majiteľ domu požiadal, aby k nemu prišiel exterminátor. ;cause;V suteréne objavil potkany. ;V izbe mal mravcovú farmu. ;0
Navrhol som svojmu hosťovi, aby sme išli na večeru. ;cause;Bola som príliš unavená, aby som niečo pripravila. ;Moja hosťka sa zdržiavala dlhšie ako mala. ;0
Dievča zachytilo svojho brata, ako číta jej denník. ;effect;Začala skrývať denník. ;Má nový denník. ;0
Žena mala málo peňazí na nájom. ;effect;Pracovala nadčas. ;Zastavila svoju prácu. ;0
Dieťaťaťa ruka rýchlo sa stiahol. ;cause;Dotkol sa horúceho sporák. ;Potľapal psíčku po hlave. ;0
Spoločnosť chcela zistiť spokojnosť zákazníkov. ;effect;Ponúkali zľavu novým zákazníkom. ;Rozdávali zákazníkom prieskum. ;1
Drevená podlaha bola poškriabaná. ;cause;Chlapec hodil vankúše z pohovky. ;Chlapec pretiahol stoličku po podlahe. ;1
Zakryl som si tvár. ;cause;Môj nepriateľ sa mi posmieval. ;Môj nepriateľ zdvihol päsť. ;1
Slávna socha spálila. ;cause;Udelil ho blesk. ;Ľudia ho prišli uctievať. ;0
Nechal som ovocie na stole. ;effect;Ovocie vylieva semená. ;V ovocí sa hemžili muchy. ;1
Balerína si pretrhla väzy. ;cause;Ukázala prstami. ;Zmäkla si členok. ;1
Dieťa si rozviazalo šnúrky. ;cause;Naučil sa ich viazať. ;Býval na ihrisku. ;1
Kniha ma očarovala. ;effect;Vrátil som knihu. ;Stratil som pojem o čase. ;1
Ten muž mal podobné presvedčenia ako jeho rodičia. ;cause;Jeho rodičia na neho mali vplyv. ;Jeho rodičia sa ho zriekli. ;0
Auto postupne spomalilo a zastavilo sa. ;cause;Došiel mu benzín. ;Šofér zaspal. ;0
Ten muž jedol zmrzlinu na slnku. ;effect;Zmrzlina stratila chuť. ;Z ľadovej šišky mi kapalo. ;1
V izbe som vyvesila umelecké diela. ;cause;Koberec vyzeral špinavo. ;Steny vyzerali holé. ;1
Odišiel som z práce skôr. ;cause;Bolí ma hlava. ;Môj šéf mal stretnutie. ;0
Šteniatko zaprášalo koberec. ;effect;Majiteľ vyčíňal šteniatka. ;Majiteľ dal šteniatku jedlo. ;0
Ospravedlnil som sa priateľovi. ;effect;Môj priateľ mi odpustil. ;Môj priateľ sa rozhneval. ;0
Ten muž sa v dave vynoril. ;cause;Mal na sebe batoh. ;Mal na sebe neónovú vestu. ;1
Svedec klamal pod prísahou. ;effect;Dokončil svoje svedectvo. ;Bol obvinený z falošnej prísahy. ;1
Tá žena si farbila vlasy. ;cause;Chcela nový vzhľad. ;Chcela sa zmiešať. ;0
Imigranti boli chytení, ako sa v krajine zdržiavajú nelegálne. ;effect;Našli si prácu. ;Boli deportovaní. ;1
Verejný rečník povedal vtip. ;effect;Diváci sa smiali. ;Diváci vstali. ;0
Pozrel som sa do slnka. ;effect;Slnko ma oslepilo. ;Slnko mi opálilo pleť. ;0
Cítil som sa nudný. ;effect;Šňupal som. ;Zívaval som. ;1
Ten steak sa ťažko rezal. ;cause;Nôž bol tupý. ;Ten steak bol surový. ;0
Žena vyhlásila bankrot. ;cause;Dostala výživné. ;Získala obrovské dlhy. ;1
Svetlá v byte môjho priateľa boli zapnuté. ;effect;Zaujímalo by ma, či je vonku. ;Rozhodol som sa ho navštíviť. ;1
Dala som si kvet pod nos. ;effect;Kvetinové lístky sa odlúčili. ;Cítil som vôňu kvetiny. ;1
Žena cítila nostalgiu. ;cause;Narazila na kamarátku z detstva. ;Kričala na svoje deti. ;0
Študentka sa s prácou odkladala. ;effect;Predložil prácu skôr. ;Predal nepopísaný papier. ;1
Moje auto sa pokazilo. ;effect;Išla som do obchoďáku. ;Zavolal som mechanika. ;1
Zbavil som sa toho listu. ;cause;Bolo to anonymné. ;Bolo to nečitateľné. ;1
Vták mával krídelmi. ;effect;Kladie vajcia. ;Vstúpil nahor. ;1
Zaparkovala som na príjazdovej ceste. ;cause;Garáž bola otvorená. ;Garáž bola plná. ;1
Zločinec namieril zbraň na svoju obeť. ;effect;Zločinec položil zbraň. ;Obete zdvihol ruky. ;1
Tešil som sa na víkend. ;cause;Chcel som sa zúčastniť pohrebu môjho strýka. ;Chcel som sa zúčastniť svadby môjho priateľa. ;1
Stratil som pojem o čase. ;cause;Sníval som. ;Bolo mi zle. ;0
Dokument bol vytlačený nečitateľne. ;cause;Tlačiarne dochádzal atrament. ;Vydanie bolo bez papiera. ;0
Na štadióne sa hrála národná hymna. ;effect;Fanúšikovia sa obrátili k vlajke. ;Fanúšikovia sa ponáhľali na ihrisko. ;0
Ten zával bol necitlivý. ;effect;Ja som to podal. ;Dal som do toho soľ. ;1
Položil som papierový uterák na rozliatú vodu. ;effect;Uterák absorboval tekutinu. ;Z rozliatia zostalo lepkavé zvyšky. ;0
Žena bola prerušená uprostred čítania svojej knihy. ;effect;Zložila si svoju stránku. ;Prečítala si knihu znova. ;0
Lietadlo narazilo na turbulenciu. ;effect;Muž si zatiahol pás. ;Muž sa pozrel z okna. ;0
Chlapec sa zdráhal. ;cause;Dievča ho ignorovalo. ;Dievča ho bodlo. ;1
Lekári pacientovi dali umelú končatinu. ;cause;Amputovali jej nohu. ;Sledovali jej životné funkcie. ;0
Chlapec štipol dievčinu do lakťu. ;effect;Zdvihla na neho plecia. ;Odtrhla mu ruku. ;1
Pýtal som sa svojho priateľa na radu. ;cause;Cenil som si jeho názor. ;Vedela som, že mám pravdu. ;0
Chlapec stúpil do bahna. ;effect;Bláz je na jeho topánkach. ;Blázmo ho zasiahlo do tváre. ;0
V meste prišlo niekoľko centimetrov snehu. ;effect;Školy sú zatvorené. ;Ľudia sa schovali pod zemou. ;0
Zamestnanec skončil s výmenou. ;effect;Na deň odišiel domov. ;Vyhrážal sa, že dá výpoveď. ;0
Strom poškodil dom. ;cause;Strom spadol na strechu. ;Strom stenial záhradu. ;0
Drevo sa rozpadlo na polovicu. ;cause;Nahradila som drevo do krbu. ;Zastavil som sekeru do lesa. ;1
Rodina gratulovala manželovi a manželke. ;cause;Pár oznámil, že sa rozchádza. ;Pár oznámil, že budú mať dieťa. ;1
Dievča poslalo chlapcovi valentínku. ;cause;Páčil sa jej. ;Ona ho pobozkala. ;0
Kývla som hlavou pri výpovedi môjho priateľa. ;cause;Bola som zmätená. ;Súhlasila som s ním. ;1
Priatelia hodili mincou. ;cause;Chceli nájsť kompromis. ;Chceli urobiť spravodlivé rozhodnutie. ;1
V kuchyni sa spustil časovač. ;effect;Muž vyložil potraviny do chladničky. ;Ten muž vybral pizzu z rúry. ;1
Táto žena si stanovila ambiciózny cieľ. ;effect;Uvoľnila sa. ;Tvrdo pracovala. ;1
Bohatý muž zomrel na starobu. ;effect;Jeho syn mal právne problémy. ;Jeho syn zdedil jeho majetok. ;1
Žena šlapala po plameňoch. ;effect;Plamene sa zhasli. ;Z plameňov sa zdvihol dym. ;0
Auto tej ženy bolo v opravárni. ;cause;Jej vodičský preukaz bol odňatý. ;Mala autonehodu. ;1
Spal som cez budík. ;effect;Urobila som raňajky. ;Zmeškala som raňajky. ;1
Verejná postava vystúpila z limuzíny. ;effect;Kamery sa zameriavali na neho. ;Jeho rodina sa zúčastnila tlačovej konferencie. ;0
Žena sa zdržiavala vo vani. ;effect;Voda v kúpeľni sa stala vlažná. ;Voda z kúpeľa vyšla z vane. ;0
Študentka chcela stretnúť iných študentov na univerzite. ;effect;Pripojil sa k bratstvu. ;Študoval inžinierstvo. ;0
Zdvihol som vankúše zo gauča. ;cause;Hľadal som drobné. ;Zmenila som usporiadanie obývačky. ;0
Oša letela k chlapcovi. ;effect;Chlapec utiekol. ;Chlapec vybral kvetinu. ;0
Ženu uznali vinnou z drobného priestupku. ;effect;Bola odsúdená na verejnú službu. ;Bola odsúdená na smrť. ;0
Do horúceho čaju som premeškal cukor. ;effect;Čaj sa pálil. ;Cukor sa rozpustil. ;1
Ten veterán chýpal. ;cause;Bol odvedený do vojny. ;Bol zranený v boji. ;1
Zločinec utiekol pred políciou. ;effect;Polícia sa postarala o obeť. ;Polícia prenasledovala zločincov. ;1
Ten laptop sa neuhodil. ;cause;Spadol mi. ;Naúčtoval som ho. ;0
Žena mala v skrini málo miesta. ;cause;Získala si rozsiahly šatník. ;Složila svoje prádlo. ;0
Ten muž mal zlomené srdce. ;cause;Jeho žena porodila. ;Jeho žena ho opustila. ;1
Ten muž získal titul. ;effect;Stal sa kvalifikovaným pre prácu, ktorú chcel. ;Jeho ponuka práce bola zrušená. ;0
Jeho hlas sa jasne ozval po celej sále. ;cause;Pozdravil divákov. ;Hovoril do mikrofónu. ;1
Hodil som mincu do fontány. ;effect;Minca sa potopila na dno. ;Minca sa rozpadla na polovicu. ;0
Hráč udrie loptu smerom k jamke. ;effect;Lopta sa dostala do diery. ;Lopta sa vrátila späť k hráčovi. ;0
Dýchal som prach na podkroví. ;effect;Škytala som. ;Kýchla som. ;1
Pokladníčka z obchodu zavolala ochranku. ;cause;Zákazník použil falošné peniaze. ;Zákazník nechal zapnuté svetlá. ;0
Vzal som odpadky von. ;cause;Kvôli odpadkom kuchyňa smrdí. ;Nešťastnou náhodou som vyhodila svoj nákupný zoznam. ;0
Rodina išla do zoo. ;effect;Deti obdivovali zvieratá. ;Deti naháňali zvieratá. ;0
Ten muž dychoval hlasno. ;cause;Jeho obličky zlyhávajú. ;Jeho pľúca boli zaťažené. ;1
Mal som na koncert lístok navyše. ;effect;Spýtal som sa priateľa, kde sa to koná. ;Spýtal som sa svojho priateľa, či by chcel ísť. ;1
Klimatizácia v dome sa pokazila. ;effect;Priniesol som ti deky. ;Otvoril som okná. ;1
Chlapca bolí chrbát. ;cause;Jeho batoh bol otvorený. ;Jeho batoh bol ťažký. ;1
Kúpil som mame darček. ;cause;Upiekla som jej koláč. ;Mala narodeniny. ;1
Narcisy v záhrade boli zničené. ;cause;Zahradníka bodla včela. ;Veveričky vykopali žiarovky. ;1
Zohnal som zápalku. ;effect;Plamene vyhasli. ;Z zápalky vznikol plameň. ;1
Sporné strany dosiahli dohodu. ;cause;Nechceli sa hádať na súde. ;Chceli obnoviť ich osobný vzťah. ;0
Deti boli poslané do sirotčine. ;cause;Ich rodičia zomreli. ;Ich rodičia ich rozmaznávajú. ;0
Meteorit spadol do oceánu. ;effect;Došlo k cunami. ;Začalo krútiť. ;0
Cestujúci sa stretol s jedovatým hadom. ;effect;Bola dehydrovaná. ;Zpanikárila. ;1
Pec sa zohrieva. ;cause;Zapol som rúru. ;Dal som misku do rúry. ;0
Stlačil som citrónový klin. ;effect;Citrón sa zapálil. ;Citrónový šťava. ;1
Krajina objavila nové územie. ;effect;Krajina opustila zem. ;Krajina kolonizovala zem. ;1
Sklo spadlo zo stola. ;effect;Roztrhal sa po celej podlahe. ;Pristálo to v kope prádla. ;0
Stôl sa chválil. ;cause;Podlaha bola nerovná. ;Podlaha bola klzká. ;0
Otec chytil syna, ako mu klame. ;effect;Jeho syn priznal pravdu. ;Otec veril svojmu synovi. ;0
Jeho hlava sa mu trčila od bolesti. ;effect;Vzal si sirup proti kašľu. ;Vzal si aspirín. ;1
Vlak spomalil. ;cause;Blížilo sa to k stanici. ;- Zmeškal som sa. ;0
Ten muž absolvoval terapiu. ;cause;Duševná choroba sa vyskytovala v jeho rodine. ;Bol diagnostikovaný s depresiou. ;1
Žena sa jej chytila za hrdlo. ;cause;Prehltla jedlo. ;Zdrdla sa jedlom. ;1
Žena mala bolesť hrdla. ;effect;Jej hlas znie drsne. ;Hovorila s prízvukom. ;0
Pes sa pozrel na šťavnatý steak na stole. ;effect;Slinilo sa. ;Je to položené. ;0
Ženský biznis uspel. ;effect;Vyhodila svojich zamestnancov. ;Zbohatla. ;1
Študenti opustili triedu. ;cause;Zvonil zvon. ;Učiteľka mu dala domácu úlohu. ;0
Žena tvrdila, že videla ducha. ;effect;Jej známy vyjadrili pochybnosti. ;Jej známosti sú s ňou príbuzné. ;0
Ten muž stratil sluch. ;cause;Skoro sa utopil v oceáne. ;Skoro ho zabila explózia. ;1
Dieťa pustilo šnúru balóna. ;effect;Balón sa vypuchol. ;Balón sa zdvihol do vzduchu. ;1
Muž stratil schopnosť hovoriť. ;cause;Mal mŕtvicu. ;Zhlboka sa nadýchol. ;0
Žena sa potkla na chodníku. ;cause;V betóne bola trhlina. ;Počula, ako ju volajú. ;0
Ten chlap sa vrhol do bazéna. ;effect;Záchranár skočil za ním. ;Ten muž namočil záchrancu. ;1
Brala som antibiotiká. ;effect;Moja infekcia sa vyliečila. ;Moja infekcia sa rozšírila. ;0
Dopravná svetla sa zmenila na žltú. ;effect;Šofér stlačil brzdu. ;Šofér zatrúbil. ;0
Plastová nádoba sa roztopila. ;cause;Vložila som nádobku do teplej vody. ;Položil som nádobku na horúci sporák. ;1
Auto sa rozbočilo. ;cause;Šofér narazil do telefónneho slomu. ;Šofér prešiel na červenú. ;0
Chlapec študoval celú noc. ;effect;Neprišiel na skúšku. ;Prešiel skúškou. ;1
Mladý chlapec sa pridržal okraja bazéna. ;cause;Bál sa naučiť sa plávať. ;Záchranár bol na službe. ;0
Dal som si ruku na hruď. ;effect;Cítil som svoje srdce biť. ;Môj tep sa zrýchlil. ;0
Budova vedľa mojej kancelárie bola vo výstavbe. ;effect;Moja kancelária bola preplnená. ;Moja kancelária bola hlučná. ;1
Rodina sa chcela zoznámiť s novými susedmi. ;effect;Rodina pozvala susedov na večeru. ;Rodina mávala susedom zo svojho dvora. ;0
Voda sa šplhala z bazéna. ;cause;Plavateľ skočil do bazéna. ;Plavateľ plával v bazéne. ;0
Zohryzol som plátok melónu. ;effect;Nešťastie som prehltol semeno. ;Nešťastnou náhodou som si rozbil zub. ;0
Chlapec sa potkol. ;cause;Jeho bunda bola odzipovaná. ;Jeho šnúrky boli rozviazané. ;1
Žena si dala náušnice. ;cause;Rozptyľovala ju hluk. ;Má prepichnuté uši. ;0
Naplnil som si fľašu s vodou. ;cause;Vypil som všetku vodu. ;Nechal som ho v chladničke. ;0
Televízna show bola cenzurovaná. ;cause;Obsahovala vulgárne slová. ;Mal komplikovaný príbeh. ;0
Loď sa zrútila. ;effect;Posádka sa utopila. ;Posádka sa stretla s pirátmi. ;0
Chlapec sa cítil ako v rozpakách. ;effect;Rozlúštil tú hádanku. ;Žiadal o náznak. ;1
Zazvonil telefón. ;effect;Muž zavesil telefón. ;Ten muž zdvihol telefón. ;1
Tá žena na mňa zízala. ;effect;Objal som ju. ;Cítil som sa nepríjemne. ;1
Skupina opustila múzeum. ;cause;Fotografovali exponáty. ;Pozreli sa na všetky exponáty. ;1
Ten muž sa so mnou začal hádať. ;effect;Priateľka ma s ním zoznámila. ;Môj priateľ sa za mňa postavil. ;1
Bola mi prasknutá pneumatika na bicykli. ;effect;Vypumpala som vzduch do pneumatiky. ;Zmenila som prevodovku na bicykli. ;0
Dievča vyzeralo bledé. ;effect;Jej otec jej čítal príbeh. ;Jej otec sa jej dotkol čela. ;1
V perach sa vyčerpal atrament. ;effect;Použil som ceruzku. ;Podpísala som sa. ;0
Mužovi odmietli požičať. ;cause;Bol zadlžený. ;Začal podnik. ;0
Dievča zostalo doma od školy. ;cause;Mala kiahne. ;Rada sa učila matematiku. ;0
Vrece na odpadky bolo plné. ;effect;Vzal som ju do kontajnera. ;Hodil som ho do umývadla. ;0
Vylepila som koberec. ;cause;Môj spolubývajúci rozlil punč. ;Môj pes stráca vlasy. ;1
Ten muž stratil nervy. ;effect;Vypnul svoj počítač. ;Hodil stoličku cez miestnosť. ;1
Dievča hodilo vetvičku do ohňa. ;effect;Strieborňa horela. ;Oheň sa zhasol. ;0
Muž vyšiel zo sprchy. ;cause;Horúca voda bola preč. ;Nemohol nájsť uterák. ;0
Rodičia chceli, aby ich deti chodili na vysokú školu. ;effect;Vybrali si na školné úsporný fond. ;Povzbudzovali svoje deti, aby sa hrali vonku. ;0
Muž si rozviazal šnúrky. ;effect;Topánky sa uvoľnili. ;Topánky sa opotrebovali. ;0
Ten muž zjedol polovicu hlavnej jedlo. ;effect;Chladil zvyšky. ;Zachoval si recept. ;0
Mal som opuchnutý členok. ;effect;Dal som na to ľad. ;Vymetal som na to krém. ;0
Dvere mojej kancelárie boli otvorené. ;effect;Hovoril som s kolegom pri mojom stole. ;Počul som ich rozhovor na chodbe. ;1
Musel som čakať v rade. ;effect;Sadol som si. ;Prezeral som časopis. ;1
Muž sa pozrel na muchu. ;effect;Mucha sa rozbehla. ;Mucha zostala na mieste. ;0
Ten muž napísal závetu. ;cause;Zomieral. ;Bol vdovec. ;0
Bežec cítil, že jeho súper ho nadobúda. ;effect;Vystúpil z preteku. ;Zrýchlil svoj krok. ;1
Dosť som o tom premýšľal. ;effect;Pýtal som sa na radu. ;Našiel som riešenie. ;1
Cestovateľ kráčal po chatrnom visecom moste. ;effect;Bol vydesený. ;Cítil sa extázicky. ;0
Ten muž predvídal víťazstvo tímu. ;effect;Stretol sa s priateľmi, aby pozrel zápas. ;Svojim priateľom sa stavil. ;1
Chlapec nemohol zaspať. ;effect;Nastavil si budík. ;Počítal ovce. ;1
