premise;question;choice1;choice2;label
Ang mga daliri ng batang lalaki ay naging prunny. ;cause;Matagal siyang nag-shower. ;Pinapayuhan niya ang kanyang mga kamay ng sabon. ;0
Inilagay ko ang gatas. ;cause;Masam ang lasa ng gatas. ;Ang aking bibig ay tuyo. ;0
Nawala ako sa bus. ;effect;Mas maaga akong pumasok sa trabaho. ;Nahuli ako sa trabaho. ;1
Ang trak ay nag-umpisa sa kotse. ;effect;Nagmadali ang trak. ;Naputol ang kotse. ;1
Ang koponan ay nag-aayos ng paligsahan para sa kanilang kapakinabangan. ;effect;Nanalo sila. ;Sila'y tumigil. ;0
Nag-aahon ang bote ng soda. ;cause;Inibalik ko ang bote. ;Inilipat ko ang cap. ;1
Ang batang lalaki ay naka-lock sa labas ng kaniyang bahay. ;effect;Lumapit siya sa loob sa pamamagitan ng bukas na bintana. ;Sumakay siya sa bubong. ;0
Nag-ring ang doorbell. ;effect;Tinuktok ng bisita ang tuktok sa pinto. ;Ang babae ay tumingin sa butas ng susi sa pinto. ;1
Ang lalaki ay nagsuot ng kulay sa kanyang kasuotan. ;effect;Nag-clean na siya. ;Inibit niya ito sa kanyang closet. ;0
Pinipis ng dalaga ang tubo ng toothpaste. ;effect;Ang toothpaste ay lumabas sa tubo. ;Inibubo ng dalaga ang toothpaste. ;0
Ang mga namatay na sibilyan sa digmaan ay dumami. ;effect;Nagsagawa ng protesta ang mga pasipisista. ;Nagsagawa ng parada ang mga pasipisista. ;0
Hinugot ng dalaga ang ribbon sa kanyang buhok. ;cause;Inibit niya ang ribbon. ;Ang ribbon ay mukhang babyish. ;1
Ang lalaki ay nagkaroon ng plastic surgery. ;effect;Siya ay tumanda. ;Mukhang mas bata pa siya. ;1
Isang sanggol na manok ang lumabas sa itlog. ;cause;Ang itlog ay lumukso. ;Nakipag-break ako sa itlog. ;0
Nagutom ang bilanggo. ;effect;Namatay siya. ;Tumakas siya. ;0
Nawala ang timbang ng lalaki sa hagdan. ;effect;Tumayo siya sa hagdan. ;Nahulog siya sa hagdan. ;1
Nag-burp ang bata. ;cause;Kinuha niya ang isang sip ng soda. ;Binuksan niya ang lata ng soda. ;0
Isang malamig na hangin ang pumasok sa bintana. ;effect;Ako'y nagpahinga. ;Ako'y nanginig. ;1
Nakatanggap ang estudyante ng isang scholarship upang makapagtungo sa kolehiyo. ;cause;Pinarangalan siya ng kaniyang mga kaklase. ;Magaling siyang nag-aral. ;1
Pinilit ng dalaga ang batang lalaki. ;cause;Kasama niya ang bahay nila. ;Siya ay na-crush sa kanya. ;1
Ang gutom na bakla ay nagnanakaw ng pagkain. ;cause;Siya'y nag-udyok ng awa. ;Wala siyang pera. ;1
Tinawagan ko ang aking kaibigan upang makipag-usap. ;cause;Gusto ko ng pribadong buhay. ;Naramdaman kong nag-iisa ako. ;1
Ang lalaki ay nagbigay sa akin ng kamay. ;effect;Nag-aahon ako sa kanya. ;Sinampal ko siya. ;0
Nag-iwan ako. ;cause;Ang mga paputok ay naglunsad sa himpapawid. ;Ang frisbee ay lumipad patungo sa aking ulo. ;1
Kinagat ng dalaga ang kanyang mga kuko. ;cause;Nag-aalala siya. ;Nagulat siya. ;0
Binago ko ang pahina sa kalendaryo. ;cause;May appointment ako sa kalendaryo. ;Ito ay simula ng isang bagong buwan. ;1
Natuklasan ng asawa na may pakikipagtalik ang kaniyang asawa. ;effect;Pinaalis niya ang kaniyang abugado. ;Nag-file siya ng divorce. ;1
Nahulog ng dalaga ang bola ng goma. ;effect;Nag-bounce ang bola. ;Nagniningning ang bola. ;0
Nagkamali ang dalaga sa kanyang eksaminasyon. ;effect;Nahulaan na niya ang sagot. ;Pinawi niya ang sagot niya. ;1
Tinalo ng manlalaro ang kalaban niya. ;effect;Nakuha ng kaniyang kalaban ang pas. ;Ang kaniyang kalaban ay bumagsak. ;1
Kinuha ko ang mga kamatis mula sa puno ng ubas. ;cause;Sila'y hinog na. ;Ako ang nag-aari sa kanila. ;0
Nais ng lalaki na kumilos nang romantikong paraan. ;effect;Nakilala niya ang kanyang dating kasintahan sa tanghalian. ;Binili niya ang tsokolate para sa kanyang kasintahan. ;1
Tumaas ang mercury sa thermometer. ;cause;Nahulog ko ang thermometer. ;Naging mainit ang panahon. ;1
Isang bagyo ang sumapit sa bayan. ;effect;Ang bubong ng korte ay bumagsak. ;Ang haywey ay naging mapanganib na nag-iis. ;0
Ang estudyante ay nakatanggap ng tutoring. ;effect;Lumaki ang kaniyang mga marka. ;Nag-iwan siya sa eksamin. ;0
Ako'y kumportable. ;cause;Lumuhod ako sa lupa. ;Binalot ko ang aking sarili sa isang kumot. ;1
Pinatuyo ko ang bato. ;effect;Naging makinis ito. ;Naging makintab ito. ;1
Nagdagdag ako ng asukal sa kape. ;effect;Malakas ang amoy ng kape. ;Masarap ang kape. ;1
Ang lalaki ay nag-iimbak sa mga papeles. ;effect;Nakaputol siya sa papel. ;Sinira niya ang mga papeles. ;0
Sinaksak ko ang kuko sa martilyo. ;effect;Ang kuko ay tumulo sa kahoy. ;Ang kuko ay nagkadunot. ;0
Pinipis ng isda ang linya. ;effect;Ang mangingisda ay nag-aakit ng isda. ;Ang mangingisda ay nag-aayos ng linya. ;0
Nakakahiya ang tin-edyer na pumunta sa paaralan. ;cause;May pimple siya. ;Kinuha niya ang kanyang mga braces off. ;0
Naging masaya ang ekspresyon ng aking mukha. ;cause;Nakatanggap ako ng mabuting balita. ;Nawala ang pasensya ko. ;0
Pinipis ko ang aking mga kamay gamit ang towel. ;cause;Malamig ang tuwalya. ;Ang aking mga kamay ay basa. ;1
Nawala ang timbang ng lalaki sa upuan. ;cause;Nag-uugaling ang upuan sa ilalim niya. ;Nagbubo siya ng pintura sa banyo. ;0
Ang mga kasamahan sa koponan ay nag-aabisuhan. ;cause;Nawala nila ang kanilang laro. ;Binawi ng kanilang coach ang pagsasanay. ;0
Humingi ako ng kapatawaran. ;cause;Nagsisisi ako sa aking pagkakamali. ;Nakamit ko ang aking layunin. ;0
Ang babae ay nauuwi sa kaniyang kasama. ;cause;Nagtanong siya sa kaniya tungkol sa kaniyang sarili. ;Walang tigil na pinag-uusapan niya ang tungkol sa kaniyang sarili. ;1
Nagngiti ang dalaga. ;effect;Nag-aubog ang kaniyang mga pisngi. ;Ang mga dimples niya ay lumitaw. ;1
Ang barko ng kaaway ay bumagsak. ;cause;Nakapasa ito sa minahan. ;Naglayag ito papunta sa daungan. ;0
Ang lalaki ay tumulak sa kanyang paa. ;cause;Naglakad siya sa isang palayok. ;Lumakad siya sa mga putol na salamin. ;1
Sinuri ng mga detektib ang eksena ng krimen para sa mga fingerprint. ;effect;Natuklasan nila ang pagkakakilanlan ng mamamatay-tao. ;Natagpuan nila ang baril sa lugar ng krimen. ;0
Maraming trapiko sa haywey. ;effect;Nag-ikot ako. ;Nagtanong ako para sa isang pagsakay. ;0
Ang ekonomiya ng bansa ay bumagsak. ;effect;Maraming tao ang nagkasakit. ;Maraming tao ang nakaharap sa kawalan ng trabaho. ;1
Ang bantay sa daanan ay nagsiwit sa mga bata. ;cause;Handa na silang lumakad sa lumalapit na trapiko. ;Kilala niya sila mula sa kanilang kapitbahayan. ;0
Nag-ikot-ikot ako ng mga mata sa aking kaibigan. ;cause;Sinabi niya sa akin ang katotohanan. ;Nagsalita siya ng nakakatawa. ;1
Wala nang gasolina ang kotse. ;effect;Ang tsuper ay nabaril sa daan. ;Ang tsuper ay pumili ng isang autostopist. ;0
Nagpasubo ang babae. ;effect;Ang sanggol ay ipinanganak. ;Ang babae ay may sakit sa umaga. ;0
Ang sombrero ng lalaki ay nawasak. ;cause;Inilabas niya ang sombrero. ;Malakas ang hangin sa labas. ;1
Dumalo ang dalaga sa birthday party ng kaklase niya. ;cause;Nakatanggap siya ng imbitasyon. ;Bumili siya ng regalo. ;0
Ang noo ng batang lalaki ay mainit. ;effect;Sinukat ng kaniyang ina ang kaniyang temperatura. ;Dinala siya ng kaniyang ina sa parke. ;0
Nag-spray ang lalaki ng cologne sa sarili. ;cause;Gusto niyang mapahanga ang kaniyang kausap. ;Naglagay siya ng gel sa kanyang buhok. ;0
Ang kuryente sa bahay ay tumigil. ;effect;Naghanap ako ng isang flashlight. ;Kinuha ko ang isang pala. ;0
Lumipat ang pamilya sa isang mas malaking bahay. ;cause;Ang anak ay nagtapos sa hayskul. ;Ang ina ay nagpasilang ng kambal. ;1
Ang marathon runner ay nanatiling mabagal. ;cause;Gusto niyang mag-iingat ng kaniyang lakas. ;Nakita niya ang linya ng pagtatapos. ;0
Sinaksak ng bata ang vending machine. ;cause;Ang makina ay tumulo ng pera. ;Ang bag ng chips ay natigil. ;1
Namatay ang aso ng aking kaibigan. ;effect;Inilipat ko ang aking mga mata sa kaniya. ;Binibigkis ko siya. ;1
Ang credit card ng negosyante ay tinanggihan. ;effect;Nag-ulat siya ng isang utang. ;Nagbayad siya ng cash. ;1
Ang tao ay sumpa. ;cause;Pinutol niya ang kanyang mga kuko. ;Napatumba niya ang kanyang daliri. ;1
Ipinagmamalaki ng lalaki ang kaniyang kapatid. ;cause;Nag-aaway ang kaniyang kapatid sa kanilang mga magulang. ;Ang kaniyang kapatid ay tinanggap sa paaralan ng batas. ;1
Nais ng dalaga na malaman ang tungkol sa solar system. ;effect;Pumunta siya sa aklatan. ;Tumingin siya sa mga bituin. ;0
Ang poster ay naka-tap sa dingding. ;cause;Inilagay ko ang poster sa itaas ng pintuan. ;Naglagay ako ng tape sa likod ng poster. ;1
Pinapayagan ng kliyente ang mga plano ng arkitekto para sa gusali. ;effect;Ang arkitekto ang nagtayo ng gusali. ;Binago ng arkitekto ang mga plano. ;0
Nahulog ng lalaki ang kutsara niya. ;cause;Nanginginig ang kaniyang kamay. ;Sinapol niya ang kutsara. ;0
Nagbitiw ang CEO ng kompanya. ;effect;Binuksan ng lupon ng mga direktor ang kompanya. ;Natagpuan ng lupon ng mga direktor ang kapalit niya. ;1
Nahuli ako sa lektyur. ;effect;Umupo ako sa likuran. ;Lumapit ako sa podium. ;0
Ang lalaki ay pinalaya mula sa bilangguan. ;cause;Binayaran ng kaniyang pamilya ang kaniyang kahilingan. ;Sinaktan niya ang isang kasamahan sa bilangguan. ;0
Nawala ang lahat ng pag-aari ng pamilya. ;cause;Ibinebenta nila ang kanilang bahay. ;Nagsunog ang kanilang bahay. ;1
Tinamaan ko ang lata ng aluminyo. ;effect;Ang lata ay na-recycle. ;Naputol ang lata. ;1
Ang batang babae ay sumali sa koponan ng debate. ;effect;Natuto siyang gumamit ng computer. ;Natuto siyang makipag-usap. ;1
Naging mas masaya ako. ;cause;Nakikinig ako ng musika. ;Ako ang naghuhugas ng pinggan. ;0
Ang charity ay nagtakda ng tunguhin na magtipon ng pera. ;effect;Pinapakain nila ang mga walang tirahan. ;Nagsagawa sila ng alokasyon. ;1
Ang roller coaster ay tumalon sa matarik na baba. ;effect;Nagngiti ang mga pasahero. ;Sumisigaw ang mga pasahero. ;1
Galit ako. ;effect;Sinuri ko ang mailbox nang umalis ako sa bahay. ;Sinira ko ang pinto nang lumabas ako sa bahay. ;1
Nais ng lalaki na panoorin ang pagsikat ng araw. ;effect;Naglakbay siya patungo sa hilaga. ;Maaga siyang nagising. ;1
Inilipat ko ang papel. ;effect;Binago ko ang papel. ;Nag-aaklas ang papel. ;1
Ang bansa ay nagtiis ng isang likas na sakuna. ;effect;Ang mga pinuno ng ibang bansa ay nakipagkasundo. ;Nagpadala ng emergency relief ang mga pinuno ng ibang bansa. ;1
Ang damit ng bata ay nahuhumog. ;cause;Lumabas siya sa pool. ;Nahulog siya sa pool. ;1
Nagmadali ang estudyante na tapusin ang aklat. ;cause;Ito'y dapat ibalik sa aklatan. ;Hiniram niya ito sa isang kaibigan. ;0
Ang kriminal ay pinatay. ;cause;Siya'y ibinilanggo. ;Siya ay nahatulan ng pagpatay. ;1
Ang liwanag ng araw ay pumasok sa silid. ;cause;Binuksan ko ang mga kurtina. ;Binuksan ko ang pinto. ;0
Hinawakan ko ang buhok ng impostor. ;effect;Ang kanyang wig ay bumaba. ;Naging butil siya. ;0
Binago ng editor ang isang pangungusap sa manuskrito. ;cause;Nakita niya na kapana-panabik ang manuskrito. ;Hindi niya tinukoy ang pangungusap. ;1
Kinansela ng babae ang kaniyang credit card account. ;cause;Napagtanto niya na nawawala ang card. ;Napagtanto niya na expired na ang card. ;0
Nagkaroon ng pag-ibig ang lalaki at babae. ;effect;Nag-aral sila sa kolehiyo. ;Nagpakasal sila. ;1
Ang musika ay masyadong mahina upang marinig. ;effect;Pinalakas ko ang lakas ng tunog. ;Nagkompos ng aking sariling awit. ;0
Ang buhok ng bata ay nakatayo. ;cause;Ang batang babae ay nag-aaksaya nito. ;Ang babae ang nag-aalis nito. ;0
Ang bug ay nawasak. ;cause;Sinispray ko ang aking sarili ng repellent sa insekto. ;Tinakpan ko ang bug. ;1
Binuksan ko ang aking mga mata. ;cause;Nagising ako. ;Ako'y nagpahinga. ;0
Ang musika ng aking kapitbahay ay malakas. ;effect;Hiniling ko sa kanya na i-turn down ito. ;Hiniling ko na pautangin ko ang CD sa kanya. ;0
Ang pamilya ng lalaki ay mahihirap. ;cause;Siya ay mapagkukunan sa kaniyang kinikita. ;Siya ay kumikita ng mas mababa sa minimum na suweldo. ;1
Ang estudyante ay nagtapos sa unibersidad. ;effect;Naghanap siya ng trabaho. ;Nagkaroon siya ng libangan. ;0
Pinaghalong-halong ng artist ang dilaw na pintura sa asul na pintura. ;effect;Ang pintura ay nag-iipon sa lahat ng dako. ;Naging berde ang pintura. ;1
Binago ko ang paksa ng usapan. ;cause;Wala na akong masasabi. ;Naging mahigpit ang pag-uusap. ;1
Ang aking kapatid ay pinalabas na mula sa ospital. ;effect;Tinanggap ko siya sa bahay. ;Hindi ko siya pinansin. ;0
Ang kurtina sa entablado ay bumangon. ;effect;Nagsimula ang unang eksena ng dula. ;Lumabas sa entablado ang mga artista sa palabas. ;0
Ang hostage ay sumuko sa mga utos ng kidnaper. ;cause;Nagbanta ang kidnaper na saktan ang hostage. ;Iniwan ng kidnaper ang hostage nang mag-isa. ;0
Isang pagsabog ang sumisigaw sa entablado. ;cause;Pinigil ng musikero ang kanyang paa. ;Pinihit ng musikero ang tambol. ;1
Nagmadali ang mga magulang sa silid-tulugan ng kanilang anak. ;cause;Nagising ang bata na umiiyak mula sa isang bangungot. ;Natatakot ang bata na tumingin sa ilalim ng kama niya. ;0
Ang babae ay nakikipag-usap sa pamamagitan ng wikang isinasign. ;cause;Siya ay ipinanganak nang maaga. ;Ipinanganak siyang bingi. ;1
Nagkaroon ng tagtuyot sa rehiyon. ;effect;Ang tubig ay naging kontaminado. ;Ang mga pananim ay namatay. ;1
Sinusundan ng pusa ang ibon. ;effect;Lumipad ang ibon. ;Ang ibon ay nakakuha ng isang bulate. ;0
Nagpalitan ng paaralan ang dalaga. ;cause;Ang paaralan ay nag-iwan para sa tag-init. ;Lumipat siya sa isang bagong bayan. ;1
Tumanggi ang may-ari ng pabrika na itaas ang suweldo ng mga empleyado. ;effect;Nagtalaga ang may-ari ng bagong manager. ;Nag-strike ang mga empleyado. ;1
Ang pinuno ay nakipaglaban sa mga ekstremistong nasa kaniyang bansa. ;effect;Siya'y naiimpluwensiyahan ng mga ekstremistang iyon. ;Pinatay siya ng mga ekstremist. ;1
Naglakad ako ng walang suot sa baybayin. ;effect;Ang buhangin ay sumiping sa aking mga paa. ;Ang mga alon ay sumasabog sa baybayin. ;0
Nagising ako sa kalagitnaan ng gabi na malamig. ;effect;Nagsuot ako ng sweatpants. ;Uminom ako ng isang baso ng tubig. ;0
Pinatigil ng ina ang kaniyang anak. ;cause;Ang kaniyang anak ay nagngiti. ;Nag-aahon ang kaniyang anak. ;1
Isang butas na pinutol sa aking jeans. ;cause;Binuksan ko ang jeans. ;Natumba ako sa palapag. ;1
May braces ang bata. ;effect;May ulod siya. ;Ang kanyang mga ngipin ay naging tuwid. ;1
Nag-ehersisyo ako sa gym kahapon. ;effect;Nagising ako ngayon na may sakit sa kalamnan. ;Nagising ako ngayon na may sakit sa lalamunan. ;0
Ang batang babae ay nagbulong-bulong sa isa't isa sa hapag-kainan. ;effect;Ang iba pang mga estudyante ay umupo sa hapag-kainan. ;Ang iba pang mga estudyante sa hapunan ay nadama na sila'y pinabayaan. ;1
Lumipad ang bata sa trampolin. ;effect;Bumalik siya sa hangin. ;Nagpasya siyang subukan ang pag-flip. ;0
Inilagay ko ang sulat sa mailbox. ;effect;Isinampa ng post office ang sulat. ;Pinabilis ng post office ang sulat. ;0
Ang manlalaro ay may tiwala. ;effect;Inilagay niya ang lahat ng kaniyang pera. ;Bumalik siya sa bahay na walang pera. ;0
Nagpalawak ang sunog sa kagubatan. ;cause;Lalong lumakas ang hangin. ;Ang mga nag-aapoy ay nahuli. ;0
Sinira ng bata ang kaniyang tuhod. ;effect;Isinugo siya ng kaniyang ina sa kaniyang silid. ;Nag-bandage ang kaniyang ina sa sugat. ;1
Nakaligtas ang lalaki sa nakamamatay na sakit. ;cause;Pinasayin niya ang kanyang testamento. ;Siya ay nakatanggap ng transplant ng organo. ;1
Kinuha ko ang isang sip ng nag-iinit na kape. ;effect;Pinutol ko ang aking dila. ;Sinunog ko ang aking dila. ;1
Pinaalis ng editor ang manunulat. ;cause;Hindi nag-aalinlangan ang manunulat sa kaniyang mga kuwento. ;Nawala sa manunulat ang isang mahalagang deadline. ;1
Ako'y pagod na pagod. ;cause;Natulog ako buong araw. ;Nag-aral ako buong araw. ;1
Ang doktor ang nag-diagnose sa pasyente. ;cause;Naila niya ang mga sintomas ng pasyente. ;Nagreseta siya ng mga tablet sa pasyente. ;0
Sinaksak ko ang aking balat. ;cause;Ito ay pawis. ;Naramdaman ko itong pangit. ;1
Ang lalaki ay sumailalim sa emergency na operasyon. ;cause;Nawala ang kanyang pag-aalaga. ;Nagkaroon siya ng atake sa puso. ;1
Ang mga kalamnan ng kamay ng lalaki ay nag-bulge. ;cause;Inilipat niya ang kaniyang mga kamay. ;Pinipisil niya ang kaniyang mga kamay. ;0
Itinaas ng lalaki ang kaniyang mga kulot. ;cause;Nagulat siya. ;Nadismaya siya. ;0
Hinayaan ko ang pagkakamali ng aking kasamahan. ;cause;Naniniwala ako na mabuti ang kaniyang mga layunin. ;Naniniwala ako na alam niya ang mas mabuti. ;0
Tumigil na ang lalaki sa paninigarilyo. ;effect;Nagsimula siyang mag-ehersisyo nang higit. ;Mas maaga na siyang nagising. ;0
Tinamaan ng babae ang kanyang mananakop sa ilong. ;effect;Ang katawan ng nag-atake ay wala nang buhay. ;Nagsimula nang dumugo ang nag-atake. ;1
Ang dart ay hindi nakunan ang mata ng toro. ;cause;Ang lalaki ay hindi naka-aim. ;Ang lalaki ay nawawalan ng laro. ;0
Hinihiling ng may-ari ng bahay na dumalaw sa kaniyang bahay ang isang tagapag-alis ng mga peste. ;cause;Natuklasan niya ang mga daga sa basement. ;Nag-iingat siya ng isang farm ng mga langgam sa kaniyang silid. ;0
Inirerekumenda ko sa aking bisita na mag-dinner tayo. ;cause;Sobrang pagod ako para maghanda ng anumang bagay. ;Ang aking bisita ay hindi na welcome. ;0
Nakita ng dalaga ang kapatid na lalaki na nagbabasa ng kaniyang talaarawan. ;effect;Nagsimula siyang itago ang diary. ;May bagong diary siya. ;0
Ang babae ay kulang sa pera para sa upa. ;effect;Nagtrabaho siya ng overtime. ;Iniwan niya ang trabaho niya. ;0
Mabilis na tumigil ang kamay ng bata. ;cause;Hinagkan niya ang mainit na kalan. ;Pinakapatong niya ang ulo ng tuta. ;0
Nais ng kompanya na sukatin ang kasiyahan ng mga customer. ;effect;Nag-alok sila ng diskwento sa mga bagong customer. ;Nagbigay sila ng survey sa mga customer. ;1
Ang sahig ay nag-scrab. ;cause;Itinapon ng bata ang mga kusinang nasa sofa. ;Nag-drag ang bata ng upuan sa sahig. ;1
Inihihinto ko ang aking mukha. ;cause;Tinutuya ako ng aking kaaway. ;Ang aking kaaway ay nag-iipon ng pisngi. ;1
Ang bantog na estatwa ay nasunog. ;cause;Ito'y sinaktan ng kidlat. ;Ang mga tao ay pumupunta upang sambahin ito. ;0
Iniwan ko ang prutas sa labas sa mesa. ;effect;Ang bunga ay nagbubunga ng mga buto. ;Ang mga langaw ay sumasabu sa prutas. ;1
Ang ballerina ay nagsubo ng ligamento. ;cause;Ipinakita niya ang kanyang mga daliri ng paa. ;Nakipoot siya ng bukol. ;1
Ang tali ng sapatos ng bata ay naka-untie. ;cause;Natutunan niya kung paano ito ikakabit. ;Naglalakad siya sa palaruan. ;1
Na-enchant ako sa aklat. ;effect;Ibinalik ko ang aklat. ;Nawala ang pananaw ko sa oras. ;1
Ang lalaki ay may mga paniniwala na katulad ng mga paniniwala ng kaniyang mga magulang. ;cause;Siya ay naiimpluwensiyahan ng kaniyang mga magulang. ;Iniwan siya ng kaniyang mga magulang. ;0
Unti-unti nang huminto ang kotse. ;cause;Wala na siyang gasolina. ;Natulog ang tsuper. ;0
Kumain ang lalaki ng ice cream sa araw. ;effect;Nawala ang lasa ng ice cream. ;Ang sorbetes ay tumulo mula sa cones. ;1
Nagbitay ako ng mga likhang sining sa silid. ;cause;Mukhang marumi ang karpet. ;Ang mga pader ay tila walang laman. ;1
Maaga akong umalis sa trabaho. ;cause;Nagkasakit ang ulo ko. ;Nagkaroon ng pulong ang aking boss. ;0
Ang tuta ay nag-aaklas sa karpet. ;effect;Pinasisihan ng may-ari ang tuta. ;Nagbigay ng regalo ang may-ari sa aso. ;0
Humingi ako ng paumanhin sa aking kaibigan. ;effect;Pinatawad ako ng aking kaibigan. ;Nagagalit ang aking kaibigan. ;0
Ang lalaki ay nakatayo sa gitna ng karamihan. ;cause;Nagdala siya ng isang backpack. ;Nagsuot siya ng neon vest. ;1
Nagsinungaling ang saksi sa ilalim ng panunumpa. ;effect;Natapos niya ang kaniyang patotoo. ;Siya ay inakusahan ng pagsaksi ng kasinungalingan. ;1
Pinintahan ng babae ang kanyang buhok. ;cause;Gusto niyang magbago ang hitsura. ;Gusto niyang maging bahagi ng karamihan. ;0
Ang mga imigrante ay nahuli na ilegal na naninirahan sa bansa. ;effect;Nakuha nila ang trabaho. ;Sila'y pinaalis. ;1
Nagbiro ang tagapagsalita sa publiko. ;effect;Natawa ang mga tagapakinig. ;Tumayo ang mga tagapakinig. ;0
Tumingin ako sa araw. ;effect;Nabulag ako ng araw. ;Ang araw ay nag-iinit sa aking balat. ;0
Ako'y nauuwi. ;effect;Nag-sniff ako. ;Nag-yawn ako. ;1
Mahirap i-cut ang steak. ;cause;Ang kutsilyo ay walang-kahulugan. ;Ang steak ay hilaw. ;0
Ang babae ay nagdeklara ng pagkabangkaruta. ;cause;Nakatanggap siya ng suweldo. ;Nagkaroon siya ng malaking utang. ;1
Nagpalit ang ilaw sa apartment ng aking kaibigan. ;effect;Nagtataka ako kung wala na siya. ;Nagpasya akong dumalaw sa kaniya. ;1
Inilagay ko ang bulaklak sa ilalim ng aking ilong. ;effect;Ang mga petal ay bumagsak sa bulaklak. ;Narinig ko ang amoy ng bulaklak. ;1
Ang babae ay nadarama ang nostalhiya. ;cause;Nakilala niya ang kaibigan niya noong bata pa. ;Sumisigaw siya sa kaniyang mga anak. ;0
Nag-aantala ang estudyante sa papel. ;effect;Mas maaga niyang isinumite ang papel. ;Hindi kumpleto ang isinumite niya na papel. ;1
Nag-break ang kotse ko. ;effect;Pumunta ako sa mall. ;Tinawagan ko ang mekaniko. ;1
Iniwan ko ang sulat. ;cause;Ito ay hindi nakikilalang-tao. ;Hindi ito mababasa. ;1
Nagpatakbo ang ibon ng mga pakpak. ;effect;Naglagay ito ng itlog. ;Lumapit ito sa itaas. ;1
Nagparking ako sa daanan. ;cause;Bukas ang garahe. ;Ang garahe ay puno. ;1
Itinutok ng kriminal ang baril sa biktima. ;effect;Inihulog ng kriminal ang baril. ;Itinaas ng biktima ang kaniyang mga kamay. ;1
Hinihintay ko ang katapusan ng linggo. ;cause;Plano kong dumalo sa libing ng aking tiyuhin. ;Plano kong dumalo sa kasal ng aking kaibigan. ;1
Nawala ang pananaw ko sa oras. ;cause;Nag-isip ako nang nakaisip. ;Naaliw ako. ;0
Ang dokumento ay naka-print na hindi mababasa. ;cause;Ang printer ay kulang ng tinta. ;Wala nang papel ang print. ;0
Ang estadyum ay nag-play ng pambansang awit. ;effect;Lumingon ang mga tagahanga sa watawat. ;Ang mga tagahanga ay nagmamadali sa larangan. ;0
Ang lasa ng dip ay walang lasa. ;effect;Ako ang naglingkod nito. ;Naglagay ako ng asin dito. ;1
Inilagay ko ang papel na tuwalya sa nagbubo. ;effect;Ang tuwalya ay sumipsip ng likido. ;Ang pagbubo ay nag-iwan ng matigas na natitirang laman. ;0
Ang babae ay pinigilan sa gitna ng pagbabasa ng kaniyang aklat. ;effect;Pinaki-bookmark niya ang kaniyang pahina. ;Binasa niya ulit ang aklat. ;0
Ang eroplano ay tumama sa ilang mga kaguluhan. ;effect;Pinihit ng lalaki ang kaniyang sinturon. ;Tumingin sa bintana ang lalaki. ;0
Nag-aalala ang bata. ;cause;Hindi siya pinansin ng dalaga. ;Sinaksak siya ng dalaga. ;1
Binigyan ng mga doktor ang pasyente ng artipisyal na kamay. ;cause;Pinaputol nila ang kaniyang binti. ;Sinusubaybayan nila ang kaniyang mga vital signs. ;0
Sinaksak ng lalaki ang siko ng babae. ;effect;Nag-aaksaya siya sa kanya. ;Inilayo niya ang kanyang kamay sa kanya. ;1
Humingi ako ng payo sa aking kaibigan. ;cause;Pinahahalagahan ko ang kaniyang opinyon. ;Alam ko na tama ako. ;0
Nag-sandal ang bata sa putik. ;effect;Ang putik ay nakulong sa kaniyang sapatos. ;Sinaktan siya ng putik sa mukha. ;0
Ang bayan ay tumanggap ng ilang pulgada ng niyebe. ;effect;Ang mga paaralan ay sarado. ;Nagtatago ang mga tao sa ilalim ng lupa. ;0
Tapos na ang shift ng empleyado. ;effect;Umuwi siya sa bahay sa araw na iyon. ;Nagbanta siyang magbitiw sa trabaho. ;0
Sinira ng puno ang bahay. ;cause;Ang puno ay bumagsak sa bubong. ;Ang puno ay naglililim sa bakuran. ;0
Ang kahoy ay namaghati sa kalahati. ;cause;Inilagay ko ang kahoy sa apoy. ;Inilagay ko ang wasay sa puno. ;1
Nagpapasalamat ang pamilya sa mag-asawa. ;cause;Ang mag-asawa ay nag-anunsyo na sila ay naghiwalay. ;Ang mag-asawa ay nag-anunsyo na sila'y magkakaroon ng isang sanggol. ;1
Nagpadala ang dalaga ng valentine sa batang lalaki. ;cause;Nagustuhan niya siya. ;Hinila niya ito. ;0
Tumango ako sa pahayag ng aking kaibigan. ;cause;Nalilito ako. ;Pumayag ako sa kaniya. ;1
Nag-flipped ang mga kaibigan ng barya. ;cause;Nais nilang makahanap ng isang kompromiso. ;Nais nilang gumawa ng isang patas na pasiya. ;1
Nag-off ang timer sa kusina. ;effect;Inilabas ng lalaki ang mga pagkain sa refrigerator. ;Kinuha ng lalaki ang pizza sa oven. ;1
Ang babae ay nagtakda ng ambisyong tunguhin. ;effect;Nag-iwan siya ng timbang. ;Nagtrabaho siya nang husto. ;1
Ang mayamang lalaki ay namatay dahil sa katandaan. ;effect;Ang kaniyang anak ay nagkaroon ng legal na problema. ;Ang kaniyang anak ang namana ng kaniyang kayamanan. ;1
Ang babae ay tumakbo sa apoy. ;effect;Ang apoy ay nagsipag. ;Umapaw ang usok mula sa mga apoy. ;0
Ang kotse ng babae ay nasa shop. ;cause;Ang lisensya niya sa pagmamaneho ay inalis. ;Nagkaroon siya ng aksidente sa kotse. ;1
Natulog ako sa aking alarma. ;effect;Naghanda ako ng almusal. ;Nawala ako sa almusal. ;1
