premise;question;choice1;choice2;label
Maşina a rămas fără benzină. ;effect;Şoferul a rămas blocat pe drum. ;Şoferul a luat un autostopist. ;0
Femeia a intrat în travaliu. ;effect;Copilul a fost livrat. ;Femeia avea greţuri de dimineaţă. ;0
Pălăria omului a fost luată de vânt. ;cause;A scos pălăria. ;Era vântul afară. ;1
Fata a participat la petrecerea de ziua colegului ei de clasă. ;cause;A primit o invitaţie. ;Ea a cumpărat un cadou. ;0
Fruntea băiatului era fierbinte. ;effect;Mama lui i-a luat temperatura. ;Mama lui l-a dus în parc. ;0
Omul s-a împrăştiat cu parfum. ;cause;A vrut să-şi impresioneze partenera. ;Şi-a pus gel în păr. ;0
A fost oprită curentul electric. ;effect;Am căutat o lanternă. ;Am luat o lopată. ;0
Familia s-a mutat într-o casă mai mare. ;cause;Fiul a absolvit liceul. ;Mama a dat naştere la gemeni. ;1
Maratonistul a mers încet. ;cause;Voia să-şi economisească energia. ;A văzut linia de sosire. ;0
Băiatul a lovit automatul. ;cause;Maşina a scuipat restul. ;Punga de cartofi a fost blocată. ;1
Câinele prietenului meu a murit. ;effect;Mi-am întors ochii la el. ;L-am îmbrăţişat. ;1
Cartea de credit a omului de afaceri a fost refuzată. ;effect;A scris un datorie. ;A plătit cu bani gheaţă. ;1
Omul blestemat. ;cause;Şi-a tăiat unghiile. ;S-a lovit la deget. ;1
Omul a fost mândru de fratele său. ;cause;Fratele lui s-a certat cu părinţii lor. ;Fratele lui a fost acceptat la facultatea de drept. ;1
Fata voia să înveţe despre sistemul solar. ;effect;S-a dus la bibliotecă. ;S-a uitat la stele. ;0
Afişul a rămas pe perete. ;cause;Am pus posterul deasupra uşii. ;Am pus bandă pe spatele posterului. ;1
Clientul a aprobat planurile arhitectului pentru clădire. ;effect;Arhitectul a construit clădirea. ;Arhitectul a ajustat planurile. ;0
Omul a scăpat lingura. ;cause;Îi tremura mâna. ;A lins lingura. ;0
Directorul general al companiei a demisionat. ;effect;Consiliul de administraţie a dizolvat compania. ;Consiliul de administraţie i-a găsit un înlocuitor. ;1
Am ajuns târziu la prelegere. ;effect;Am luat un loc în rândul din spate. ;M-am apropiat de podium. ;0
Omul a fost eliberat din închisoare. ;cause;Familia lui i-a plătit cauţiunea. ;A atacat un coleg de închisoare. ;0
Familia a pierdut toate bunurile. ;cause;Şi-au vândut casa. ;Casa lor a luat foc. ;1
Am călcat în cutia de aluminiu. ;effect;Containerul a fost reciclat. ;Cutii a fost zdrobit. ;1
Fata s-a alăturat echipei de dezbateri. ;effect;A învăţat să folosească un calculator. ;A învăţat să comunice. ;1
Starea mea de spirit s-a îmbunătăţit. ;cause;Am ascultat muzică. ;Am spălat vasele. ;0
Caritatea a făcut un obiectiv de a strânge bani. ;effect;Ei au hrănit oamenii fără adăpost. ;Au ţinut o licitaţie. ;1
Roller coaster-ul s-a aruncat în jos pe o cădere abruptă. ;effect;Pasagerii au râs. ;Pasagerii au ţipat. ;1
Eram furios. ;effect;Am verificat cutia poştală când am ieşit de acasă. ;Am trântit uşa când am ieşit din casă. ;1
Omul a vrut să vadă răsăritul soarelui. ;effect;A călătorit spre nord. ;S-a trezit devreme. ;1
Am îndoit hârtia. ;effect;Am reciclat hârtia. ;Hârtia s-a zgâriat. ;1
Naţiunea a îndurat un dezastru natural. ;effect;Liderii altor ţări au format o alianţă. ;Liderii altor ţări au trimis ajutoare de urgenţă. ;1
Hainele băiatului au fost udate. ;cause;A ieşit din piscină. ;A căzut în piscină. ;1
Studentul s-a grăbit să termine cartea. ;cause;Trebuia să fie returnată la bibliotecă. ;A împrumutat-o de la un prieten. ;0
Criminalul a fost executat. ;cause;A fost aruncat în închisoare. ;A fost condamnat pentru crimă. ;1
Lumina soarelui a intrat în cameră. ;cause;Am deschis draperiile. ;Am deschis uşa. ;0
Am tras de păr impostorului. ;effect;I-a căzut peruca. ;A devenit cheală. ;0
Editorul a reformula o frază din manuscris. ;cause;A găsit manuscrisul convingător. ;El a considerat sentinţa neclară. ;1
Femeia şi-a anulat contul de card de credit. ;cause;Ea a realizat că cardul lipsea. ;Ea a realizat că cardul a expirat. ;0
Bărbatul şi femeia s-au îndrăgostit. ;effect;Au urmat facultatea. ;S-au căsătorit. ;1
Muzica era prea slabă pentru a fi auzită. ;effect;Am ridicat volumul. ;Mi-am compus propriul cântec. ;0
Părul băiatului era ridicat. ;cause;Fata a făcut-o. ;Fata a tras-o. ;0
Gândacul a fost strivit. ;cause;M-am împrăştiat cu insecticid. ;Am călcat pe gândac. ;1
Am deschis ochii. ;cause;M-am trezit. ;M-am relaxat. ;0
Muzica vecinului meu era foarte tare. ;effect;I-am cerut să-l reducă. ;Am cerut să împrumut CD-ul de la el. ;0
Familia acestui om trăia în sărăcie. ;cause;El a fost frugalit cu câștigurile sale. ;A câştigat sub salariul minim. ;1
Studentul a absolvit universitatea. ;effect;A căutat de lucru. ;A ales un hobby. ;0
Artistul a amestecat vopsea galbenă cu vopsea albastră. ;effect;Vopseaua a fost împrăştiată peste tot. ;Vopseaua a devenit verde. ;1
Am schimbat subiectul conversaţiei. ;cause;Nu mai aveam despre ce să vorbim. ;Conversaţia a devenit tensionată. ;1
Fratele meu a fost externat din spital. ;effect;L-am primit acasă. ;I-am dat umăr rece. ;0
Cortina de pe scenă s-a ridicat. ;effect;Scena de deschidere a piesei a început. ;Actorii piesei au ieşit de pe scenă. ;0
Ostaticul a fost supus ordinelor răpitorului. ;cause;Răpitorul a ameninţat că va răni ostaticul. ;Răpitorul a lăsat ostaticul singur. ;0
Un boom a reverberat pe scenă. ;cause;Muzicianul a bătut cu piciorul. ;Muzicianul a bătut în tambur. ;1
Părinţii s-au grăbit în dormitorul copilului lor. ;cause;Copilul s-a trezit ţipând după un coşmar. ;Copilul era speriat să se uite sub patul ei. ;0
Femeia a comunicat prin limbajul semnelor. ;cause;S-a născut prematură. ;S-a născut surdă. ;1
A fost o secetă în regiune. ;effect;Apa a devenit contaminată. ;Culturile au murit. ;1
Pisica a urmărit pasărea. ;effect;Pasărea a zburat departe. ;Pasărea a prins un vierme. ;0
Fata a schimbat şcoala. ;cause;Şcoala a ieşit pentru vară. ;S-a mutat într-un oraş nou. ;1
Proprietarul fabricii a refuzat să crească salariile angajaților. ;effect;Proprietarul a numit un nou manager. ;Angajaţii au intrat în grevă. ;1
Liderul a antagonizat extremiştii din ţara sa. ;effect;Extremiştii l-au influenţat. ;Extremiştii l-au asasinat. ;1
Am mers desculţ pe plajă. ;effect;Nisipul mi s-a lipit de picioare. ;Valurile s-au ciocnit de-a lungul ţărmului. ;0
M-am trezit în mijlocul nopţii cu frig. ;effect;Mi-am pus pantaloni de sport. ;Am băut un pahar cu apă. ;0
Mama a tăcut fiul ei. ;cause;Fiul ei a zâmbit. ;Fiul ei se plângea. ;1
O gaură ruptă în blugi. ;cause;Am închis fermoarul la blugi. ;M-am împiedicat pe trotuar. ;1
Băiatul purta aparat ortopedic. ;effect;Are o carieră. ;Dinţii lui au devenit drepţi. ;1
Am făcut exerciţii ieri la sala de sport. ;effect;M-am trezit azi cu dureri musculare. ;M-am trezit azi cu o durere de gât. ;0
Fata a șoptit înainte și înapoi la fiecare altul la masa de prânz. ;effect;Alţi elevi s-au aşezat la masa de prânz. ;Alţi elevi de la masa de prânz s-au simţit lăsaţi în afara. ;1
Copilul a aterizat pe trambulină. ;effect;A sărit înapoi în aer. ;A decis să încerce să facă o aruncare. ;0
Am pus scrisoarea în cutia poştală. ;effect;Poşta a livrat scrisoarea. ;Poşta a expediat scrisoarea. ;0
Jucătorul era încrezător. ;effect;A pariat toţi banii. ;A plecat acasă falit. ;0
Focul de pădure s-a răspândit. ;cause;Vânturile au devenit mai puternice. ;Arsorii au fost prinşi. ;0
Copilul şi-a jupuit genunchiul. ;effect;Mama lui l-a trimis în camera lui. ;Mama lui a pus un bandaj pe rană. ;1
Omul a supravieţuit bolii mortale. ;cause;Şi-a semnat testamentul. ;A primit un transplant de organe. ;1
Am băut o gură din cafeaua fierbinte. ;effect;M-am muşcat de limbă. ;Mi-am ars limba. ;1
Editorul a concediat scriitorul. ;cause;Scriitoarea a evitat prejudecăţile în poveştile ei. ;Scriitorul a ratat un termen important. ;1
M-am simţit epuizat. ;cause;Am dormit toată ziua. ;Am studiat toată ziua. ;1
Medicul a diagnosticat pacientul. ;cause;Ea a identificat simptomele pacientului. ;I-a prescris pastile pacientului. ;0
M-am zgâriat pe piele. ;cause;Era transpirat. ;Mă mânca. ;1
Omul a fost supus unei operaţii de urgenţă. ;cause;Şi-a pierdut cumpătul. ;A suferit un atac de cord. ;1
Muşchii braţului omului au fost umflati. ;cause;Şi-a flexionat braţele. ;Şi-a frecat mâinile. ;0
Omul şi-a ridicat sprâncenele. ;cause;A fost surprins. ;S-a simţit descurajat. ;0
Am scuzat greşeala colegului meu. ;cause;Am crezut că intenţiile lui erau bune. ;Am crezut că el ştie mai bine. ;0
Omul a renunţat la fumat. ;effect;A început să facă mai mult exerciţii fizice. ;A început să se trezească mai devreme. ;0
Femeia a lovit atacatorul ei în nas. ;effect;Corpul atacatorului a ramas fara viata. ;Atacatorul a început să sângereze. ;1
Săgeata a ratat ţinta. ;cause;Omul nu ţinta bine. ;Omul pierdea jocul. ;0
Proprietarul casei a cerut ca un exterminator să vină la casa lui. ;cause;A descoperit şobolani în subsol. ;A avut o fermă de furnici în camera lui. ;0
I-am sugerat oaspetelui meu să ieşim la cină. ;cause;Eram prea obosită să pregătesc ceva. ;Oaspete mea a rămas peste bun venit ei. ;0
Fata a prins-o pe fratele ei citind jurnalul ei. ;effect;A început să ascundă jurnalul. ;Are un jurnal nou. ;0
Femeia nu avea bani pentru chirie. ;effect;A lucrat peste program. ;A demisionat. ;0
Mâna copilului a fost rapid retrasă. ;cause;A atins sobă fierbinte. ;A pălmuit capul căţelului. ;0
Compania a vrut să măsoare satisfacţia clienţilor. ;effect;Au oferit o reducere pentru clienţii noi. ;Au distribuit un sondaj clienţilor. ;1
Podeaua din lemn a fost zgâriat. ;cause;Băiatul a aruncat pernele de pe canapea. ;Băiatul a târât un scaun pe podea. ;1
Mi-am protejat faţa. ;cause;Duşmanul meu m-a batjocorit. ;Inamicul meu a ridicat pumnul. ;1
Faimoasa statuie a ars. ;cause;A fost lovit de fulger. ;Oamenii veneau să-l venereze. ;0
Am lăsat fructele pe masă. ;effect;Fructele se dezvolta. ;Muştele au încolţit fructele. ;1
Balerina a rupt un ligament. ;cause;Ea a arătat degetele de la picioare. ;Şi-a răsucit glezna. ;1
S-au dezlegat şireturile copilului. ;cause;A învăţat cum să le lege. ;A alergat pe terenul de joacă. ;1
Am devenit captivat de carte. ;effect;Am returnat cartea. ;Am pierdut noţiunea timpului. ;1
Bărbatul avea credinţe asemănătoare cu cele ale părinţilor săi. ;cause;Părinţii lui l-au influenţat. ;Părinţii lui l-au renegat. ;0
Maşina a încetinit treptat până s-a oprit. ;cause;A rămas fără benzină. ;Şoferul a adormit. ;0
Omul a mâncat îngheţata la soare. ;effect;Îngheţata şi-a pierdut gustul. ;Îngheţata a picurat din con. ;1
Am agăţat opere de artă în cameră. ;cause;Covorul părea murdar. ;Pereţii păreau goi. ;1
Am plecat de la serviciu mai devreme. ;cause;Am avut o durere de cap. ;Şeful meu a ţinut o şedinţă. ;0
Căţeluşul a murdărit covorul. ;effect;Proprietarul a certat cățelușul. ;Proprietarul a dat căţeluşului o gustare. ;0
Mi-am cerut scuze prietenului meu. ;effect;Prietenul meu m-a iertat. ;Prietenul meu a devenit furios. ;0
Omul a ieşit în evidenţă în mulţime. ;cause;Avea un rucsac. ;A purtat o vestă neon. ;1
Martorul a minţit sub jurământ. ;effect;Şi-a terminat mărturia. ;A fost acuzat de sperjur. ;1
Femeia şi-a vopsit părul. ;cause;Voia un nou aspect. ;Voia să se amestece. ;0
Imigranţii au fost prinşi în ţară ilegal. ;effect;Au găsit de lucru. ;Au fost deportaţi. ;1
Vorbitorul public a făcut o glumă. ;effect;Publicul a râs. ;Publicul s-a ridicat. ;0
M-am uitat în soare. ;effect;Soarele m-a orbit. ;Soarele mi-a bronzat pielea. ;0
M-am simţit plictisit. ;effect;Am sforăit. ;Am bâzâit. ;1
Friptura a fost dificil de tăiat. ;cause;Cuţitul era plictisitor. ;Friptura era crudă. ;0
Femeia a declarat faliment. ;cause;Ea a primit plata de pensie alimentară. ;A dobândit datorii masive. ;1
Lumina din apartamentul prietenului meu era aprinsă. ;effect;Mă întrebam dacă a ieşit. ;M-am hotărât să-i fac o vizită. ;1
Am pus floarea sub nasul meu. ;effect;Petalele au căzut de pe floare. ;Am simţit mirosul florii. ;1
Femeia era nostalgică. ;cause;A dat peste un prieten din copilărie. ;Ea a strigat la copiii ei. ;0
Studentul a amânat lucrarea. ;effect;A depus lucrarea mai devreme. ;A trimis lucrarea incompletă. ;1
Mi s-a stricat maşina. ;effect;Am fost la mall. ;Am chemat un mecanic. ;1
Am aruncat biletul. ;cause;A fost anonim. ;Era ilegibil. ;1
Păsarea şi-a batut aripile. ;effect;A depus ouă. ;A urcat în sus. ;1
Am parcat în alee. ;cause;Garajul era deschis. ;Garajul era plin. ;1
Criminalul a îndreptat arma spre victima sa. ;effect;Criminalul a pus arma jos. ;Victima şi-a ridicat mâinile. ;1
Abia aşteptam weekend-ul. ;cause;Am plănuit să particip la înmormântarea unchiului meu. ;Am plănuit să particip la nunta prietenului meu. ;1
Am pierdut noţiunea timpului. ;cause;Am fost visător. ;Mi-a fost greaţă. ;0
Documentul a fost tipărit necitibil. ;cause;Imprimanta era lipsită de cerneală. ;Amprenta era fără hârtie. ;0
În stadion a fost cântat imnul naţional. ;effect;Fanii s-au întors spre steag. ;Fanii au intrat pe teren. ;0
Gustul de băutură era bland. ;effect;Am servit-o. ;Am pus sare în ea. ;1
Am pus prosopul de hârtie pe scurgere. ;effect;Prosopul a absorbit lichidul. ;Deversarea a lăsat un reziduu lipicios. ;0
Femeia a fost întreruptă în mijlocul citirii cărţii ei. ;effect;Ea a marcat pagina ei. ;A recititit cartea. ;0
Avionul a intrat în turbulenţe. ;effect;Omul şi-a strâns centura de siguranţă. ;Omul s-a uitat pe fereastră. ;0
Băiatul a cedat. ;cause;Fata l-a ignorat. ;Fata l-a înţepat. ;1
Doctorii i-au dat pacientului un membru artificial. ;cause;I-au amputat piciorul. ;Ei au monitorizat semnele ei vitale. ;0
Băiatul a ciupit cotul fetei. ;effect;Ea a ridicat umerii la el. ;Ea a tras braţul de lângă el. ;1
Mi-am cerut sfatul prietenului meu. ;cause;I-am apreciat opinia. ;Ştiam că am avut dreptate. ;0
Băiatul a călcat în noroi. ;effect;Lampa i s-a lipit de pantofi. ;Marea i-a lovit faţa. ;0
Oraşul a primit câteva centimetri de zăpadă. ;effect;Şcolile au fost închise. ;Oamenii s-au ascuns sub pământ. ;0
Cei de la serviciu au terminat tura. ;effect;A plecat acasă pentru o zi. ;A ameninţat că va demisiona. ;0
Copacul a deteriorat casa. ;cause;Copacul a căzut pe acoperiş. ;Copacul umbra curtea din spate. ;0
Lemnul s-a despicat în două. ;cause;Am pus lemnele în şemineu. ;Am lovit cu toporul lemnul. ;1
Familia a felicitat cuplul. ;cause;Cuplul a anunțat că se despart. ;Cuplul a anunțat că aveau un copil. ;1
Fata i-a trimis băiatului o felicitare de Sf. Valentin. ;cause;Ea îl plăcea. ;Ea l-a sărutat. ;0
Am dat din cap la declaraţia prietenului meu. ;cause;Am fost confuz. ;Am fost de acord cu el. ;1
Prietenii au aruncat o monedă. ;cause;Au vrut să găsească un compromis. ;Au vrut să ia o decizie corectă. ;1
A sunat cronometrul din bucătărie. ;effect;Omul a descărcat alimentele în frigider. ;Omul a scos pizza din cuptor. ;1
Femeia şi-a stabilit un obiectiv ambiţios. ;effect;A renunţat. ;A muncit din greu. ;1
Omul bogat a murit de bătrâneţe. ;effect;Fiul lui a intrat în probleme legale. ;Fiul său a moştenit averea. ;1
Femeia a călcat în flăcări. ;effect;Flăcările s-au stins. ;Fumul a apărut din flăcări. ;0
Maşina femeii era la atelier. ;cause;I-au revocat permisul de conducere. ;A avut un accident de maşină. ;1
Am dormit până la alarmă. ;effect;Am făcut micul dejun. ;Am ratat micul dejun. ;1
Personalitatea publică a ieşit din limuzină. ;effect;Camerele de filmat au fost îndreptate spre el. ;Familia lui a participat la conferinţa de presă. ;0
Femeia a rămas în cadă. ;effect;Apa de baie a devenit vagă. ;Apa de baie a scurs din cadă. ;0
Studentul voia să se întâlnească cu alţi studenţi din campus. ;effect;S-a alăturat unei frăţii. ;A studiat inginerie. ;0
Am ridicat pernele canapelei. ;cause;Căutam nişte mărunţiş. ;Am fost rearanjarea living. ;0
Viespă a zburat spre băiat. ;effect;Băiatul a fugit. ;Băiatul a cules o floare. ;0
Femeia a fost găsită vinovată de o abatere. ;effect;A fost condamnată la muncă în folosul comunităţii. ;A fost condamnată la moarte. ;0
Am amestecat zahărul în ceaiul fierbinte. ;effect;Ceaiul a fost făcut cu abur. ;Zahărul s-a dizolvat. ;1
Veteranul şchiopăta. ;cause;A fost recrutat pentru război. ;A fost rănit în luptă. ;1
Criminalul a fugit de poliție. ;effect;Poliţia a fost la victima. ;Poliţia l-a urmărit pe criminal. ;1
Laptopul nu se pornea. ;cause;Mi-a căzut. ;Am încărcat-o. ;0
Femeia a rămas fără loc în dulap. ;cause;Ea a dobândit o garderoba extinsă. ;Şi-a împăturit rufele. ;0
Omul a fost cu inima frântă. ;cause;Soţia lui a născut. ;Soţia l-a părăsit. ;1
Omul a obţinut o diplomă. ;effect;A devenit calificat pentru slujba pe care o dorea. ;Oferta lui de slujbă a fost anulată. ;0
Vocea acestui om se auzea în toată sala. ;cause;El a salutat publicul. ;A vorbit în microfon. ;1
Am aruncat o monedă în fântâna cu apă. ;effect;Moneda a coborât la fund. ;Moneda s-a rupt în două. ;0
Jucătorul loveşte mingea spre gaură. ;effect;Mingea a intrat în gaură. ;Mingea s-a retras înapoi la jucător. ;0
Am respirat praful de la pod. ;effect;Am sughit. ;Am strănutat. ;1
Casierul magazinului a sunat la paza. ;cause;Clientul a folosit bani falsi. ;Clientul şi-a lăsat farurile aprinse. ;0
Am scos gunoiul. ;cause;Gunoiul a făcut bucătăria să miroasă urât. ;Mi-am aruncat accidental lista de cumpărături. ;0
Familia a fost la grădina zoologică. ;effect;Copiii au admirat animalele. ;Copiii au urmărit animalele. ;0
Respiraţia omului era zgomotoasă. ;cause;Rinichii lui au cedat. ;Plamanii lui erau congestaţi. ;1
Am avut un bilet în plus pentru concert. ;effect;L-am întrebat pe prietenul meu despre direcţia de la locul de desfăşurare. ;L-am întrebat pe prietenul meu dacă e interesat să meargă. ;1
Aerul condiţionat din casă s-a stricat. ;effect;Am adus pături. ;Am deschis ferestrele. ;1
Băiatul are dureri de spate. ;cause;Rucsacul lui era deschis. ;Rucsacul lui era greu. ;1
I-am cumpărat mamei mele un cadou. ;cause;I-am făcut un tort. ;Era ziua ei. ;1
Narcise din grădină au fost distruse. ;cause;O albină l-a înţepat pe grădinar. ;Veveriţele au dezgropat bulbii. ;1
Am lovit chibritul. ;effect;Flacăra s-a stins. ;Chibritul a produs o flacără. ;1
Părțile în conflict au ajuns la o înțelegere. ;cause;Nu au vrut să dezbată în instanţă. ;Au vrut să-şi repare relaţia personală. ;0
Copiii au fost trimişi la un orfelinat. ;cause;Părinţii lor au murit. ;Părinţii lor i-au răsfăţat. ;0
Un meteorit a aterizat în ocean. ;effect;A avut loc un tsunami. ;A început să plouă cu grindină. ;0
Călătorul a întâlnit un şarpe veninos. ;effect;A devenit deshidratată. ;A intrat în panică. ;1
Cuptorul s-a încălzit. ;cause;Am pornit cuptorul. ;Am pus farfuria în cuptor. ;0
Am stoarcit o bucată de lămâie. ;effect;Lămâia s-a mucegăit. ;Lămâie stropită. ;1
Ţara a descoperit noi teritorii. ;effect;Ţara a abandonat pământul. ;Ţara a colonizat pământul. ;1
Sticla a căzut de pe masă. ;effect;S-a spart pe tot podeaua. ;A aterizat într-o grămadă de rufe. ;0
Masa s-a clătinat. ;cause;Podeaua era neuniformă. ;Podeaua era alunecoasă. ;0
Tatăl l-a prins pe fiul său minţind. ;effect;Fiul lui a mărturisit adevărul. ;Tatăl avea încredere în fiul său. ;0
Capul omului a pulsat de durere. ;effect;A luat sirop pentru tuse. ;A luat aspirină. ;1
Trenul a încetinit. ;cause;Se apropia de staţie. ;A fost în urma programului. ;0
Omul a trecut prin terapie. ;cause;Boala mintală a fost în familia lui. ;A fost diagnosticat cu depresie. ;1
Femeia s-a apucat de gât. ;cause;Şi-a înghiţit mâncarea. ;S-a sufocat cu mâncarea. ;1
Femeia avea o durere de gât. ;effect;Vocea ei suna zgomotos. ;Vorbea cu accent. ;0
Câinele a privit friptura suculentă de pe masă. ;effect;A salivat. ;A fost pusă jos. ;0
Afacerea femeii a avut succes. ;effect;Şi-a concediat angajaţii. ;Ea a devenit bogată. ;1
Elevii au ieșit din clasă. ;cause;A sunat clopotul. ;Profesorul i-a dat temă. ;0
Femeia a pretins că a văzut o fantomă. ;effect;Cunoscuţii ei au exprimat scepticism. ;Cunoscuţii ei au legătură cu ea. ;0
Omul şi-a pierdut auzul. ;cause;Aproape s-a înecat în ocean. ;Aproape a fost ucis într-o explozie. ;1
Copilul a lăsat sfoara balonului. ;effect;Balonul s-a dezgheţat. ;Balonul s-a ridicat în aer. ;1
Omul şi-a pierdut capacitatea de a vorbi. ;cause;A avut un atac cerebral. ;A respirat adânc. ;0
Femeia s-a împiedicat pe trotuar. ;cause;A fost o fisură în ciment. ;A auzit numele ei fiind strigat. ;0
Omul a făcut un balon de tun în piscină. ;effect;Salvamotorul a sărit după el. ;Omul a udat salvamarul. ;1
Am luat antibiotice. ;effect;Infecţia mea s-a vindecat. ;Infecţia mea s-a răspândit. ;0
Semnalul de circulaţie a devenit galben. ;effect;Şoferul a apăsat frâna. ;Şoferul a claxonat. ;0
Containerul de plastic s-a topit. ;cause;Am înmuiat recipientul în apă caldă. ;Am pus recipientul pe sobă fierbinte. ;1
Maşina a fost înţepată. ;cause;Şoferul a lovit un stâlp de telefon. ;Şoferul a trecut pe roşu. ;0
Băiatul a studiat toată noaptea. ;effect;A sărit examenul. ;A trecut examenul. ;1
Băiatul s-a agăţat de marginea piscinei. ;cause;Se temea să înveţe să înoate. ;Salvatorul era de serviciu. ;0
Mi-am pus mâna pe piept. ;effect;Mi-am simţit inima bătând. ;Ritmul inimii mi s-a accelerat. ;0
Clădirea adiacentă biroului meu era în construcţie. ;effect;Biroul meu era aglomerat. ;Biroul meu era zgomotos. ;1
Familia voia să-şi cunoască noii vecini. ;effect;Familia a invitat vecinii la cină. ;Familia a făcut cu mâna vecinilor din curtea lor. ;0
Apa a picat din piscină. ;cause;Înotătorul s-a aruncat în piscină. ;Înotătorul plutea în piscină. ;0
Am muşcat o felie de pepene verde. ;effect;Am înghiţit accidental o sămânţă. ;Mi-am rupt dinţii din greşeală. ;0
Băiatul s-a împiedicat. ;cause;Jacheta lui era desfăcută. ;Şireturile de la pantofi erau dezlegate. ;1
Femeia a pus dopuri în urechi. ;cause;A fost distrasă de zgomot. ;Şi-a făcut găuri în urechi. ;0
Mi-am umplut sticla de apă. ;cause;Am băut toată apa din ea. ;L-am păstrat în frigider. ;0
Serialul a fost cenzurat. ;cause;Conţinea un limbaj vulgar. ;Avea un complot complicat. ;0
Nava s-a naufragiat. ;effect;Echipajul s-a înecat. ;Echipajul a întâlnit piraţi. ;0
Băiatul a simţit că a fost uluit de ghicitoare. ;effect;A rezolvat ghicitoarea. ;A cerut un indiciu. ;1
A sunat telefonul. ;effect;Omul a închis. ;Omul a ridicat telefonul. ;1
Femeia se holba la mine. ;effect;Am îmbrăţişat-o. ;M-am simţit inconfortabil. ;1
Grupul a părăsit muzeul. ;cause;Au făcut fotografii cu exponatele. ;Au văzut toate exponatele. ;1
Omul a început o ceartă cu mine. ;effect;Prietenul meu m-a prezentat omului. ;Prietenul meu m-a apărat. ;1
Roata de pe bicicleta mea era praf. ;effect;Am pompat aer în anvelopa. ;Am schimbat viteza de pe bicicletă. ;0
Fata părea palidă. ;effect;Tatăl ei i-a citit o poveste. ;Tatăl ei a simţit fruntea ei. ;1
S-a terminat cerneala în pix. ;effect;Am folosit un creion. ;Am semnat cu numele meu. ;0
Omul a fost refuzat pentru un împrumut. ;cause;Avea datorii. ;A început o afacere. ;0
Fata a stat acasă de la școală. ;cause;A avut varicelă. ;Îi plăcea să înveţe matematică. ;0
Sacul de gunoi era plin. ;effect;L-am dus la gunoi. ;Am aruncat-o în chiuvetă. ;0
Am aspirat covorul. ;cause;Colegul meu de cameră a vărsat punch. ;Câinele meu îşi pierde părul. ;1
Omul şi-a pierdut cumpătul. ;effect;Şi-a închis computerul. ;A aruncat un scaun peste cameră. ;1
Fata a aruncat o crenghie în foc. ;effect;Ramura a ars. ;Focul s-a stins. ;0
Omul a ieşit din duş. ;cause;Apa caldă a dispărut. ;Nu a putut găsi un prosop. ;0
Părinţii voiau ca copiii lor să meargă la facultate. ;effect;Au pus deoparte un fond de economii pentru scolarizare. ;Ei i-au încurajat pe copiii lor să se joace afară. ;0
Omul şi-a dezlegat şireturile. ;effect;Pantofii s-au desfăcut. ;Pantofii au fost uzate. ;0
Omul a mâncat jumătate din meniu. ;effect;A refrigerat resturile. ;A salvat reţeta. ;0
- Ce? - Mă umfla glezna. ;effect;Am pus gheaţă pe ea. ;Am frecat lotiune pe ea. ;0
Uşa biroului meu era deschisă. ;effect;Am vorbit cu colegul meu de la birou. ;Am auzit conversaţia din hol. ;1
A trebuit să aştept la rând. ;effect;Am luat loc. ;Am citit o revistă. ;1
Omul a lovit cu ochiul la muscă. ;effect;Muşcă a zburat departe. ;Muşca a rămas nemişcată. ;0
Omul a scris un testament. ;cause;Era pe moarte. ;Era văduv. ;0
Alergătorul simţea că rivalul îl depăşeşte. ;effect;A renunţat la concurs. ;El a accelerat pasul. ;1
M-am gândit cu atenție la problemă. ;effect;Am cerut sfaturi. ;Am venit cu o soluție. ;1
Călătorul a mers pe podul suspendat tremurător. ;effect;Era îngrozit. ;Era în extaz. ;0
Omul a anticipat victoria echipei. ;effect;S-a întâlnit cu prietenii să vadă meciul. ;A făcut un pariu cu prietenii lui. ;1
Băiatul nu putea adormi. ;effect;Şi-a setat ceasul de trezire. ;El a numărat oile. ;1
