premise;question;choice1;choice2;label
Преступник был казнен. ;cause;Его бросили в тюрьму. ;Он был осужден за убийство. ;1
Солнечный свет вошел в комнату. ;cause;Я открыл шторы. ;Я открыл дверь. ;0
Я потянула обманщика за волосы. ;effect;У нее снялся парик. ;Она пополыла. ;0
Редактор переформулировал предложение в рукописи. ;cause;Он нашел рукопись убедительной. ;Он счел приговор неясным. ;1
Женщина аннулировала свою кредитную карту. ;cause;Она поняла, что карта пропала. ;Она поняла, что срок действия карты истек. ;0
Мужчина и женщина влюбились. ;effect;Они учились в колледже. ;Они поженились. ;1
Музыка была слишком слабой, чтобы ее услышать. ;effect;Я включил громкость. ;Я сочинил свою песню. ;0
У мальчика волосы вышли. ;cause;Девочка его разозлила. ;Девочка вытащила его. ;0
Загвоздка была уничтожена. ;cause;Я распылил себя репеллентом от насекомых. ;Я наступил на жука. ;1
Я открыла глаза. ;cause;Я проснулся. ;Я расслабился. ;0
Музыка моего соседа была громкой. ;effect;Я попросил его отклонить его. ;Я попросил у него взять диск. ;0
Его семья была бедной. ;cause;Он был экономным с его заработком. ;Он зарабатывал меньше минимальной заработной платы. ;1
Студент окончил университет. ;effect;Он искал работу. ;Он взял себе хобби. ;0
Художник смешал желтую краску с синей. ;effect;Краска разлетелась повсюду. ;Краска стала зеленой. ;1
Я сменил тему разговора. ;cause;Мне не о чем было говорить. ;Разговор стал напряженным. ;1
Мой брат выписали из больницы. ;effect;Я приветствовал его возвращение домой. ;Я от него отступил. ;0
Занавес на сцене поднялся. ;effect;Началась открывающая сцена пьесы. ;Актеры вышли со сцены. ;0
Заложник подчинился приказу похитителя. ;cause;Похититель угрожал причинить вред заложнику. ;Похититель оставил заложника одного. ;0
На сцене раздался гром. ;cause;Музыкант постучал ногой. ;Музыкант стучал в барабан. ;1
Родители поспешили в спальню своего ребенка. ;cause;Ребёнок проснулся от кошмара и кричал. ;Ребёнок боялся заглянуть под кровать. ;0
Женщина общалась на языке жестов. ;cause;Она родилась преждевременно. ;Она родилась глухой. ;1
В регионе наступила засуха. ;effect;Вода стала загрязненной. ;Урожай погиб. ;1
Кошка гонялась за птицей. ;effect;Птица улетела. ;Птица поймала червя. ;0
Девочка сменила школу. ;cause;Школа отпустила на лето. ;Она переехала в другой город. ;1
Владелец фабрики отказался повышать зарплату работникам. ;effect;Владелец назначил нового менеджера. ;Работники начали забастовку. ;1
Лидер враждебно относился к экстремистам в своей стране. ;effect;Экстремисты оказали на него влияние. ;Экстремисты убили его. ;1
Я ходил босиком по пляжу. ;effect;Песок застрял у меня в ногах. ;Волны обрушились на берег. ;0
Я проснулся посреди ночи, почувствовав холод. ;effect;Я надел спортивные штаны. ;Я выпил стакан воды. ;0
Мать замолчала сына. ;cause;Её сын улыбнулся. ;Её сын ныл. ;1
В моих джинсах дыра. ;cause;Я застегнул джинсы. ;Я споткнулся на тротуаре. ;1
У мальчика были брекеты. ;effect;У него кариес. ;Его зубы стали прямыми. ;1
Я вчера тренировался в спортзале. ;effect;Я проснулся сегодня с болями в мышцах. ;Я проснулся сегодня с болью в горле. ;0
Девочка шептала взад и вперед друг другу за обеденным столом. ;effect;Другие студенты сели за обеденный стол. ;Другие ученики за обеденным столом чувствовали себя обделенными. ;1
Ребёнок приземлился на батут. ;effect;Она снова поднялась в воздух. ;Она решила попытаться сделать перевернутый. ;0
Я положил письмо в почтовый ящик. ;effect;Почта доставила письмо. ;Почта ускорила письмо. ;0
Игрок был уверен в себе. ;effect;Он поставил все свои деньги. ;Он вернулся домой ни с чем. ;0
Лесной пожар распространился. ;cause;Ветер стал сильнее. ;Поджигатели были задержаны. ;0
Ребёнок снял с себя кожу с колена. ;effect;Его мать послала его в свою комнату. ;Его мать перевязала рану. ;1
Человек пережил смертельную болезнь. ;cause;Он подписал завещание. ;Ему пересадили орган. ;1
Я глоток кипящего кофе. ;effect;Я укусил язык. ;Я обжёг язык. ;1
Редактор уволил писателя. ;cause;Писательница избегала предубеждений в своих рассказах. ;Писатель пропустил важный срок. ;1
Я чувствовал себя истощенным. ;cause;Я спал весь день. ;Я весь день учился. ;1
Врач поставил диагноз пациенту. ;cause;Она определила симптомы пациента. ;Она прописала пациенту таблетки. ;0
Я поцарапал кожу. ;cause;Он был потным. ;Это было зуд. ;1
Мужчине сделали срочную операцию. ;cause;Он потерял самообладание. ;У него был сердечный приступ. ;1
Мускулы его руки выпукло. ;cause;Он сгинул руки. ;Он потирал руки. ;0
Мужчина поднял брови. ;cause;Он был удивлен. ;Он был обескуражен. ;0
Я простил ошибку моего коллеги. ;cause;Я верил, что его намерения были добрыми. ;Я считал, что он знает лучше. ;0
Мужчина бросил курить. ;effect;Он стал больше заниматься спортом. ;Он начал просыпаться раньше. ;0
Женщина ударила нападавшего по носу. ;effect;Тело нападавшего стало безжизненным. ;Нападавший начал кровоточить. ;1
Стрела промахнулась. ;cause;У него была неправильная цель. ;Он проигрывал. ;0
Хозяин дома попросил, чтобы к нему пришел экстремист. ;cause;Он обнаружил крыс в подвале. ;В его комнате была муравьиная ферма. ;0
Я предложил моему гостю пойти на ужин. ;cause;Я была слишком устала, чтобы что-то приготовить. ;Мой гость задержался. ;0
Девушка застала брата, читающего её дневник. ;effect;Она начала прятать дневник. ;У неё новый дневник. ;0
У женщины не хватало денег на аренду. ;effect;Она работала сверхурочно. ;Она уволилась с работы. ;0
Рука ребенка быстро отступила. ;cause;Он коснулся горячей плите. ;Он погладил щенка по голове. ;0
Компания хотела измерить удовлетворенность клиентов. ;effect;Они предложили скидку новым клиентам. ;Они распространили опрос среди клиентов. ;1
Деревянный пол поцарапался. ;cause;Мальчик сбросил подушки с дивана. ;Мальчик перетащил стул по полу. ;1
Я прикрыл лицо. ;cause;Мой враг насмехался надо мной. ;Мой враг поднял кулак. ;1
Знаменитая статуя сгорела. ;cause;Его поразила молния. ;Люди приходили, чтобы почитать его. ;0
Я оставил фрукты на столе. ;effect;Плоды сбрасывают семена. ;Мухи наводнили фрукты. ;1
Балерина порвала связку. ;cause;Она указала пальцами ног. ;Она скрутила лодыжку. ;1
Шнурки у ребёнка развязались. ;cause;Он научился их завязывать. ;Он бегал по детской площадке. ;1
Я был очарован этой книгой. ;effect;Я вернул книгу. ;Я потерял чувство времени. ;1
Этот человек верил в то же, что и его родители. ;cause;Его родители оказали на него влияние. ;Его родители отреклись от него. ;0
Машина постепенно замедлилась и остановилась. ;cause;У него закончился бензин. ;Водитель уснул. ;0
Человек съел мороженое на солнце. ;effect;Мороженое потеряло свой вкус. ;Мороженое капало из конуса. ;1
Я повесил произведения искусства в комнате. ;cause;Ковер выглядел грязным. ;Стены выглядели голыми. ;1
Я ушла с работы пораньше. ;cause;У меня болит голова. ;Мой босс провел совещание. ;0
Щенок запятнал ковер. ;effect;Владелец порицал щенка. ;Владелец подарил щенку лакомство. ;0
Я извинился перед своим другом. ;effect;Мой друг простил меня. ;Мой друг разозлился. ;0
Этот человек выделялся среди толпы. ;cause;Он нес рюкзак. ;Он был в неоновом жилете. ;1
Свидетель солгал под присягой. ;effect;Он завершил свое свидетельство. ;Его обвинили в лжесвидетельстве. ;1
Женщина покрасила волосы. ;cause;Она хотела новый вид. ;Она хотела влиться в общество. ;0
Иммигранты были пойманы на незаконном пребывании в стране. ;effect;Они нашли работу. ;Их депортировали. ;1
Публичный оратор пошутил. ;effect;Зрители засмеялись. ;Зрители встали. ;0
Я посмотрел на солнце. ;effect;Солнце ослепило меня. ;Солнце загорело мою кожу. ;0
Мне было скучно. ;effect;Я задыхалась. ;Я зевал. ;1
Стейк было трудно разрезать. ;cause;Нож был тупой. ;Стейк был сырым. ;0
Женщина объявила о банкротстве. ;cause;Она получила алименты. ;Она накопила огромные долги. ;1
В квартире моего друга были включены огни. ;effect;Я думал, он вышел. ;Я решил навестить его. ;1
Я положил цветок под нос. ;effect;Пельмени сошли с цветка. ;Я почувствовал запах цветка. ;1
Женщина почувствовала ностальгию. ;cause;Она встретила друга детства. ;Она кричала на своих детей. ;0
Студент откладывал работу над бумагой. ;effect;Он подал бумагу раньше. ;Он представил работу неполную. ;1
Моя машина сломалась. ;effect;Я пошла в торговый центр. ;Я вызвал механика. ;1
Я выбросила записку. ;cause;Это было анонимно. ;Это было нечитаемо. ;1
Птица развеяла крылья. ;effect;Она откладывала яйца. ;Он поднялся вверх. ;1
Я припарковался на дороге. ;cause;Гараж был открыт. ;Гараж был полон. ;1
Преступник направил пистолет на свою жертву. ;effect;Преступник опустил пистолет. ;Жертва подняла руки. ;1
Я с нетерпением ждал выходных. ;cause;Я планировал присутствовать на похоронах моего дяди. ;Я планировал присутствовать на свадьбе моего друга. ;1
Я потерял чувство времени. ;cause;Я мечтала. ;Мне было плохо. ;0
Документ распечатан нечитаемо. ;cause;У принтера кончилась чернила. ;У отпечатка закончилась бумага. ;0
На стадионе играл национальный гимн. ;effect;Фанаты повернулись к флагу. ;Фанаты бросились на поле. ;0
На вкус это было скучно. ;effect;Я его подала. ;Я добавил в него соль. ;1
Я положил бумажное полотенце на пролитую воду. ;effect;Полотенце поглотило жидкость. ;От разлива остались липкие следы. ;0
Женщину прервали, когда она читала книгу. ;effect;Она пометила свою страницу в закладки. ;Она перечитала книгу. ;0
Самолет столкнулся с турбулентностью. ;effect;Мужчина затянул ремень безопасности. ;Мужчина посмотрел в окно. ;0
Мальчик дрогнул. ;cause;Девушка его проигнорировала. ;Девочка его вставила. ;1
Врачи дали пациенту искусственную конечность. ;cause;Они ампутировали ей ногу. ;Они следили за ее жизненными показателями. ;0
Мальчик ущипнул девушку в локоть. ;effect;Она подняла на него плечами. ;Она оттянула от него руку. ;1
Я попросил совета у своего друга. ;cause;Я ценил его мнение. ;Я знал, что был прав. ;0
Мальчик ступил в грязь. ;effect;Грязь прилипла к его обуви. ;Грязь ударила его по лицу. ;0
В город попало несколько сантиметров снега. ;effect;Школы закрыты. ;Люди прятались под землей. ;0
Смена работника закончилась. ;effect;Он ушел домой на день. ;Он угрожал уволиться с работы. ;0
Дерево повредило дом. ;cause;Дерево упало на крышу. ;Дерево затеняло задний двор. ;0
Дерево разделилось пополам. ;cause;Я сложил дрова в камин. ;Я набросился на дерево. ;1
Семья поздравила супругов. ;cause;Пара объявила, что они расстаются. ;Пара объявила, что у них будет ребёнок. ;1
Девушка послала мальчику валентинку. ;cause;Он ей нравился. ;Она его поцеловала. ;0
Я кивнул головой, когда мой друг сделал заявление. ;cause;Я была в замешательстве. ;Я согласился с ним. ;1
Друзья подбросили монету. ;cause;Они хотели найти компромисс. ;Они хотели принять справедливое решение. ;1
Таймер на кухне зазвонил. ;effect;Мужчина выгрузил продукты в холодильник. ;Мужчина вынул пиццу из духовки. ;1
Женщина поставила перед собой амбициозную цель. ;effect;Она отпустила. ;Она много работала. ;1
Богач умер от старости. ;effect;Его сын попал в юридические неприятности. ;Его сын унаследовал его состояние. ;1
Женщина наступила на пламя. ;effect;Пламя погасло. ;Из пламени поднялся дым. ;0
Машина женщины была в мастерской. ;cause;Её водительские права были отозваны. ;Она попала в аварию. ;1
Я проспал будильник. ;effect;Я приготовила завтрак. ;Я пропустил завтрак. ;1
Общественный деятель вышел из лимузина. ;effect;Камеры вспыхивали в его направлении. ;Его семья присутствовала на пресс-конференции. ;0
Женщина задержалась в ванной. ;effect;Вода в ванне стала теплой. ;Вода из ванны вытекла. ;0
Студент хотел встретиться с другими студентами в кампусе. ;effect;Он вступил в братство. ;Он специализировался на инженерном. ;0
Я подняла подушки с дивана. ;cause;Я искал мелочь. ;Я переустраивала гостиную. ;0
Оса полетела к мальчику. ;effect;Мальчик сбежал. ;Мальчик сорвал цветок. ;0
Женщина была признана виновной в проступке. ;effect;Её приговорили к общественным работам. ;Ее приговорили к смертной казни. ;0
Я смешал сахар в горячий чай. ;effect;Чай на пару. ;Сахар растворился. ;1
Ветеран хромал. ;cause;Его призвали на войну. ;Он был ранен в бою. ;1
Преступник сбежал от полиции. ;effect;Полиция обратилась к жертве. ;Полиция преследовала преступника. ;1
Ноутбук не включается. ;cause;Я уронил его. ;Я зарядил его. ;0
У женщины закончилось место в шкафу. ;cause;Она приобрела обширный гардероб. ;Она сложила свое белье. ;0
У него было разбито сердце. ;cause;Его жена родила. ;Его жена бросила его. ;1
Мужчина получил степень. ;effect;Он стал квалифицированным специалистом для той работы, которую хотел. ;Его предложение о работе было отменено. ;0
Его голос проецировался по всему залу. ;cause;Он поприветствовал аудиторию. ;Он говорил в микрофон. ;1
Я бросил монету в фонтан с водой. ;effect;Монета опустилась на дно. ;Монета разорвалась пополам. ;0
Игрок бьёт мячом в сторону отверстия. ;effect;Мяч попал в дыру. ;Мяч отступил назад к игроку. ;0
Я вдыхала пыль на чердаке. ;effect;У меня икота. ;Я чихнул. ;1
Кассир магазина вызвал охрану. ;cause;Клиент использовал поддельные деньги. ;Клиент оставил включенные фары. ;0
Я вынес мусор. ;cause;Из-за мусора кухня воняла. ;Я случайно выбросила свой список покупок. ;0
Семья пошла в зоопарк. ;effect;Дети восхищались животными. ;Дети гонялись за животными. ;0
Дыхание человека было громким. ;cause;Его почки были в отключке. ;Его легкие были забиты. ;1
У меня был лишний билет на концерт. ;effect;Я спросил своего друга, как добраться до места. ;Я спросил своего друга, не хочет ли он пойти. ;1
Кондиционер в доме сломался. ;effect;Я принесла одеяла. ;Я открыл окна. ;1
У мальчика болит спина. ;cause;Его рюкзак был открыт. ;У него был тяжелый рюкзак. ;1
Я купил маме подарок. ;cause;Я испекла ей торт. ;Это был ее день рождения. ;1
Нарциссы в саду были уничтожены. ;cause;Садовника укусила пчела. ;Белой выкопал луковицы. ;1
Я забил спичку. ;effect;Пламя потухло. ;От спички появился пламя. ;1
Спорные стороны достигли соглашения. ;cause;Они не хотели обсуждать это в суде. ;Они хотели восстановить свои личные отношения. ;0
Детей отправили в приют. ;cause;Их родители умерли. ;Их родители их избаловали. ;0
Метеорит упал в океан. ;effect;Произошло цунами. ;Начался град. ;0
Турист столкнулся с ядовитой змеей. ;effect;Она обезвоживалась. ;Она запаниковала. ;1
Печь стала горячей. ;cause;Я включила духовку. ;Я положил блюдо в духовку. ;0
Я выжала клин из лимона. ;effect;Лимон заплесневело. ;Лимонный. ;1
Страна открыла новые земли. ;effect;Страна покинула землю. ;Страна колонизировала землю. ;1
Стакан упал со стола. ;effect;Он развалился по всему полу. ;Он приземлился в куче белья. ;0
Стол пошатнулся. ;cause;Пол был неровным. ;Пол был скользкий. ;0
Отец поймал сына на лжи. ;effect;Его сын признался в правде. ;Отец доверял сыну. ;0
У него голова дрожала от боли. ;effect;Он принял сироп от кашля. ;Он принял аспирин. ;1
Поезд замедлился. ;cause;Он приближался к станции. ;Мы отстаем от графика. ;0
Он проходил терапию. ;cause;Психические заболевания были в его семье. ;У него диагностировали депрессию. ;1
Женщина схватила ее за горло. ;cause;Она проглотила свою еду. ;Она задохнулась едой. ;1
У женщины болит горло. ;effect;Её голос звучал хриплым. ;Она говорила с акцентом. ;0
Собака взглянула на сочный стейк на столе. ;effect;Он сливал. ;Он отложил. ;0
Бизнес этой женщины увенчался успехом. ;effect;Она уволила своих сотрудников. ;Она стала богатой. ;1
Студенты вышли из класса. ;cause;Звонок зазвонил. ;Учитель дал домашнее задание. ;0
Женщина утверждала, что видела призрака. ;effect;Ее знакомые выразили скептицизм. ;Её знакомые были с ней родственниками. ;0
Он потерял слух. ;cause;Он чуть не утонул в океане. ;Он чуть не погиб в результате взрыва. ;1
Ребёнок отпустил шнур шарика. ;effect;Балон раздулся. ;Шарик поднялся в воздух. ;1
Человек потерял способность говорить. ;cause;У него был инсульт. ;Он глубоко вздохнул. ;0
Женщина споткнулась на тротуаре. ;cause;В цементе была трещина. ;Она слышала, как ее зовут. ;0
Он бросил пушечный мяч в бассейн. ;effect;Спасатель прыгнул в воду после него. ;Мужчина напоил спасателя. ;1
Я принимала антибиотики. ;effect;Моя инфекция прошла. ;Моя инфекция распространилась. ;0
Светофор стал желтым. ;effect;Водитель нажал на тормоз. ;Водитель надул трубку. ;0
Пластиковая емкость растаяла. ;cause;Я намочил контейнер в теплой воде. ;Я положил контейнер на горячую плита. ;1
Машина вмятилась. ;cause;Водитель врезался в телефонный столб. ;Водитель проехал на красный свет. ;0
Мальчик учился всю ночь. ;effect;Он пропустил экзамен. ;Он сдал экзамен. ;1
Мальчик держался за перила бассейна. ;cause;Он боялся учиться плавать. ;Спасатель был на дежурстве. ;0
Я прижал руку к груди. ;effect;Я почувствовал сердцебиение. ;Мое сердцебиение ускорилось. ;0
Здание, прилегающее к моему офису, находилось в стадии строительства. ;effect;В моем офисе было много народу. ;В моем офисе было шумно. ;1
Семья хотела познакомиться с новыми соседями. ;effect;Семья пригласила соседей на ужин. ;Семья махала соседям со двора. ;0
Из бассейна вспыхнула вода. ;cause;Пловчик нырнул в бассейн. ;Плаватель плавал в бассейне. ;0
Я укусил кусочек арбуза. ;effect;Я случайно проглотил семя. ;Я случайно сломал зуб. ;0
Мальчик споткнулся. ;cause;Его куртка была развязана. ;Его шнурки были развязаны. ;1
Женщина надела затычки для ушей. ;cause;Она была отвлечена шумом. ;У неё прокололи уши. ;0
Я наполнил свою бутылку с водой. ;cause;Я выпил всю воду. ;Я хранил его в холодильнике. ;0
Телешоу было подвергнуто цензуре. ;cause;В нем содержался вульгарный язык. ;Сюжет был сложный. ;0
Корабль потерпел крушение. ;effect;Экипаж утонул. ;Экипаж столкнулся с пиратами. ;0
Мальчик был озадачен загадкой. ;effect;Он разгадал загадку. ;Он попросил подсказку. ;1
Звонил телефон. ;effect;Мужчина повесил трубку. ;Мужчина поднял трубку. ;1
Женщина пялилась на меня. ;effect;Я обнял её. ;Мне было неловко. ;1
Группа покинула музей. ;cause;Они сфотографировали экспонаты. ;Они посмотрели все экспонаты. ;1
Мужчина начал спорить со мной. ;effect;Мой друг познакомил меня с этим человеком. ;Мой друг встал за меня. ;1
У меня пробоилась шина мотоцикла. ;effect;Я всасывал воздух в шину. ;Я поменял передачу на велосипеде. ;0
Девочка выглядела бледной. ;effect;Её отец читал ей сказку. ;Ее отец ощущал ее лоб. ;1
В ручке кончилась чернила. ;effect;Я использовал карандаш. ;Я подписался. ;0
Мужчине отказали в кредите. ;cause;Он был в долгах. ;Он открыл бизнес. ;0
Девочка осталась дома, не ходила в школу. ;cause;У нее была ветрянка. ;Ей нравилось учить математику. ;0
Мешок для мусора был полон. ;effect;Я выбросил его на свалку. ;Я выбросил его в раковину. ;0
Я пылесосил ковер. ;cause;Мой сосед пролил пунш. ;У моей собаки волосы выпадают. ;1
Человек потерял самообладание. ;effect;Он выключил свой компьютер. ;Он бросил стул через комнату. ;1
Девочка бросила ветвь в костер. ;effect;Кружка сгорела. ;Огонь потух. ;0
Мужчина вышел из душа. ;cause;Горячей воды не было. ;Он не мог найти полотенце. ;0
Родители хотели, чтобы их дети поступили в колледж. ;effect;Они отложили сберегательный фонд на обучение. ;Они поощряли своих детей играть на улице. ;0
Человек развязал шнурки. ;effect;Обувь распухла. ;Обувь изнашивалась. ;0
Человек съел половину блюда. ;effect;Он заморозил остатки. ;Он сохранил рецепт. ;0
Моя лодыжка была опухшей. ;effect;Я наложила на него лед. ;Я натерел его лосьоном. ;0
Дверь моего офиса была открыта. ;effect;Я говорил с коллегой за своим столом. ;Я подслушал разговор в зале. ;1
Мне пришлось стоять в очереди. ;effect;Я сел. ;Я просмотрел журнал. ;1
Мужчина нацелился на муху. ;effect;Муха ушла. ;Муха осталась неподвижной. ;0
Он написал завещание. ;cause;Он умирал. ;Он был вдовцом. ;0
Бегун почувствовал, что его соперник набирает обороты. ;effect;Он вышел из гонки. ;Он ускорил свой темп. ;1
Я тщательно обдумал проблему. ;effect;Я попросил совета. ;Я придумал решение. ;1
Путешественник шел по дрожащему подвесному мосту. ;effect;Он был в ужасе. ;Он был в восторге. ;0
Этот человек предвосхитил победу команды. ;effect;Он встретился со своими друзьями, чтобы посмотреть игру. ;Он заключил пари со своими друзьями. ;1
Мальчик не мог уснуть. ;effect;Он установил будильник. ;Он считал овец. ;1
