Response:  Az első napon (judy 5 táncórát tart) 7 diákja van, mert minden nap 7 diák indul a táncórára. A második napon (hétköznap) 9 diák indul a táncórára, mert az összes osztály tagja nem indul (az összes osztálytag 14 diák). A harmadik napon (szoptatogyan) 10 diák indul a táncórára, mert az összes osztálytag 23 diák (15 x 1,5 = 23). Az utolsó napon ( vasárnap) ismét 7 diák indul a táncórára, mert az összes osztálytag 23 diák (15 x 1,5 = 23). Az összesen 7 + 9 + 10 + 7 = 43 diák indul a táncórára a hetiken. Az összes diák 15 dollárt fizet, tehát a teljes összeg 43 x 15 = 645 dollár.
Response:  Az első recept 20 utasításból áll, tehát az összes utasítás számából ki lehet számolni, hogy hányszorosan kell elolvasnia Kelian-nek az utasításokat, hogy elkészíthessék az egyes ételket.  A második recept 40 utasításból áll, tehazán is könnyebben meghatározható, mennyit kell elolvasnia Kelian-nek az utasításokból, hogy elkészíthessék az egyes ételket.  Azaz Keliannak 80 utasítást kell elolvasnia (40+20), hogy elkészíthesse a two ételét.
Response: 1. Tommy 3 dolláron értékesít egy sütit. Az összegeket összeszámolva az első lépésben 3 dollár volt. 2. A második lépésben Tommy 4 dolláron értékesít egy sütit. Az összegeket összeszámolva a második lépésben is 4 dollár volt.... 3. A harmadik lépésben Tommy 4 dolláron értékesít egy sütit. Az összegeket összeszámolva a harmadik lépésben is 4 dollár volt.... stb.  Végül az összesen 43+23=66 dollárt gyűjtött össze Tommy.
Response:  Az első hónapban Shiela 150 dollárt fizetett az összes mobile telefontól, ami egyenlő a teljes összegével. A második hónapban 150 dollárral kezdte el fizetniük a telefonokat, és három hónappal korábban fizettek egy részt az összes forgalmi tehervonaton belül. A harmadik hónapban Shiela 150 dollárral kezdte el fizetniük a telephoneket, és három hónappal korábban adózott egy részt az összes forgalmi tehervonaton belül. Azaz Shiela minden hónapban 150 dollárt fizetett az összes mobile telefonra, és három hónapon belüli időszakban háromszor is fizettek egy részt az összes forgalmi tehervonaton belül. Azaz Shiela három hónap alatt 450 dollárt fizetett az összes mobile telefonra (150 x 3 = 450).
Response:  Az első lépésben Artie 12 edényes aranylót ad el, amelyeket 2,74 dollárral árultak. Ebből számítva, hogy Artie 30,68 dollárt kap (12 x 2,74 = 30,68). A második lépésben Artie 9 edényes petúniát ad el, amelyeket 1,87 dollárral árultak. Ebből számítva, hogy Artie 16,53 dollárt kap (9 x 1,87 = 16,53). A harmadik lépésben Artie 17 edényes begóniát ad el, amelyeket 2,12 dollárral árultak. Ebből számítva, hogy Artie 35,34 dollárt kap (17 x 2,12 = 35,34). Összesen therefore Artie 72,55 dollárt kap (30,68 + 16,53 + 35,34 = 72,55).
Response:  Az első szint 4 négyzetméternyi területtel kezdődik (mert az összes szint fele annyi területet fog felölelni). A második szint 16 négyzetméternyi területtel indul, mert az előző szint 4 négyzetméternyi területtel voltaképpen 12 négyzetméternyi terület maradt hátra (azaz 3/4-t). A harmadik szint ismét 16 négyzetméternyi területtel indul, mert az előzőekénti 12 négyzetméternyi területből most ismét 3/4-t hagytak hátra (azaz 9 négyzetméternyi területet).... Az utolsó szint 4 négyzetméternyi területtel záródik, mert az összes szint fele annyi területet fog felölelni. Az átlagos négyzetméter egy szintnek tehát 4 + (3/4)^3 = 5,08 négyzetméternyi terület lesz.
Response:  Az első 180 napban minden nap 1 csésze kutyaeledet kell adni a kiskutyának, tehát összesen 180 csésze kutyaeledet lesz. Ezután a kiskutya 2 csésze kutyaeledelt kap minden nap, így az első évben összesen 730 csésze kutyaeledet (180 + 550) lesz. Most meg kell számolnunk a zsák kutyakarrmalapokat. 1 zsák kutyakarm 110 csésze, tehát ha Cecilia az első évben 730 csésze kutyaeledet kap, akkor az általa használt zsák kutyakarmok száma lesz: 730 / 110 = 6 és fél zsák kutyakarm.
"Response: 
1. Sarah mos 400 font ruhát.
2. Raymond mos 2x Sarah-t = 800 font ruhát (mert Sarah négyszer annyit mos).
3. David mos 0 font ruhát (meg kell állapítani, hogy David nem mos ruhát).
4. A különbség azok között van, hogy Raymond 800 font ruhát mosott, míg Sarah csak 400 fontot. Azaz a különbség 400 font."
Response:  Az első csomagba 3 virág kerül (3 x 2,50 = 7,50 dollár). A második csomagba 6 virág kerül (6 x 1 = 6 dollár). Összesen 7,50 + 6 = 13,50 dollárnak kell, hogy menjenek össze a három csomagban vett virágokkal.
Response:  Az első lépésben John 100 dollárt fizet a fodrásznak azért, hogy a kutya ápolása alatt maradhasson. A második lépésben a női ápoló 30%-os kedvezményt ajánl neki, ha new ügyfel vesz fel. Az összeg, amit a női ápoló ajánl, 30%-ban megegyezik a korábban fizetett 100 dollárral, tehát 30 dollars. Most már akkor kell számolniuk, hogy mennyibe kerül a ápolás, mert a kutya ápolása alatt maradtak. Azaz a teljes ápolási költség 130 dollár (100 + 30).
Response:  Az első lány 1/6 literben kapott vízből 1/6 x 1 = 1/6 liter marad.  A második lány 1/6 literben kapott vízből 1/6 x 2 = 2/6 liter marad.  A fiú 6 literben kapott vízből 6 x 1 = 6 liter marad.  Az összes vízmennyiség összege az eredetileg elosztott vízmennyiséggel és a továbbiakban kapott vízmennyiséggel lett volna: 1 + 2 + 6 = 9 liter.  Tehát 9 liter víz maradt.
Response:  Charlie 10 matricát kezdett azelőtt, hogy megkapta a további matrikákat. Azaz, ha Charlie 10 matrica volt, és 21-et vett a boltból, akkor most 10 + 21 = 31 matrica van. Ebből kell kiindulniuk, hogyan osztja el Charlie a maradék matricákat. Ha Charlie 9 matricát adott a húgának, akkor most 31 - 9 = 22 matrica maradt. Az utolsó részesletben Charlie 28 matricát használt az üdvözlőlap díszítéséhez, tehát most 22 + 28 = 50 matrica van. Azaz, Charlienek 50 matricája maradt.
Response:  Fontos, hogy megfelelően számoljuk ki az összeget!
Response:  Az első rózsaféleben 25 rózsából 8 tő lesz, azaz 200 tő (25 x 8). A második rózsaféleben is ugyanannyi rózsák lesz, és minden rózsában 8 tő lesz, tehát a második rózsaféleben is 200 tő lesz. A harmadik rózsaféleben is ugyanannyi rózsák lesz, és minden rózsában 8 tő lesz, tehát a harmadik rózsaféleben is 200 tő lesz. Összetették a három rózsafélet, akkor összesen 600 tő lesz (200 + 200 + 200).
Response:  Az első meccsükön az egyik csapat nyert. A második meccsen a másik csapat nyert. Most már mindkét csapatnak van egy győzelme. A harmadik meccsen ismét az egyik csapat nyert. most már mindkettőjüknél van egy győzelem.... (folytatásban)... A 22. meccsiken az egyik csapat nyerte a találkozót.most már mindkettőjüknél van egy győzelem. Mostán összesen hány meccs volt, amin nyertek?
Response:  Az első lépésben az volt a helyzet: Gene 19 éves korában 5 nyaralási pólót varrt, és mindenekelőttük egyetlen díszkötővel rendelkezett. A második lépésben már 20 éves korában 7 nyaralási pólót varrt, és most 6-ot tartottak fenn. A harmadik lépésben 21 éves korában 9 nyaralási pólót varrt, és most 8-at tartottak fenn. A negyedik lépésben 22 éves korában 11 nyaralási pólót varrt, és most 9-et tartottak fenn. A hatodik lépésben 23 éves korában 13 nyaralási pólót varrt, és most 10-et tartottak fenn. Az utolsó lépésben 34 éves korában 17 nyaralási pólót varrt, és most 16-ot tartanak fenn. Az összesen 166 nyaralási pólót tartanak fenn, és ebből 136-ot használtak fel a köpenynévlegényébe.
Response:  Az első alkalomban a riasztó csörgött háromszor. Az utolsó alkalomból ismert, hogy a második alkalomban háromszor annyit csörgött, mint az első. Ezért a második alkalomban összesen nyolcszor csörgtek. A harmadik alkalomban a másodiknél fele annyi idő telt el, tehát itt csak háromszor csörgtek. Azaz a teljes számú csörgek száma kilenc.
Response:  Azaz ha most Sylvienekünk 5 évvel az, hogy ott voltunk, és most három év telt el, akkor mostanra azonnali hatályú 10%-os emelést kaptunk. Azaz most évi fizetése $720 ($600 x 1.10). Most három évvel az utolsó emelés óta, azaz most három évvel az eredetileg fizetett összeg 10%-ával valamiből lesz az új évi fizetés. Az eredetileg fizetett összeg $600 volt, tehát most az új évi fizetés $630 ($600 x 1.10) lesz.
Response:  Az első lemez 10-szer annyit adott el, mint az második. Azaz a második lemez 90%-a (10 x 90 = 900) az első lemezből lett eladva. Most pedig a harmadik lemez 80%-a (80%) az előzőekből lett eladva. Azaz a harmadik lemez 72000 (80% x 90000 = 72000) példányt adott el. most tehát a három lemez összesen 164000 példányt adott el (90000 + 72000).
Response:  Amennyire van szüksége az ajándéknak, tehát 75-től induljuk ki. Minden ajándékzsák 2 dollárt ér. Tehát összesen 150 dollár lesz a szükséges összeg (75 x 2 = 150).
Response:  Amennyiben 20 felnőtt és 5 gyerek lesz a pikniken, akkor az összesen 25 fő van (20 felnőtt + 5 gyerek = 25 fő). Ebből tehetjük ki, hogy egy felnőtt átlagosan 10 fontot eszik, míg egy gyerek csak 1/4-t (azaz 2,5 fontot) eszi meg. Azaz a piknikon összesen 25 x 10 = 250 font krumpli salátát kell hozni, ha reméli, hogy elég lesz mindenkit etetni.
"Response: 
1. Jannak háromszor annyi háziállata van, mint Marciának, tehát Jannak 3x = 9 háziállata van (mert Marciának 2 háziállata van).
2. Marciának egy háziállata van, mint Cindynek, tehaz Marciának 1 háziállata van (mert Cindynek 4 háziállata van).
3. Cindynak 4 háziállata van, tehát összesen 9 + 1 + 4 = 14 háziállattal rendelkeznek a három fiú."
"Response: 
Emilynek 4 gyereke van: Amy, Jackson, Corey és James.
Amy 5 évvel idősebb Jacksonnál, tehát Amy 9 év oldala van (5 + 4 = 9).
Jackson 3 évvel fiatalabb Coreyénál, teház Jackson 6 év oldala van (3 + 3 = 6).
James 10 évesek, tehát James 10 - 2 = 8 év oldala van (10 - 2 = 8).
Egyenlő az összes szám, így Jackson 8 év oldala van."
Response:  Lee 2 másodperccel gyorsabb volt, mint Gerald. Azaz Lee 400 m áthelyezése 36 másodpercre (2 + 34) csökkent. Most Geraldnek 10%-os javulást kell elérnie az éttrendjében, hogy megegyezzék Lee sebességgel. Azaz Geraldnak 400 m áthelyezése most 36 + 10 = 46 másodpercre (36 + 10%) csökkennie kell.
Response:  Az első lépésben az összes háziállat számát adjuk meg (12). A második lépésben a kutyák számából kiindulva meghatározzuk, hogy mennyi macska jut nekik (2), így a kutyák és macskák számainak összege 60 lesz. Az utolsó lépésben az összes háziállat számának növelése óriási mértékben segít abban, hogy megtaláljuk a helyes választ.
Response:  Az első lépésben az összes diákra vonatkoztatjuk, hogy 2/5-tel rendelkeznek fiúaként. Ez jelentősen csökkenti a számot, mert a lányok aránya 2/3-as marad. Most a maradékba belekeressük a cserkészcsapatban lévő lányokat. Azaz a maradék értéke lesz a cserkészcsapatban lévő lányok száma.
Response:  Ha Harry 9 órát aludt, akkor az első lépésben 9-1=8 óra volt, amit James aludhatott. Az utolsó lépésben Harrynek 9-2=7 óra volt aludni, mert már elvesztette egy óráját. Tehát Harry több órát aludt, mint James.
Response:  Az első adag paradicsom 16 unciát takar, és három ilyen adagot használ. A második adag 16/3 = 5,33 unciát tartalmaz, és a harmadik adag is ugyanennyi lesz (mert minden adag felecsökkent). Az utolsó adag 32 unciát tartalmaz, de mivel a többi two adagban maradtak, az összesen használt paradicsomok száma 5 + 5 + 3 = 13.
Response:  Az első 15 percben 15 autó haladt át a dugóban (mert mindenki megkezdte a utat). Ebből 5 autó kivételével mindenki áthajtotta az útvonalát a dugóban. A maradék 10 autó áthajtotta az útvonalát a dugóban az első 15 percben. Azaz az első 15 percben összesen 15 + 10 = 25 autó áthajtotta az útvonalát a dugóban.
Response:  Mary 18 new plant = 18 x 2 = 36 plants left after giving away 12 plants to friends and family. Therefore, there are 36 plants remaining with Mary.
Response:  Az első barát 20 alkalommal nyomta meg a csengőt, azaz összesen 20 x 1 = 20 csengőt csengett. A második barát 5/4 = 1,25 alkalommal többet nyomta meg a csengőt, mint Jerome azaz 1 + 1 = 2 csengőt csengett. A harmadik barát 3/4 = 0,75 alkalommal többet nyomta meg a csengőt, mint a második barát, tehát 2 + 0,75 = 2,75 csengőt csengett. Az utolsó barát 60 - 4 = 56 alkalommal nyomta meg a csengőt, tehaz az összesen 20 + 2 + 2,75 = 44,75 csengőt csengett.
Response:  Az első napon 15 oldalt olvastak, tehát a második napon 15/2 = 7,5 oldalt kell elolvasnia. A harmadik napon 7,5/3 = 2,5 oldalt kell elolvasnia, stb.
Response:  John minden nap reggel, ebéd és vacsora között egy pohár vízhez jut. Ez az összesen három pohar víz. A hétvégén viszont nem ivarként van rá ideje, így csak egy pohár vízhez jut. Azaz egyszerűen összeadva: 3 + 1 = 4 pohár víz.
Response:  Az első 10 percben a ködfal 3 mérföldet fedett el (az összes 42 mérföldnyi útvonalat). A maradék időbeli határértékek lesznek: 26,5perces (a második 10 percre), 17,8perces (a harmadik 10 percre) stb. Az utolsó határértéknél van egyenes arányosság, mert a ködfal folyamatosan halad előre és nem hagyja magát a víz alatt. Az összes határértéken belül számolva meghatározzuk, mennyibe került a városnak a felhősora.
Response:  Az első lépésben 4 darabot helyezünk el a táblán (Poppy 4/1000). Az anyja a maradék 600 darabot (600/1000) helyezi el a táblán. Most már 240 darab maradt a kirakósban (4 + 600 = 604).
Response:  Az első lépésben Cody háromszor annyi sütit eszik, mint Amir, tehát Cody 3x = 9 sütit esik. A második lépésben Amir megeszik az öt sütit, tehát most Cody és Amir összesen 9 + 5 = 14 sütit eszik. A harmadik lépésben Cody ismét háromszor annyi sütit eszik, mint Amir, tehát most Cody és Amir összesen 14 + 3 x 3 = 27 sütit eszik.
Response:  Az első dobozban 5 hüvelyk = 250 cm³ (a doboz fala 1 cm-rel vastagabb, mint az ábrán). A második dobozban 6 hüvelyk = 300 cm³ (az előzőnél 10%-os növekedés). A harmadik dobozban 4 hüvelyk = 200 cm³ (az előzőnél 20%-os csökkenés). Az összes belső térfogat = 750 cm³ (a három doboz összesen).
Response:  Frankie hétfőn és kedden egy órás epizódot nézett, szerdán pedig egy 30 perces műsort. Csütörtökön befejezte a házi feladatát, és egy egy órás és egy 30 perces epizódot nézett. Pénteken később volt, de nem tudta, mennyit nézett. Azaz Frankie összesen 7 órát nézett tévét, és ebből 2 órát (30 perceseket) szerdán.
Response:  Az első lépésben Henry 15 sütit sütett (mert 2x annak az értékét kapta), tehát most 135 süteménnyel rendelkezik (110 - 25). A második lépésben leereszte 5 süteményt, tehát most 130 süteménnyel rendelkezik (110 - 20). Most már könnyebben meghatározható, mennyit sütött Henry tavaly: 130 / 2 = 65 sütit.
Response:  Az első lépésben az adott volt, hogy egy gallon benzin 3 dollárt kost. A második lépésben az app cég 20 dollárossal ajánlja fel a visszatérítést gallononként. Ha 10 gallon benzint veszünk, akkor a összesen kapnuk 20 x 10 = 200 dolláron. Azaz maradékot lesz 70 dollárral (3 - 200).
Response:  Az első tekercset elvégül Marcell ette le, mert a hossza 14 volt, és a másodikat is elvégül, mert a hossza 24 volt. Beatrice viszont nem ette le egyik tekercsét sem, mert a szélessége 2 volt, és a hossza 3 volt. Azaz Beatrices értelmében a harmadik tekercsban maradtak volna 6 tekercs (2 x 3 = 6). Most ha összeadjuk azt a mennyiséget, amit Marcell és Beatrice etett, láthatjuk, hogy Marcell 7 tekerccsel többet etett, mint Beatrice (7 - 6 = 1). Azaz Marcell átlagosan 1/7-szeresen többet etett, mint Beatrice.
Response:  Az első lépésnél a hajó 2 liter vízhez jutott (mert 10 láb x 2 másodperc = 20 másodperc). A második lépésnél is ugyanaz a mennyiség lesz, mert a tóban maradva nem változik a sebességük. A harmadik lépésnél viszont az időtartam 32 másodpercre nőtt, tehát most 32 liter víz került a hajóba (mert 32 másodperc x 10 láb = 320 másodperc).... Az utolsó lépésnél a tóparton való megállás miatt az összesített mennyiség lesz: 64 másodperc x 32 liter/32 másodperc = 128 liter víz. Julia csónakja therefore had 128 liters of water when it reached the shore.
Response: 1. A táblát 3 alkalommal tisztítják le, tehát összesen 3 x 7 = 21 alkalom lesz, amikor a tanárok naponta 2 órájukat használva tisztíthatják meg a táblát. Most figyelembe véve, hogy minden tanár naponta 2 órája van, akkor a táblát naponta maximum 2 x 7 = 14 alkalommal teszik meg a tanárok. Tehát ha a táblát 3 alkalommal tisztítják le, akkor hányszor tisztítják meg egy nap alatt.
Response:  Az első napon egy virág van, mert Ryan naponta two flowers planted in the garden. On the second day, there are three flowers because one flower has bloomed and produced seeds (or offsets). On the third day, there are four flowers because another seedling has germinated from the previous day's bloom. And so on... After 15 days, there will be 30 flowers (2 x 2 x 4 x... x 2 = 30) if no flowers have failed to grow.
Response:  Jamal telefonja 1800 fotót tud tartani, és Britannyé 50-szer több, tehát összesen 9000 (50 x 180) fotó van. Azonban a kérdés szerint a madarak száma Jamal állatkertbeli kacsák fotóján csak 30, tehát akkor mindössze 2700 (9000 - 30) kacsa látható Jamal fotóján az állatkertben.
Response:  Az első lépésben Sasha 10 db 2x4x10 tábla értékét határozza meg, tehát összesen 100 dollár lesz a nyeresége ebből a típustól. A második lépésben az öt 4x4x10 tábla értéke 80 dollárt jelenti, így összesen 130 dollár lesz a nyeresége ebből a típustól is. Azaz a teljes nyereség 230 dollár!
Response:  Az első lépésben 7:13-as arányúan 45 teáskanál cukrot és 6 csésze vizet használnak (mert 7/13 = 0,55, azaz 45/120). A második lépésben is ugyanezzel a rácsúnak kell folytatniuk, tehát 45 teáskanál cukrot és 6 csésze vizet használva kapják a következő mennyiségüket....
Response:  Az első gyerek egy cipőt vesz 40 dollárt, a második gyerek pedig egy cipőt is vesz 40 dollárt. A harmadik gyerek mindkét cipőt megvásárolja, amelyek összköltsége 120 dollár. Totalitásban: 40 + 40 + 120 = 200 dollár.
Response:  Az első konténerban 5 jármű volt, tehát az első napon összesen 5 + 5 = 10 jármű volt a kikötőben. A második napon érkezett konténereknél is minden konténer 5 járműt tartalmazott, tehaz a második napon összesen 5 + 5 + 5 = 15 jármű volt a kikötőben. Az összesen 30 járművet a következőképpen lehet megosztani a két napra: 10 + 15 = 25 jármű. Tehát a második napon 25 jármű volt a kikötőben.
Response:  Azaz az első évben mindkét embert 30 százalékos fizetést kapnak, tehát Adrien 30%, Lylah 70%-ot fizethet. A második évben Adrien 40%-os fizetést kapott, míg Lylah 60%-t (mert a fizetése 10%-kal növekedett). Most ha Adriennek 40 000 dollárral kellene fizetnie, akkor Lylahéval egyezően 60 000 dollár lesz az összértéke.
Response:  Az első évben minden héten 2x30=60 papírszámot használ Miguel, mert minden héten kétszer használja azokat a papírokat. A második évben is minden héten 2x30=60 papírszámot használ, de most már csak egyszer használja azokat a papírokat, mert az előző évben összesen 60 papírt használtak. Mostani évi összköltség: 60 x 12 = 720 papírszám.
Response:  Morisette 5 almát és 8 narancsot hozott, azaz összesen 13 gyümölcsük van (5+8=13). Kael pedig kétszer annyit hozott almákat, tehát 2 x 5 = 10 alma van tőle (10+8=18), valamint fele annyit narancsot, tehát 4 narancs van tőle (8+4=12). Az összesen 13 + 10 + 12 = 35 gyümölcsük van.
Response:  Az első héten Sadie 8 órát aludt, tehát az összesen elelt idő 8 óra volt. Az utolsó kérdésben megkérdeztük, hogy ha a hét többi napján 1 órával több aludt, mint az előző two napban, akkor hány órát aludt összesen a hét folyamán. Ezért kellene meghatározni, mennyi ideig aludt Sadie a második és harmadik napon is. Azaz a második napon 2 órás aludást kell feltüntetni, és a harmadik napon 3 órás aludást kell feltüntetni. Az összesen elelt idő megegyezik a hét három napjában eltett idővel, tehát az összesen elelt idő 15 órás lesz (8 + 2 + 3).
Response:  Rosie az első órában 10 mérföldet fut, tehát most 10 x 60 = 600 lépéssel halad előre. A második órában 8 km/h-val fut, tehaz a második órában eltelt idő multiplikálva lesz az út hossza. Tehát a második órában 8 km/h x 60 perc = 480 lépéssel halad előre. Most összehasonlítjuk a két számot és meghatározzuk, hogy mennyi mérföldet tud Rosie futni 7 órán belül.
Response:  Az első lépésben Jennie elkezdte a bélyegzőt használni, és 30 levél került rá. Ebből következik, hogy a már bélyegzett levélhalomban eredetileg 90levél volt (60 + 30).
Response:  Az első lépés, hogy Julia 5 kanallal kezdte a vacsorát. A második lépés, hogy férje 5 kanallal bővítette a mennyiségét. A harmadik lépés, hogy Julia három kanállal próbálta meg a gulyát. A negyedik lépés, hogy amikor elment, hogy az asztalt díszítsze, összesen 12 kanala volt nála. Most figyelembe véve, hogy Julia kezdett 5 kanallal, és férje 5 kanallal bővítette a mennyiséget, akkor Julia kezdettel 10 kanalla rendelkezett (5 + 5). Amikor három kanállal próbálta meg a gulyát, akkor Julia 7 kanallsal rendelkezett (10 - 3). Miután elment, hogy az asztalt díszítsége, összesen 12 kanala volt nála (7 + 5), tehát a csomagban 5 kanál volt.
Response: 1. Dylan 38 csirke kolbást vett. 2. Dylan 6 hal kolbást vett, amelyekkel az összesen 44 kolbást szedtek (38+6=44). Azaz Dylant 44 kolbást sütötte a partin.
Response:  Amy 20 barátja van, tehát az összesen 40 barát van (Lily 50 - Amy 20 = 40).
Response:  Az első lépésben Dillon 4 görögdinnyest vesz meg az áruházból, amelyek 3-szor annyiból kerülnek ki, mint egy paprika. Azaz 4 x 3 = 12 paprika lesz az első lépésben. A második lépésben Dillon 20 paprikát vesz meg az áruházból, amelyek 15 dollárba kerülnek. Azaz 20 x 15 = 300 dollár lesz a második lépésben. A harmadik lépésben Dillon 10 narancsot vesz meg az áruházból, amelyek 5 százaléknak felelnek a görögdinnyeért. Azaz 10 x 5/13 = 69 dollár lesz a harmadik lépésben. Összesen tehát 12 + 300 + 69 = 491 dollár lesz, amit Dillon el kell költenie az áruházban.
Response:  A kórház minden nap 500 betegét látja át, azaz összesen 500 x 24 = 12 000 perceket. Az orvosok óránként 150 dollárért dolgoznak, tehát összesen 12 000 x 150 = 180 000 dollár jövedelmet hoznak. Azonban a kórház is fizet nekik 200 dollárt óránként a betegeiktől, tehát összesen 12 000 x 200 = 240 000 dollár kerül a kórházhoz. Ennélfogva a kórház éves jövedelema = 180 000 - 240 000 = -60 000 dollár.
Response:  Az első három évben 20 tündér (3/4) maradhat, azaz 15 tündér. Az utolsó öt évben 10 tündér (1/2) maradhat, tehát 5 tündér. Összesen 15 + 5 = 20 tündér maradt.
Response:  Az első hónapban 500 - 30 = 470 dollár volt a kiadás, második hónapban 60 - 3 = 57 dollár volt a kiadás. Teljes kiadása az elmúlt two hónapban 470 + 57 = 527 dollár volt.
Response:  Pam és Fred összesen 10 menetelt (2 x 5 = 10). Az első menetben Pam 6 jegyt használt, az utolsó menetben pedig 4-et. Fred az első menetben 8 jegyt használt (négyszeresen annyit, mint Pam), az utolsó menetben viszont csak 2 jegyt használt (míg Pam 4-t). A teljes számítás eredménye: Pam 36 jegye (2 x 5 + 4), Fred 72 jegye (4 x 5 + 2).
Response:  Walt gyalogolt hétfőn 6 km-t, azaz 0,5 mérföldet (a mérföld megfelel a km-hez 1,609344 km-nek).  Kedden hatszor annyit gyalogolt, mint hétfőn, tehát kedden 6 x 0,5 = 3 méterföldet gyalogolt. Az összesen gyalogolt táv 7 napon 41 mérföld, vagyis 21,857 km. Szerdán pedig a tavalyiakban maradt a menetrend, tehát Walt ismét 6 km-t gyalogolt, azaz 0,5 mérföldet. Az összesen gyalogolt táv 7 nap alatt 21,857 + 0,5 = 22,357 km lett.
Response:  Az első évben 4 x 15 = 60 dollár. A második évben 4 x 15 = 60 dollár is. Azaz összesen 120 dollár fizetett az első két évben.
"Response:  Az első lépésben az ""5"" számot kell kivonni a ""20"" szólószámból, hogy megkapja Brian barátja videójait. A második lépésben ismét kivonni kell egy ""5"" számot a maradék szólásból, hogy megkapja Bobbynak hány videóját.... continue this way until the end of the calculation."
Response:  Az első lépésben az összes skót egyszarvúra vonatkoztatva a háromnegyed (3/4) maradt, mert a második skót egyszarvú is nőstény. A második lépésben a maradó negyed (1/4) esetén minden egyes nőstényt elhagynak, mert a harmadik skót egyszarvú is nőstény. Az utolsó lépésben a maradó nőstényt tartalmazó negyed (1/4) esetén a teljes számot kapjuk. Azaz: 3/4 x 1/4 = 3/8 = 3/8 x 1/4 = 3/32 = 9 nőstény skót egyszarvú van.
Response:  Az első lépésben Rory two sandwiches ordered for $ 7.50, two bags of chips for $ 1.50, and two slices of pizza for $ 1.00. In the second step, we have to calculate the shipping cost, which is 20% of the total order price. So, the shipping cost would be $ 1.40 ( $ 7.50 x 20%). Now, let's add the shipping cost to the total order price: $ 8.90 ($ 7.50 + $ 1.40). Finally, Rory wants to pay $ 5 extra for drinks. Therefore, the final amount that Rory will pay is $ 13.90 ($ 8.90 + $ 5).
Response:  Az első tesztről: 75 - 5 = 70 kérdés maradt meg. A második tesztről: 100 - 5 = 95 kérdés maradt meg. Az összesen elhagytak félre: 70 + 95 = 165 kérdés.
Response:  Az első lépésben 22 rózsaszín rágógolyót találtunk, és ebből 12-t kell kivonniuk a kék rágógolyókból. Amennyiben 12 kék rágógolyót találunk, akkor az összesen 34 rózsaszín rágógolyót tartalmazó automata van.
Response:  Azok az automata autók, amelyeket nem lehetett megkérdezni, hogy automatikusak-e, azaz 12 db. Azok az autók, amelyeket nem lehetett megkérdezni, hogy kézi-e, azaz 4 db. Az összesen 16 db autóból 8 db (50%) félautomata.
Response:  Az első lépésben az összes méh (700) felosztódik három csoportra: királynők (300), csecsemők (200) és munkások (200). A második lépésben a munkások (200) felosztódnak két csoportra: nőstények (100) és hímek (100). A harmadik lépésben a csecsemők (200) felosztódnak három csoportra: nőstények (66,6% = 133), hímek (33,4% = 67) és királynők (0%). Az utolsó lépésben a királynők (0%) felosztódnak három csoportra: nőstények (0% = 0), hímek (0% = 0) és munkások (0% = 0). Azaz a munkás méhek száma 0.
"Response:  Jordan naponta two hours playing video games and works part-time for $10 per hour. How much money does he make in a week if he spends 2 hours playing video games each day? Let's break it down step by step:

Day 1: 2 hours x $10/hour = $20
Day 2: 2 hours x $10/hour = $20
... (continuing the pattern)
Weekly total: $20 + $20 +... = $X
Where X is the number of days in the week. Since there are 7 days in a week, we can calculate the total as follows:
$20 + $20 + $20 +... + $20 = $700
So, Jordan makes $700 in a week if he spends 2 hours playing video games each day."
Response:  Az első lépésben John 2 dollárt fizetett tejségéért, azaz 2 x 0,1 = 0,2 dollárral növelte összköltségeit. A második lépésben 3 dollárt fizetett tojáséért, azaz 3 x 0,1 = 0,3 dollárral növelte összköltségeit. Stb.... Az utolsó lépésben 4 dollárt fizetett csótánycsapdáért, azaz 4 x 0,1 = 0,4 dollárral növelte összköltségeit. Az összesen fizetett összeg: 0,2 + 0,3 + 0,4 = 1,9 dollár.
Response:  First step: Calculate the total revenue for each customer. For example, if there are three customers and each customer needs two bottles of bleach (2 x $2 = $4) and one package of cleaning cloths (1 x $5 = $5), then the total revenue from those three customers is $9. Next, calculate the total revenue for all five potential customers by multiplying their individual revenue by the probability that they will become customers (0.5). So, if the probability of becoming a customer is 0.5, then the total revenue from those five potential customers would be $25 ($5 x 0.5 = $25). Now, let's calculate the weekly income: Total revenue per week = Total revenue / Number of weeks in a year ($9/52 = $0.17) So, Lucas can expect to make approximately $0.17 per week from his laundry business.
Response:  Az első évben John 3 x 10 = 30 ananas szedhet. A második évben John 3 x 10 + 10 = 40 ananas szedhet. A harmadik évben John 3 x 10 + 20 = 50 ananas szedhet. Azaz John összesen 120 ananást tud betakarítani egy év alatt.
"Response:  Az elsődobozban 500 darab Lego van, amelyekből Johnny 500/2 = 250 darabot szed el (mert a második doboznak háromszor annyi darabja van, mint az 1. doboznak). A harmadik doboznak nincsenek Lego-k, mert ""negyedével"" annyi darabja van, mint az 1. doboznak. Azaz itt is csak 250 darab Lego-t szedett el Johnny."
