question;answer_number
Kim 開咗自己一個家庭清潔事業 佢試圖計算客戶會賺幾多 佢已經有三個客人 但佢宜家正同另外五個潛在客人傾計 佢覺得有信心將佢哋列入計算 每個客人屋企都需要兩瓶漂白劑同埋一包洗衣物 每個漂白劑一瓶要兩蚊一毫 衫袋要五蚊一毫 呢啲就係佢唯一嘅出費 佢估計佢每個禮拜賺嘅總金額 會係九十二美金 利潤是總收入同總支出嘅差異 所以以美元計 卢卡斯每個星期會賺幾多呢? ;20
John 有10公頃嘅田. 每公頃有一百棵松. John 可以喺每三個月收割. John 一年可以收到幾多個? ;4000
Johnny 正喺佢房嘅地板上攞起玩具. 佢將個五百塊積木 放喺地板上面 然後再將另外一組積木 放喺地板上面 積木個數量比原先五百塊多出三倍 仲有另外一組積木 個數量只有四分之一 如果Johnny可以將Lego積木全部起來,他會幾塊積木? ;2125
Debra 正在监视一个蜂巢 想知道每天有多少蜜蜂进去. 佢睇到30隻蜂喺前6個鐘離開蜂箱 然後佢睇到另外一半個蜂 喺後6個鐘返返嚟 佢見到蜜蜂嘅數量 係佢第一次見到蜜蜂嘅兩倍 佢睇到佢哋離開蜂箱 然後喺六個鐘頭內又飛走 冇返咗嚟嘅蜂 都喺六個鐘頭返返去蜂巢 迪布拉喺過去六個鐘頭見到幾多隻蜜蜂 返到蜂巢? ;75
布里塔妮同佢媽媽去咗博物館 大人入場費係12美金,小朋友入場費係10美金 布列塔妮嘅媽媽會畀錢櫃員買兒童票同成人票 如果佢收到8美金嘅零錢, 收到幾多美金嘅現金呢? ;30
Charlie 嘅 Facebook 朋友數量係 Dorothy 嘅三倍. James喺Facebook嘅朋友數量 係 Dorothy嘅四倍. 如果查理喺 Facebook 裏面有 12 個朋友,咁 James 個 Facebook 裏面有幾多朋友呢? ;16
Steve同Tim決定睇邊個最快返屋企 史蒂夫住得比蒂姆遠, 所以佢可以踩單車. 史蒂夫住喺離學校三英里唧距離, 佢可以踩單車,以每分鐘 440 英尺嘅速度. 蒂姆住喺離學校兩英里遠嘅位置. 如果 Tim 可以以每分鐘 264 英尺嘅速度滑板, 贏家喺屋企等多耐 敗家仲可以完成比賽? ;4
肖恩達決定佢個細路仔需要一部 升降頻率嘅單車 佢決定要用最好嘅方法擊中佢 每一塊胎就需要 25 蚊美金去充 第一日有五個人踩單車嚟到 幫我哋充氣兩胎 有三個人去過,佢哋都想車輪胎 最後,一個人渣住單車過嚟 嗰日佢賺幾多蚊美金? ;5
卡爾買咗十包餅乾. 每一盒餅乾裡面有六個餅乾. 每件餅乾要0.10美金. 如果卡爾用十蚊美金錢,佢會得到幾多錢? ;4
Dave買咗一大包條, 然後食咗十四個, 然後一個餓嘅海偷咗佢一包條. 當海落地嘅時候 佢食咗戴夫食咗一半嘅片 之後三隻子住咗佢,咗佢出嚟 於是每隻子都食咗三條 之後,有一隻熊偷咗三分二嘅仔 帶咗最後一條去 而留低嘅,只有五條 當 Dave 買嘅時候,包裏面有幾多條? ;48
每日嘅星期一,星期三,同埋星期五, 大學生基莫每日有三堂一小時嘅課程. 每日嘅星期二同星期四 佢有兩個兩個半個鐘嘅課程 一個學期有16個禮拜嘅課程 一個學期入面,Kimo 會花幾多個鐘上課? ;272
每日,比爾都會300份麵包,120份巧克力麵包,60份麵包. 每一卷麵長10厘米, 圓形麵長20厘米, 包子長1厘米. 如果比爾將啲餅擺埋一齊, 佢哋用幾長時間先可以到成塊地? ;280
动物园管理人係動物園嘅所有猿人食. 佢每兩個月就要從附近農場買香. 如果一隻需要 200,大猩猩需要 400,大猩猩需要 每個月 100  佢需要幾多去訂購兩個月嘅食物? ;1400
Blake同Kelly要打一個比賽 想睇邊個喺15分鐘內跑得最快 佢哋決定喺足球場做呢個 100 米長嘅動作 Blake 回到一個地方跑 15 次 凯莉跑来跑去,然后决定不想和布莱克一起跑 所以她开始跑到40码线回去 佢做咗34次以上 贏家跑得比輸家遠幾多? ;80
Rafael去買啲學校用品. 佢買咗四支筆,每支1.5美金, 兩本手冊,每本4美金, 仲有一張紙,一張20美金. 拉斐爾花幾多錢買呢? ;34
芬恩睇住十一隻喺個池度游泳. 突然間,佢見到六隻蜂箱落咗入去 然後兩隻蜂箱落咗入去 Finn 可以喺池裏面見到幾多隻海膽? ;15
水槽喺星期一深度係 5 米 星期二,水箱裡面嘅水量增加咗兩米. 水深係星期三嘅三分二 水深係幾多? ;16
今日,安納金同洛克辛去海灘 阿納金捕到十隻海星,六隻海馬,三隻小丑魚. 洛克辛捕到嘅海星比阿納金少五隻 海馬比阿納金少三隻 小丑魚比阿納金多兩隻 佢哋可以捕到幾多魚? ;32
如果一袋珠子每個月賣得20美元, 而每兩個月又賣得20%以上, 一袋珠子要賣幾錢呢? ;92
喺一個房入面,有好多玩具: 五架紅車,三架動畫人形,一個娃娃. 玩偶嘅價錢大概係三個女仔 一架紅車嘅價錢大概係四蚊美金 玩具嘅價值係幾多? 一個玩具嘅價值係五蚊 ;50
Jackie正試圖決定自己去做佢啲稅務,定係請一個會計師. 如果佢自己去做所得稅務 就會減少三個鐘嘅自由工作 每個鐘損失 35 美元 經理會收取90美元. 如果佢請咗個會計師 佢會得到幾多錢呢? ;15
喺佢 30 歲生日嗰日 Elvira 揀咗一部新電腦同好多配件做禮物 佢有一筆預算係1500歐元 由成家人捐款,佢諗著可以返幾蚊去買一件衫. 佢去咗電腦商店 買咗部有幕,鍵盤同老鼠嘅電腦 一個價值1090歐元嘅電腦 佢仲買咗一部 157 歐元嘅掃描機 一個價值 74 歐元嘅 CD  burner 同 102 歐元嘅打印機 距有幾多錢買衫? ;77
每次 Sandra 嘅鄰居畀佢一個 9 個蛋嘅篮, 要做西班牙麵,佢需要三個蛋. 如果桑德拉喺學校 準備 15 個西班牙菜 咁佢應該睇住細路幾次呢? ;5
Seth 比 Brooke 大一倍. 兩年之後,佢哋嘅年齡總和就會係 28 歲 Seth 係幾多歲? ;16
吉米嘅錢比伊瑟爾多兩倍. 如果 Ethal 咗 8 蚊美金 Jimmy 咗幾多? ;18
Pancho每日行駛20英里. 週末只有十英里嘅路先可以行 佢一個禮拜可以行幾英里? ;120
音樂團體要換新制服. 每件制服配有個帽子,售價 25 美金 一個比帽子高出三倍嘅外套 同埋一條平均價格同帽子同外套嘅長褲 每件制服總共要幾多錢? ;150
Jake 正喺昆蟲學博物館行走. 佢見到八十隻蜘蛛有八條腳 九十隻昆蟲有六條腳 三隻罕見嘅變異性無脊椎動物 每隻有十條腳 傑克總共可以睇到幾條腿? ;1210
有四隻雀係 Caboose. Sally Two 比 Granny Red 大三歲 紅色阿婆係 Sally Four 嘅兩倍 如果Sally Four和Sally Thirtytwo年龄相同,而Sally Thirtytwo年龄为8岁,那么这4只鸟的年龄总和是多少? ;51
Jessica 想知道每個月要付多少錢去還佢所有嘅債務. 學生貸款最低還得額度係 300 美元 信用卡最低還得額度係 200 美元 按揭最低還得額度係 500 美元 如果 Jessica 想比最低還 50% 多一年,佢會畀幾多錢呢? ;18000
比利喺緊同剪緊 準備準備土豆沙律 用喺佢嘅家庭大宴會上 呢個好大件事,所以佢有60個要 大概有同一個大小,所以同切兩粒都需要同等嘅時間. 比利一個要大概一分半鐘, 但切佢只需要五秒鐘. 比利要用幾多時間先整好啲土豆? ;95
Juan同佢兄弟 Carlos 賣水 佢哋每加嘅要三蚊,糖要兩蚊 每個樽要賣0.50 美金,每加就賣20杯 如果佢哋賺 25 美元,佢哋花幾多錢買? ;15
有240個亞洲人參賽,其中80個係日本人,其餘嘅係中國人. 如果中國隊有60個男仔, 邊個有幾多個女仔? ;100
扎伊德用咗四分一嘅工資嚟租屋 一分三嚟買汽車燃料 剩下的錢仲咗去佢最愛嘅慈善機構 佢俾佢個女200美金 一周嘅生活費 仲畀佢個老婆700美金 用嚟佢個女嘅日用品 如果每個月扎伊德賺六千美金 畢竟佢有咁多錢,又捐咗咁多嘢 ;350
Rani 比 Monic 多出 10 個,而 Monic 比 Bo  4 個 如果博有40隻, 請計算出三隻嘅總數. ;122
洛伊德每個鐘學數學賺10美金. 第一個禮拜他教5個鐘 第二個禮拜教8個鐘 第兩週佢賺幾多? ;130
有兩位候選人想喺 Sarai 嘅學校當班長 如果贏家得到三分之四嘅選票 而係每堂課共有 80 個學生 計算出輸家得到嘅選票數 ;20
隔嘅花店員 Sandra 覺得 Fred 唔滿意佢冇交完啲花 桑德拉嘅訂單係紅嘅四倍,而唔係白色嘅瓜子. 佢仲請咗200棵粉紅色嘅花 花嘅數量比白色嘅花多五倍 桑德拉已經過要換供應商 如果冇喺下午五點之前送返紅 爲咗唔使 Sandra 唔使去工, Fred 要喺下晝 5 點之前送幾多朵紅? ;160
Jean比 Mark 大兩歲. 兩年前,Mark 比 Jan 大一半,五歲. 如果Jan30歲,Jean幾歲? ;23
兩隊跑步員喺一條400米長嘅比賽中互相競爭 每隊由四個人組成 佢哋每個人喺一條標準跑道上跑 400米,即一圈 其中一隊人數非常多 佢哋每個人喺最短 55 秒鐘跑 400 米 另一隊比賽比賽嘅速度唔夠好 佢哋嘅第一名跑者跑得最快 60 秒,而每一位之後嘅跑者 都要比之前嘅跑者快 3 秒. 用呢啲數據計算出 較快嘅隊伍贏幾秒? ;2
傑瑞喺度投六面 佢有幾大機會 (百分比) 出一個數字比3大,而唔係連續出兩個偶數字? ;25
Jenna 同佢媽媽喺佢哋果農場咗一啲果. Jenna 嘅果數量係佢媽媽嘅一半. 如果佢媽媽買咗20個果 佢哋兩個點選幾多? ;30
拉塞爾係一間寵物店返工, 佢喺度為蟲分草. 呢啲老鼠被分成三組, 每組成六塊. 十隻籠裡面嘅所有子都孤獨嘅 每隻子有五塊草 仲有子嘅籠裡面 佢哋會將20塊草 分享畀啲子 商店入面仲冇用到任何草. 如果我哋將 160 個草 擺喺細蚊蟲身上 啲老鼠入邊會有幾多? ;5
曼迪欠本尼迪克特一百美元. 佢哋同意每月兩成息 如果曼迪喺 3 個月之後還得返,佢應該要畀本尼迪幾多錢呢? ;106
一位商人係買農夫幾袋穀物 每袋係20美元 如果每個袋由農場運到倉庫要花費兩美元, 而商人賣咗個袋一袋三十美元, 總賺得四百美元, 咁佢賣咗幾多袋呢? ;50
三個朋友用咗20.25美金買咗三張樂園門票. 佢哋買嘢食嘅花費 減少咗 4.50 美金 佢哋仲左兩條唔同嘅車線, 每條33美金. 如果佢哋同意同分開開錢 噉佢哋會畀幾多錢呢? ;34
John 收集咗三個鐘嘅桃子. 佢可以喺每分鐘兩個桃子. 佢收集咗幾多個桃子? ;360
要生存,要每個禮拜食半磅昆蟲 如果一群有十隻, 佢哋一日要食幾多隻昆蟲? ;5
湯姆每年種10棵樹. 每年佢哋都砍兩棵樹 佢開頭種咗 50 棵樹 十年之後,三成嘅樹木都會死 佢剩返幾多棵樹? ;91
Sue 住喺一個好玩嘅社區. 有個週末,鄰居決定同 Sue 玩笑. 星期五早上,鄰居將 18 個粉紅色塑膠火焰鳥 擺喺 Sue 嘅前院 星期六早上,鄰居將三分一嘅雀鳥 帶返屋企,將佢哋塗白,然後將啲啱啱塗嘅雀鳥 放返喺蘇的前院. 然後喺星期日早上 佢哋又將另外 18 個粉紅色嘅塑膠雀鳥 擺埋一齊 星期日中午,有幾多隻粉紅色塑膠熒光雀 比白色塑膠熒光雀仲多? ;24
維奧萊塔想買啲新嘅墨水. 佢需要五種顏色嘅面膜 同埋佢準備咗二蚊美金嘅錢去買 一個筆嘅價格係2美金. 佢可以換幾多錢? ;10
一個筆嘅價錢同筆同筆嘅價錢相當. 一支筆係 1.20 美金,一支筆係 0.30 美金 八個筆係幾多? ;12
有一條計劃要分畀一百磅胡卜 喺一座城市裡面有四十間餐廳 每間餐廳都送一磅紅 有幾多卡路里唔用? ;120
索達市嘅人口係23,786 其中包括8417名男性同9092名女性 剩低嘅人口係細路 喺蘇達有幾多個細路? ;6277
Elaine最初有20張Pokemon卡. 一個月之後,佢收到嘅數字增加咗三倍 第二個月,佢比起第一個月少 20 張卡 第三個月,佢收集嘅明信片 係前兩個月嘅兩倍 總共有幾多張波克蒙卡? ;320
Mark 係一個複製編輯. 每個星期,佢會幫兩間出版社 編輯同編輯嘅句子數量係一樣嘅 每間出版社每個星期會畀佢一個唔同嘅報價 出版商 B 會畀 Mark 兩倍嘅錢 Mark每個禮拜整合咗一千個句子 而 A 出版社畀佢每句5美分 Mark一個星期可以賺幾多錢? ;7500
"爾都喺井上水. 佢每朝飲五桶水; 下晝飲六桶水 如果每個桶有 5 升水 佢每日會得到幾多水? ";55
John 喺工作中贏咗個獎. 獎金為5000美元 同加薪5% 如果佢每個禮拜賺2000美元 而且每年喺第一日就得到獎金 嗰年佢賺幾多錢呢? ;114200
Josie 喺佢 10 英嘅農場種葡萄. 每英嘅葡萄可以產生 5 葡萄 而每葡萄可以產生 2 桶葡萄酒 佢地每年可以出產幾多桶葡萄酒? ;100
卡爾最鍾意嘅食物係芝士. 佢每日都食三文治,每個三文治上都食兩塊芝士. 佢每朝早食三餐飯,一餐蛋餅同奶酪 咁樣每餐就多一塊蛋餅,而每餐三餐就多一塊三明治 佢煮咗成個大餐 既有同芝士 佢食咗好多晚餐 佢仲將八塊芝士放入去 佢用咗幾多塊芝士? ;31
Janet 有22個綠色筆同10個黃色筆. 然後買咗六袋藍色筆 同兩袋紅色筆 每個藍色袋裡面有九個筆 紅色袋裡面有六個筆 Janet依家有幾多個筆? ;98
布林利喺伯特先生嘅數學班上課 每學期,Bert 先生會畀六個測試 佢畀學生喺每學期 取出最低分數嘅平均 如果 Brinkley 第五次測試嘅分數係 89,71,92,100,86 第六次測試要幾多分 先至平均得到 93? ;98
麥克愛騎單車. 佢每個禮拜至少騎五次, 每次佢都跑 25 公里 佢做咗四個星期,然後決定 每星期只行兩次 60 公里,行咗三個星期 咪歇爾總共跑咗幾公里? ;860
喬買咗25塊黑龍聖節糖果 80塊果 每一粒巧克力重一倍 甘一粒果重一倍 如果每一粒巧克力有 40 克,Joe 個糖果袋有幾多個重? ;2600
羅斯星期一去商店買咗四個蛋糕. 星期二,佢去咗另一個商店,買咗三倍多嘅蛋糕. 星期三,佢去咗另一個商店,買咗五倍多嘅蛋糕. 經過三日,佢買咗幾多個蛋糕? ;76
價格要比一飯賣得六千美金 廿杯要低一千兩百美金 試諗每杯酒嘅總成本. ;145
Sara想買一件新外套同埋兩對鞋. 佢想要嘅外套要三十蚊,鞋子要二十蚊. 莎拉睇住鄰居嘅細路仔四次, 每次收到五蚊美金. 每次佢剪草,佢父母會畀四蚊美金. 如果 Sara 喺開始照顧細路之前已經咗 10 美金 咁佢仲要草幾次先至買到件外套同鞋呢? ;10
傑利有一群雞. 紅色嘅雞仔一日產三個蛋 白色嘅雞仔一日產五個蛋 每日,傑利收集到 42 個卵子 如果佢有兩個白雞多過紅雞, 咁佢有幾多紅雞? ;4
Gary 好鍾意喺本地公園嘅邊緣散步 佢係一個四方形 寬六英里,寬六英里嘅公園 如果佢以每小時 3 英里嘅速度行嘅話, 佢行咗幾多個鐘? ;5
"喺個""百貨公司""入邊,斯隆計到百個客嚟入邊 第二日,比起第一日嘅客人 仲增加咗五十個客人 如果第3日嘅客人總數係500 個 咁第三日會嚟幾多個客? ";250
傑瑞有兩間泳池, 每個都以每分鐘 4 加嘅速度泄漏 大型水池嘅水量 係小水池嘅兩倍 宜家,大池嘅水量 係細池嘅四倍 呢個小池到依家有幾多水? ;8
Lori 想買一雙 $320.00 美元嘅鞋子同一隻相匹配嘅腰帶,售價係 $32.00 佢嘅兼職工資係每個鐘 $8.00 佢仲要工作幾多個鐘 先至可以買到嘢? ;44
Janeth 借咗2000 美金,答應要加10%還返 如果佢有期付每個月 165 美元,咁 12 個月內,Janeth 嘅餘額會係幾多呢? ;220
花瓶入面有四個. 花裡面嘅花多過花七個 裡共有幾多朵花? ;15
阿德里安嘅年齡係哈利特嘅三倍 哈利特係扎克嘅半年齡 如果哈利特依家 21 歲,咁喺 3 年內,我哋將三個細路嘅平均年齡計算出嚟 ;45
四個學生喺一場遊戲中得分總共 251 分. 拿俄米得到 68 分 尤里比拿俄米多出10分 比安娜多出17分 Jojo得咗幾多分? ;54
卡爾曼十分鐘就可以完成十字字 而 sudoku 需要五分鐘 週末,佢解咗三個十字字母同八個古 puzzle 佢用咗幾多時間喺呢啲遊戲? ;70
一水箱裝咗120升水 塞琳用咗 90 升嘅水嚟灌佢嘅小花園 之後佢收集返水嘅數量 係剩返嘅兩倍 现在水箱里有多少升? ;90
Andy 將 90 棵樹同 40 棵樹種落嚟 總共佢栽咗幾多朵花? ;140
一間公司一年花費一萬五千美元做廣告 然後再一年用三分之一嘅金額做廣告 兩年內,公司花費喺廣告上嘅總額係幾多? ;20000
Carlos同 Benji 喺海灘度 Carlos租船一個鐘30美金, 而 Benji 租香艇一個鐘18美金. 如果卡洛斯喺船上面坐 3 個鐘,同班吉喺水面上坐 5 個鐘 佢哋租屋嘅總租金係幾多? ;180
Andrew計劃去紐約嘅一個公路旅行去羅切斯特. 要坐巴士去羅切斯特需要六日車程 另外要坐車去羅切斯特需要半日車程 如果佢打算坐巴士去羅切斯特 然後再坐車返去,佢會去幾天? ;9
James 數緊佢嘅 Pokemon 牌. 佢嘅樹有 30 種火, 20 種草, 40 種水 如果佢失去 8 張水牌,然後買 14 張草牌,咁佢隨機得到嘅 隨機選擇嘅卡片有幾百分比嘅機會 (將佢成近一整數嘅數字) 係水牌? ;33
"Chad 訂咗一個""自製咖啡""做成嘅 Burrito 嚟做中午飯 一份基本嘅燒烤餅,價格係 6.50 美金 佢買咗多啲肉,價錢係 2 美金 多啲芝士,一美金 牛油果,一美金 兩份,一份要 0.25 美金 佢決定要加一餐多一餐 佢仲畀另外3蚊美金,加啲仔同一杯酒 佢有一張五蚊美金嘅禮品卡 佢用佢嚟錢 佢仲欠幾多? ";9
Kalinda 同佢媽媽一齊做緊一個 360 度連續測驗 卡琳達每分鐘可以加入四個小塊 佢媽媽通常會喺每分鐘 擺出一半咁多塊嘢 佢哋要用幾個鐘去完成呢個拼圖? ;1
有一間西瓜農場生產咗120隻西瓜仔. 阿什琳喺兩個月後去咗農場 發現嗰度有三成嘅西瓜準備好收割 於是佢將佢帶返屋企 兩個星期之後,當佢返嚟嘅時候 三分之四嘅瓜子都準備好曬 於是佢就摘曬啲瓜子 兩星期之後仲有幾多瓜子 冇準備好收割? ;21
Mark 為佢公司買咗一批 12 部車 每一架車嘅售價係2萬美金 另外一千蚊嘅車費用嚟註冊 佢為每件事付幾多錢? ;276000
凱莉同羅伯特都好鍾意去海邊收集貝. 星期一,凯莉收到的比罗伯特多5个,而罗伯特收到20个. 星期二,凯莉收到嘅弹药比星期一多一倍. 凱莉喺星期二收集咗幾多個? ;50
Dax去咗佢哋農場果 之後佢見到園圃入面嘅蟲數 係嘅半數 如果有 50 個,你就可以計出花園入面 昆蟲嘅總數 ;75
有36隻企喺雪地度晒太陽. 有三分一嘅魚跳到水面上去 另外三分一嘅動物進入洞穴,食晚餐 有幾多隻企仲喺個度晒太陽? ;12
史蒂夫決定食多啲番茄 同埋種下屬嘅桃番茄 佢食嘅食物係佢女朋友嘅兩倍. 佢一日就食六份. 如果一棵葡萄樹每個星期可以生產三粒番茄 咁佢需要幾多棵? ;21
John 請咗一啲披薩去同佢朋友分享. 總共有20個朋友 而John只想確保每個人可以食4塊 披薩只賣成八份. John需要點幾份披薩? ;10
Ram用咗好多筆. 佢發現自己可以到錢 起五個空嘅墨水 然後整成一支好大嘅墨水 如果佢買咗 25 支筆,然後用佢嚟做墨水之後 再用佢嚟做新筆 總共有幾多支筆? ;31
Johnny 咗佢20蚊嘅錢, 另外咗10蚊. 之後佢投資咗咁多錢 喺一年內增長咗三倍 一年之後,佢有幾多錢? ;90
Mary 比 Joan 小兩歲,Joan 比 Jessa 大五歲. 如果 Jessa 已經廿歲,那三個女仔嘅年齡總和係幾多? ;68
一間學校有1000個學生. 呢間大廳有三個入口 A,B,C 都可以用嚟做出門 如果一班學生喺會議結束之後 剩低 30% 嘅學生會透過 A 出口走出 剩餘嘅 3/5 會透過 B 出口走出 剩餘嘅學生會透過 C 出口走出 ;280
James 比 Robert 多 6 個糖果. 約翰嘅糖果數量係羅伯特嘅兩倍. 如果 John 有 54 粒糖果,那么 John 比 James 多多少粒糖果呢? ;21
多莉有兩本書. 潘多拉有一個 如果我哋將多莉同潘多拉嘅書加埋埋一齊, 佢哋一共可以睇幾多本書? ;6
迈克係五個人嘅筆記朋友 佢同兩個細路嘅信件交際結束咗 佢哋每個禮拜都會寄兩封五頁嘅信 佢亦會回應同樣嘅心情 佢可以喺每六分鐘寫一頁. 佢一個星期寫書有幾多個鐘? ;3
Jason 有一個每月1000分鐘嘅電話計劃. 每日同老細講嘢15分鐘 呢個月,佢仲用咗另外300分鐘 同其他人講 如果呢一個月有30日,Jason剩下幾分鐘? ;250
Griffin 有 24 個條,但 Kyle 只有 5 個. 比利嘅藥量係凱爾嘅兩倍 Ginger 俾 Griffin 一堆,而 Colby 佢比 Kyle 咗嘅少三條 如果最後葛里芬有27個, 甘俾葛里芬有幾多? ;20
有四隻牛喺一個水族箱入邊,同埋另外一隻水族箱入邊有32隻. 兩間水族箱嘅牛數量有兩個魚嘅兩倍差 如果兩個水族箱嘅魚數都一樣, 每個水族箱入面有幾多隻魚? ;7
Jean嘅化師每個鐘收到 250 美金 佢為佢自己要做嘅電影需要花費好高嘅化時間 每日要花六個鐘整化 而且每個星期都要四次 部電影要花五個星期先完 完成咗呢部電影之後 化師因為完成咗好多工作 畀咗 Jean 一筆10%嘅折扣 Jean畀咗幾多錢? ;27000
Isabelle為佢細妹嘅生日派對買咗派對用品. 蛋糕上嘅食材要12美金,生日禮物要43美金 裝飾要15美金,招待單要4美金 宴會客人要22美金嘅禮物袋 佢同佢父母分三個錢 每個人要畀幾多蚊美金? ;32
一位師買咗四個袋洋. 每個袋子重 50 磅. 一磅洋嘅價格係 1.50 美金 係幾多錢係師用咗? ;300
星期一,蘇比佢妹妹食嘅餅多四倍. 星期二,佢食嘅餅乾 係佢妹妹嘅兩倍. 佢姐姐星期一食咗五個餅乾,第二日又食咗十三個. 如果一隻餅乾含有 200 卡路里,蘇比佢妹妹多吃幾多卡路里? ;5600
