 (Ghrayta) was sad;
  بين الخيارين A و B;
"  
B - في عيد الميلاد، حص";
 كانت لد;
  أكثر الاحتمالاً للنهاية;
  أي نهاية للقصة هي الأك;
 Kiran was proud of her new job;
" ""the teacher"" launches a surprise";
 He decided not to go to;
  أكثر النهايات للقصة هي;
  أي نهاية للقصة هي الخي;
" ثم فشلت.

Ex";
  أكثر الاحتمالاً للنهاية;
"  
The most likely ending for the story is option A, ""They had a great time."" This";
 The couple decided to order some food and;
 Kay was able to buy more things for;
" The girls were happy.

Ex";
" Vinny continued to walk.
";
  أكثر النهايات للقصة هي;
 All the mice (Sami);
" ""Zara traveled to Europe";
 Joys was happy with her new perf;
  أكثر احتمالاً للنهاية;
" ""Sara smiled and nodded,";
  أي نهاية للقصة هي الخي;
" They save the world.

Ex";
" ""He had a lot of fun playing";
 (Evelyn) felt a;
   (B) عندما انتهت من الت;
" Bayteesy was angry.
";
 Morien now shares her passion for bi;
 (Corinne) cut the board;
  أكثر الاحتمالاً للنهاية;
 Jim won the race in his car (;
  أكثر الاحتمالاً للنهاية;
  أكثر النهايات للقصة هي;
  أكثر النهايات للقصة هي;
  أي نهاية للقصة هي الأك;
  أكثر الاحتمالاً للنهاية;
 The teacher was impressed by Heidi;
 Jim bought the gemstone for $1;
" Kael and Tyd lost.
";
  أكثر احتمالاً للنهاية;
  أكثر النهايات للقصة هي;
 Tashk decided to leave the school;
 I died from dehydration;
  أكثر الاحتمالاً للنهاية;
 His battles in the arena were;
  أكثر احتمالاً للخيار B;
 Tom asked the tall man about the problem;
 She had already lost weight before she faint;
 Genie got into an accident with her;
" (Il) was responsible.

";
 قال الميكانيكي لـ (ج;
  أكثر الاحتمالاً للنهاية;
 Donkey laughs at the experience;
 I gave him my dog.;
  أي نهاية للقصة هي الأك;
  أكثر النهايات للقصة هي;
  أكثر النهاية للقصة هي ال;
  أكره طعام النمط البيسترو;
  أكل الكلب السلطة بسعادة.;
  أي نهاية للقصة هي الأك;
  بعد الضوضاء الأولية (لوني;
 Bob decided to go to the beach instead;
 إيفا took a plane;
"  
The most likely ending for the story is option A, ""Sharon left and started a new";
 Nita was happy that she had won;
  أكثر الاحتمالاً للنهاية;
 Neel was happy to see Taj;
" Mark and Frank apologized frequently.
";
" ""They all went out of their minds";
 Vinnsel rammed the zeb;
 (Nied's skills have improved;
 كان باك غ;
 (Josh) swallows the;
  أي نهاية للقصة هي الخي;
" ""Farid agreed.""

";
  أكثر الاحتمالاً للنهاية;
  أكثر النهايات للقصة هي;
 My new shipment of tinned fish;
 He was publicly humiliated.;
 (Josh) used the money to;
 Ethan decided not to create any more;
  أكثر النهاية للقصة هي ال;
  أكثر الاحتمالاً للنهاية;
 She swam away quickly, not wanting;
 The man was very disappointed with;
"  
B. سار (خايمي) إليه ";
  أي نهاية للقصة هي الأك;
 (آنا) didn't;
" ""والدة سال";
  أي نهاية للقصة هي الخي;
  مات) بين الخيارين A و B ;
  أكثر النهايات للقصة هي;
 Darlin' got a job as an;
" ""We will go together to the d";
  أيضاً، والنهاية الأكثر ;
 Tonny preferred the bread with cheese;
" Seline left for the market.
";
  أكثر النهاية للقصة هي ال;
;
 While he was sleeping, a bird;
  أكثر احتمالاً للخيار B;
  ب) جين) ، جعلت الشرطة ;
 (Logan) and (Maria;
 Sam learned from the man's advice;
  أكثر النهايات للقصة هي;
  أكثر النهايات للقصة هي;
 Kait was feeling proud of herself.;
 (Roberts) stopped trying and;
 John informed his friends that he would arrive;
"  
The most likely ending to the story is option A, ""Samantha likes the sm";
  أكثر احتمالاً للنهاية;
  أي نهاية للقصة هي الأك;
 Jozy likes the snail.;
" Then Nik kept the money.

";
  أكثر الاحتمالاً للنهاية;
  أن الخيار B (أعتقد أن الإر;
  أي نهاية للقصة هي الخي;
" ""The brain was happy.""

";
 James went home with the car door open;
 Jenna chose to always wear a mask;
"  
The most likely ending for the story is option A, ""Kol's thoughts were consum";
  أكثر النهايات للقصة هي;
 The microwave was able to complete;
  أكثر الاستمتاع بالخيار B;
  أكثر النهايات للقصة هي;
  أكثر النهايات للقصة هي;
  أكثر النهايات للقصة هي;
  أكثر النهايات للقصة هي;
  أكثر النهاية للقصة هي ال;
 He delayed his treatment for weeks in the;
   (B) لقد كان سعيداً;
  أكثر الاحتمالاً للنهاية;
 John realized that his university major was not;
  أي نهاية للقصة هي الخي;
 Emily loved the red dress;
  أكثر احتمالاً للخيار B;
  أكثر الاحتمالاً للنهاية;
  أي نهاية للقصة هي الخي;
" She stayed outside until sunset.
";
  أكثر الاحتمالاً للنهاية;
 (Genie) had a natural talent;
 Tim decided to ask for food.;
  بين الخيارين A و B;
  أكثر النهايات للقصة هي;
" Jasper becomes happy.

Ex";
 (Jane) was disappointed with;
 (Emi) was disappointed.;
 Bayj is now free from addiction;
 Jenna suffered from a severe allerg;
 Ray was happy to be the center of;
 Kristin decided not to go to the;
" ""Become a manager in the restaurant";
 (Lary) did not;
 (Immy) decided to buy water;
 (Rayba) was like her;
 The family agreed to sell their home.;
 Jib fell in love with a;
  بين الخيارين A و B;
  أي نهاية للقصة هي الأك;
  ب) شعرت أنه كان مقدر;
  أكثر النهاية للقصة هي ال;
 جاي) كان يتمنّى ;
  أكثر النهايات للقصة هي;
 Jo was hoping that the rocks would have;
 Robart decided to get a new dog;
 Lola paid 25 years of;
" Tirezra was happy.
";
 (Sali) discovered that;
  أكثر النهايات للقصة هي;
"  
The most likely ending for the story is option B, ""He became proficient in using";
  أكثر النهايات للقصة هي;
  أكلت الفطائر (A);
 I reassured Kiery that;
  أكثر النهايات للقصة هي;
  أخبرت (إريكا) أستاذها;
  أكثر الناس يريدون أن ي;
" ""Ran saw Tom and thought he";
 Barry was happy with his new ball;
" The family had a terrible day.
";
  براد يقرر الذهاب إلى ح;
 After graduating, she was offered a;
 (Dot) was already a great;
  أكثر احتمالاً للخيار B;
" I decided to break my phone.
";
 Bobi leaves the snow and goes back;
"  
The most likely ending to the story is option A, ""If (Gary) did not";
" ""Evian was happy.""
";
" John felt proud.

Explan";
 (إيفا) was over;
 (Harry) and his friends spent;
 Danie tried to make the small c;
 Megan decided to quit her job.;
" They decided to forgive him.
";
  بوب عمل بجد و أخيراً;
 Tim forgot about his friend's birth;
  أي نهاية للقصة هي الأك;
  أكثر الاحتمالاً للقصة الت;
  ب B (وقبل أن تنتهي قرر;
  أكثر النهايات للقصة هي;
 شعرت بال;
" He laughed while crossing the bridge.
";
 Jeff hates spending time with his;
" The cat died cleanly.

";
  أخترت بين الخيارين A و B;
 Hombert will continue to fart on;
 (Tammy) felt uneasy;
 (His hand was paralyz;
 Janet realized she had a fear of;
 Nayit laughed with his friends about;
 She had already found a complete;
" ""عرفت (جا";
 (John) felt embarrassed because;
  أكثر النهايات للقصة هي;
  أكثر النهايات للقصة هي;
  أكثر الاحتمالاً للنهاية;
  أكثر النهايات للقصة هي;
 The plane took off and (Karm;
  أكثر احتمالاً للنهاية;
 (Koontin) prefers;
 I was disappointed and decided to buy;
 (Dan) made a deal with the;
 Franky is happy that he will visit;
  أكثر النهايات للقصة هي;
  أي نهاية للقصة هي الخي;
  أي نهاية للقصة هي الأك;
" Don't know.

Ex";
 (Dal) took a;
  أكثر النهايات للقصة هي;
  أكثر الاحتمالاً للنهاية;
  أي نهاية للقصة هي الخي;
  أكثر النهايات للقصة هي;
 (Jenny) returned the books;
  أكثر احتمالاً للخيار B;
 (Jeff) will get peace and;
  أي نهاية للقصة هي الخي;
 I did not tell my wife about the;
"  
B. لكن التجربة لم تكن";
 She felt regret after buying the expensive;
  أكثر النهايات للقصة هي;
  أي نهاية للقصة هي الخي;
  أخترت الخيار A (كان أفضل;
  أكثر النهايات للقصة هي;
  أخترت بين الخيارين A و B;
  أكثر احتمالاً للخيار A;
 Tina's friends were surprised because;
 Tyd was reluctant to become;
  أكثر النهايات للقصة هي;
 They decided not to see each other again;
 (MARKO) is happy;
 Tim decided to start his journey by foot;
  أكثر احتمالاً للخيار A;
"  أخر 

The story is about a man named Fred who loves reading detective";
" Tia was happy.

Ex";
  أكثر احتمالاً للخيار B;
 Jib was feeling upset and fr;
   (B) كان جيف يشعر بالم;
  ب) داني تعرفت على وال;
 لذا أصبحت سعيدة ;
  أكثر النهاية للقصة هي ال;
  أكثر النهايات للقصة هي;
  أكثر النهايات للقصة هي;
  أكثر النهايات للقصة هي;
"  
B. The party was great, but there was something missing...

The story is about";
"  
The most likely ending for the story is option A, ""He chose a tree that suited";
  أكثر الاحتمالاً للخيار A;
 (Dirk) loved his voice.;
 إيفا managed to escape;
  أيضاً ، أندي كره الشاط;
  أي نهاية للقصة هي الأك;
 I planned to cut them into shapes.;
 Tashas ran away from home.;
 Renny was happy that she had decided;
  أكثر النهايات للقصة هي;
 We were happy after the internet and alco;
  أكثر احتمالاً للخيار B;
 Alex decided not to give the cat medicine;
 (Hayley) felt proud and;
  أكثر الاحتمالاً للنهاية;
 (Katy) drank it and;
  أكثر احتمالاً للخيار B;
 They decided to buy a new furniture;
 The teacher became angry and scolded;
" Sam feels hopeless.

Ex";
  أكثر الاحتمالاً للنهاية;
 دارين) أغلق;
" ""I bought them all.""

";
"  ب

The story is about Harry, who wants to play in the local soccer team (";
 Saw the little girl got on the;
  أكثر النهايات للقصة هي;
 (Jim) suddenly felt a sharp;
  أكثر النهاية للقصة هي ال;
" James did not cook again.

";
" ""أمّ (لي)";
 Geniver stormed into her boss;
" Lorraine was disappointed.

Ex";
 They decided to keep the secrets for;
 Then, after about an hour, the;
" The beautiful view changed his mind.
";
 (Layla) felt relieved;
  أي نهاية للقصة هي الأك;
 (Katy) was disappointed that;
  أكثر الاحتمالاً للنهاية;
 Lorali was planning to make that c;
 (Mylena) found the movie;
  أكثر النهايات للقصة هي;
 She had a record of good leadership.;
" Layla recovered from cancer.
";
  أكثر النهايات للقصة هي;
 Jawis loved her children more than;
 He decided not to eat any;
 Tom found the cat and brought it back;
 She had a headache and was unable;
" John won the race.
Reason";
 (Bin) had withdrawn;
 كنت غاض;
  أكثر الاستماع للخيار A.;
  أكثر النهايات للقصة هي;
   (B) طبيبها أكد أنه ص;
 Zoey changed her name when she turned;
 Meranda was happy with her newfound;
  أكثر احتمالاً للخيار B;
" ""Loni remembers his dream and";
  أكثر النهاية للقصة هي ال;
  أكثر النهاية للقصة هي ال;
  أكثر النهايات للقصة هي;
 (Jeremy) enjoys being;
 Everyone was pleased with Tire';
  أكثر الاحتمالاً للنهاية;
  أخترت بين الخيارين A و B;
 He finally reached his limit and ended up;
 لقد استرخوا طوال ال;
 (Karl) went to see a;
 The man was happy to have received a;
 (Jenny) is now an;
  إي;
" (Beith) was silent.
";
" He then got a job.

";
 Bob was so excited about reading the book;
" ""And now, I don't";
  أكثر النهايات للقصة هي;
  أكثر النهايات للقصة هي;
  أكثر احتمالاً للخيار B;
  أي نهاية للقصة هي الخي;
  أكثر الاحتمالاً للنهاية;
 When he comes out of the bathroom;
  مات بدأ يضحك;
 Mike and Barry tie the knot.;
 She continued washing her clothes until the;
  أكثر النهاية للقصة هي ال;
  أكثر احتمالاً للنهاية;
 Rofo finds his hat in the;
 Alexia fell in love with;
  أكثر النهايات للقصة هي;
  أكثر الاحتمالاً للقصة الت;
 (Jayne) was so excited;
 (خوسيه) will;
  أكثر صلابة.;
  أي نهاية للقصة هي الخي;
  أكثر الاحتمالاً للقصة ه;
  أكثر النهايات للقصة هي;
  أكثر النهاية للقصة هي ال;
 Tailor decided to buy a;
 (Zek) decided to wear a;
 (ganit) I felt relieved;
  أكثر النهاية للقصة هي ال;
" ""Rozie waited patiently for";
 Rick gave the ticket to the taxi;
  أي نهاية للقصة هي الأك;
 Sam and his wife spent a wonderful time;
 The children left without their father;
  أكثر الاحتمالاً للنهاية;
 Then he went home after a beautiful day;
  أكثر النهاية للقصة هي ال;
  أي نهاية للقصة هي الخي;
  أي نهاية للقصة هي الخي;
 You decided to give the new social media;
  أكثر احتمالاً للنهاية;
" I hated school.

Ex";
  أي نهاية للقصة هي الأك;
  أي نهاية للقصة هي الخي;
  أكثر الاستمتاع بين الخيا;
  ب (B) لم نستطع رؤية ;
 They decided to go to (;
 She had a wonderful day shopping.;
  أكثر احتمالاً للخيار B;
 (Shone) put on some clothes;
" Nikki laughed all night long.
";
  أخترت بين الخيارين A و B;
  أكثر الاحتمالاً للنهاية;
  أي نهاية للقصة هي الخي;
  ماجي أحب اللون الوردي .;
  أكثر النهاية للقصة هي ال;
  أكثر الاحتمالاً للنهاية;
  أكثر النهايات للقصة هي;
  أكثر الاحتمالاً للنهاية;
  أي نهاية للقصة هي الخي;
  أكثر النهايات للقصة هي;
" John had a great evening.

";
"  جيني) إلتقطت السترة) 
";
  أكثر النهايات للقصة هي;
  أكثر احتمالاً للنهاية;
  جوني يبكي لساعة;
" ""Mike ate a healthy";
  أخترت بين الخيارين A و B;
  أكثر النهايات للقصة هي;
  أكثر الاحتمالاً للنهاية;
 (Jimbo) submits a;
" She asked him to marry her.
";
  أي نهاية للقصة هي الأك;
  أكثر النهايات للقصة هي;
 After the cat finished eating, it;
 Witty doesn't sleep well;
 (إيمي) left to;
  أكثر النهاية للقصة هي ال;
" ""Beit was happy.""

";
 (Mia) was amazed by;
  أي نهاية للقصة هي الخي;
" ""Gary was very upset and";
 Jack fell asleep after drinking the;
 I decided to listen to my heart and;
 Jaw tried his best and was accepted;
 بوني حصلت ع;
 The ambulance took her;
  أكثر احتمالاً للنهاية;
 (David) regresses;
 He did not approach the cats again;
 (Skye) obtained glasses;
 Ray asked his brother's name.;
  أكثر النهايات للقصة هي;
 The letter said they would not receive any;
" ""I informed the doctor that I will";
" ""Kristerian enters the team";
" ""Tim cleaned the pool for Gen";
  أكثر الاحتمالاً للنهاية;
  أكثر احتمالاً للنهاية;
  أي نهاية للقصة هي الخي;
"  جينا وجدت هاتفها 

The";
 Sarra got the job and was confident;
  أكثر النهايات للقصة هي;
 The smaller mice learned Moris';
" ""And despite that, Ron was happy";
  أكثر النهايات للقصة هي;
  أي نهاية للقصة هي الأك;
" You asked for cola again.
";
  أكثر النهايات للقصة هي;
  أكثر النهاية للقصة هي ال;
 Jo was successful in making the old man;
 (Arnold) kept his TV.;
" ""Irek) enjoyed himself (sm";
 Ilia found a new passion and moved;
  أخترت بين الخيارين A و B;
  أي نهاية للقصة هي الأك;
 Markus realized that he could fly by;
  أكثر النهايات للقصة هي;
  أكثر الاحتمالاً للنهاية;
  أكثر الاحتمالاً للنهاية;
  أي نهاية للقصة هي الخي;
  أكثر الاحتمالاً للنهاية;
  أي نهاية للقصة هي الأك;
  أي نهاية للقصة هي الأك;
 Shaqir felt sorry for the;
 We suggested watching a different movie each night;
   (80%) لقد كان معها طو;
" John was nervous.

Ex";
  أكثر الاحتمالاً للنهاية;
 (آلي) was excited to;
  بين الخيارين A و B;
 They were overwhelmed by their;
  بين الخيارين A و B;
  بالنّسبة للقصة، أي نه;
  أي نهاية للقصة هي الأك;
" ""For both of them, it was";
  أكثر الاحتمالاً للنهاية;
  أي نهاية للقصة هي الأك;
 (Meg) lost her memory and;
  أكثر النهايات للقصة هي;
 All the shops he visited were empty;
  أكثر النهايات للقصة هي;
  أكثر النهايات للقصة هي;
" Fiana works every day.
Re";
" ""In the end, we couldn'";
 They went back to their old hab;
" ""لينا جع";
  أي نهاية للقصة هي الأك;
" I decided not to eat again.
";
  أكثر النهايات للقصة هي;
 The father went to look for;
 Discover (Alex) that;
  أكثر النهايات للقصة هي;
" The girls had a fight.

";
  أكثر الاحتمالاً للنهاية;
  أكثر ثقة و حصلوا على;
  أكثر الاحتمالاً للنهاية;
" He had a wonderful dog.

";
 (Beith) was a skilled;
  أكثر النهايات للقصة هي;
  بيف كره الأفلام الغربية ;
  ب D) Both A and B;
  أكثر النهايات للقصة هي;
  أكره السباغيتي (B);
" She bought a dog.

Ex";
" Kayli was excited.
Explan";
  نيل كان بائس (80%);
  أكثر احتمالاً للخيار B;
 I will play the frisbee;
  أي نهاية للقصة هي الخي;
  أكثر النهايات للقصة هي;
 The mother was concerned about Brad';
 He suddenly found thousands of dollars in his;
 He helped his friends to the beach.;
" He went back to the store.
";
  أكثر النهايات للقصة هي;
" ""زوجة (جي";
  أكثر النهاية للقصة هي ال;
 She had a good experience in the work;
"  
The most likely ending to the story is option A, where Tammy tried to comfort Jenna";
 Moraghan was happy because the water;
  أكثر الاحتمالاً للنهاية;
  أكثر الاحتمالاً للنهاية;
  أكثر النهاية للقصة هي ال;
 (Eida) was happy that she;
 The storm raged on for several minutes;
  أي نهاية للقصة هي الأك;
  أي نهاية للقصة هي الأك;
  أكثر الاحتمالاً للنهاية;
  أي نهاية للقصة هي الأك;
  أخترت بين الخيارين A و B;
 Jack then showed up on the internet and;
  أي نهاية للقصة هي الأك;
  أكثر النهايات للقصة هي;
  أكثر النهايات للقصة هي;
 Jamie burst into tears.;
  أكثر النهايات للقصة هي;
  أكثر احتمالاً للخيار B;
" ""مايك يع";
 (Grant) will lend (;
  أكثر الاحتمالاً للنهاية;
"  
The most likely ending to the story is option A, ""Rakiish's stom";
"  ب

The story is about a person who learned leadership for the first time and made a mistake";
  أكثر النهايات للقصة هي;
  أي نهاية للقصة هي الخي;
 (Brad) ate;
" ""Bawlo felt proud of his";
  أي نهاية للقصة هي الأك;
  أكثر الاحتمالاً للنهاية;
  أي نهاية للقصة هي الخي;
  80% يشعر بالاحتمال بالخ;
  أكثر الاحتمالاً للنهاية;
 Max regrets his decision and wants to;
  أكثر النهايات للقصة هي;
  أكثر احتمالاً للخيار B;
" ""He went back to his house after";
" The cat was rescued.
";
  أخترت (آفا) كل مياه الح;
 You went back to the same cinema again;
  أكثر النهايات للقصة هي;
  أي نهاية للقصة هي الأك;
  أي نهاية للقصة هي الخي;
 The owner of the dog gave (M;
 Micky was startled by the children;
  أخترت بين الخيارين A و B;
  أي نهاية للقصة هي الأك;
  أي نهاية للقصة هي الأك;
" Sam was happy with his new computer.
";
  أكثر الاستمتاع بالخيار A;
  أكثر الاحتمال إلى خيار B;
 after returning home, Carlos decides;
  أكثر الاحتمالاً للنهاية;
  أكثر النهاية للقصة هي ال;
 Maria was proud of herself for learning a;
 After two weeks, the rescue team arrived;
 He ended his job as a teacher and;
 (TyeD) decides to;
   (B) في المرة القادمة عند;
  أي نهاية للقصة هي الأك;
" Bob was always forgetful.

";
"  
The most likely ending for the story is option A, where Carl decides to give his father";
  أكثر الاحتمالاً للنهاية;
  أكثر الاحتمال للنهاية ه;
   (B) أعطت جولي باري ع;
 James finally managed to overcome his fear and;
  أي نهاية للقصة هي الخي;
  أي نهاية للقصة هي الأك;
  أكثر النهايات للقصة هي;
 I had fun chatting with the controller;
  أي نهاية للقصة هي الخي;
 (Mark) became famous and earned a;
 (Rex) won';
  أكثر النهايات للقصة هي;
  أكثر الفئرات يتعلقون ب;
   (B) كان لديهم نزهة ر;
 Sandra was frustrated because her;
  أكثر احتمالاً للنهاية;
  أصبح (فرانسيسكو) محاس;
  أكثر الاحتمالاً للنهاية;
  أكثر النهايات للقصة هي;
  أكثر الاحتمالاً للنهاية;
  أكثر النهاية للقصة هي ال;
 Genia did not cheat on her;
  جيل كانت سعيدة لأنها;
  أيضاً، ورأيت أنه كان;
  أكثر النهايات للقصة هي;
 (Bat) thinks he has been;
;
 John was annoyed because his roomm;
  أكثر الاحتمالاً للنهاية;
" ""Klarer regretted that";
  أكثر الاحتمالاً للنهاية;
  أكثر الاحتمالاً للنهاية;
"  
The most likely ending to the story is option A, where Harry quickly fixes Amelia's";
 أ;
 Kief was very happy to see;
  أكثر النهايات للقصة هي;
 The coming week will be a disaster;
 We decided to return to our country instead;
  أكثر النجاحاً كانت محا;
 (تشاد) سجل هدف بع;
 His wife, who was aware of his;
  أي نهاية للقصة هي الأك;
 She relied on her friends for support;
  أكثر النهاية للقصة هي ال;
 The man liked the cat's singing;
 Maggie was relieved that the wait;
