question;A;B;C;answer;answer_abc
ऐलिस, बॉब और क्लेयर एक खेल खेल रहे हैं। खेल की शुरुआत में, वे प्रत्येक एक गेंद को पकड़ रहे हैंः एलिस के पास एक गुलाबी गेंद है, बॉब के पास एक भूरी गेंद है, और क्लेयर के पास एक सफेद गेंद है। जैसे-जैसे खेल आगे बढ़ता है, खिलाड़ियों के जोड़े गेंदों का आदान-प्रदान करते हैं। पहले, एलिस और क्लेयर ने गेंदों का आदान-प्रदान किया। फिर, बॉब और क्लेयर ने गेंदें बदलीं। अंत में, क्लेयर और एलिस ने गेंदों का आदान-प्रदान किया। खेल के अंत में, बॉब के पास ;सफेद गेंद ;भूरा गोला ;गुलाबी गेंद ;गुलाबी गेंद ;C
ऐलिस, बॉब और क्लेयर एक खेल खेल रहे हैं। खेल की शुरुआत में, वे प्रत्येक एक गेंद को पकड़ रहे हैंः एलिस के पास एक गुलाबी गेंद है, बॉब के पास एक भूरी गेंद है, और क्लेयर के पास एक सफेद गेंद है। जैसे-जैसे खेल आगे बढ़ता है, खिलाड़ियों के जोड़े गेंदों का आदान-प्रदान करते हैं। पहले, एलिस और क्लेयर ने गेंदों का आदान-प्रदान किया। फिर, बॉब और क्लेयर ने गेंदें बदलीं। अंत में, क्लेयर और एलिस ने गेंदों का आदान-प्रदान किया। खेल के अंत में, क्लेयर के पास है ;सफेद गेंद ;भूरा गोला ;गुलाबी गेंद ;सफेद गेंद ;A
ऐलिस, बॉब और क्लेयर एक खेल खेल रहे हैं। खेल की शुरुआत में, वे प्रत्येक एक गेंद को पकड़ रहे हैंः एलिस के पास एक हरी गेंद है, बॉब के पास एक बैंगनी गेंद है, और क्लेयर के पास एक नीली गेंद है। जैसे-जैसे खेल आगे बढ़ता है, खिलाड़ियों के जोड़े गेंदों का आदान-प्रदान करते हैं। सबसे पहले, बॉब और एलिस ने गेंदों का आदान-प्रदान किया। फिर, क्लेयर और बॉब ने गेंदें बदलीं। अंत में, बॉब और एलिस ने गेंदों का आदान-प्रदान किया। खेल के अंत में, एलिस के पास है ;नीला गोला ;बैंगनी गेंद ;हरा चम्मच ;नीला गोला ;A
ऐलिस, बॉब और क्लेयर एक खेल खेल रहे हैं। खेल की शुरुआत में, वे प्रत्येक एक गेंद को पकड़ रहे हैंः एलिस के पास एक हरी गेंद है, बॉब के पास एक बैंगनी गेंद है, और क्लेयर के पास एक नीली गेंद है। जैसे-जैसे खेल आगे बढ़ता है, खिलाड़ियों के जोड़े गेंदों का आदान-प्रदान करते हैं। सबसे पहले, बॉब और एलिस ने गेंदों का आदान-प्रदान किया। फिर, क्लेयर और बॉब ने गेंदें बदलीं। अंत में, बॉब और एलिस ने गेंदों का आदान-प्रदान किया। खेल के अंत में, बॉब के पास ;नीला गोला ;बैंगनी गेंद ;हरा चम्मच ;बैंगनी गेंद ;B
ऐलिस, बॉब और क्लेयर एक खेल खेल रहे हैं। खेल की शुरुआत में, वे प्रत्येक एक गेंद को पकड़ रहे हैंः एलिस के पास एक हरी गेंद है, बॉब के पास एक बैंगनी गेंद है, और क्लेयर के पास एक नीली गेंद है। जैसे-जैसे खेल आगे बढ़ता है, खिलाड़ियों के जोड़े गेंदों का आदान-प्रदान करते हैं। सबसे पहले, बॉब और एलिस ने गेंदों का आदान-प्रदान किया। फिर, क्लेयर और बॉब ने गेंदें बदलीं। अंत में, बॉब और एलिस ने गेंदों का आदान-प्रदान किया। खेल के अंत में, क्लेयर के पास है ;नीला गोला ;बैंगनी गेंद ;हरा चम्मच ;हरा चम्मच ;C
ऐलिस, बॉब और क्लेयर एक खेल खेल रहे हैं। खेल की शुरुआत में, वे प्रत्येक एक गेंद को पकड़ रहे हैंः एलिस के पास एक नारंगी गेंद है, बॉब के पास एक सफेद गेंद है, और क्लेयर के पास एक गुलाबी गेंद है। जैसे-जैसे खेल आगे बढ़ता है, खिलाड़ियों के जोड़े गेंदों का आदान-प्रदान करते हैं। सबसे पहले, क्लेयर और एलिस ने गेंदों का आदान-प्रदान किया। फिर, बॉब और एलिस ने गेंदों का आदान-प्रदान किया। अंत में, ऐलिस और क्लेयर ने गेंदों का आदान-प्रदान किया। खेल के अंत में, एलिस के पास है ;नारंगी गेंद ;सफेद गेंद ;गुलाबी गेंद ;नारंगी गेंद ;A
ऐलिस, बॉब और क्लेयर एक खेल खेल रहे हैं। खेल की शुरुआत में, वे प्रत्येक एक गेंद को पकड़ रहे हैंः एलिस के पास एक नारंगी गेंद है, बॉब के पास एक सफेद गेंद है, और क्लेयर के पास एक गुलाबी गेंद है। जैसे-जैसे खेल आगे बढ़ता है, खिलाड़ियों के जोड़े गेंदों का आदान-प्रदान करते हैं। सबसे पहले, क्लेयर और एलिस ने गेंदों का आदान-प्रदान किया। फिर, बॉब और एलिस ने गेंदों का आदान-प्रदान किया। अंत में, ऐलिस और क्लेयर ने गेंदों का आदान-प्रदान किया। खेल के अंत में, बॉब के पास ;नारंगी गेंद ;सफेद गेंद ;गुलाबी गेंद ;गुलाबी गेंद ;C
ऐलिस, बॉब और क्लेयर एक खेल खेल रहे हैं। खेल की शुरुआत में, वे प्रत्येक एक गेंद को पकड़ रहे हैंः एलिस के पास एक नारंगी गेंद है, बॉब के पास एक सफेद गेंद है, और क्लेयर के पास एक गुलाबी गेंद है। जैसे-जैसे खेल आगे बढ़ता है, खिलाड़ियों के जोड़े गेंदों का आदान-प्रदान करते हैं। सबसे पहले, क्लेयर और एलिस ने गेंदों का आदान-प्रदान किया। फिर, बॉब और एलिस ने गेंदों का आदान-प्रदान किया। अंत में, ऐलिस और क्लेयर ने गेंदों का आदान-प्रदान किया। खेल के अंत में, क्लेयर के पास है ;नारंगी गेंद ;सफेद गेंद ;गुलाबी गेंद ;सफेद गेंद ;B
ऐलिस, बॉब और क्लेयर एक खेल खेल रहे हैं। खेल की शुरुआत में, वे प्रत्येक एक गेंद को पकड़ रहे हैंः एलिस के पास नारंगी गेंद है, बॉब के पास लाल गेंद है, और क्लेयर के पास गुलाबी गेंद है। जैसे-जैसे खेल आगे बढ़ता है, खिलाड़ियों के जोड़े गेंदों का आदान-प्रदान करते हैं। सबसे पहले, बॉब और क्लेयर ने गेंदें बदलीं। फिर, एलिस और बॉब ने गेंदों का आदान-प्रदान किया। अंत में, क्लेयर और बॉब ने गेंदें बदलीं। खेल के अंत में, एलिस के पास है ;नारंगी गेंद ;लाल गेंद ;गुलाबी गेंद ;गुलाबी गेंद ;C
ऐलिस, बॉब और क्लेयर एक खेल खेल रहे हैं। खेल की शुरुआत में, वे प्रत्येक एक गेंद को पकड़ रहे हैंः एलिस के पास नारंगी गेंद है, बॉब के पास लाल गेंद है, और क्लेयर के पास गुलाबी गेंद है। जैसे-जैसे खेल आगे बढ़ता है, खिलाड़ियों के जोड़े गेंदों का आदान-प्रदान करते हैं। सबसे पहले, बॉब और क्लेयर ने गेंदें बदलीं। फिर, एलिस और बॉब ने गेंदों का आदान-प्रदान किया। अंत में, क्लेयर और बॉब ने गेंदें बदलीं। खेल के अंत में, बॉब के पास ;नारंगी गेंद ;लाल गेंद ;गुलाबी गेंद ;लाल गेंद ;B
ऐलिस, बॉब और क्लेयर एक खेल खेल रहे हैं। खेल की शुरुआत में, वे प्रत्येक एक गेंद को पकड़ रहे हैंः एलिस के पास नारंगी गेंद है, बॉब के पास लाल गेंद है, और क्लेयर के पास गुलाबी गेंद है। जैसे-जैसे खेल आगे बढ़ता है, खिलाड़ियों के जोड़े गेंदों का आदान-प्रदान करते हैं। सबसे पहले, बॉब और क्लेयर ने गेंदें बदलीं। फिर, एलिस और बॉब ने गेंदों का आदान-प्रदान किया। अंत में, क्लेयर और बॉब ने गेंदें बदलीं। खेल के अंत में, क्लेयर के पास है ;नारंगी गेंद ;लाल गेंद ;गुलाबी गेंद ;नारंगी गेंद ;A
ऐलिस, बॉब और क्लेयर एक खेल खेल रहे हैं। खेल की शुरुआत में, वे प्रत्येक एक गेंद को पकड़ रहे हैंः एलिस के पास एक पीली गेंद है, बॉब के पास एक नारंगी गेंद है, और क्लेयर के पास एक सफेद गेंद है। जैसे-जैसे खेल आगे बढ़ता है, खिलाड़ियों के जोड़े गेंदों का आदान-प्रदान करते हैं। सबसे पहले, क्लेयर और एलिस ने गेंदों का आदान-प्रदान किया। फिर, बॉब और एलिस ने गेंदों का आदान-प्रदान किया। अंत में, बॉब और क्लेयर ने गेंदें बदलीं। खेल के अंत में, एलिस के पास है ;नारंगी गेंद ;सफेद गेंद ;पीली गेंद ;नारंगी गेंद ;A
ऐलिस, बॉब और क्लेयर एक खेल खेल रहे हैं। खेल की शुरुआत में, वे प्रत्येक एक गेंद को पकड़ रहे हैंः एलिस के पास एक पीली गेंद है, बॉब के पास एक नारंगी गेंद है, और क्लेयर के पास एक सफेद गेंद है। जैसे-जैसे खेल आगे बढ़ता है, खिलाड़ियों के जोड़े गेंदों का आदान-प्रदान करते हैं। सबसे पहले, क्लेयर और एलिस ने गेंदों का आदान-प्रदान किया। फिर, बॉब और एलिस ने गेंदों का आदान-प्रदान किया। अंत में, बॉब और क्लेयर ने गेंदें बदलीं। खेल के अंत में, बॉब के पास ;नारंगी गेंद ;सफेद गेंद ;पीली गेंद ;पीली गेंद ;C
ऐलिस, बॉब और क्लेयर एक खेल खेल रहे हैं। खेल की शुरुआत में, वे प्रत्येक एक गेंद को पकड़ रहे हैंः एलिस के पास एक पीली गेंद है, बॉब के पास एक नारंगी गेंद है, और क्लेयर के पास एक सफेद गेंद है। जैसे-जैसे खेल आगे बढ़ता है, खिलाड़ियों के जोड़े गेंदों का आदान-प्रदान करते हैं। सबसे पहले, क्लेयर और एलिस ने गेंदों का आदान-प्रदान किया। फिर, बॉब और एलिस ने गेंदों का आदान-प्रदान किया। अंत में, बॉब और क्लेयर ने गेंदें बदलीं। खेल के अंत में, क्लेयर के पास है ;नारंगी गेंद ;सफेद गेंद ;पीली गेंद ;सफेद गेंद ;B
ऐलिस, बॉब और क्लेयर एक खेल खेल रहे हैं। खेल की शुरुआत में, वे प्रत्येक एक गेंद को पकड़ रहे हैंः एलिस के पास नारंगी गेंद है, बॉब के पास एक सफेद गेंद है, और क्लेयर के पास एक हरी गेंद है। जैसे-जैसे खेल आगे बढ़ता है, खिलाड़ियों के जोड़े गेंदों का आदान-प्रदान करते हैं। सबसे पहले, बॉब और एलिस ने गेंदों का आदान-प्रदान किया। फिर, क्लेयर और बॉब ने गेंदें बदलीं। अंत में, बॉब और एलिस ने गेंदों का आदान-प्रदान किया। खेल के अंत में, एलिस के पास है ;नारंगी गेंद ;सफेद गेंद ;हरा चम्मच ;हरा चम्मच ;C
ऐलिस, बॉब और क्लेयर एक खेल खेल रहे हैं। खेल की शुरुआत में, वे प्रत्येक एक गेंद को पकड़ रहे हैंः एलिस के पास नारंगी गेंद है, बॉब के पास एक सफेद गेंद है, और क्लेयर के पास एक हरी गेंद है। जैसे-जैसे खेल आगे बढ़ता है, खिलाड़ियों के जोड़े गेंदों का आदान-प्रदान करते हैं। सबसे पहले, बॉब और एलिस ने गेंदों का आदान-प्रदान किया। फिर, क्लेयर और बॉब ने गेंदें बदलीं। अंत में, बॉब और एलिस ने गेंदों का आदान-प्रदान किया। खेल के अंत में, बॉब के पास ;नारंगी गेंद ;सफेद गेंद ;हरा चम्मच ;सफेद गेंद ;B
ऐलिस, बॉब और क्लेयर एक खेल खेल रहे हैं। खेल की शुरुआत में, वे प्रत्येक एक गेंद को पकड़ रहे हैंः एलिस के पास नारंगी गेंद है, बॉब के पास एक सफेद गेंद है, और क्लेयर के पास एक हरी गेंद है। जैसे-जैसे खेल आगे बढ़ता है, खिलाड़ियों के जोड़े गेंदों का आदान-प्रदान करते हैं। सबसे पहले, बॉब और एलिस ने गेंदों का आदान-प्रदान किया। फिर, क्लेयर और बॉब ने गेंदें बदलीं। अंत में, बॉब और एलिस ने गेंदों का आदान-प्रदान किया। खेल के अंत में, क्लेयर के पास है ;नारंगी गेंद ;सफेद गेंद ;हरा चम्मच ;नारंगी गेंद ;A
ऐलिस, बॉब और क्लेयर एक खेल खेल रहे हैं। खेल की शुरुआत में, वे प्रत्येक एक गेंद को पकड़ रहे हैंः एलिस के पास एक पीली गेंद है, बॉब के पास एक हरी गेंद है, और क्लेयर के पास एक नीली गेंद है। जैसे-जैसे खेल आगे बढ़ता है, खिलाड़ियों के जोड़े गेंदों का आदान-प्रदान करते हैं। पहले, एलिस और बॉब ने गेंदों का आदान-प्रदान किया। फिर, एलिस और क्लेयर ने गेंदों का आदान-प्रदान किया। अंत में, क्लेयर और बॉब ने गेंदें बदलीं। खेल के अंत में, एलिस के पास है ;नीला गोला ;पीली गेंद ;हरा चम्मच ;नीला गोला ;A
ऐलिस, बॉब और क्लेयर एक खेल खेल रहे हैं। खेल की शुरुआत में, वे प्रत्येक एक गेंद को पकड़ रहे हैंः एलिस के पास एक पीली गेंद है, बॉब के पास एक हरी गेंद है, और क्लेयर के पास एक नीली गेंद है। जैसे-जैसे खेल आगे बढ़ता है, खिलाड़ियों के जोड़े गेंदों का आदान-प्रदान करते हैं। पहले, एलिस और बॉब ने गेंदों का आदान-प्रदान किया। फिर, एलिस और क्लेयर ने गेंदों का आदान-प्रदान किया। अंत में, क्लेयर और बॉब ने गेंदें बदलीं। खेल के अंत में, बॉब के पास ;नीला गोला ;पीली गेंद ;हरा चम्मच ;हरा चम्मच ;C
ऐलिस, बॉब और क्लेयर एक खेल खेल रहे हैं। खेल की शुरुआत में, वे प्रत्येक एक गेंद को पकड़ रहे हैंः एलिस के पास एक पीली गेंद है, बॉब के पास एक हरी गेंद है, और क्लेयर के पास एक नीली गेंद है। जैसे-जैसे खेल आगे बढ़ता है, खिलाड़ियों के जोड़े गेंदों का आदान-प्रदान करते हैं। पहले, एलिस और बॉब ने गेंदों का आदान-प्रदान किया। फिर, एलिस और क्लेयर ने गेंदों का आदान-प्रदान किया। अंत में, क्लेयर और बॉब ने गेंदें बदलीं। खेल के अंत में, क्लेयर के पास है ;नीला गोला ;पीली गेंद ;हरा चम्मच ;पीली गेंद ;B
ऐलिस, बॉब और क्लेयर एक खेल खेल रहे हैं। खेल की शुरुआत में, वे प्रत्येक एक गेंद को पकड़ रहे हैंः एलिस के पास एक भूरी गेंद है, बॉब के पास एक लाल गेंद है, और क्लेयर के पास एक बैंगनी गेंद है। जैसे-जैसे खेल आगे बढ़ता है, खिलाड़ियों के जोड़े गेंदों का आदान-प्रदान करते हैं। सबसे पहले, बॉब और क्लेयर ने गेंदें बदलीं। फिर, एलिस और क्लेयर ने गेंदों का आदान-प्रदान किया। अंत में, एलिस और बॉब ने गेंदों का आदान-प्रदान किया। खेल के अंत में, एलिस के पास है ;भूरा गोला ;लाल गेंद ;बैंगनी गेंद ;बैंगनी गेंद ;C
ऐलिस, बॉब और क्लेयर एक खेल खेल रहे हैं। खेल की शुरुआत में, वे प्रत्येक एक गेंद को पकड़ रहे हैंः एलिस के पास एक भूरी गेंद है, बॉब के पास एक लाल गेंद है, और क्लेयर के पास एक बैंगनी गेंद है। जैसे-जैसे खेल आगे बढ़ता है, खिलाड़ियों के जोड़े गेंदों का आदान-प्रदान करते हैं। सबसे पहले, बॉब और क्लेयर ने गेंदें बदलीं। फिर, एलिस और क्लेयर ने गेंदों का आदान-प्रदान किया। अंत में, एलिस और बॉब ने गेंदों का आदान-प्रदान किया। खेल के अंत में, बॉब के पास ;भूरा गोला ;लाल गेंद ;बैंगनी गेंद ;लाल गेंद ;B
ऐलिस, बॉब और क्लेयर एक खेल खेल रहे हैं। खेल की शुरुआत में, वे प्रत्येक एक गेंद को पकड़ रहे हैंः एलिस के पास एक भूरी गेंद है, बॉब के पास एक लाल गेंद है, और क्लेयर के पास एक बैंगनी गेंद है। जैसे-जैसे खेल आगे बढ़ता है, खिलाड़ियों के जोड़े गेंदों का आदान-प्रदान करते हैं। सबसे पहले, बॉब और क्लेयर ने गेंदें बदलीं। फिर, एलिस और क्लेयर ने गेंदों का आदान-प्रदान किया। अंत में, एलिस और बॉब ने गेंदों का आदान-प्रदान किया। खेल के अंत में, क्लेयर के पास है ;भूरा गोला ;लाल गेंद ;बैंगनी गेंद ;भूरा गोला ;A
ऐलिस, बॉब और क्लेयर एक खेल खेल रहे हैं। खेल की शुरुआत में, वे प्रत्येक एक गेंद को पकड़ रहे हैंः एलिस के पास एक हरी गेंद है, बॉब के पास एक लाल गेंद है, और क्लेयर के पास एक भूरी गेंद है। जैसे-जैसे खेल आगे बढ़ता है, खिलाड़ियों के जोड़े गेंदों का आदान-प्रदान करते हैं। सबसे पहले, क्लेयर और एलिस ने गेंदों का आदान-प्रदान किया। फिर, बॉब और क्लेयर ने गेंदें बदलीं। अंत में, क्लेयर और एलिस ने गेंदों का आदान-प्रदान किया। खेल के अंत में, एलिस के पास है ;भूरा गोला ;लाल गेंद ;हरा चम्मच ;लाल गेंद ;B
ऐलिस, बॉब और क्लेयर एक खेल खेल रहे हैं। खेल की शुरुआत में, वे प्रत्येक एक गेंद को पकड़ रहे हैंः एलिस के पास एक हरी गेंद है, बॉब के पास एक लाल गेंद है, और क्लेयर के पास एक भूरी गेंद है। जैसे-जैसे खेल आगे बढ़ता है, खिलाड़ियों के जोड़े गेंदों का आदान-प्रदान करते हैं। सबसे पहले, क्लेयर और एलिस ने गेंदों का आदान-प्रदान किया। फिर, बॉब और क्लेयर ने गेंदें बदलीं। अंत में, क्लेयर और एलिस ने गेंदों का आदान-प्रदान किया। खेल के अंत में, बॉब के पास ;भूरा गोला ;लाल गेंद ;हरा चम्मच ;हरा चम्मच ;C
ऐलिस, बॉब और क्लेयर एक खेल खेल रहे हैं। खेल की शुरुआत में, वे प्रत्येक एक गेंद को पकड़ रहे हैंः एलिस के पास एक हरी गेंद है, बॉब के पास एक लाल गेंद है, और क्लेयर के पास एक भूरी गेंद है। जैसे-जैसे खेल आगे बढ़ता है, खिलाड़ियों के जोड़े गेंदों का आदान-प्रदान करते हैं। सबसे पहले, क्लेयर और एलिस ने गेंदों का आदान-प्रदान किया। फिर, बॉब और क्लेयर ने गेंदें बदलीं। अंत में, क्लेयर और एलिस ने गेंदों का आदान-प्रदान किया। खेल के अंत में, क्लेयर के पास है ;भूरा गोला ;लाल गेंद ;हरा चम्मच ;भूरा गोला ;A
ऐलिस, बॉब और क्लेयर एक खेल खेल रहे हैं। खेल की शुरुआत में, वे प्रत्येक एक गेंद को पकड़ रहे हैंः एलिस के पास एक नारंगी गेंद है, बॉब के पास एक सफेद गेंद है, और क्लेयर के पास एक बैंगनी गेंद है। जैसे-जैसे खेल आगे बढ़ता है, खिलाड़ियों के जोड़े गेंदों का आदान-प्रदान करते हैं। सबसे पहले, बॉब और क्लेयर ने गेंदें बदलीं। फिर, एलिस और बॉब ने गेंदों का आदान-प्रदान किया। अंत में, क्लेयर और बॉब ने गेंदें बदलीं। खेल के अंत में, एलिस के पास है ;नारंगी गेंद ;सफेद गेंद ;बैंगनी गेंद ;बैंगनी गेंद ;C
ऐलिस, बॉब और क्लेयर एक खेल खेल रहे हैं। खेल की शुरुआत में, वे प्रत्येक एक गेंद को पकड़ रहे हैंः एलिस के पास एक नारंगी गेंद है, बॉब के पास एक सफेद गेंद है, और क्लेयर के पास एक बैंगनी गेंद है। जैसे-जैसे खेल आगे बढ़ता है, खिलाड़ियों के जोड़े गेंदों का आदान-प्रदान करते हैं। सबसे पहले, बॉब और क्लेयर ने गेंदें बदलीं। फिर, एलिस और बॉब ने गेंदों का आदान-प्रदान किया। अंत में, क्लेयर और बॉब ने गेंदें बदलीं। खेल के अंत में, बॉब के पास ;नारंगी गेंद ;सफेद गेंद ;बैंगनी गेंद ;सफेद गेंद ;B
ऐलिस, बॉब और क्लेयर एक खेल खेल रहे हैं। खेल की शुरुआत में, वे प्रत्येक एक गेंद को पकड़ रहे हैंः एलिस के पास एक नारंगी गेंद है, बॉब के पास एक सफेद गेंद है, और क्लेयर के पास एक बैंगनी गेंद है। जैसे-जैसे खेल आगे बढ़ता है, खिलाड़ियों के जोड़े गेंदों का आदान-प्रदान करते हैं। सबसे पहले, बॉब और क्लेयर ने गेंदें बदलीं। फिर, एलिस और बॉब ने गेंदों का आदान-प्रदान किया। अंत में, क्लेयर और बॉब ने गेंदें बदलीं। खेल के अंत में, क्लेयर के पास है ;नारंगी गेंद ;सफेद गेंद ;बैंगनी गेंद ;नारंगी गेंद ;A
ऐलिस, बॉब और क्लेयर एक खेल खेल रहे हैं। खेल की शुरुआत में, वे प्रत्येक एक गेंद को पकड़ रहे हैंः एलिस के पास एक नीली गेंद है, बॉब के पास एक काली गेंद है, और क्लेयर के पास एक गुलाबी गेंद है। जैसे-जैसे खेल आगे बढ़ता है, खिलाड़ियों के जोड़े गेंदों का आदान-प्रदान करते हैं। सबसे पहले, बॉब और क्लेयर ने गेंदें बदलीं। फिर, बॉब और एलिस ने गेंदों का आदान-प्रदान किया। अंत में, ऐलिस और क्लेयर ने गेंदों का आदान-प्रदान किया। खेल के अंत में, एलिस के पास है ;नीला गोला ;काली गेंद ;गुलाबी गेंद ;काली गेंद ;B
ऐलिस, बॉब और क्लेयर एक खेल खेल रहे हैं। खेल की शुरुआत में, वे प्रत्येक एक गेंद को पकड़ रहे हैंः एलिस के पास एक नीली गेंद है, बॉब के पास एक काली गेंद है, और क्लेयर के पास एक गुलाबी गेंद है। जैसे-जैसे खेल आगे बढ़ता है, खिलाड़ियों के जोड़े गेंदों का आदान-प्रदान करते हैं। सबसे पहले, बॉब और क्लेयर ने गेंदें बदलीं। फिर, बॉब और एलिस ने गेंदों का आदान-प्रदान किया। अंत में, ऐलिस और क्लेयर ने गेंदों का आदान-प्रदान किया। खेल के अंत में, बॉब के पास ;नीला गोला ;काली गेंद ;गुलाबी गेंद ;नीला गोला ;A
ऐलिस, बॉब और क्लेयर एक खेल खेल रहे हैं। खेल की शुरुआत में, वे प्रत्येक एक गेंद को पकड़ रहे हैंः एलिस के पास एक नीली गेंद है, बॉब के पास एक काली गेंद है, और क्लेयर के पास एक गुलाबी गेंद है। जैसे-जैसे खेल आगे बढ़ता है, खिलाड़ियों के जोड़े गेंदों का आदान-प्रदान करते हैं। सबसे पहले, बॉब और क्लेयर ने गेंदें बदलीं। फिर, बॉब और एलिस ने गेंदों का आदान-प्रदान किया। अंत में, ऐलिस और क्लेयर ने गेंदों का आदान-प्रदान किया। खेल के अंत में, क्लेयर के पास है ;नीला गोला ;काली गेंद ;गुलाबी गेंद ;गुलाबी गेंद ;C
ऐलिस, बॉब और क्लेयर एक खेल खेल रहे हैं। खेल की शुरुआत में, वे प्रत्येक एक गेंद को पकड़ रहे हैंः एलिस के पास एक भूरी गेंद है, बॉब के पास एक नीली गेंद है, और क्लेयर के पास एक बैंगनी गेंद है। जैसे-जैसे खेल आगे बढ़ता है, खिलाड़ियों के जोड़े गेंदों का आदान-प्रदान करते हैं। सबसे पहले, बॉब और एलिस ने गेंदों का आदान-प्रदान किया। फिर, क्लेयर और एलिस ने गेंदों का आदान-प्रदान किया। अंत में, बॉब और क्लेयर ने गेंदें बदलीं। खेल के अंत में, एलिस के पास है ;नीला गोला ;भूरा गोला ;बैंगनी गेंद ;बैंगनी गेंद ;C
ऐलिस, बॉब और क्लेयर एक खेल खेल रहे हैं। खेल की शुरुआत में, वे प्रत्येक एक गेंद को पकड़ रहे हैंः एलिस के पास एक भूरी गेंद है, बॉब के पास एक नीली गेंद है, और क्लेयर के पास एक बैंगनी गेंद है। जैसे-जैसे खेल आगे बढ़ता है, खिलाड़ियों के जोड़े गेंदों का आदान-प्रदान करते हैं। सबसे पहले, बॉब और एलिस ने गेंदों का आदान-प्रदान किया। फिर, क्लेयर और एलिस ने गेंदों का आदान-प्रदान किया। अंत में, बॉब और क्लेयर ने गेंदें बदलीं। खेल के अंत में, बॉब के पास ;नीला गोला ;भूरा गोला ;बैंगनी गेंद ;नीला गोला ;A
ऐलिस, बॉब और क्लेयर एक खेल खेल रहे हैं। खेल की शुरुआत में, वे प्रत्येक एक गेंद को पकड़ रहे हैंः एलिस के पास एक भूरी गेंद है, बॉब के पास एक नीली गेंद है, और क्लेयर के पास एक बैंगनी गेंद है। जैसे-जैसे खेल आगे बढ़ता है, खिलाड़ियों के जोड़े गेंदों का आदान-प्रदान करते हैं। सबसे पहले, बॉब और एलिस ने गेंदों का आदान-प्रदान किया। फिर, क्लेयर और एलिस ने गेंदों का आदान-प्रदान किया। अंत में, बॉब और क्लेयर ने गेंदें बदलीं। खेल के अंत में, क्लेयर के पास है ;नीला गोला ;भूरा गोला ;बैंगनी गेंद ;भूरा गोला ;B
ऐलिस, बॉब और क्लेयर एक खेल खेल रहे हैं। खेल की शुरुआत में, वे प्रत्येक एक गेंद को पकड़ रहे हैंः एलिस के पास एक नारंगी गेंद है, बॉब के पास एक बैंगनी गेंद है, और क्लेयर के पास एक गुलाबी गेंद है। जैसे-जैसे खेल आगे बढ़ता है, खिलाड़ियों के जोड़े गेंदों का आदान-प्रदान करते हैं। पहले, एलिस और क्लेयर ने गेंदों का आदान-प्रदान किया। फिर, बॉब और एलिस ने गेंदों का आदान-प्रदान किया। अंत में, ऐलिस और क्लेयर ने गेंदों का आदान-प्रदान किया। खेल के अंत में, एलिस के पास है ;नारंगी गेंद ;बैंगनी गेंद ;गुलाबी गेंद ;नारंगी गेंद ;A
ऐलिस, बॉब और क्लेयर एक खेल खेल रहे हैं। खेल की शुरुआत में, वे प्रत्येक एक गेंद को पकड़ रहे हैंः एलिस के पास एक नारंगी गेंद है, बॉब के पास एक बैंगनी गेंद है, और क्लेयर के पास एक गुलाबी गेंद है। जैसे-जैसे खेल आगे बढ़ता है, खिलाड़ियों के जोड़े गेंदों का आदान-प्रदान करते हैं। पहले, एलिस और क्लेयर ने गेंदों का आदान-प्रदान किया। फिर, बॉब और एलिस ने गेंदों का आदान-प्रदान किया। अंत में, ऐलिस और क्लेयर ने गेंदों का आदान-प्रदान किया। खेल के अंत में, बॉब के पास ;नारंगी गेंद ;बैंगनी गेंद ;गुलाबी गेंद ;गुलाबी गेंद ;C
