,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
426,我們每天都在玩.,他希望能在球場上打出任何球.,沒有任何的問題.,"任何能打出最多球的人,",喬恩在恐怖中尖叫逃跑.,"他打出最多的球,",2
427,羅倫一直想在聚會上穿薄牛仔褲.,"儘管她需要減肥,",羅倫開始一套挑戰性的運動規律.,她終於減肥到可以穿緊身牛仔褲.,"她會自豪地穿上這些衣服,",她是因為嫉妒.,1
428,我在高中時曾去夏威夷.,我們的樂團班都去.,我們要花九小時飛到那裡.,這是一座熱帶天堂.,我決定要更多地去夏威夷.,哈瓦伊並不是一個好去處.,1
429,"索尼住在德克薩斯州,",他對這個熱氣感到厭倦.,他決定找個冷靜的方法.,他沒有想到任何事.,他決定去開發發熱器.,他決定跳入自己的水池.,2
430,查德是一位出色的歌手.,他只是害怕唱歌.,"他想加入教會合唱團,",因為他對自己的技能和熱情感到尬.,查德有勇氣表演他的喜劇節目.,"沒有人笑,",2
431,"羅納德有兩個孩子,",這已經足夠了.,他真的不想兩個人坦白.,"接著他又回到了家中,","他非常不開心,",他眼中充滿著興奮的光.,1
432,我上週三在外出散步.,走路時偶然發現一件讓我害怕的事.,"他們的眼睛是的,","我大喊大叫,",我是一個研究蛇的生物學家.,我跟著路回到了車上.,2
433,瑪麗喜歡每天早上喝咖啡.,這位女士今天很趕.,她去了一家咖啡店.,她在開車離開後發現咖啡訂單不對.,瑪麗撞上了一場民調.,瑪麗仍繼續開車並喝了.,2
434,畢爾剛剛因為工作而搬到大城市.,"他感到孤獨,",畢竟他們都很喜歡這項計畫.,他和他們一起玩很開心.,當天比爾結識了許多朋友.,畢爾對他的同事感到喪.,1
435,他想成為一名醫生.,他上大學成為醫生.,"他從此開始在美國工作,","他成為一名護士,",他從來沒有後悔過自己的決定.,他因為抑鬱症而成為酒鬼.,1
436,昆頓被驅逐出他的公寓.,"他沒有收入,",他決定把最後一塊錢花在彩票上.,"他說他沒有錢,",昆頓感到憂鬱.,"我們在這裏,",2
437,伊戈爾醒來後開始準備工作.,"他打開淋浴機,",這裡的水仍然很冷.,他不確定是否要洗涼.,他吃了一份蛋糕.,伊戈爾洗了一下冷水淋浴.,2
438,"塔拉更喜歡大樂團的音樂,",她喜歡所有與此相關的喇和其他銅器.,她試圖找到其他大樂團愛好者.,她的試圖是徒勞的.,塔拉仍喜歡獨自聽!,塔拉是一位壞女孩.,1
439,我前往華盛頓特區拜訪我的男朋友.,我們在城裡到很多地方.,但我最想去的地方是白宮.,"他帶我去白宮,","我們參觀了這座城市的歷史,","我們突然離開白宮,",1
440,"孩子們在這邊的故事中,",沒有任何其他方式.,他的姪女住在紐約.,"她在訪訪時看到這張照片,",她討厭音樂.,她想成為鼓手.,2
441,瑪吉今晚有她的第一場鋼琴演唱會.,她非常緊張.,她在上台時也開始.,"很幸運的是,",瑪吉被鼓勵做更多.,瑪吉放棄了鋼琴的機會.,1
442,艾德喜歡與家人一起看電影.,"他們會得到甜點,飲料,",他們今晚正在看阿拉丁.,"但是在這場比賽結束之前,",艾德對這個結局感到滿意.,艾德對自己入睡感到遺憾.,2
443,我決定要在銀行簽署聖誕俱樂部的簽名.,我打電話問櫃員何時可以辦理.,她告訴我我可以隨時來.,這項計畫的目標是:,我很高興自己報名了.,我對自己的簽名感到遺憾.,1
444,麥克有一位素食朋友來吃晚餐.,"他吟,",接著他想起用果仁做成的阿爾弗雷多.,"這樣的汁很有奶油味,",他決定提供肉餅.,他們都很享受這餐.,2
445,之前是商場保安工作的.,他常常在夜班工作.,他看到一隻子在商場.,"他著它幾小時,",沒有任何一點可言.,瑞安認為他的工作很無聊.,2
446,喬尼的老師讓他們吃了自製的雪.,教師讓每位學生選擇一種有色的糖.,"喬尼看到只剩下一色,",喬尼的老師問他有什麼問題.,喬尼告訴老師他很開心.,喬尼告訴老師他很喪沒有得到更多顏色.,2
447,提姆必須在三位女生之間選擇.,"他喜歡他們三個人,","他跟他們三個人傾過,",他終於和想要更多地見面的女孩一起去了.,提姆是一個同性戀.,提姆感到滿意.,2
448,吉爾說服她的男朋友喬與她一起去尋找地質藏品.,"他認為這聽起來不好玩,",他們搜尋了該地庫的位置.,"他們在一小時多的搜尋後,",吉爾希望他們能很快找到它.,吉爾很高興沒有帶著喬來.,1
449,布里吉德和她的朋友艾拉都接受了鋼琴課.,"艾拉的父親為她買了一台昂貴的鋼琴,",布里吉德的父親只能買給她一台二手直立鋼琴.,卻沒有任何練習.,艾拉從來沒有擅長彈鋼琴.,艾拉成為一名著名的鋼琴演奏家.,1
450,戴夫想買一支槍.,"他去了一家槍械店,",他看著大槍和小槍.,他決定要買一支大槍.,戴夫是反對第二修正案的.,"戴夫買了它,",2
451,羅斯搭乘火車前往長島.,接著她前往島的最遠端.,她去過蒙托克角的海灘.,"沒有任何風,","羅斯因為熱得很,","羅斯遮住自己的臉,",2
452,德魯在使用打字機進行特殊計畫.,"他試圖小心,",他終於入睡了.,"他把頭撞到鍵盤上,",德魯很高興他的計畫沒有錯誤.,德魯必須重新開始打紙.,2
453,薩拉對夜空一直有著迷.,"薩拉的父親注意到她的熱情,",她非常興奮.,她每天晚上都會出去觀賞夜空.,薩拉的父親將望遠鏡收回.,莎拉喜歡她的新望遠鏡.,2
454,克里斯對自己的房間感到厭倦.,她需要改變一下.,她在四年多沒有搬過.,"照片來自網路上的""愛""部落格.",梅拉尼決定這間房間現在看起來完美.,她決定將地毯鋪在污上.,2
455,我妹妹在35歲的時候搬來住我.,她和一個打妻的男人住在一座廢棄的露營車停車場.,接著在一個寒冷黑暗的夜晚追蹤到我家.,他入我睡著的時候的房子.,我們醒來時發現他偷偷地從窗戶進來.,"他與我們坐下來,",1
456,我們的父母失戀了.,"我不清楚何時發生,",他們決定以友好的方式結束.,"儘管我受傷,",他們希望能一起生活.,他們的家人將分開.,2
457,沒有任何一點關係.,"她的母親被送往醫院,","她真的想要一個小妹妹,","娜的母親帶著孩子回家時,",這位新生兒是男孩.,這位新生兒是個女孩.,2
458,"莫妮卡決定與她的朋友們一起玩""真相或挑戰"".","他們都害怕承認任何事,","隨著時間的推移,","莫妮卡挑戰朋友偷東西,",莫妮卡和她的朋友在下一場挑戰前享受了多里托斯.,莫妮卡無法解釋為什麼她的朋友偷了多里托斯.,1
459,雷去了一位朋友家睡覺.,他發現自己忘了牙刷.,他無法刷牙!,"雷試圖用牙膏抹上自己的手指,",雷問他的朋友是否有另一個牙刷.,雷刷牙的工作也很好.,1
460,艾莉有許多功課要做.,她開始做數學作文.,"她在完成這篇文章後,","該組織的領導人表示,",艾莉覺得自己準備好去上學了.,"艾莉決定第二天跳學,",1
461,唐喜歡漫畫書.,他一直收集他最喜歡的故事.,他對漫畫的喜愛也隨之增加.,他決定要創立自己的漫畫公司.,"他將其命名為""唐的漫畫"".",唐把他的漫畫丟到垃圾桶裡.,1
462,沒有人知道他們是誰.,"他認為如果被咬,",他看到一隻蝙蝠在浴室裡.,他會在那邊哭泣.,接著他們就開始打擊.,這隻蝙蝠飛向尖叫聲的來源.,2
463,"我們的歌曲,",她在學校合唱團唱歌.,瑪麗注意到安娜貝爾的歌聲很好.,瑪麗請安娜貝爾加入她的樂團.,接下來我們就來看看.,沒有人知道她是誰.,1
464,烏基在非洲旅行.,沒有人知道他有沒有受傷.,烏基因為痛苦而尖叫!,他被趕往當地醫院.,醫生指示他喝許多液體.,"他們給他解毒劑,",2
465,恩是一個無家可歸的人.,他在街上乞討錢.,沒有人給他錢.,他是一個飢餓的孩子.,恩決定去一個庇護所.,恩終於搬到了一個大房子.,1
466,兩位流浪漢同意一起做晚餐.,兩人開始尋找原料.,接著他們又回來.,接著他們又回來.,他們決定不能做飯.,這兩位流浪漢吃掉了他們的芝士漢堡.,1
467,朱迪和比爾準備與他們的父母共享晚餐.,"朱迪用土豆烤肉,","接著他開始準備餐桌,","接著他們就在家門口,",朱迪和比爾完全沒有準備.,朱迪和比爾都做好了準備.,2
468,薩爾在妻子不小心倒他的時候腿受傷.,"她感到非常喪,","她給他買了食物,",薩爾喜歡所有人的注意.,薩爾對他的妻子非常憤怒.,這種情況並不常見.,2
469,他們在六歲時認識了傑克.,"他們成為了最好的朋友,","他們在13歲時,",他向雷貝卡保證他會回來找她.,傑克的家人三年後搬回了瑞貝卡的家.,雷貝卡和傑克都參加了音樂劇的試聽.,1
470,我們想跟孩子一起看電影.,他們想看兩部電影.,我們決定分化並征服.,"兩位孩子和我自己去了一間,",我們在那之後離婚了.,兩組人都很享受看他們想要的電影.,2
471,艾米的妹妹帶她去海灘衝浪遊.,艾米很快穿上了她的水泳服.,艾米在學習時也沒有很耐心.,艾米終於有機會自己嘗試.,艾米決定去游泳.,艾米很驚訝自己做得很好.,2
472,凱為自己建造了一艘.,他使用廢木板和釘子.,他整個春天都在努力.,他將它試用在湖上.,卡伊的漂浮了.,Kay使用做柴火.,1
473,他是一個非常聰明的孩子.,但他會迷失在自己的生動想像力中.,"他不管多麼努力,",麥克斯在學校沒有很好.,麥克斯一直失敗.,麥克斯的老師讚揚他的創意.,1
474,吉娜在她的祖父的葬禮上.,"吉娜看著朋友們對他發表評論,","故事很有趣,",吉娜有機會以不同的角度看待她的祖父.,她知道他是她永遠會記得的人.,她發現他的生活有多無聊.,1
475,艾什利今天整天都感到不舒服.,她覺得自己要嘔吐.,她問老是否可以在這一天回家.,她的老讓她離開工作.,艾什利去衝浪.,"艾什利回家睡覺,",2
476,沒有人知道他有沒有睡過.,她決定要換新床.,"她去了最近的商店,",她告訴母親她有睡眠問題.,她的母親帶她去看睡眠專家.,她的母親給了她一個鐘.,1
477,喬是一位有抱負的記者.,但他對媒體的報導感到非常喪.,"他想回到學校,",他終於找到一份高薪工作.,喬無法找到工作.,"喬表示感謝,",2
478,利住在熱帶地區的島上.,他們每天都去香農場買香.,利想自己挑香.,"她爬上那棵高大的樹,",西決定她不喜歡香.,利需要幫助把香放下來.,2
479,"在1997年,",接著他們在巴士上乘坐了車.,"接著我在巴士上乘坐,",我拍了許多照片.,我害怕高處.,我真的很開心!,2
480,布萊恩想知道為什麼他的手臂會.,"他會自己的手臂,","他終於去看醫生,",醫生給他一些藥膏和抗生素.,布萊恩因為痛而回家.,布萊恩在家裡感到輕鬆.,2
481,托尼和馬克在球場上是激烈的對手.,"他們每天都在學校後,",他們總是打一對一.,他們總是如此平衡.,托尼會把馬克炸死.,賽事非常接近.,2
482,貝基和她的朋友決定製作一些糖果棒.,"他們把所有成分都放在一起,",他們有很多好玩的時光.,他們將糖果冷卻後放入袋子.,他們決定不再做糖果棒.,她的朋友建議她在餅乾販賣會上賣糖果.,2
483,"他們在運動室,",她炼了兩小時.,"運動室裡,",她決定要保持健康.,她在整年繼續運動.,她回家吃了三盒冰淋.,1
484,羅切爾努力買下自己的第一間房子.,她為自己的成就感到驕傲.,"很不幸, 她失去了工作,","她決定住在一家旅館,",她在事件發生時感到高興.,她因為這個病而喪.,2
485,迪帶著女兒去果園.,"他們了一大堆果,","他們一起去皮果,",和女兒將他們烤成一塊美味的餅.,迪與女兒建立了很好的關係.,溫迪不喜歡果.,1
486,畢爾上個月兩週的零錢都了起來.,這只是為商店的一個蛋.,"他帶來了所有機會,","他走回家時倒,",畢爾認為自己是最幸運的人.,"看到這隻被泥土覆蓋的小狗在地上,",2
487,尼爾正在羅馬尼亞訪問.,"他剛剛抵達,","他看到許多古城堡,",他也發現當地人很友善.,尼爾決定從來不回特蘭西瓦尼亞.,尼爾很喜歡去特蘭西瓦尼亞.,2
488,沒有人知道他.,他最喜歡的電玩系列是發行新遊戲.,"他努力工作,",他終於買到了這款遊戲.,他因為球而遲到.,"很不幸的是,",2
489,沒有人知道他們是誰.,這是一起大車禍.,沒有任何安全帶.,劇演員被推出出座位.,這位特技演員了.,這位特技演員喜歡.,1
490,"帕梅拉終於有了男朋友,",拉爾夫從來沒有聽過她說的話.,他很少準時到場.,他對其他女孩的愛好太多.,拉爾夫向帕梅拉求婚.,帕梅拉決定與拉爾夫分手.,2
491,希倫想去太空旅行.,她決定成為一名宇航員.,她非常努力地學習.,她通過了所有的測試!,希倫期待自己的第一份任務.,希倫害怕看到外太空.,1
492,我上週搬入新公寓.,我有許多東西要搬.,整個公寓的裝置花了八個多小時.,接著我必須把一切整理好.,這也是我一生中最長的一次睡眠.,我重新收拾了自己的東西.,1
493,哈利喜歡和她的朋友們一起玩.,她每週都有自己的遊戲.,該如何解決這個問題?,他們說他們永遠不會回去.,哈利很高興明天能再次見到他們.,"哈利想到她不會再見她的朋友,",2
494,梅貝爾的口氣總是聞起來像薄荷.,"沒有人知道她在哪裡,",他現在還在櫃裡藏著薄荷薄荷.,"照片讓他想起自己的祖母,",他恨他的祖母.,這是一個美好的回憶.,2
495,傑克和他的朋友一起在山上滑雪.,但他還是去滑雪.,"他們在這條山上,","其他男孩都沒有問題,","傑克等待他的腿好起來,",傑克第二天又試了滑雪.,1
496,瓦萊里決定要學習德語.,她在一堂課上學習了這些東西.,"她在課堂上沒有學習,","很快, 她決定與一位德國朋友練習德語.",瓦萊里想去德國看看.,瓦萊里希望有一天能住在義大利.,1
497,克拉拉去商場看看.,她遇見了自己的朋友莎莉.,他們在商場吃午餐.,他們整天都在購物.,克拉拉在回家的時候已經很累.,克拉拉感到非常孤獨.,1
498,提姆剛剛買了一部新手機.,他在接到它後的幾個小時內丟掉了它.,他決定需要保護手機的保護套.,他去當地商店買了一支防水手機.,提姆的手機因倒水而破壞.,提姆不再擔心將它丟入水中了.,2
499,吉娜的家人停在高速公路旁的一處休息站.,吉娜下車並伸張自己的腿.,停車場附近有一間加油站和漢堡王.,吉娜通常不喜歡漢堡王的條.,吉娜沒有帶家人走下高速公路.,這次的條味道很好.,2
500,"接到一通電話,",我以為是我的朋友打電話.,接電話的女性對我來說是陌生.,"我問他們是誰,",她說她是我早已失去的母親.,我在電話上告別了那個人.,1
501,店員Nelly在商店裡過了一天不好.,"她一直在犯小錯誤,",沒有人知道她是誰.,"她的時間到了,",奈莉不喜歡在戶外活動.,奈莉需要清新的空氣來清理她的頭腦.,2
502,艾力克的女兒想要更多的積木玩.,艾力克認為這些建築物會讓她發展科學意識.,艾力克買了一些字母刻在上面的積木.,"艾力克的女兒用這些文字,",沒有人知道他們有什麼好事.,艾力很高興看到自己的女兒有能力表達自己的想法.,2
503,我決定殺死我的鄰居.,我在半夜偷偷進入他的家.,我在他睡覺時殺了他.,我被警察抓住.,"這位警察給了我章,",該如何處理這些問題?,2
504,提姆在二手店買了一台唱片機.,他沒有任何唱片可以播放.,他問他的父母是否有任何.,他們把他們年青時的唱片收藏給他.,"他在聚會上播放唱片時,","他一一打破這些紀錄,",1
505,艾米希望自己變得健康.,她買了一台混合飲料機.,她做出美味的水果和蔬菜果汁.,清理混劑機花了20分鐘.,艾米決定增加體重.,艾米決定減肥.,2
506,提娜試了她高中舞蹈團隊的表演.,該如何使用?,他表示她的技能不足以入選球隊.,她立即離開試聽室.,提娜住自己的眼淚.,提娜加入了高中舞蹈團隊.,1
507,薩莉在工作中休息.,她去外面的塔科店買了塔科.,她發現自己把錢包忘在家裡.,接著他們就在街上.,莎莉對他的善意表示感謝.,莎莉在休息時間的剩餘時間都哭了.,1
508,"艾米的工作是增加薪水,",雖然這並不是她期望的很多錢.,她的老告訴她這將是她的下一次支票.,沒有任何加薪.,艾米非常喪.,艾米很高興沒有多賺錢.,1
509,詹妮弗想加入學校樂團.,她開始學習演奏大提琴.,"她的學習過程很快,",她覺得自己還沒有準備好加入樂團.,"詹妮弗努力學習,",沒有任何學術.,1
510,弗雷德和他的朋友一起去海灘.,他喜歡水和陽光.,他朋友在日落後在海灘上開了一場派對.,"弗雷德喝醉了,","弗雷德翻身,從床上摔下來.",弗雷德醒來時頭.,2
511,羅尼有一天騎著自行車上班.,"他突然撞到一塊石頭,","他沒有受傷,",他還是繼續上班.,羅尼的老板讚揚他的奉獻精神.,羅尼一入學就辭職了.,1
512,伯克沒有太多朋友.,他總是著臉走來走去.,沒有人知道他會如何笑.,伯克決定試著微笑.,很快就開始氣了.,伯克喜歡陌生人干擾他的生活.,1
513,沒有人知道他們在哪裡.,他沒有注意.,"他撞上一個越過路的慢跑者,","瑪特感到恐懼,",沒有人知道他們在哪裡.,"沒有人知道他們在哪裡,",1
514,布萊恩對這個才華大賽感到興奮.,"他一直在鼓舞自己,","他也曾在舞台上穿著子,","演出結束後,",布萊恩是一個非常有創意和勇敢的人.,布萊恩並沒有很有創意.,1
515,哈洛文節即將到來.,我決定將自己的房子裝飾.,我去商店買了一些裝飾品.,我回家收集了這些新物品.,我喜歡為聖誕節裝飾.,我不喜歡裝修.,1
516,我最近在工作上升了職位.,我在公司工作了近八年.,我努力地獲得這個提升.,很高興當老提供我這個新職位時!,我覺得自己值得.,我覺得自己不值得.,1
517,提亞想在手工藝展上做一些賣東西.,她決定自己製作肥.,她在房的鍋上製作了甘油肥.,接著她將花朵壓入她的酒吧的中間.,接著她在每個酒吧上都貼上了漂亮的標籤.,提亞用肥洗她的狗.,1
518,警方正在調查一場犯罪現場.,他們不知下一步要去哪裡.,他們在圖書館後面找到了一筆小費.,他們在那裡發現了一些關鍵證據.,警方找到了事者並關了她.,"警方舉辦社區活動,",1
519,"這樣的情況下,",他努力學習了一週.,帕特在公車上製作卡片閱讀.,帕特在考試中取得了優異成績.,"這樣的情況,","這樣的情形,",1
520,"瑪莎剛剛搬到丈夫家裡,","她從來沒有煮過飯,",她想象自己正準備一頓美食.,沒有人知道她是誰.,瑪莎非常開心!,瑪莎感到喪.,2
521,索羅門不喜歡自己的名字.,他認為這太過舊式.,"在一場面試中,",索羅門懷疑他的聘用與他的獨特名字有關.,索羅門要求面試官提供一款舊式的,索羅門認為自己的名聲可能並不那麼糟糕.,2
522,凱莉昨天得到了一件新手.,她對這個國家深深地愛.,"卻在今天去購物時,",她到處尋找這個名字.,凱莉卻找不到自己的狗.,"她在車椅下面發現這塊紙,",2
523,"我妻子是""星球大戰""的粉絲,",我需要為他準備聖誕節禮物.,我決定給他買星球大戰的門票.,他喜歡我在聖誕節早上送給他的禮物.,"他用這些門票帶我去看""星球大戰"".","他把票丟到垃圾桶裡,",1
524,"這一天結束時,",客人要求吃西瓜.,"便是太了, 沒有洗碗,",餐廳的顧客也向他們提起訴訟.,客戶受到了特別服務的幫助.,這位客戶很生氣.,2
525,斯泰西昨天在開車上班.,"很不幸的是,",幸運的是她沒有問題.,儘管她的車被摧毀.,斯泰西回到她的車上開車去上班.,史泰西告訴警察發生了什麼事.,2
526,卡倫和安自小時就成為了最好的朋友.,他們開始思考大學的機會.,"他們都申請康奈爾大學,","卡倫被接受, 但安沒有,",戴安決定她恨卡倫的程度比以往任何時候都高.,他們同意分開.,2
527,我們的貓咪兩週前去世.,我們不知道為什麼她死了.,"我們發現她在地板上,",我丈夫將她埋在後院.,我們非常想念她.,我們給了她一碗牛奶.,1
528,雷利喜歡去博覽會.,她最喜歡的部分是寵物動物園.,她在牛之前先了一隻小山羊.,"羊想從她身上獲取更多食物,","牠們的頭髮是因為他們不喜歡,",雷利給了山羊更多食物.,1
529,該如何處理這些問題?,莎莉與家人隔離了.,"她逃離了這個國家,",她的丈夫現在在住院.,莎莉終於成為了我的好朋友.,薩莉想通知家人丈夫的狀況.,2
530,羅拉決定飛到紐約市.,她特別是為了做髮型而飛過來.,她希望自己的頭髮由名人造型師剪.,"羅拉完成這部電影時,",羅拉整個星期都戴帽子掩蓋自己的頭髮.,勞拉的表達讓她覺得這次旅行是值得的.,2
531,尼爾剛剛抵達保加利亞.,他乘坐的火車將他送到索非亞市中心.,他對這個繁忙的首都感到驚訝.,"這裡真是美麗,",尼爾認為這個地方很美.,尼爾不喜歡他的旅行.,1
532,發生在一個州公園的路上.,他走到路上的門口.,"門口看起來很低,",這個人在跑步時跳得最高.,這個人跳過門口.,這個人走到門下.,1
533,我整天排隊等待看我知道自己會喜歡的電影.,這部電影讓我非常興奮.,"沒有人知道我在哪裡,",我看了整部電影.,這部電影很棒!,我在第一場45分鐘後離開.,1
534,我一直想要一套高級子.,"這一年的生日,","我在讀了一些評論後,",這裡的照片是我拍的.,我對自己的行為感到羞愧.,我喜歡我的新子.,2
535,"格雷森從小就收集郵票,",格雷森需要一些錢來支付他的房租.,他想到自己的郵票收藏.,"很不幸, 他將這些錢帶到一家質押店賣.",他對這些產品的收益遠低於他們的價值.,格雷森用賣郵票的錢買了一把吉他.,1
536,沒有任何人知道他們是誰.,"當蘭斯加入軍隊時,","他們在同一單位,",沒有任何人知道這件事.,沒有人能償還他的罪.,沒有人知道他們是誰.,1
537,"我走進牙醫辦公室,","牙醫在出席表上簽名後,",他告訴我該坐的地方.,他開始為我做牙科手術.,我在牙醫辦公室留下一份簽名的請願書.,"他說:""我很擔心,",2
538,提姆總是想成為鼓手.,他父母為他買了一套聖誕節禮物.,他會一直在播放.,"聽起來太,","很快, 蒂姆的父母就開始討厭喇的聲音.",他們在車庫裡為他設了一間練習空間.,2
539,我喜歡所有你能吃的自助餐.,之前我家附近有個很棒的自助餐.,提供來自世界各地的各種食物.,唯一的問題是它非常昂貴.,這裡的食物很好吃!,我在想省錢的時候總是去吃飯!,1
540,肯尼在公園玩.,他是在林體育館裡嘗試表演技巧.,"他爬得太高,",他手臂在三個地方折斷.,肯尼在那之後也過球.,肯尼必須被送往醫院.,2
541,瑪格沒有孩子或丈夫的夜晚.,她使用泡泡浴.,接著她點了一些外帶的中餐.,瑪格整晚放鬆看電影.,梅是一個非常放鬆的人.,梅的夜晚非常緊張.,1
542,莉莉為感恩節做了蔓越汁.,這是她第一次見男友的父母.,"吃起來很好,",她發現自己忘了加糖.,她的義理人認為蔓越太甜了.,這種味很酸.,2
543,兩位孩子在12月從大學回家.,我們決定一起度過一個愉快的冬季假期.,"我們一起烤餅,裝飾房子,",我們也做了一些聖誕節禮物.,我沒有過好一個假期.,我在回家的過程中與孩子們共度了美好時光.,2
544,沒有人知道他們是誰.,"他認為這是小松鼠說""暖心""的可愛方式.",沒有任何一隻子!,沒有人知道他們是誰.,麥克風希望新松鼠能比前者更好.,麥克決定讓垃圾桶公司去拾他的垃圾.,1
545,羅布喜歡薩爾薩.,"接著他就在一間酒吧裡,",姆很高興能把禮物送給羅布.,"羅布開啟禮物時表示無法相信,",羅布很開心.,羅布感到失望.,1
546,詹妮弗從起跑區跳下來.,她一直覺得自己阻礙了其他團隊.,她比其他游泳者更努力地衝去.,她甚至在幾場比賽中獲得第二名.,詹妮弗為自己這麼出色的游泳感到驕傲.,詹妮弗發現游泳不是她最好的興趣.,1
547,這次的活動是為了讓我們,他開始是因為樂趣.,他發現一些奇怪的東西.,"他沒有在意,",艾斯因為欺騙而告誡他的朋友.,這位部落客表示:,1
548,波爾想買給他的妻子禮物.,他無法決定要買什麼.,他幾天都在擔心.,終於到了他妻子的生日.,他決定整天去打高爾夫球.,他給了她現金.,2
549,我們的兄弟被罰.,他從來沒有去法庭.,他最後又被停下來.,他們因未出席而逮捕他.,他被判入獄.,"判官判他有罪,",1
550,提姆希望與大自然有更多的聯繫.,他走進了森林.,"他聽到鳥兒唱歌,風吹,鳴.","他喜歡這家,",他把它撕成兩塊.,他喜歡這個地方.,2
551,泰德的父母告訴他要專注於學習而不是遊戲.,"泰德認為遊戲是一種新興的藝術形式,",泰德開始撰寫關於不同遊戲的評論和文章.,該組織的評論和文章在國內的雜誌上發表.,他家人也許會同意.,泰德是一個孤兒.,1
552,塔米在送孩子上學後捐血.,"她在去做一些事情之前,","塔米接著前往健身房,",塔米在運動40分鐘後昏倒.,塔米學到了一個寶貴的教訓.,塔米繼續運動.,1
553,艾比蓋爾保持嚴格的時間表.,她每天早上和晚上都會散步.,她每次在鄰近地區散步約30分鐘.,她甚至會帶著她的狗德克斯特.,這樣阿比蓋爾就能減掉很多體重.,接著她在床上躺著.,1
554,艾迪總是覺得自己與其他人不同.,他上週獨自在電梯上.,他聽到一個聲音告訴他要去哪一樓.,他也需要心理治療.,"我們需要醫療,",艾迪喜歡他的新朋友.,1
555,該如何使用這些工具?,"他跑出去看看發生了什麼事,",接著他們就離開了.,造成許多人死亡.,沒有任何一件事.,沒有任何問題.,1
556,該如何處理這些問題?,住在那裡的人都不知道.,"他們一天出發工作,",這家房子因一小火花而爆炸.,他們回到了整潔的家中.,他們回來時發現房子已經不見了.,2
557,卡爾曼想做出更健康的披薩.,卡爾曼必須找到披薩配方.,卡爾曼發現一條有花皮的食譜.,卡爾曼去商店買原料.,卡爾曼的家人喜歡這個皮.,卡爾曼決定訂購多米諾酒.,1
558,盧弗斯注意到自己指甲長得太長了.,"接著他開始打電話,",羅弗斯決定在某個晚上剪下自己的指甲.,"他終於完成了,",他指甲短得多.,他指甲太長了.,1
559,"赫爾曼很餓, 但沒有錢.",他搜尋了整個房子的零錢.,"他發現沙發下有一塊四分錢,",赫爾曼拿起兩美元走到商店.,赫爾曼決定他不再餓了.,"接著他們就在餐廳裡,",2
560,凱莉急著趕上她的航班.,"很不幸的是,",沒有人知道她在哪裡.,她的航班半小時前起飛.,凱莉上了飛機.,凱莉必須安排另一班航班.,2
561,我們都喜歡奶奶的桃子派.,她用果園裡生長的桃子製作.,"孩子們的任務是去桃,",他們總是確保選出最好的桃子.,我們的祖母必須自己桃.,他們很高興能帶桃子給祖母.,2
562,肯迪斯喜歡吃高雄的食物.,"雖然她的愛很強,",肯迪斯決定要改進她的塔科料理.,她尋找各種不同的塔科料理.,肯迪斯堅持她原有的塔科食譜.,肯迪斯在做塔科的技巧上變得更好.,2
563,托尼喜歡藝術.,"他決定上大學,",他在大學上了四年的藝術課程.,"他從監獄中出獄後,","托尼立即被聘用,","托尼回到學校,",2
564,珍妮的父母離婚了.,"尼和她的母親搬到了一個小公寓裡,",他們在烤麵包裡煮雞肉片.,"妮的母親沒有錢,",珍妮對自己的新生活狀況感到興奮.,珍妮沒有快樂.,2
565,畢爾想減肥.,"他試圖多年,",他終於不再對自己如此嚴苛.,他每週都能達到自己的目標.,他終於達到理想的體重.,接著他就放棄了.,1
566,接著他們就開始拍攝.,沒有人知道他們是誰.,"這位小女孩游泳不好,","她的父親注意到,",這位小女孩的父親救了她.,這位父親被女孩拉出來.,1
567,我在吃早餐時看到一位女士.,"她很可愛, 所以我叫她來.",我們聊了好幾個小時.,我們真的很相處.,這位女性告訴我不要打擾她.,我得到了她的電話號碼.,2
568,辛迪已經開車幾個月了.,但她從來沒有在雨中開車.,她必須在雨天開車去學校.,但她太害怕沒有.,辛迪請母親送她去.,辛迪是一個非常有經驗的人.,1
569,我列出了一些事實與事.,我將他們列入小冊子.,我有許多照片.,我把它當作咖啡桌或廁所閱讀器.,我了一些錢.,我對自己的行為感到羞愧.,1
570,波布去二手店找了一些優惠.,他發現一台相機在售價5美元.,他回家後查看了價值.,"這部相機價值5000美元,",他很快就買了相機.,他很快就買下了這部電影.,1
571,羅弗喜歡跟主人一起玩.,接著他又回到了家.,這種情況在街上發生.,羅佛以驚人的技巧穿過交通.,"他拿回球,",他接著帶著小球逃跑.,1
572,"我們的車子也沒停在這邊,",沒有任何車輛能通過.,沒有人知道他們在哪裡.,沒有任何車輛.,我們的母親跳入游泳池.,"沒有人知道我在哪裡,",2
573,凱莉在夏天在雪梨點工作.,沒有人知道她是誰.,她跑到保安櫃給他們20美元.,沒有人要求回.,凱莉因為不誠實而被解雇.,凱莉用這些錢讓她的朋友吃冰淋.,2
574,艾倫想測試他的打字速度.,他去了一家網路測試網站查看.,這種情況令人驚訝.,他試圖在求職時使用它.,這讓他找到了辦公室工作.,這讓他找到了在建築業的工作.,1
