,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
399,एलेन केँ आइ राति भोजन करबाक मन नहि छलनि।,"एहि लेल, एलेन निर्णय लेलनि जे ओ बाहर भोजन करबाक लेल जाएत ।","मुदा, एलेन केँ नहि बुझल छलनि जे ओ कतऽ भोजन करए चाहै छथि।",एलेन लगभग एक घंटा धरि सोचैत रहल जे ओ कतऽ जाय।,इलेन केँ निर्णय लेब आसान छलनि।,इलेन केँ निर्णय लेब कठिन भेलनि।,2
400,सैम अपन सपनाक कालेजमे प्रवेश लेबाक प्रयास कऽ रहल छल।,ओ आवेदन पत्र भरबाक लेल बहुत समय खर्च केलक।,ई हुनका अपन शैक्षिक उपलब्धिक बारेमे नीक महसूस करए देलकनि।,ओ आवेदन पत्र जमा केलक।,तीन मास बाद हुनका स्वीकृति पत्र भेटलनि।,ओ फेर कहियो एहि पर नहि सोचलक।,1
401,मैट अपन दूटा दोस्तक संग एक राति बार हापबाक निर्णय केलक।,ओ सभ एक बार मे तीनटा शॉट पीलक।,ओ सभ चारिटा आरो मे गेल आ तीनटा शॉट पीलक।,मैट बहुत नशा कऽ गेल आ अपन फोन गमा देलक।,मैट आ ओकर संगी सभ घर जा कऽ सुतल।,मैट केँ फोनक लापता होएबाक कोनो चिन्ता नहि छलनि।,1
402,बिन्दु अपन मित्र सभक संग पार्टीक योजना बना रहल छल।,ओ सभ हुनका घरमे भेटैत छल आ विचार करैत छल जे कोन-कोन भोजन आ बैंडक प्रयोग करी।,बिन्दुक एक मित्र समोसा आ दही अनने छल।,चारिटा दोस्त पार्टी मे संगीत बजा रहल छल।,सभ गोटेक नीक समय छल।,बिन्दु अपन मित्र आ पार्टी सभ सँ घृणा करैत अछि।,1
403,टायलर उठैत अछि आ स्कूल सँ पहिने बौआएबाक जरूरत होइत छैक।,ओकर छोट भाइ स्नान कऽ रहल अछि।,टायलर चिन्तित छथि जे हुनका बस नहि भेटतनि।,अन्ततः शावर करयके समय टायलरके अछि ।,टायलर अपन बेकिंगक कौशल देखाबय के लेल कपकेक बनौलनि।,टायलर जल्दी बौआइत अछि आ समय पर बस स्टॉप पर पहुँचैत अछि।,2
404,थॉमस केँ हाल मे अपना केँ कम महत् वपूर्ण अनुभव भेल छलनि।,ओ अपन डॉक्टरक पास चेकअप करवाक लेल गेल छल।,हुनकर डाक्टर हुनका कहलनि जे हुनकर कोलेस्ट्रोल स्तर किछु बेसी छल।,थॉमस स्वस्थ भोजन करए लागल आ पैदल चलए लागल।,हुनका ४० किलो वजन बढला के बाद मधुमेह केर पता चलल छल।,हुनकर डाक्टर हुनकर अगिला जाँचमे बहुत प्रसन्न भेलाह।,2
405,दरबज्जाक घंटी बाजल मुदा केओ नहि छल।,ओ निश्चिन्त नहि छल जे ओ दरवाजा खोलए या नहि।,धीरे-धीरे ओ दरवाजा खोललक आ बाहर झाँकलक।,ओकर भाय ओकरा पर चढ़ि कऽ ओकरा घबड़ा देलकैक।,ओ नेटफ्लिक्स पर अपन पसंदीदा हास्य कार्यक्रम देखबाक निर्णय केलक।,ओ चिचियाइत अपन भाय केँ दूर धकेललक।,2
406,स्टेफनी सेबक मसाला बनब' चाहैत छलीह।,ओ किछु स्वादिष्ट सेब चुनबाक लेल फार्म मार्केट मे जा कऽ गाड़ी चलाबय लेल निश्चय केलक।,ओ जखन बागक बीच चलैत छलीह तँ ओ खसि पड़ल।,ओ अपन दुनू कलाई तोड़लक।,स्टेफनी अपन हाथसँ अपन आपकेँ ऊपर धकेललक।,स्टेफनी ओतऽ सँ उठि नहि सकलीह जाबत धरि कि केओ हुनका नहि भेटलनि।,2
407,रोय नहि बुझि सकलाह जे हुनकर घर मे एहन खराब गन्ध किएक आबि रहल छलनि।,ओकर दोस्त सभ जखन ओहिठाम गेल तँ एहि पर टिप्पणी केलक।,सभ केओ एहि स्रोत केँ खोजबाक निर्णय केलक।,ओ रेफ्रिजरेटर मे एकटा पुरान माछ छल।,रोय माछकेँ रेफ्रिजरेटरमे छोड़बाक निर्णय केलक।,रोय ओहि बूढ़ माछक गन्धकेँ बाहर फेकलक आ सभ किछु नीक लगलै।,2
408,जिमी बहुत गरीब छल।,"मुदा, हुनकर माय-बाबू हुनका लेल सभ तरहक चीज-वस्तु उपलब्ध करबाक लेल अपन सर्वोत्तम प्रयाश कयलनि।","जखन ओ एकटा नीक कालेज मे प्रवेश केलक, ओ सभ दूटा काज कऽ कऽ एहि मे खर्च कऽ सकैत छल।","जखन ओ स्नातकक उपाधि प्राप्त केलक, तखन ओ अपन प्रशंसा व्यक्त करए चाहलक।",ओ हुनका सभ केँ कलेजक खर्चक बदला देलनि।,जिमी अपन माए-बापकेँ फोन कऽ कऽ ओकरा सभपर श्राप दैत छल।,1
409,जिल आश्चर्यचकित छल जखन एकटा सुन्दर लड़का हुनका कॉलेज नृत्यमे आमंत्रित केलक।,"जहिना ओकर रूममेट तैयार भेल, तहिना जिल अपन केशके बारेमे बहरय लागल ।",जिलक रूममेट कहलनि जे ओ सभ मदति कऽ सकैत छथि।,जिल अपन सफेद पोशाक पहिरने समाप्त भेल।,ओकर डेट आबि गेल आ ओकर रूपक प्रशंसा कयलक।,जिल आ ओकर दोस्त सभ एकटा मजेदार लड़कीक रातिक बाहर छल।,1
410,एक बारक मालिक अपन बारक विज्ञापन करबाक लेल एकटा पैघ बैनर लगा देलक।,हवा तेज छल आ ध्वज उड़ि गेल।,मालिक अपन निषिद्धक पाछाँ शहरक दोसर कात भागि गेल।,ओ एकटा बुढ़ियाक घरक आँगनमे खसि पड़ल।,बुढ़िया बैनर वापस नहि देबाक लेल मना कऽ देलक।,बुढ़ियाक मोनमे खुशी छल जे ओकरा पाँखक कोट भेटलैक।,1
411,हमर माए कद्दूक एक नुस्खा छलीह जे हमरा बहुत नीक लगैत अछि।,ओ एक बेर हमरा लेल बनाबए छल किएक तँ हमर दिन खराब छल।,हम कद्दूक बार खा लेलहुँ आ हमरा नीक लागल।,[पृष्ठ २३ पर फोटो],ओहि दिनक बाद हम कद्दू बार कहियो नहि खयलहुँ।,हम बादमे कद्दूक बार बनबैत रहलहुँ आ ओ हमरा अपन मायक याद दिलाबैत छल ।,2
412,टिम अपन दादाजीक संग बेसी समय बितएबाक निर्णय केलक।,"हुनकर दादाजी पक्षी देखनाइ पसन्द करैत छल, तेँ टिम हुनका संग देखैत छल।",ओ सभ अपन दृष्टि एक नोटबुक मे लिखैत छलाह।,शीघ्रहि टिम मे रुचि आबि गेलनि!,टिम निर्णय लेलक जे आब ओकरा पंछीसभमे रुचि नहि अछि ।,टिम आ हुनकर दादाजी एकटा शौक भेटल जे हुनकासभके नीक लागल।,2
413,डैनी एहि गर्मीमे स्थानीय आइसक्रीम दोकानमे काज करैत छल।,ओ अपन पहिल नौकरी शुरू करबा सँ बहुत उत्साहित छल।,पहिल दिन एकटा छोट बच्चा अपन आइसक्रीम जमीन पर खसा देलक।,डैनी बिना कोनो हिचकिचाहट कऽ बुझलनि जे की करबाक अछि।,ओ ओकरा आइस्क्रीमक एकटा और गिलास देलकैक।,ओ हुनका दोसर स्कूप देबाक लेल मना कऽ देलक।,1
414,जखन घड़ी दू बजे बजैत छल तखन स्कूलक घंटी बाजि उठल।,जीना एहिसँ बेसी खुश कहियो नहि छल जे एक दिन समाप्त भऽ जाएत।,ओ अपन सामान लऽ कऽ द्वार पर तामीक प्रतीक्षा केलक।,मुदा टेमी रीटा आ मैरीक संग चलि रहल छल।,घर जाइत काल जीना अकेला महसूस करैत छलीह।,दोसर दिन जीना तामी केँ धन्यवाद देलनि।,1
415,लोरेंस आ हुनकर परिवार एहिठाम सँ चलबाक निर्णय केलक।,पहिने ओ सभ अपन सामानक संग बैसल।,तखन ओ सभ सभ किछु-किछु जमा कऽ कऽ लऽ गेल।,सभटा सामान वैन मे राखि देल गेल छल।,लोरेंस आ हुनकर परिवार अपन नव घर दिस जा रहल छल।,लोरेंस अपन सभ सामान घरमे रखलक।,1
416,जोय अपन एरिमिट केकड़ाक लेल सही कोरा खोजए चाहैत छल।,"ओ एकटा खरीद सकैत छल, मुदा ई बेसी विशेष होएत जँ ओ एकरा भेटत।",ओ पूरा भोर समुद्र तट पर खोजबीन केलक।,"सभ किछु जे काज कऽ सकैत छल, से टूट गेल!",ओ अखनो एक गोला खरीदए लागल छल।,ओ एकटा घर लऽ कऽ गेल आ अपन केकरो देलकैक।,1
417,वेस्टिन विवाह कऽ रहल छल!,ओ अपन विवाहक आयोजन एकदम सही करबाक चाहैत छल।,साँझ धरि सब किछु ठीक छल।,कोनो बहुत नशा कऽ के केक मे गिरल!,वेस्टिन केकक एक उत्तम टुकड़ा काटि लेलनि।,वेस्टन आ हुनकर पत्नी नशामे पड़ल व्यक्ति केँ घर सँ बाहर भगा देलक।,2
418,जो अपन पिताकेँ अपन घरक पिछाड़मे जंगल साफ करबाक लेल मदति करैत छल।,अचानक हुनका जोरसँ बजबाक आवाज सुनाइ पड़लनि।,ओ एकटा मधुमक्खीक घोंसलाक उभारि देने छल।,"हुनका छठि बेर डँटैत छलैन्ह, जाहि सँ ओ भागि सकए।",जो एहि अनुभवक बारे मे हँसैत छलाह।,जो आक्रोशित छल जे ओ घायल भेल छल।,2
419,ओ समय शरद ऋतु छल।,टोडक आँगनमे पत्तिए भरि गेल छलैक।,ओ निर्णय लेलक जे ओकरा सभ केँ जमा करबाक चाही।,जखन ओ काज समाप्त कऽ लेलक तखन ओ सभटा कपड़ाकेँ बैग मे राखि देलक।,टोड ओकरा कचरामे फेकलक।,टोड बैग खोललक आ चारू कात पत्ती सभ बिछा देलक।,1
420,टिमक सपना छल जे ओ एक महान बॉडी बिल्डर बनय।,ओ अपन लक्ष्य तक पहुँचबाक लेल हरेक राति व्यायाम करैत छल।,हुनकर परिश्रम सफल भेल आ ओ एकटा लोकप्रिय प्रतियोगिता मे भाग लेलक।,"ओ अपन कौशल देखाबए लागल, 250 पाउंड सँ बेसी उठाबएमे।",टिम बहुत दृढ़ निश्चय छल।,टिमक बहुत कम दृढ़ निश्चय छलनि।,1
421,हेनरी अपन कक्षामे जाइत छल।,ओही समय ओ अपन फोनक स्क्रीन एक कपड़ासँ साफ करबाक प्रयास कए रहल छल।,"दुर्भाग्य सँ, ककरो हुनका सँ टकरायल।",ओकर फोन हाथ सँ खसि कऽ जमीन पर खसि पड़लैक।,ओ व्यक्ति हेनरीसँ माफी माँगलक।,हेनरी खुश आ कृतज्ञ छल।,1
422,टेमी वॉलीबॉल ट्रायआउटमे भाग लेबाक निर्णय केलक।,"ओ आठम कक्षामे छल, मुदा ओ जनैत छल जे ओ नीक अछि।",ओ कठिन खेलैत छल आ अपन सभ किछु दैत छल।,ओ ई नहि सोचने छल जे दोसर खेलाड़ी सभ सेहो ओतेक नीक होयत।,टेमी बास्केटबल टीम मे छल।,सभ प्लेयर नीक छल मुदा ओ टीम मे बनल।,2
423,बॉब आ जिम एक दिन घरमे बॉल खेलैत छल।,ओ सभ फूलदानकेँ खसा देलक आ ओ बहुत टुकड़ामे टुटि गेल।,ओ सभ डेरा गेल छल जे ओकर माए ओकरा सभ पर क्रोधित भऽ जाएत।,ओ सभ किछु गोंद भेटल आ सावधानीसँ ओहि फूलदानकेँ फेर सँ एक साथ गोंद देलक।,"हिनकर माए अपन नवका, टूटल फूलदानक आनन्द लैत छलीह।",गोंद फूलदानकेँ एक साथ रखलक आ ओकर माए कहियो नहि बुझलक।,2
424,स्टीव बहुत दुखी छलाह।,स्टीवक प्रेमिका हुनका सँ अलग भऽ गेल छल।,ओ ओकरा लेल एकटा गीत लिखबाक निर्णय केलक।,ओ अपन हृदयक गानमे ओतए देलक।,स्टीव सोचैत छलाह जे की ओ सभ फेरसँ एक संग आबि सकैत छथि।,स्टीव एक घंटाक दूरी पर ड्रग्सक लेल एकटा स्ट्रिप क्लब मे गेल छल।,1
425,ग्लोरिया अपन पति लेल फूल खरीदए चाहैत छलीह।,ग्लॉरियाक मोनमे ई बातक खटकल जे आधा दर्जन फूलक दाम कतेक अछि।,ग्लोरिया अपन बगान सँ किछु फूल चुनबाक निर्णय केलक।,ओ किछु नारद आ गुलगुला एकत्रित केलक।,किछुए दिनक बाद ग्लोरिया तलाकक लेल आवेदन देलक।,"""अहाँ सभ एहि बात सँ कतेक प्रसन्न छी!",2
426,जोश सभ दिन बास्केटबल खेलैत छल।,हुनकर लक्ष्य छल कि कोर्ट पर कोनो बास्केट बना सकए।,"एक दिन, कोनो हुनका एक प्रतियोगितामे चुनौती देलकनि।",जे सभसँ बेसी शॉट बनबैत अछि ओ विजेता होएत!,जॉन डर सँ चिचियाइत भागि गेल।,ओ सभसँ बेसी शॉट बनौलनि आ प्रतियोगिता जीतलनि।,2
427,लॉरेन हमेशा पार्टी सभमे स्कीनी जीन्स पहिरबाक चाहैत छल।,"मुदा, हुनका वजन कम करबाक चाही ताकि स्कीनी जीन्स नीक देखि सकए।",लारेन एकटा चुनौतीपूर्ण व्यायाम शुरू करैत अछि।,अन्ततः ओ अपन वजन कम कएने अछि आ स्कीनी जीन्स पहिरबाक लेल तैयार अछि।,ओ एकरा सभकेँ गर्वसँ अगिला पार्टीमे पहिरने छल।,ओ ईर्ष्या करैत छलीह।,1
428,हम हाई स्कूल मे हवाई गेल रही।,हमर सभक सम्पूर्ण बैंडक वर्ग जाइत छल।,ओहिठाम पहुँचबामे 9 घंटा लागल।,ई उष्णकटिबंधीय स्वर्ग छल।,हम निर्णय लेलहुँ जे हम हवाईमे बेसी जाय चाहैत छी।,हवाई यात्रा करबाक लेल नीक स्थान नहि छल।,1
429,सोनी टेक्सासमे रहैत छल आ ओ समय गर्मीक समय छल।,ओ गर्मी सँ बहुत बेमार छल।,ओ अपन भावना केँ शांत करबाक लेल कोनो उपाय सोचलक।,"पहिने, ओ किछु नहि सोचि पबैत छल।",ओ अपन हीटर चालू करबाक निर्णय केलक।,ओ आब अपन पोखरि मे कूदबाक निर्णय केलक।,2
430,चड एक अद्भुत गायक छल।,ओ गीत गबैत डेराइत छल।,ओ चर्चक गाना बजनिहार मे सम्मिलित होयबाक इच्छा रखैत छल मुदा सोचैत छल जे ओकर संगी सभ हँसी उड़ाओत।,अपन कौशल आ आवेशक कारण ओ बहुत लज्जित छथि।,चड अपन हास्य-व्यंग्यक प्रदर्शन करबाक साहस कएलक।,"हँसबाक बदलामे, सभ गोटे ताली बजा देलनि जखन चड अंततः गीत गाबए लगलाह।",2
431,"रोनाल्डक दूटा बच्चा छल, एकटा लड़का आ एकटा लड़की।",ई पर्याप्त सँ बेसी छल।,ओ वास्तव मे नहि चाहैत छल जे दू गोटेक बीच इमानदारी बनल रहय।,एक दिन हुनकर पत्नी हुनका कहलनि जे तेसर बच्चा आबय वला अछि।,ओ बहुत दुखी छल मुदा विदा भेनाइ सँ डेराइत छल।,ओकर आँखिमे उत्साहक चमक छलैक।,1
432,हम गत बुधदिन एकटा टहलपर गेल छलहुँ।,हम जखन चलैत छलहुँ तँ हमरा किछु एहन भेटल जे हमरा डर लगलै।,हमरा सामने चारि फुटक साँप छल आ ओकर आँखिमे मोतीक आकारक मोती छलैक।,हम चिचियाइत मुख्य सड़क दिस दौड़लहुँ।,हम एकटा जीवविज्ञानी छी जे साँपसभक अध्ययन करैत छी।,हम सड़कक पाछाँ अपन कार दिस गेलहुँ।,2
433,मैरी हर सुबह कॉफी पीना पसंद करैत छलीह।,आइ ओ बहुत जल्दी मे छल।,ओ एकटा ड्राइव थ्रू कैफे गेल छल।,ओ ध्यान देलनि जे कॉफीक क्रम गलत छल जखन ओ चल गेल छल।,मैरी एकटा पोलमे खसल।,मैरी गाड़ी चलाबैत रहल आ ओइपर सँ शराब पीबि रहल छल।,2
434,बिल नोकरीक कारण बड़का शहर मे आबि गेल छल।,ओ एकटा महसूस करैत छल किएक तँ ओ शहर मे ककरो नहि चिन्हैत छल।,एक दिन काजक बाद बिल अपन संगी सभ संग मदिरा पीबाक लेल गेल।,हुनका सभक संग घूमि क' बहुत मज़ा आयल।,ओ दिन बिल क बहुत रास मित्र भेटल।,बिल अपन सहकर्मी सभसँ नाराज छल।,1
435,बिली डाक्टर बनए चाहैत छल।,ओ डाक्टरी कलेजमे पढ़ैत छल।,अपन डिग्री प्राप्त कयलाक बाद ओ अपन विचार बदललक।,बिली डाक्टरक जगह पर नर्स बनल छल।,ओ अपन निर्णयक लेल कहियो पछुतायल नहि।,ओ एतेक उदास छल जे ओ शराबक आदी भऽ गेल छल।,1
436,क्विन्टन केँ अपन अपार्टमेंट सँ बाहर निकालल जा रहल छल।,ओ बिना कोनो आमदनीक ककरो हाथमे नहि छल।,एक दिन ओ अपन अन्तिम डॉलर लॉटरी मे खर्च करबाक निर्णय केलक।,"ओ ५०,००० डॉलर जीतलनि!",क्विन्टन उदास भऽ गेल छल।,क्विन्टन एतेक खुश छल।,2
437,इगोर जागि गेलाक बाद ओ काजक लेल तैयार होमए लगलाह।,ओ बौआकेँ खोललक आ गरम होयबाक प्रतीक्षामे रहल।,पानि ठण्ढा छल।,ओ ठण्डा स्नान करैक आ स्नान नहि करैक बीच बहस करैत छल।,ओ एक मफिन खा लेलनि।,इगोर ठण्डा बौआ लेलनि।,2
438,तारा दोसर विकल्पसभ सँ बेसी बिग बैंड संगीत पसन्द करैत छल ।,ओ एहि मे शामिल सभ सींग आ दोसर पीतल वाद्य यंत्र सभ सँ प्रेम करैत छलीह।,ओ अपन संगी सभ केँ खोजबाक कोशिश कयलनि जे बड़का बैंड सँ प्रेम करय।,ओकर प्रयास व्यर्थ छल।,मुदा तारो अपनहि सुनबाक आनन्द लैत छल!,तारा एक दुष्ट लड़की छल।,1
439,हम अपन प्रेमीसँ भेट करए वाशिंगटन डी.सी. गेल छलहुँ।,हमसभ शहरक बहुत ठाम गेलहुँ।,"मुदा हम एकटा जगह पर जाए चाहैत छलहुँ, ओ छल व्हाइट हाउस।",ओ हमरा व्हाइट हाउस लऽ गेल आ हम बहुत खुश छलहुँ।,हमसभ भ्रमण कऽ कऽ ओहि ठामक इतिहासक आनन्द लेलहुँ ।,हम सभ अचानक व्हाइट हाउस छोड़ि देलहुँ आ टूर नहि लेलहुँ।,1
440,हमर बेटा अपन एक वर्षक भतीजीक लेल गत शरद ऋतुमे एकटा ड्रम सेट खरीदलक।,"सेटमे ड्रमस्टीक, एक सिम्बल आ एक सीट छल।",ओकर भतीजी न्यू यॉर्क शहरमे रहैत अछि।,ओ जखन एहिठाम आयल तँ ओ ई देखलक आ बहुत प्रसन्न भेल।,ओ संगीत सँ घृणा करैत अछि।,ओ ढोल बजए चाहैत छलीह।,2
441,मैगीक पहिल पियानो रिक्टिअल आइ राति छल।,ओ बहुत घबड़ा गेल छलीह।,जखन ओ मंच पर गेलीह त' ओ थरथरा रहल छलीह.,शुक्र अछि जे ओ पूर्ण रूप सँ बजैत छल।,मैगी केँ बेसी काज करबाक लेल प्रोत्साहित कयल गेल छलनि।,मैगी पियानो बजाबए छोड़ि देलक।,1
442,एड परिवारक संग फिल्म राति पसंद करैत छल।,ओ सभ भोजन आ पेय पदार्थ प्राप्त करैत छल आ टीवीक चारू कात जमा होइत छल।,ओ सभ आइ राति अलादीन देखैत छल।,मुदा एड एकरा समाप्त करबासँ पहिने सुतल छल ।,एड अंतसँ खुश छल।,एड केँ नींद मे पड़ला पर पछतावा भेलनि।,2
443,हम निर्णय लेलहुँ जे हम अपन बैंकक संग क्रिसमस क्लब मे साइन अप करए चाहै छी।,हम टेल्लर केँ फोन कऽ पुछलियनि जे हम ई कखन कऽ सकैत छी।,ओ हमरा कहलनि जे हम कखनो आबि सकैत छी।,हम आइ भोरे एहि योजनाक लेल साइन अप केने छी।,हमरा खुशी अछि जे हम साइन अप केने छी।,हमरा साइन अप करबामे पछतावा अछि।,1
444,मैकक एकटा शाकाहारी मित्र भोजनक लेल आबि रहल छल।,ओ एहि बात सँ चिन्तित छलाह जे ओ स्टीक आ हैम्बर्गर नहि बना सकैत अछि।,तखन हुनका अल्फ्रेडो सॉसक नुस्खा मोन पड़ल जे काजूसँ बनाओल गेल छल।,ओकरा आश्चर्य भेल जे साउस क्रीमयुक्त आ स्वादिष्ट भेल।,ओ एकरा बदला मे मीट लफ परोसबाक निर्णय केलक।,सभके भोजन नीक लागल।,2
445,रायन मॉलक सुरक्षाक लेल काज करैत छल।,ओ प्रायः रातिमे काज करैत छल।,एक दिन ओ मॉल मे एकटा रैकून देखलनि।,"ओ घंटो तक ओहि पर ताकैत रहल, जा धरि ओ नहि चलि गेल।",रायन आन्हर छल।,रयान सोचलक जे ओकर काज बड्ड नीरस छलैक।,2
446,जॉनीक शिक्षक अपन कक्षाक सभकेँ घरमे बनल बर्फीक शंकुक उपहार देलनि।,शिक्षक प्रत्येक छात्र केँ रंगीन सिरप टपिंग चुनबाक लेल कहलनि।,"जखन ओकर पाँति आयल, तँ जॉनी जखन देखलक जे एकटा रंग मात्र बचल अछि तँ ओ क्रोधित भऽ गेल।",जॉनीक शिक्षक पुछलकनि जे की गड़बड़ अछि।,जॉनी शिक्षककेँ कहलनि जे ओ खुश छथि।,जॉनी शिक्षककेँ कहलनि जे ओ बेसी रंग नहि भेटलैक से दुखी छथि।,2
447,टिम केँ तीनटा लड़कीक बीच चुनबाक छल।,ओ तीनू गोटे केँ पसंद करैत छल मुदा हुनका निर्णय लेबाक आवश्यकता छल।,ओ तीनू गोटे सँ बात केलक जे कोन हुनका बेसी पसन्द करैत छल।,अन्ततः ओ ओहि लड़कीक संग गेल जे हुनका बेसी देखए चाहैत छल।,टिम समलैंगिक अछि।,टिम संतुष्ट छल।,2
448,जिल अपन प्रेमी जो केँ हुनका संग जियोकेश खोजबाक लेल राजी केलक।,ओ ई नहि सोचलक जे ई मनोरंजक लगैत अछि मुदा ओ ओकर मजाक उड़ाबय लेल निर्णय केलक।,ओ सभ ओहि स्थानक खोज केलक जतय जियोकेश होएबाक चाही छल।,एक घण्टा सँ बेसी समयक खोजक बाद ओ सभ एकरा नहि भेटल ।,जिल आशा करैत छल जे ओ सभ जल्दीए एकरा भेटत।,जिल केँ खुशी छल जे ओ जो केँ नहि लऽ गेलनि।,1
449,ब्रिगिड आ हुनकर मित्र एला दुनू पियानोक पाठ लेने छल।,एलाक पिता हुनका एकटा महग ग्रांड पियानो खरीदलनि जे एकटा प्रसिद्ध निर्माताक छल।,ब्रिगिडक पिता हुनका एकटा प्रयुक्त स्ट्रेट पियानो खरीदबामे सक्षम छल।,मुदा एल्ला मूर्ख आ असंवेदनशील लड़की छल जे कहियो अभ्यास नहि केलक।,एल्ला कहियो पियानो बजबामे नीक नहि भेल छल।,एल्ला फेर एकटा स्टार पियानो वादक बनल छल।,1
450,डेव एकटा बंदूक खरीदऽ चाहैत छल।,ओ हथियारक दोकानपर गेल आ बहुत रास प्रश्न पुछलक।,ओ पैघ आ छोट बंदूककेँ देखैत रहए।,ओ निर्णय लेलक जे ओ एकटा पैघ शॉटगन खरीदऽ चाहैत अछि।,डेव दोसर संशोधनक विरुद्ध छल।,डेव एकरा खरीदलक आ अपन खरीदक आनन्द ललक।,2
451,रोज ट्रेन सँ लँग आइल्यान्ड गेल छल।,ओतऽ ओ द्वीपक सभ सँ दूर भागि गेल।,ओ मोंटोक प्वाइन्टक समुद्र तट गेल छल।,ओ ठण्डा आ हवाक झोंका छल।,रोस एतेक गर्म छल जे ओ अपन जैकेट उतारलक।,रोस अपन मुँहक पानि सँ ढाँकने छल।,2
452,ड्रु एकटा विशेष परियोजनाक लेल टाइपराइटरक प्रयोग कऽ रहल छल।,ओ सावधान रहबाक प्रयास केलक कारण ओ अपन शब्द नहि मिटा सकलक।,"मुदा, अन्तमे ओ सुतल रहलाह।",ओकर माथ कुंजी पर पड़ल आ किछु अक्षर टाइप कएल गेल।,ड्रुक ई बात सँ प्रसन्न छल जे हुनकर परियोजना मे कोनो तरहक गलती नहि होयत।,ड्रु केँ फेर सँ पेपर लिखब शुरू करए पडल.,2
453,साराकेँ रातिमे आकाशसँ आकर्षण छलनि।,ओ अपन पिताक संग एक दिन अपन घरमे छल।,ओ बहुत प्रसन्न छलीह।,ओ प्रत्येक राति बाहर जा कऽ रातिमे आकाशक दृष्य देखैत छल।,साराक पिता दूरबीन वापस लऽ लेलनि।,सारा अपन नव दूरबीनकेँ बहुत पसन्द करैत छल।,2
454,क्रिस्टन अपन कमरासँ थक गेल छल।,ओकरा एक बेर फेर ओहिना घुमाबए पड़तैक।,ओ चारि वर्षसँ बेसी समयसँ एकरा नहि घुमाओने छल।,सभ किछु हटाएलाक बाद ओ देखलक जे ओढनीक उपर एकटा बड़का दाग अछि।,मेलेनी सोचलक जे आब ई कमरा एकदम सही लगैत अछि।,ओ दाग पर एक गद्दारी लगाबय लेल निर्णय केलक।,2
455,हमर बहिन हमरा संग ३५ वर्षक उम्रमे आबि गेलि।,ओ एकटा विधवा संग एक रौदा-रौदा ट्रेलर पार्क मे रहैत छलीह।,"ओ आदमी ओकरा एक ठण्ढा, अन्हरिया रातिमे हमरा घर तक पहुँचा देलक।",ओ हमरा घरमे घुसल जखन हम सभ सुतल छलहुँ।,हम सभ उठि कऽ हुनका खिड़की सँ भीतर घुसैत देखलियनि।,"ओ हमरा सभक संग टेबुल पर बैसि गेलाह, आ हम सभ गोटे पानि पीबऽ लगलहुँ।",1
456,हमर माए-बापक प्रेम टुटि गेल छल।,हमरा नहि बूझल अछि जे ई कखन भेल मुदा लगैत अछि जे ई आपसी छल।,ओ सभ सभ बातक अंत सौहार्दपूर्ण तरीका सँ करबाक निर्णय केलक।,"यद्यपि ई हमरा दुख दैत अछि, मुदा हमरा खुशी अछि जे ओ सभ अपन खुशीक कारण चुनलनि।",हमर माए-बाप एक संग रहए चाहैत छथि।,हमर माय-बाबूक अलग-अलग जीवन रहबाक छल।,2
457,एना केँ एकटा छोट भाइ-बहिन होयबाक छलैक।,ओकर माए अस्पताल गेल छल आ अन्ना आशासँ भरल छल।,"ओ वास्तव मे एकटा छोट बहिन चाहैत छलीह, मुदा एकटा भाइ नहि!","जखन ओकर माए बच्चाक संग घर आबि गेल, तखन एनाक मोनमे खुशीक लहरि छलनि।",नव जन्मल बच्चा लड़का छल।,नव जन्म भेल बच्चा लड़की छल।,2
458,मोनिका अपन मित्रसभक संग सत्य या साहस खेलबाक निर्णय केलक।,सभ केओ कोनो बातक स्वीकार करबाक लेल भयभीत छल आ केवल डियर केँ चुनलक।,डेज दिनक संग-संग आओर अधिक विस्तृत होइत गेल।,मोनिका अपन दोस्त केँ दोरितो चोरि करबाक चुनौती देलक आ दोस्त ई काज केलक।,मोनिका आ ओकर मित्रसभ अगिला डेयरसँ पहिने डोरिटोसक आनन्द लैत छल।,मोनिका नहि कहि सकलीह जे हुनकर मित्र डोरिटोस किएक चोरि कऽ लेलक।,1
459,रे एक मित्रक घर जा कऽ सुतलाह।,ओ बुझि गेल जे ओ अपन टूथब्रश बिसरि गेल अछि।,ओ अपन दाँत नहि धोबऽ चाहैत छल!,"रे अपन आङुरमे टूथपेस्ट लगाबऽ के कोशिश केलक, मुदा कोनो फायदा नहि भेल।","अन्त मे, रे अपन दोस्त सँ पुछलकनि जे हुनका लग एकटा अतिरिक्त टूथब्रश अछि की नहि।",रे अपन दाँत ब्रश करबामे नीक काज केलक।,1
