,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
213,Bobby a vrut să fie un luptător.,A luat cursuri de wrestling în liceu.,Apoi s-a alăturat unei echipe la facultate.,Curând a început să lupte profesional.,Nu mai avea nici un interes în wrestling.,S-a retras mai devreme din cauza unui accident.,2
214,Joan a decis să se trateze cu o cină sushi de lux.,"Dar mâncarea era proastă, iar chelnerul era şi mai rău!","A cerut managerul, dar el nu s-a deranjat să vină.","Deşi nu era de obicei, Joan s-a supărat atât de tare încât a plecat fără să plătească.","Joan s-a simţit prost pentru cină, dar e fericită că a fost asertivă.",Joan a mers la restaurant în noaptea următoare.,1
215,Jesse a vrut mereu să-şi facă un tatuaj.,Părinţii ei erau foarte împotriva ideii de tatuaje.,"La 18 ani, s-a hotărât să-şi ia una.",Are un mic tiara tatuat pe umăr.,Părinţii lui Jesse erau supăraţi pe ea.,Părinţii lui Jesse au fost încântaţi să vadă tatuajul.,1
216,Juliette a vrut să fie o om de ştiinţă când a crescut.,A decis că trebuie să facă un experiment.,A golit o cutie de bicarbonat de sodiu într-o tigaie.,Apoi a turnat în oţet.,Juliette a construit un vulcan.,Juliette s-a plictisit.,1
217,Jaclyn a venit să stea cu prietena lui Rob.,Jaclyn şi Rob nu se înţeleg.,Rob a încercat foarte frumos să păstreze pacea și să fie frumos.,Jaclyn tot spunea comentarii foarte urâte şi remarci,Rob a plecat în cele din urmă să stea cu prietenii lui.,Rob era foarte fericit să-şi petreacă timpul cu Jaclyn.,1
218,Sharon şi sora ei au mers la magazin să cumpere ouă.,Urmau să aibă oaspeţi la cină şi pregăteau un tort.,"Pe drum spre casă, Sharon s-a împiedicat şi a căzut.",Ouăle au zburat din mâinile ei şi au aterizat pe beton.,Toate ouăle au aterizat în siguranţă.,Sharon a spart toate ouăle.,2
219,A fost odată un negustor de sclavi.,L-a găsit pe Dumnezeu şi şi-a schimbat căile rele.,A scris un cântec despre convertirea sa.,Cântecul a devenit faimos şi popular.,Toată lumea ura cântecul negustorului de sclavi.,Negustorul de sclavi a devenit foarte faimos si bogat din cantecul sau.,2
220,Ella a ieşit să se plimbe cu sania într-o după-amiază.,La început s-a distrat.,Apoi a alunecat de pe sanie.,Şi-a tăiat fruntea pe o piatră în pământ.,Ella a trebuit să fie dusă la doctor.,Ella a fost nevătămată de cădere.,1
221,Steph mânca de obicei un mic dejun mare.,Dar noua ei slujbă a însemnat că avea mai puţin timp să gătească.,"Astfel, Steph a decis să mănânce mai simplu şi mai puţin.","Şi într-o lună, a pierdut 5 kg.",Doctorul ei a spus că şi ea era mai sănătoasă.,Se simţea ca un eşec total.,1
222,Bobby a fost un jucător de fotbal de stea la școala lui.,El va primi întotdeauna recunoaştere pentru talentul său.,Într-o zi a fost într-un joc foarte important.,Braţul lui a fost rănit în proces.,Bobby a dat mingea de fotbal ore întregi după meci.,Lui Bobby i-a luat ceva timp să se recupereze de la răni.,2
223,Susan s-a dus la cinema cu prietenele ei.,Susan a folosit telefonul mobil în teatru pentru a verifica e-mail-ul ei.,A venit un usher şi i-a cerut lui Susan să părăsească sala.,Susan a trebuit să aştepte în hol în timp ce prietenii ei terminau filmul.,Susan a fost supărată de toată experienţa asta.,Susan a fost foarte fericită cu experienţa.,1
224,Margie a avut un cactus de Crăciun.,Nu a înflorit niciodată.,Ea i-a dat planta lui Desi.,Desi a avut grijă de plantă.,Cactusul a înflorit sub îngrijirea lui.,Peştii de aur erau foarte fericiţi şi sănătoşi.,1
225,Gina a fost la parc cu prietena ei Pam de ore.,Acum soarele apune.,S-a despărţit şi s-a dus acasă.,Când a ajuns era întuneric.,Gina s-a dus direct în pat.,Gina a decis că nu e destul de târziu şi a ieşit afară.,1
226,Avery a fost foarte încântat.,Astăzi a fost primul său meci de baschet.,El a practicat şi părinţii lui au venit să-l vadă.,Avery a jucat bine cu colegii lui de echipă şi chiar a înscris câteva puncte!,Părinţii lui Avery erau mândri.,Părinţii lui Avery se ruşinau de el.,1
227,Lui Gary îi plăcea să lucreze în grădină.,Primavara se apropia repede si el a vrut sa inceapa plantarea.,A verificat în Almanah care plante erau sigure pentru grădină.,Tom a decis să planteze niște orhidee.,Orhideele ar fi urâte.,Orhideele ar fi frumoase.,2
228,Bay era nervoasă.,Prietenul ei s-a purtat ciudat toată cina.,Bay a crezut că o va părăsi.,Dar apoi a luat pe un genunchi.,Şi i-a cerut-o în căsătorie.,Şi a început să râdă isteric.,1
229,Tommy a avut o zi proastă.,Prietenii lui au încercat să-l înveselească luându-l afară.,"El a murmurat, dar a mers de-a lungul.",A băut şi a dansat cu prietenii lui toată noaptea.,Tommy avea prieteni buni.,Tommy avea prieteni răi.,1
230,Ariel e copilul nostru de 5 luni.,S-a trezit dimineaţa trecută extrem de agitată.,Nu ne-am dat seama ce era în neregulă la început.,Apoi am văzut un dinte proaspăt ieşind din gingii ei.,Am fost la un dentist care a scos dintele.,Am avut o săptămână de iad când i-a ieşit dintele.,2
231,Amelia a decis să ia o vacanță în Mexic.,A rezervat zborul şi hotelul.,"Când a ajuns în Mexic, era sigură că va vizita multe locuri diferite.",Ea a iubit fiecare moment din ea.,Amelia a decis să nu se mai întoarcă în Mexic.,Amelia a decis să meargă în vacanţă în Mexic mai des.,2
232,Uneori copiii mei se întrebau dacă Moş Crăciun era real.,În fiecare an îi lăsăm prăjituri şi lapte în ajunul Crăciunului.,În fiecare zi de Crăciun găsim o ceaşcă goală şi firimituri de prăjituri.,Într-un an am găsit bucăţi de prăjituri în zăpadă.,Le-am spus copiilor că Moş Crăciun trebuie să fi împărţit cu renii.,Le-am spus copiilor că e Ziua Recunoştinţei.,1
233,Amy s-a trezit foarte flămândă azi.,"Din păcate, ea s-a trezit foarte târziu.",A fugit prin casă şi nu a avut timp pentru micul dejun.,"Când a ajuns la serviciu, a realizat că colegul ei îi aducea micul dejun!",Ea i-a fost atât de recunoscătoare şi i-a promis că îi va plăti banii.,Nu voia să mănânce.,1
234,Şcoala a primit o subvenţie pentru a construi un laborator de calculatoare.,Departamentul lor IT a făcut o mulțime de cercetare pentru a găsi cele mai bune echipamente.,Au cumpărat echipamentul cu banii de la grant.,Laboratorul de calculatoare a fost un mare succes.,Guvernul a continuat să finanţeze laboratoarele de calculatoare.,Copiii au suferit din cauza laboratorelor de calculatoare.,1
235,Am fost căpitanul echipei de tenis.,Ne jucam cu rivalii din divizie.,Am fost la egalitate cu adversarul meu.,Am avut avantajul de doi.,Am decis să renunţ la joc.,Am câştigat meciul.,2
236,Ben este antrenorul echipei de baschet şi a avut astăzi o probă.,Trebuie să-l taie pe acest puşti pentru că nu e destul de bun.,Se simte prost pentru că ştie că puştiul va fi dezamăgit.,Îi dă copilului sfaturi şi lucruri de făcut pentru sezonul următor.,Puştiul a practicat tot anul şi anul următor a intrat în echipă.,Puştiul e foarte mândru de el.,1
237,Ofiţerul Dunn nu a vrut să rănească pe nimeni în timpul protestului.,"A spus mai multor oameni să plece, dar nu au făcut-o.",Şi-a dezlănţuit câinele de poliţie.,Câinele a muşcat o mamă şi copilul ei.,Copilul chiar mângâie câinele imediat după aceea.,Ofiţerul Dunn a fost şocat de ce a făcut câinele lui.,2
238,Am observat că părul meu a devenit cam lung.,Am decis să încerc să-l tai în acea după-amiază.,"Odată ce am găsit un frizer potrivit, am trecut pe la el să mă tund.","Nu a fost nici o linie, a fost super rapid!",Mi-a plăcut foarte mult noua mea tunsoare.,A făcut cel mai bun sandviş din oraş.,1
239,Am traversat strada cu motocicleta.,Am luat o cale care a condus la o pistă de călărie.,Am făcut câteva ture.,"Plictisit, m-am întors acasă.",Mi-am curăţat motocicleta după ce am ajuns acasă.,Am schimbat parola wifi pentru a spori securitatea.,1
240,Ryan a fost sunat de prietenul său să sară de la muncă într-o zi.,A pierdut trenul de la serviciu şi a mers în parc.,Ryan şi prietenul lui s-au jucat cu păsările în parc toată ziua.,"La sfârşitul zilei, au plecat din parc şi l-au văzut pe şeful lui Ryan.",Ryan a fost concediat.,Ryan a fost promovat.,1
241,Un om a condus multe ore pe autostradă.,A văzut un semn pentru o oprire de odihnă la două mile distanță.,"A pus maşina în banda dreaptă, anticipându-se.",A luat ieşirea pentru a se odihni.,Omul s-a oprit la staţia de odihnă şi a coborât din maşină.,Omul a continuat să conducă câteva ore.,1
242,Josiah era un bebeluş care încerca să se târască pentru prima dată.,"Pentru a-l ajuta, mama lui a scos o jucărie care tintinea.","În timp ce făcea să se răsune jucăria, Josiah a devenit foarte interesat.",A început să târască pământul şi să se apropie de mama lui.,Josiah s-a târât la mama lui şi a luat jucăria.,Iosia s-a rostogolit şi s-a jucat cu picioarele.,1
243,Am vrut un animal de companie pentru ziua mea.,"Nu eram sigur ce să iau, deja aveam câini.",M-am uitat pe Facebook şi am văzut un porc mic.,Am fost s-o iau.,"Am adus un câine acasă, de vreme ce am deja atâţia câini.",Am condus acasă cu porcul în maşină.,2
244,Sam a vrut să fie un cântăreț.,Aşa că s-a înscris la un curs de cântat la facultate.,"În prima zi de curs, toată lumea trebuia să cânte un cântec.",Sam a fost foarte jenat în prima zi.,Toţi colegii lui de clasă au fost de mare ajutor.,Colegii lui de clasă l-au învăţat să-şi învingă frica de înălţime.,1
245,"Când creştea, Matt nu era niciodată cel mai încrezător tip.","Întotdeauna a fost îndrăgostit de vecina lui, Lexy, dar era speriat.","Cu toate acestea, când balul se apropia, el a decis să facă în cele din urmă o mișcare.","Matt i-a cerut lui Lexi să iasă cu el, şi ea a acceptat imediat.",Matt şi Lexi s-au distrat de minune la bal.,Matt a fost nefericit la întoarcerea evenimentelor.,1
246,Shyanne a avut un test de ortografie.,A vrut să treacă.,A studiat din greu.,Ea a făcut 100.,A fost sfâşiată.,Shyanne a fost foarte fericit.,2
247,"John voia pizza, dar era falit.",Apoi şi-a amintit că a câştigat o pizza gratis săptămâna trecută!,A sunat la pizzerie şi le-a dat codul.,I-au trimis pizza gratuită o oră mai târziu.,John a mâncat morcovi în schimb.,John şi-a devorat pizza.,2
248,Jill a trebuit să meargă la un curs de dans pe la ora 8 seara.,S-a pregătit şi a condus spre locul de întâlnire.,A fost doar unul dintre primii care au dat audiţie.,"După interpretarea sa, juriul a fost impresionat.","A aşteptat să-l sune, dar nu a mai auzit nimic de judecători.",A primit multe premii pentru performanțele sale de dans.,2
249,Am încercat să stăm treji până târziu aseară.,Am băut cafea.,Am mâncat ciocolată.,Am alergat chiar şi în jurul canapelei.,Apoi ne-am prăbuşit pe canapea şi am dormit după prânz.,Am alergat în speranţa de a îmbunătăţi viteza noastră.,1
250,Ally îşi păstra monedele în borcan de ani de zile.,"Voia un telefon mobil nou, dar nu avea destui bani.",A crezut că va număra restul în borcanul ei.,"Spre surprinderea ei, în borcan erau peste 300 de dolari.",Ally a folosit cei 300 de dolari pentru a cumpăra haine.,Aşa că şi-a cumpărat un telefon nou.,2
251,Mama m-a rugat să iau nişte lucruri de la magazin.,Am decis să merg cu bicicleta la magazin în loc să merg pe jos.,M-am întâlnit cu o prietenă şi i-am oferit să o duc cu bicicleta mea.,"În timp ce mergeam, bicicleta mea s-a rupt în două.",Mi-am dat seama că bicicleta mea nu era potrivită decât pentru un singur călăreţ.,Am aruncat cu nepăsare şerveţelele mele folosite în şanţ.,1
252,"În maşină, toată familia era încântată.","După 9 ore de condus, au ajuns la blocurile bunicii lor.",În faţă puteau să-i vadă casa.,Casa era luminată în ciuda orei târzii de 4 dimineaţa.,Au decis să se întoarcă.,Abia aşteptau să o vadă pe bunica!,2
253,Ana a fost amânând spălătorie.,În cele din urmă ea nu a mai putut evita.,Ea a dus toate hainele la spălătorie.,"În câteva ore, le spăla şi le usca.",Ana a decis să nu mai aştepte atât de mult.,Ana a petrecut câteva ore uscând ierburi medicinale.,1
254,Mark a mers la mall.,"A văzut o pereche de căşti pe care şi le dorea, dar nu şi-o putea permite.",A decis să fure căştile.,Mark a fost prins de cineva care lucra.,Muncitorul i-a mulţumit lui Mark pentru sprijinul său.,Mark are o întâlnire la tribunal săptămâna viitoare.,2
255,Prietenii mei mi-au luat un puzzle de Crăciun.,Nu l-am deschis încă.,"Întotdeauna am plănuit să fac asta, dar tot apare ceva.",Ca acum vorbesc cu tine.,Abia aştept să încep setul de picturi după numere!,"Dar într-un moment, voi începe puzzle-ul.",2
256,Rex nu şi-a curăţat camera de la Anul Nou.,"Din moment ce el are rareori vizitatori, el nu vede punctul de curățenie.","Totuşi, într-o zi el decide să facă ordine.",Rex aspiră podeaua şi-şi face patul.,Rex iubeşte curăţarea băii.,Se simte mai bine în camera lui.,2
257,Mi-a fost frică de examenul de mâine.,"Deoarece examenul este greu, am decis să studiez toată noaptea.",Am decis să sar peste cină doar pentru a avea timp în plus.,"În cele din urmă, am fost pregătită în ziua examenului.",Am trecut examenul cu nota 10.,Am picat examenul.,1
258,Familia mea era în vacanţă în Italia.,Am vrut o fotografie de grup.,Am rugat un străin să-l ia pentru noi.,Ei sunt obligaţi.,Munchenul arăta bine în fundalul imaginii.,A fost poza noastră preferată din vacanţă.,2
259,M-am trezit şi am căutat o cămaşă în dulap.,Totul era murdar şi pe podea.,Am luat o cămaşă să văd dacă miroase urât.,Am găsit o cămaşă albastră care nu mirosea.,Am spălat cămaşa albastră.,Am purtat cămaşa albastră.,2
260,JJ a jucat toată ziua.,"Când a venit seara, era obosit.","Aproape că a adormit în baie, iar mama lui a spus că e timpul să se culce.","Mama lui l-a pus în pijamale, l-a dus în pat şi i-a cântat.",A adormit.,JJ a stat treaz toată noaptea.,1
261,Cei doi vânători au dezbătut locaţia lor în pădure.,Nu ştiau dacă au ajuns la locul potrivit.,Atenţia lor a fost distrasă când un uriaş taur a intrat în câmpie.,Bărbaţii au fost loviţi de teamă.,Un vânător a bâzâit şi a plecat.,Atunci au ştiut că sunt în locul potrivit.,2
262,Todd are un test imens mâine.,Nu a studiat deloc.,Se pune la 50% din nota lui.,Todd nu e sigur ce să facă.,Todd e mândru de el.,Todd decide să studieze cât mai mult până mâine.,2
263,Maggie avea nevoie de un nou prieten.,Era obosită să petreacă timp singură.,În cele din urmă a întâlnit un prieten la clubul de carte.,Fetele au petrecut fiecare zi împreună.,Maggie era fericită să aibă un nou tovarăş.,Maggie a vrut să fie singură.,1
264,Colega mea de cameră a primit o nouă slujbă la locul unde merg la şcoală.,Am decis să mergem la muncă împreună.,Am urcat în maşină şi am plecat împreună.,Călătoria părea mult mai scurtă cu cineva cu care să vorbeşti.,Nu am avut pe nimeni cu care să vorbesc.,"Când călătoria s-a terminat, ne-am despărţit.",2
265,Brittany adora să joace jocuri video online.,"Cu toate acestea, oamenii au hărțuit-o când au luptat pentru sexul ei.","Brittany aproape a renunţat la jocuri, dar a găsit un grup de fete pe Facebook.",După ce s-a alăturat a început să se joace cu fetele pe care le-a cunoscut online.,"În cele din urmă, ea a urât toți bărbații.",Se simţea mai bine jucând cu un grup de oameni mai drăguţi.,2
266,Bobby nu mai fusese niciodată la un carnaval.,Prietenul lui Sam l-a invitat să meargă cu familia lui.,Erau atât de multe de văzut şi de făcut!,Activitatea preferată a lui Bobby era să meargă pe roata Ferris.,Bobby s-a plictisit.,Bobby s-a bucurat de carnaval.,2
267,Ascultam radioul azi.,A apărut un cântec nou care mi-a plăcut.,Nu mi-au spus numele.,"Am tot ascultat, dar nu a apărut.",Sper să nu mai aud niciodată cântecul ăla.,Aşa că am introdus versurile în Google.,2
268,Al şi Val erau gemeni foarte apropiaţi.,"Se îmbrăcau la fel, vorbeau la fel şi erau împreună 24 de ore pe zi.","Într-o zi, Val a fost diagnosticată cu cancer terminal.","Ea a murit curând, iar Al a fost complet devastat.",Al şi Val au ieşit să mănânce.,Al s-a simţit şi mai singur pe măsură ce trecea timpul.,2
269,Am primit trei amenzi pentru viteză în viaţa mea.,Toate trei când eram adolescent.,Sunt surprins că nu mi-am pierdut licenţa.,Mă costă o grămadă de bani să le şterg pe toate din dosarul meu.,Aş fi vrut să am mai multe bilete.,Acum conduc cu viteza normală.,2
270,David a visat mereu să viziteze Oregon.,"Deşi nu are mulţi bani, începe să economisească puţin.",În sfârşit David are destui bani pentru călătoria lui în Oregon.,"În călătoria sa, el mănâncă mâncăruri locale şi vede privelişti uimitoare.",David învaţă să cânte la pian.,Se simte foarte bine în Oregon.,2
271,Liceul a fost la dentist.,I s-a spus că are nevoie de aparate ortodontice din nou.,Nu era fericită.,A primit aparate de protezare și a fost într-o mulțime de dureri.,Dar a meritat când şi-a văzut dinţii drepţi.,Abia aştepta să-i strângă aparatul ortopedic la fiecare vizită.,1
272,"Jayne a vizitat Alden, New York.",Unchiul ei avea o fermă acolo.,A ajutat la îngrijirea animalelor.,Apoi a ajutat la recoltarea legumelor din grădină.,Jayne a mâncat o masă delicioasă din roadele muncii ei.,Jayne a decis să dea foc grădinii şi să distrugă ferma.,1
273,Seth a lucrat la fabrica de aer condiţionat timp de şase ani.,"Într-o zi, şeful său a convocat o şedinţă pentru întregul departament.",Supervizorul lui Seth anunţă că fabrica trebuie să se închidă.,Seth îşi dă seama că trebuie să-şi găsească o altă slujbă.,Seth crede că poate găsi un loc de muncă la fabrica de aer condiţionat.,Seth crede că e o idee bună să-şi actualizeze CV-ul.,2
274,Amy conducea spre şcoală când maşina ei s-a oprit.,L-a sunat pe tatăl ei.,A venit şi a informat-o că pompa de combustibil nu funcţiona.,Au chemat un remorcher să remorcheze maşina.,Amy a condus apoi la școală.,Amy a trebuit să meargă pe jos la şcoală.,2
275,Rod a fumat toată viaţa.,"Într-o seară, a adormit în timp ce se uita la televizor.",Ţigară încă aprinsă şi a căzut pe podea.,I-a luat apartamentul foc.,Rod a murit în incendiu.,Rod a fost mândru de ceea ce a făcut.,1
276,Barry era încântat că în sfârşit s-a înregistrat să voteze.,S-a dus la secţia de votare din apropierea casei sale.,"În timp ce intra în clădire, a observat toate semnele campaniei.",El ştia deja cum îşi va exprima votul.,Barry a votat.,Barry s-a întors şi a plecat acasă.,1
277,Johnny conducea într-o zi când a simţit o ciudată umflatură.,A tras pe dreapta şi a văzut că are o roată spartă!,A inspectat-o mai atent şi a văzut că a călcat un cui.,Johnny a trebuit să pună gogoaşa şi să meargă la un atelier de reparaţii.,Johnny a fost foarte fericit că a avut o roată praf.,L-au reparat şi Johnny a condus acasă.,2
278,Amy voia mai mult spaţiu în casa ei.,A decis să-şi caute un apartament nou.,"Amy a găsit un apartament nou la preţul corect, lângă locul ei de muncă.",Amy a vizitat apartamentul pentru a vedea în persoană.,"S-a mutat într-un apartament mai mic, mai ieftin.",Amy a semnat un contract de închiriere şi s-a mutat în apartament.,2
279,Eu şi fraţii mei am împărţit o pizza.,A mai rămas doar o felie.,Toţi am vrut asta.,"Înainte să spună cineva ceva, am lins-o.",Trebuie să mănânc felie.,Am mâncat un hamburger.,1
280,May era o pisică de la adăpost pe care magazinul de animale a luat-o în ziua adopţiei.,Cathy şi familia ei au vizitat magazinul de animale în ziua adopţiei.,Cathy s-a îndrăgostit de May de îndată ce a văzut-o.,"După ce a depus o cerere de adopție pentru May și a fost aprobată, Cathy a adoptat-o pe May.",May şi Cathy s-au înţeles foarte bine.,May a ieşit afară şi Cathy nu a mai văzut-o niciodată.,1
281,Monica era o fetiţă de opt ani care iubea să tricoteze eşarfe.,"Într-o zi, Monica a fost invitată la o petrecere de ziua ei.",Monica nu avea bani să-i cumpere prietenului ei un cadou.,Monica a decis să-i tricoteze o eşarfă.,Monica a fost încântată să vadă că prietena ei admira cadoul făcut acasă.,Monica a tricotat eşarfa pentru a o dona unui orfelinat.,1
282,Suspectul a văzut că uşa celulei era descuiată.,A apăsat pe ea şi s-a deschis.,"Nimeni nu-l urmărea, aşa că a evadat.",A ieşit calm din faţa secţiei de poliţie.,Suspectul a decis să se predea.,Nimeni nu pare să fi observat suspectul.,2
283,O fată se îndrăgosteşte de un băiat şi el o place şi pe ea.,A aflat că părinţii lor nu se înţeleg.,Băiatul şi fata se iubesc atât de mult.,"Dar, ei nu vor să rănească sentimentele părinților lor, așa că stau departe","Dar, în cele din urmă, ei se întâlnesc oricum.",Părinţii băiatului şi fetei sunt foarte fericiţi că se iubesc.,1
284,"Într-o zi, preşedintele Statelor Unite a vizitat oraşul meu natal.",Am aşteptat ore întregi la coadă ca să-l văd.,Stăteam în faţa podiumului în timp ce el ţinea un discurs emoţionant.,"Când a plecat, mi-a strâns mâna!",Am fost încântată.,M-am plictisit complet.,1
285,Tatăl lui Jake l-a dus la primul său meci de fotbal.,Au ajuns acolo devreme şi au avut locuri foarte bune.,Au mâncat hot-dog şi au băut şi suc!,Jake chiar şi-a văzut jucătorul preferat în timpul jocului!,Jake s-a distrat de minune la meciul de fotbal cu tatăl său.,Jake nu s-a distrat în acea zi.,1
286,Am vrut să fac ceva distractiv.,Am căutat ceva ieftin de făcut.,M-am hotărât să merg la înot.,Am găsit o plajă de lac locală de vizitat.,Am condus spre plajă.,M-am hotărât să vizitez Vegas.,1
287,Amy nu era mulţumită de lucrarea ei.,"În loc să-l predea, a lipsit de la ore.",S-a dus la o cafenea să rescrie.,A scris un articol de care era mândră.,Amy a început să meargă la şcoală la cafenea.,"Amy a luat un A la test, dar are probleme pentru că a lipsit de la ore.",2
288,Steve era un tâmplar priceput.,Avea un plan să-şi surprindă soţia cu o piesă nouă.,"Voia un birou nou, aşa că a decis să-l facă.","A tăiat toată lemnul, a asamblat biroul şi l-a pătat.",Soţia lui Steve a fost entuziasmată de cadou.,Soţia lui Steve a cerut divorţul în aceeaşi zi.,1
289,Nu cred în noroc.,Dar tatăl prietenei mele a spart o oglindă ieri.,Nici măcar cinci secunde mai târziu el a trântit mâna în ușa mașinii.,"Apoi, în drum spre spital, a lovit o căprioară.",Nu mai consider golful un sport.,"Ca şi cum norocul lui nu putea fi mai rău, spitalul era închis.",2
290,Jon s-a simţit ca un tată rău.,"A lucrat până târziu, de multe ori îi lipseau copiii când venea acasă.","În weekend, era obosit şi morocănos.","Într-o sâmbătă, fiul său s-a aşezat pe canapea şi s-a sprijinit pe braţul lui Jon.",John s-a dus la film singur.,Lui Jon îi plăcea să petreacă timp cu copiii.,2
291,Ben a mers pe stradă şi a găsit capătul unei sfoare.,A ridicat-o şi a tras-o.,"Mai multe sfoară a venit, dar nu la sfârşit.",Ben a urmărit firul pentru a vedea unde a mers.,Ben a fost fascinat de coarda.,Ben a plecat la alergare.,1
292,Juan a vrut să fie un luchador.,A crescut urmărindu-le la televizor.,El a practicat în fiecare zi în subsol.,În cele din urmă a fost adăugat la spectacole mici.,Juan a decis că a fi luchador a fost o aspiraţie stupidă.,Juan a avut succes în cele din urmă.,2
293,"Duminică, Tori a aflat că e însărcinată!",Ea l-a sunat imediat pe soţul ei pentru a-i spune vestea bună.,Soţul lui Tori era la fel de încântat.,Cei doi au discutat numele copilului pentru aproape o jumătate de oră.,În cele din urmă s-au hotărât asupra unui nume de băiat şi al unei fete.,Tori a trebuit să meargă la terapie pentru că era supărată.,1
294,Sara lucrează lângă o brutărie.,"E la dietă, aşa că nu poate merge niciodată acolo.",Într-o zi ea observă că brutăria s-a închis.,Săptămâna viitoare se deschide un magazin de sucuri organice sănătoase.,Sara a fost apoi în stare să se oprească și de a obține alimente.,Mâncarea era prea nesănătoasă pentru Sara.,1
295,Rufus tocmai s-a înscris la o nouă şcoală şi nu are prieteni acolo.,La început se simte îngrijorat şi îngrijorat că nu va întâlni pe nimeni.,"Cu toate acestea, un tip de treabă numit Ralph se prezintă lui Rufus într-o zi.",Îşi dau seama că sunt în aceeaşi clasă de chimie.,Ei decid să fie parteneri de laborator în clasa lor împreună.,Rufus e fericit că are un prieten la ora de geometrie.,1
296,Tom a vrut un set de chimie pentru Crăciun.,Mama lui a spus că e prea periculos pentru un băieţel.,"Tom a cerut un căţeluş în schimb, şi mama lui a schimbat brusc părerea.","Tom nu a înțeles de ce, dar nu i-a păsat.",Era fericit să primească setul de chimie.,A fost dezamăgit să primească setul de chimie.,1
297,"În fiecare dimineaţă, colibrul îmi vizitează veranda.","Azi, când i-am privit, păreau agitaţi.",O pasăre în particular se comporta foarte teritorial.,"Deodată, o pasăre mare şi neagră a venit din senin.",A mâncat cu uşurinţă colibriul teritorial.,Am împuşcat şobolanul şi am aruncat cadavrul la gunoi.,1
298,Apărea într-o piesă de teatru de la şcoală.,Costumul ei necesită o fustă cu cercel.,Nu am găsit cerceii nicăieri!,Mama ei a decis să facă ei înşişi cerceii acasă.,Lo a dat seama de problema de matematică.,Lo avea cel mai bun costum din piesă.,2
299,Era prima mea zi de muncă.,Managerul meu purta un tricou Beatles.,Amândoi am vorbit despre dragostea noastră pentru Beatles.,Am devenit prieteni buni.,Mai târziu am decis să înfiinţăm o trupă mică.,"Mai târziu, managerul meu mi-a spus că nu-i plac Beatles.",1
300,Tyler a mers la un meci de baseball.,A văzut echipa lui preferată!,Echipa lui a jucat greu.,Echipa lui a câştigat!,Tyler a devenit depresiv.,Tyler a fost entuziasmat!,2
301,Dintele Florei a început să o doară.,"Urăşte dentistul, aşa că a încercat să-l ignore.",Durerea a devenit din ce în ce mai mare.,"În cele din urmă, Flora a trebuit să sune pentru o programare la dentist.",Era încântată pentru că îi plăcea să meargă la dentist.,Dentistul a fost capabil să-i facă dintele să se simtă mai bine.,2
302,Lui Derek îi place să citească.,A citit toate cărţile din casa lui.,"Avea nevoie de mai multe cărţi, dar nu avea bani.",Derek a primit un card de bibliotecă!,Derek nu a mai citit niciodată.,Derek citeşte tot timpul.,2
303,Am fost la un bar cu nişte prieteni.,"Eram falit, dar credeam că le pot ţine companie.",Se pare că erau toţi falimentari.,"Niciunul dintre noi nu a cumpărat nimic, şi am vorbit ore întregi.",Barul ne-a rugat pe mine şi prietenii mei să plecăm după un timp.,După aceea am decis să mergem la un restaurant.,1
304,Am fost la spălătorie duminica trecută.,Era o fată drăguţă care spăla rufele.,Am urcat şi am început să fac conversaţie.,"A zâmbit, dar nu părea interesată.","Am lăsat-o singură, dar am tot aruncat o privire.",I-am cumpărat o rochie în acea după-amiază.,1
305,Pat s-a trezit cu dorinţa de a fugi de la muncă.,Aşa că a sunat în acea dimineaţă folosind o voce falsă bolnavă.,"Nici măcar o oră după ce a sunat, primeşte un mesaj.",Îi spune că munca e anulată pentru că ninge.,Pat a urcat în maşină şi a mers la muncă.,Pat s-a simţit prost că s-a prefăcut că e bolnavă.,2
306,Greg mergea cu bicicleta la magazin.,Un braţ a ieşit dintr-o alee când Greg a trecut.,Greg a căzut de pe bicicletă când a fost împins la pământ.,A privit de pe trotuar cum un om a plecat cu bicicleta.,Greg a depus un raport la poliţie şi în cele din urmă l-au prins pe hoţ.,Greg a judecat concursul de gătit chili.,1
307,Lui Johnson nu i-a plăcut niciodată să fie în aer liber.,Prietena lui îl tachinează că nu va putea merge niciodată în excursie.,Johnson decide să-i dovedească că se înşeală.,Îşi împachetează cortul şi pleacă în camping pentru un weekend lung.,"A avut un weekend mizerabil, dar i-a spus prietenei sale că a fost grozav.",Johnson era un pasionat de natură și făcea adesea drumeții.,1
308,Jim şi-a pierdut portofelul cu toţi banii.,Nu avea bani pentru mâncare pentru familia lui până luna viitoare.,"Între timp, Pete a găsit un portofel pe parcare.",Conţinea sute de dolari şi Pete voia un televizor nou.,Pete a păstrat portofelul şi a donat banii pentru caritate.,Pete a păstrat portofelul şi şi-a cumpărat un televizor nou cu banii.,2
309,Sally avea o soră mai mare care era bună la orice.,Într-o zi i-a spus surorii ei Mary că se simţea nesigură.,Mary a râs de ea şi i-a spus că şi ea are multe puncte forte.,Sally se privea pe ea însăşi într-un mod diferit.,Sally credea că sora ei era crudă.,Sally s-a simţit mai bine.,2
