,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
434,比爾啱啱搬去大城市工作,"佢覺得孤獨,因為佢唔識佢鎮裡面嘅任何人.","有一日,比爾喺工作之後 同一啲同事一齊飲酒",佢同佢哋一齊真係好好玩,嗰日比爾有好多朋友.,比爾對同事都好.,1
435,比利想成為一個醫生.,佢去咗大學成為一個醫生.,但喺佢畢業之後 佢改變諗法,"比利成為咗護士,而唔係醫生.",佢從來唔後悔做嘅決定.,"佢好喪,佢變成咗一個酒鬼",1
436,昆頓正被人趕出咗間屋,"佢冇錢,冇收入","有一日,佢決定將最後一蚊美金 投喺彩票入面","令佢好難相信,佢贏咗五萬美金!",昆頓覺得喪.,昆頓好開心,2
437,"Igor醒咗之後,佢開始準備去上班.","佢開咗個淋浴機,等到淋浴機變熱.",水仍然係冷嘅.,佢決定唔洗涼涼或者唔洗.,佢食咗一個蛋糕.,Igor 淋浴時氣溫好低.,2
438,"塔拉寧願聽大型樂隊嘅音樂,而唔係其他一切.",佢鐘意吹口笛同埋其他管樂器,佢想搵返同一個鍾意大樂隊嘅人,佢嘅努力都係無用,塔拉仲鍾意獨自去聽,塔拉係個壞女仔,1
439,我去咗華盛頓 DC 探訪我男朋友.,我哋去咗好多地方.,但系我想去嘅一個地方 就係白宮,我帶住佢去白宮 我覺得好開心,"我哋參觀呢個地點,睇下歷史","我哋離開白宮,唔好急咁離開",1
440,我個仔上年秋天為佢一個歲嘅姪女買咗一台鼓.,"樂器有鼓棒,,同個座位.",佢嘅姪女住喺紐約,當佢見到佢嘅時候 佢好興奮,佢好憎音樂.,佢想打鼓.,2
441,今晚係 Maggie 第一次彈鋼琴公演,佢好緊張,"當佢上台嘅時候,佢真係好","幸運嘅係,佢最後彈咗成個彈琴",麥吉被鼓勵去做更多.,Maggie放棄咗鋼琴.,1
442,Ed 鍾意同家人睇電影,"佢哋會買嘢食,飲嘢食,睇電視.",今晚佢哋睇緊 Aladdin.,但喺佢瞓覺之前就已經瞓著咗,我覺得最後呢個故事嘅結尾好正,Ed 后悔自己瞓著咗.,2
443,我決定要喺我嘅銀行註冊一個聖誕節俱樂部,我打電話畀櫃員問我幾時可以,"佢話,我可以隨時入嚟.",我今朝去咗嗰度 簽咗個計劃,我好高興我報名咗,我後悔報名咗,1
444,Mac 有個素食朋友嚟過晚餐,"佢,因為佢知道自己煮唔到牛排同漢堡.",然後佢諗起阿爾弗雷多嘅配方 嚟自果仁,"佢好驚訝,啲汁都好似奶油一樣,而且好好吃.",佢決定要食肉.,佢哋都好鍾意食飯.,2
445,佢以前喺商場保安嗰度做嘢,佢經常喺夜間班工作.,"有一日,佢喺商場見到一隻","佢用咗幾個鐘去睇佢,直到佢走咗.",瑞安係盲人,瑞恩覺得佢份工好無聊,2
446,Johnny 嘅老師畀咗成班人自己做嘅雪.,老師叫每個學生揀一種有色嘅糖.,"當輪到佢嘅時候,喬尼見到剩返一種顏色,然後佢就咗",Johnny 嘅老師問佢有咩問題.,Johnny 同老師講佢開心.,"Johnny 同老師講佢好,因為佢冇多啲顏色.",2
447,Tim 喺三個女仔之間揀一個交往.,佢將佢哋三個都接受 但最終決定要揀一個,"佢同佢哋講,想知邊個最鐘意佢",最後佢同一個想見佢多啲嘅女仔一齊,Tim 係同性戀.,Tim覺得滿足咗,2
448,Jill 曾經說服佢男朋友 Joe 跟佢一齊去搵 Geocache,"佢覺得唔好玩,但佢決定要同佢講.",佢哋搜查咗我哋 geocache 應該喺邊度,"佢哋用咗一個多鐘搵,但都搵唔到",Jill希望佢哋可以好快地搵到佢.,吉爾好高興佢冇帶佐佐嚟.,1
449,Brigid 同佢朋友 Ella 都曾經去過鋼琴課,"艾拉嘅父親為佢買咗一台貴價嘅鋼琴, 一個出名嘅鋼琴製造商.",布里吉德嘅父親只能夠買一架二手直立鋼琴俾佢.,"但係 Ella 係一個冇頭,冇感情嘅女仔 佢從來冇練習過",Ella從來都冇彈琴得好.,之後 Ella 成為一位出名嘅鋼琴家,1
450,Dave 想買一支槍.,"佢去咗嗰間槍支店 問咗好多問題,","佢睇住啲大槍,同埋啲細槍.",佢決定要買一支大槍.,Dave 反對第二修正案.,"Dave買咗佢,佢買得好開心.",2
451,Rose坐咗一班火車去 Long Island.,"喺嗰度,佢去到個島嘅盡頭",佢去咗蒙托克海,嗰時天氣又冷又好,"羅絲好熱,佢就脫咗件外套.","羅斯遮住佢個臉,唔好俾風吹.",2
452,Drew 用緊一台打字機嚟做特別嘅項目.,因為佢冇辦法除佢講嘅,不過佢最後瞓著咗,佢嘅頭撞落去嗰啲鍵盤上面 然後幾個字母被打入去,"Drew 好高興佢個計劃好完好,佢唔會有任何錯誤",Drew 必須要重新開始打字,2
453,莎拉總係對夜空著迷,莎拉嘅父親見到佢愛上咗太空望遠鏡 於是佢買咗一個新嘅望遠鏡畀佢,佢好開心,"每晚,佢都會出去睇夜空",莎拉嘅父親收返望遠鏡,Sarah 鍾意佢嘅新望遠鏡,2
454,Kristen 已經厭倦咗佢間房.,佢需要改變方向,"已經四年多之後,佢唔再搬家過","當佢將啲嘢移走之後,佢見到床上有一巨嘅污.",梅拉妮覺得間房望落去好舒服,佢決定將嗰塊污鋪落地毯上.,2
455,我姐姐喺35歲嗰時搬嚟住我屋企,佢同一個女人住喺一間廢棄的露營車停車場,"喺一個冷,黑暗嘅夜晚,個男人追蹤到我屋企","我哋瞓覺嗰時,佢入咗我屋企.",我哋醒返就發現佢偷偷地從一個窗入嚟,佢坐低喺我哋同桌 我同佢一齊飲酒,1
456,我父母之間嘅愛結束咗.,我唔肯定係幾時發生嘅 但我諗係兩邊關係,佢哋決定好好咁結束佢哋嘅關係,雖然我對佢哋嘅舉動好傷心 但係我好慶幸佢哋做咗可以令佢哋開心嘅事,我父母都想同住.,我父母嘅生活分開咗,2
457,安娜要生個細妹.,"佢媽媽去咗醫院,安娜就好希望","佢好想有個細妹,但唔想有個細弟!","當佢媽媽帶著嬰兒返屋企,安娜好開心.",個新生仔係個男仔.,個新生仔係個女仔.,2
458,"Monica 同佢朋友決定玩""真相或者挑戰"".","佢哋都好驚,所以冇話俾我知,咁就揀咗Dare","隨著時間推移,DARES 逐漸成為更加精密嘅軟件",Monica 挑戰咗一個朋友偷 Doritos 啲朋友都偷咗,Monica同佢朋友喺下一個挑戰之前食咗多里托斯,Monica 唔識講佢朋友點解偷咗 Doritos.,1
459,Ray去咗佢朋友屋企瞓覺,佢意識到佢唔記得刷牙.,佢連刷牙都冇得用!,"Ray試過喺佢隻手指上用牙膏,但係無用.","最後,雷問佢朋友有冇一張多餘嘅牙刷.",Ray刷牙嘅過程係好好嘅.,1
460,Ellie 有好多功課要做.,佢從數學作业開始,"完成之後,佢寫咗一篇報告",最後一個任務係研究指南 呢個任務需要十分鐘時間,Ellie 覺得佢準備好返讀書,"第二日,Eddie決定唔去上學,因為佢先得分.",1
461,Don 好鍾意漫畫.,佢一直收集佢最鍾意嘅故事,"隨著年齡增長,佢對漫畫嘅愛心亦增長.",佢決定要開一間自己唧漫畫公司,"佢將呢個書叫做""唐嘅漫畫""",Don 將佢嘅漫畫丟到垃圾桶.,1
462,阿諾爾都驚蝙蝠.,"佢以為如果佢哋咬佢,佢會變成吸血鬼","有一日,佢喺浴室見到一隻蝙蝠","佢好驚,甚至開始喊",阿諾爾用棒棒沖涼,蝙蝠飛去響聲嘅源頭,2
463,Annabelle鍾意唱歌.,佢喺學校嘅合唱團唱歌.,Mary注意到 Annabelle 嘅好聲音.,Mary 請 Annabelle 加入佢嘅樂隊.,"Annabelle 同意,而且對於呢個機會好興奮",阿納貝爾覺得好冒犯,1
464,Uki 喺非洲旅行.,"有一晚,佢俾黑 mamba 咬咗",烏基因為痛而尖叫!,佢被趕去當地醫院.,醫生叫佢飲好多液體.,"佢哋俾咗佢解毒劑,救咗佢.",2
465,肖恩係無家可歸,佢喺街上乞討.,"一個星期之後,冇人畀錢佢",佢好餓,肖恩決定去避難民營,最後佢搬咗去一個大屋度住,1
466,有兩位遊民同意一齊做晚餐.,佢哋就開始搵食源,第一個帶著一條破舊嘅靴子返嚟,第二隻又帶住一大堆羽翼螺母返嚟.,佢哋決定唔會煮嘢食,嗰兩個流浪漢都食咗芝士漢堡.,1
467,Judy同Bill準備同父母一齊吃晚餐.,"Judy 用做,同麵包.","比爾擺咗個,放咗啲背景音樂.","響個門口,就係佢哋嘅父母",Judy同Bill都冇準備好,Judy同Bill都做好咗準備.,2
468,"當佢太太不小心撞咗佢,佢隻腳就傷咗","佢覺得好尬,佢就整日幫佢工作.","佢買咗佢啲食物,畀咗佢啲訊息",薩爾鍾意人哋關心佢,薩爾對佢太太好,最後佢隻腳好返,2
469,莉貝卡喺佢六歲嗰年認識咗傑克,"佢哋成為咗好朋友,同長大",傑克斯喺十三歲嘅時候 佢嘅家搬咗嚟,佢答應瑞貝卡佢會回嚟搵佢,"三年之後,Jake 同家人搬咗去 Rebecca 嘅隔房",Rebecca同Jake 都試過去做音樂劇.,1
470,"有個週末,我哋同小朋友去睇電影","有兩部電影,佢哋想睇.","所以我哋決定搞""分為兩者""","我同我兩個仔女去咗其中一個, 我老公同我個仔去咗另一個.","之後,我哋離婚.",佢哋都好鍾意睇自己鍾意嘅電影,2
471,Amy嘅妹妹帶佢去海灘上衝浪 喺佢度假期間,Amy好快就著咗個泳裝.,"當艾米仲未學會嘅時候,老師好耐心",最後佢決定要自己去試,Amy決定去游泳.,Amy驚訝佢做得好好.,2
472,Kay 整咗一隻.,佢用咗舊木去整釘,佢喺整个春天都努力工作.,"夏天,佢喺湖面試驗佢嘅技術",Kay 嘅木漂浮咗,Kay 用做火柴.,1
473,Max 係一個好聰明嘅男仔.,但係佢會迷失喺自己想像力裏面,"儘管佢點努力,佢都發現自己係做緊白日夢.",Max 喺學校做得唔係好好.,馬克斯一直都係失敗,Max 嘅老師讚揚佢嘅創意,1
474,Gina 喺佢爺爺嘅葬禮度.,Gina 睇住朋友對佢講嘢 佢同佢講故仔,故事有趣又有趣.,佢俾咗 Gina 一個機會去睇下佢爺爺嘅相貌,佢知道佢永遠都會記得佢.,佢意識到佢人生有幾無聊.,1
475,今日 Ashley 一整日都覺得唔舒服.,佢覺得自己會嘔吐.,佢問老細佢今日係咪可以返屋企,佢老畀佢離開工作.,Ashley去衝浪.,"Ashley返到屋企,瞓喺床度好返.",2
476,馬利每晚都好差,"佢決定要換床,","佢去咗最近嘅商店,但係搵唔到佢鍾意嘅床",佢同佢媽咪講佢有睡眠問題.,佢媽媽帶佢去見一個睡眠專家,佢媽媽畀咗佢一個鐘.,1
477,Joe 係一個有抱負嘅記者.,"但係,佢對媒體嘅睇法好失望","佢諗返返去讀書,但決定唔去.",最後佢搵到一份又高薪嘅工作,喬搵唔到工作,"Joe 覺得好開心,然後佢返工",2
478,莉莉住喺熱帶地區一個島.,佢哋每日都去香農場買香,"今日,莉莉想自己香.","佢爬上個高樹, 然後意識到樹有幾大.",莉莉決定唔鍾意香.,Lizzy需要幫手將香放下去.,2
479,"1997 年,我坐咗一部舊巴士","一班當地人租咗一架1957年嘅公車,佢有舊顏色.",我坐咗一部巴士去波士頓郊區,我影咗好多相.,我好怕高處.,我好有愉快嘅時光!,2
480,佢想知道點解佢隻手臂有.,佢將手臂到剩返嘅傷痕 因為傷痕好大,"最後佢去咗醫生度,發現佢有疹",醫生俾咗佢藥膏同一啲抗生素.,布萊恩喺痛苦中返屋企,"布萊恩返到屋企之後,心情好好",2
481,Tony同Mark喺球場上係激烈嘅對手.,每日放學之後 佢哋都會去黑度玩,佢哋永遠都玩得一對一,佢哋之間嘅關係永遠都係好緊密,東尼會將馬克到空氣.,兩場比賽都係咁緊,2
482,Becky同佢朋友決定整一啲糖果,"佢哋將啲嘢擺埋一齊,就開始做",啲女仔好好玩.,"當糖果變冷嘅時候,佢哋將佢放入袋裡邊.",佢哋決定唔再整糖果,佢嘅朋友建議佢去餅賣糖果.,2
483,羅賓去咗健身房.,佢做咗兩個鐘頭嘅運動.,"喺健身房,佢做手臂同腹部運動.",佢決定要好好咁調身,"佢繼續運動,到年尾.","佢返咗屋企,食咗三盒冰淋.",1
484,Rachelle 好努力咁買佢第一個屋企.,佢為佢成就感到自豪.,"不幸嘅係,佢失去咗工作,同埋佢屋企","佢決定去住一間酒店,搵新工做",佢好高興事情發生咗咁啱.,佢變得好喪.,2
485,Wendy帶咗佢個女去果園.,"佢哋咗一大堆果,帶返屋企.","佢哋一齊果,一齊清理",Wendy同佢個女整咗一個好好嘅蛋糕,溫迪同佢個女仔有咗好好嘅關係,Wendy唔鍾意果.,1
486,"上個月,比爾咗佢兩星期嘅零錢.",係商場一個蠢嘅人嚟,"佢帶咗全部嘅機會,買咗個",佢返屋企嗰陣跌倒咗,比爾覺得佢係世界上最幸運嘅一個人.,"比爾見到個被泥土覆蓋喺地上,佢就覺得好難過.",2
487,Neil 曾經去咗羅馬尼亞.,"佢啱啱落嚟,好興奮 想睇下特蘭西維尼亞","當佢到達嘅時候,佢見到精彩嘅古城堡",佢亦搵到咗當地好友善嘅人,Neil決定唔再返去特蘭西維尼亞.,Neil 好鍾意去訪特蘭西維尼亞.,2
488,Marc 好鍾意電玩.,佢最鍾意嘅遊戲係發佈一個新遊戲,"佢好努力工作,同埋咗佢所有嘅錢.",最後佢買咗個遊戲,"可惜,佢遲到足球比賽.","可惜,呢個新遊戲令我失望.",2
489,"上個禮拜,一個特技演員嘅副演員 嘗試做一個新嘅特技",佢經歷咗一場車禍,"有啲嘢唔啱,安全帶就斷咗",個特技演員就被推出咗,演技員就咗,演技師都好鍾意,1
490,帕梅拉終於有咗男朋友拉爾夫 佢都好興奮,拉爾夫從來都冇聽過佢講嘅嘢,佢好少係時間嚟.,佢同其他女仔玩得太多.,之後拉爾夫求咗帕梅拉結婚.,帕梅拉決定同拉爾夫分手.,2
491,Helen 想去太空.,佢決定要成為一個太空人.,佢好努力咁讀.,佢通過咗所有測試!,Helen 期待著佢第一個任務,Helen 好驚太空出現,1
492,我上個禮拜搬咗去一個新公寓.,我有好多嘢要搬走.,我用咗八個多鐘將部份嘢 搬入到我屋企,之後我準備好曬啲嘢,"我瞓得好長,瞓得最好",我收拾咗我所有嘢.,1
493,海莉鍾意同朋友玩.,每個禮拜都有個玩伴,"有一日,海莉同另一位媽媽架",海莉被告知佢地唔再返唔到,海莉好興奮 明日會再見佢哋,海莉因為覺得 距唔想再見到朋友而喊,2
494,我覺得梅貝爾口臭嘅味道 就好似薄荷香味一樣,佢屋企嘅情況亦差唔多係咁 至少係佢記得嘅,"直到今日,佢仲將薄荷糖 擺喺櫃桶度.",佢哋令佢記得祖母 對佢有幾重要,佢好憎佢阿婆.,呢個係一個美好嘅回憶,2
495,Jake 同佢朋友去山上滑雪.,"Jake 唔係好識滑雪,但佢無論如何都去咗.","有一日,佢哋去咗一個好高嘅山坡","其他男仔都好,但傑克跌咗,摔左腳!","Jake 等到佢隻腳好返之前,再試滑雪.","第二日,Jake又試過滑雪.",1
496,瓦萊莉決定要學德文.,"佢報名上咗課,要有人教佢","當佢唔喺課室嘅時候,佢好努力地學習.",之後佢決定要同佢個德國朋友練習德文,瓦萊莉想去德國.,瓦萊莉希望有一日可以去意大利生活.,1
497,Clara去咗商場.,佢遇見佢個朋友 Sally,佢哋喺商場食咗午餐.,佢哋成日都去買嘢,克拉拉返屋企嘅時候已經好累.,克拉拉覺得好孤獨.,1
498,Tim啱啱買咗新手機.,佢喺幾個鐘內就落咗落來,佢決定要用一個保護去保護佢嘅手機,佢去咗本地商店買咗個防水手機,"當 Tim 咗水喺電話上面,電話就壞咗.",Tim 唔需要擔心佢會唔會落水,2
499,吉娜嘅家人系高速公路旁嘅一個休息站停車.,"Gina 落咗車,伸隻腳",喺停車場附近有個加油站同漢堡王,Gina 通常唔鐘意 Burger King 嘅仔.,Gina冇帶佢屋企人返去公路上,"呢個時候 Gina 好餓,所以地好好",2
500,"有一晚我收到電話,話",我以為係我朋友打嚟 我就答咗,我對電話嘅女朋友唔識.,"我問佢哋係邊個,點解打俾我",佢話佢係我好耐唔見咗嘅母親,我同電話入面嘅人講咗再見.,1
501,店員內利喺商場度過緊一刻,"佢成日都出一啲小錯誤,令到啲人變得好.","甚至最後一位顧客都發,呢個都唔係佢錯.","當佢做完個假期,佢跑去門外",內利好憎大自然,嗰啲新鮮空氣就係 內利需要去清理心思嘅嘢,2
502,Alec 個女兒仲想要多啲積木去玩.,Alec 認為積木可以提升佢嘅科學知識,Alec買咗一字母嘅積木,阿列克嘅女兒用文字嚟表達佢有嘅感覺 而唔係整咗啲結構,Alec 同佢太太決定去睇電影.,Alec好高興睇到佢個女仔 開始善用佢嘅語言能力,2
503,我決定要殺咗我個鄰居.,我係深夜偷偷入去佢屋企,"我殺咗佢,係佢瞓著嗰陣.",我俾警察捉到.,"警官畀咗我章,同埋任命我做副警官",判咗終身監禁係好可怕嘅,2
504,Tim 喺二手店買咗一個唱片機.,佢冇任何唱片可以播,佢問佢嘅父母有冇嘢,佢哋將佢哋年青時嘅全部唱片 送俾佢,"當佢喺派對上彈唱片時,佢感覺很酷,很復古.",佢喺父母面前一個一個打破呢啲記錄.,1
505,Amy 想變得健康.,佢買咗個混合飲品機.,佢煮好好果蔬果汁.,我用咗廿分鐘去清理個混合機.,Amy 決定要加肥.,Amy 決定減肥.,2
506,Tina 試過加入高中舞蹈隊.,"舞蹈完結之後,導師想同佢講嘢","佢話,佢嘅技能唔係夠好去令佢入隊.",佢即刻離開咗試聽室.,蒂娜住眼.,Tina 加入咗高中舞蹈隊.,1
507,莎莉喺工作中休息.,佢去左外面嘅士多買士多餅.,佢意識到佢把錢包忘喺屋企.,"有個好人嚟到,佢發現咗呢個故仔 於是想借錢救我",Sally 非常感激佢善良嘅行為.,莎莉整個休息時間都喊咗.,1
508,Amy 嘅工資有咗少少加薪,雖然呢啲錢唔係佢預期嘅,佢老話佢會喺下次嘅交帳入面 返嚟呢個錢,"當佢收到支票嘅時候,薪水冇咗",Amy 非常喪.,Amy好開心因為佢冇多餘嘅錢.,1
509,Jennifer 想加入學校嘅樂隊,佢開始學琴.,"佢有進展,但並唔好快.",佢覺得冇準備好去試樂隊,"Jennifer 努力地學習,之後入咗樂隊",Jennifer 冇學過切羅琴.,1
510,Fred 同佢朋友去海灘.,佢鍾意水同陽光,"佢嘅朋友喺海邊開咗個派對,太陽落咗之後.","Fred 醉咗,喺沙灘上咗下.","Fred 翻咗,瞓喺床上跌咗下來.",Fred 醒咗之後好.,2
511,羅尼有一日佢踩住單車去上班,"突然間,佢撞到一個石頭,跌落咗去.","佢無受傷,但佢件衫已經被摧毀",但係佢繼續工作,羅尼嘅上司讚揚佢嘅奉獻精神,"羅尼一嚟到個研究院,就即刻辭職.",1
512,Burke 唔多有朋友.,佢成日會住臉.,"有一日,一個陌生人叫佢笑多啲",伯克決定笑,"之後佢仲返嚟,變得好.",伯克鍾意陌生人入嚟,1
513,Matt有一晚開車返屋企,佢唔關心我哋,"佢撞到一個過馬路嘅慢跑者,傷咗佢.","Matt 驚咗,佢就停咗嚟睇下佢個女","果次之後,Matt 總係更加注重行路.",Matt 整咗部車嘅無線電機 搵一個更好嘅電台,1
514,布萊恩對個天才秀好興奮,佢仲仲學梗鼓舞,"為咗表現佢嘅獨特,佢喺台上會著住件.","當佢表演完之後,所有人都站著鼓掌",布萊恩係非常有創意同勇氣,布萊恩唔係好有創意.,1
515,萬聖節即將到嚟,我決定去裝修我屋企,我去咗商店買咗啲裝飾品.,我返到屋企咗啲新嘢,我好鍾意用聖誕節做派對裝飾,我好憎裝修.,1
516,我最近喺工作上升咗職位.,我喺呢間公司工作咗差唔多八年.,我好努力咁獲得咗呢份工作.,"當我嘅老細畀咗我新工時,我好開心!",我覺得我應該得到.,我覺得我唔配喺嗰度.,1
517,Tia 想喺嗰個手工藝展出一啲作品去賣.,佢決定自己整肥.,佢喺房嘅大度整緊甘油肥,"之後,佢將花 壓到條條嘅中間",然後Tia整咗幾張貼上嘅貼紙,Tia 用肥去洗佢啲狗.,1
518,"有一日,警察調查緊一個犯罪現場",佢哋唔知道下一步應該去邊做,佢哋喺圖書館後面搵緊一個小筆錢,佢哋發現咗一啲關鍵嘅證據,"警察搵到呢位犯人,同埋將佢關咗下.","警方舉辦咗一個社區活動,籌款.",1
519,Pat 嚟緊嘅數學測驗,佢一個禮拜好努力地讀書.,Pat 喺巴士上寫咗張想念卡俾我睇,Pat Pat 考試中得分優異,Pat 好開心,Pat 覺得好難過.,1
520,馬莎啱啱搬咗去同佢老公住,"佢從來未煮過飯,而今晚就係佢做嘢嘅時間.",佢想像住自己煮一餐好好,"可惜,佢燒咗雞,同埋煮咗大米.",馬莎開心嘅!,馬莎覺得好喪,2
521,索羅門唔鍾意佢嘅第一名,佢覺得佢太過古老化咗,"喺工作面試入面,面試官讚揚佢嘅名",སོ་ལོ་མོན་諗到佢受聘去做呢位老師嘅 係因為佢有個獨特嘅姓,索羅門問面試官係咪老式,掃羅認為佢的名聲唔係咁差,2
522,凱莉昨日買咗新手.,佢愛上咗呢部電影,"不過今日,佢去咗商場,然後個女仔又咗佢隻眼皮",佢到處都搵.,"儘管佢努力,凱莉搵唔到佢隻狗.",佢見到個紙喺佢架車座位下面 所以好開心,2
523,"我老婆係一個熱愛""星球大戰""嘅粉絲,佢好鍾意呢部電影",我需要一個聖誕節禮物畀佢.,我決定買星球大戰嘅門票俾佢.,佢好鍾意我送佢一個聖誕節禮物.,"佢用呢兩張門票帶我去睇""星球大戰""","佢一臉好,就將啲票丟到垃圾桶度.",1
524,"終於,Ben終於好累.",客人要嘅就係意大利麵.,"班太,甚至連個碗都洗唔到,但啲食物都仲爛.","一個星期之後,食客又起咗個訴訟","客人得到特別服務,佢哋就變得好開心.","客人好,",2
525,"琴日,史泰西喺車上上班","可惜嘅係,一架大型 SUV 撞上咗佢","幸運嘅係,佢無事",但係佢架車被摧毀,Stacey 坐返喺佢架車上去返工,史泰西話俾警察知發生咗咩事.,2
526,卡倫同安係好朋友 從小就相識,宜家高中畢業生開始諗 大學畢業嘅日子,佢哋都申請去康奈爾大學同住,"卡倫被接納咗,但戴安卻冇, 兩個人都好難.",戴安決定佢憎咗凱倫 比以往任何時候都多.,"雖然好難,但佢哋仍然繼續走 佢哋已經分咗條路",2
527,"可惜,我哋隻貓喺兩個星期之前就去世咗.","佢係個細貓,我哋唔知點解佢死咗",我哋喺朝早醒返就發現佢喺地板上,我老公將佢埋喺後院,我哋好想念佢.,"之後,我哋俾佢一杯牛奶.",1
528,萊利鐘意去展覽會.,寵物動物園係佢最鍾意嘅部份,佢係放牛之前先咗隻山羊.,"羊仲想向佢食多啲嘢,但佢唔理.",最後嗰隻山羊咗 Reilly,萊利畀咗山羊多啲食物.,1
529,我婆婆 Sally 上個月同個家庭聯絡,莎莉同屋企人唔再聯繫.,"佢離開我,要嫁,之後就唔再聯絡我.",佢丈夫宜家喺醫院.,"最後,莎莉成為咗我最好嘅朋友.",莎莉想通知家人丈夫嘅病情.,2
530,劳拉決定飛去紐約,佢特別係為咗去整髮而飛.,佢想由一位名人剪髮師剪頭髮.,"當劳拉完成佢嗰陣,佢好鍾意佢個設計","劳拉整個禮拜都戴住帽子,好掩飾佢頭髮.","因為佢喺佢旅途中得到嘅讚, 拉ура覺得嚟個旅程係非常值得嘅",2
531,Neil 啱啱抵達保加利亞,列車將佢送到索菲亞市中心,佢對繁忙嘅首都感到驚訝.,度係好靚同好繁忙嘅!,Neil覺得鄉村環境好美好,Neil好憎佢嗰次嘅旅行.,1
532,有個男人喺州立公園嘅路上跑.,"佢嚟到一個口,喺路上","門好低,所以我可以跳出.",個男人喺跑步過程中跳到最高度.,個男人跳過門.,個男人走咗入門.,1
533,"我成日排隊睇電影,我都知道我會鍾意部電影.",我好興奮睇呢個電影.,"當我入去戲院嘅時候,我都好興奮 差點郁唔到",我睇咗成個電影.,我覺得部電影好好!,我喺第一個45分鐘之後就走咗.,1
534,我一直都想要一身好靚嘅.,"我今年生日,我決定為自己準備禮物.",我讀咗啲評論之後去咗嗰間商店.,我買咗我覺得最好嘅一對,我為我所做嘅嘢覺得羞愧.,我好鍾意我新嘅.,2
535,格雷森從小就收集郵票,而家格雷森需要錢來支付房租,佢諗緊佢嘅郵票收藏.,"可惜嘅係,佢將啲錢帶到頭賣.",佢收到嘅數目遠唔夠佢估算嘅值,Grayson 用賣郵票嘅錢買一把吉他.,1
536,蘭斯同亞當係好朋友,"當Lance加入軍隊時,Adam也加入了",佢哋係同一支隊伍 同時一起出征,蘭斯為亞當而受傷,Adam 從來都無辦法償還 Lance.,蘭斯從此之後從來冇同亞當講過嘢,1
537,我行入牙醫間.,"簽咗名之後,個牙醫問我好好",佢教我邊度坐.,"之後,佢開始為我做牙科手術","我喺牙醫間寫咗個請願書,然後離開","我好緊張,但佢肯定一切都好好.",2
538,Tim 一直都想打鼓.,佢父母為佢買咗一組聖誕節禮物.,佢成日都喺度播呢地曲,"聲音太大,令佢嘅父母好喪","好快,蒂姆嘅父母就開始憎惡喇嘅聲音",佢哋喺車庫整咗個地方畀佢練習,2
539,我好鍾意自助餐,我屋企附近曾經有一間超級好餐廳,入面有好多世界各地嘅食物,"唯一唧問題喺, 哩個系一個好貴唧產品.","所以,我會不停咁享受,而且非常好吃!","我每次想錢時,都會去嗰度食嘢!",1
540,Kenny 喺公園度玩.,"佢喺林嘅健身房度,嘗試做一啲動作","佢爬得太高,跌咗下來.",佢手臂喺三個地方折斷咗.,之後佢再去打波,Kenny 需要被送去醫院.,2
541,"Mag 有一個冇小朋友,冇丈夫嘅夜晚.",佢用咗泡泡浴.,然後佢叫我去佢返屋企,Mag 一晚放鬆睇電影.,梅係非常放鬆,"今晚係梅日頭,佢經歷好艱難嘅夜晚",1
542,莉莉為感恩節煮咗蔓越汁.,佢第一次見到男朋友嘅父母.,"啲嘢食仲好,但最後佢食咗一口",佢發現自己唔記得放糖喺杯入面.,佢嘅岳父同婆婆覺得 沙龍過甜,果好酸.,2
543,"我兩個仔女去年十二月離開大學,",我哋決定一齊度一個好有趣嘅冬季假期.,"我哋一齊餅,一齊房 仲一齊出去街頭買嘢",我哋仲咗一啲聖誕節禮物.,我唔好過一個好好嘅假期.,我喺返學途中同細路仔好開心.,2
544,"有一日,Michael睇到一隻住一個垃圾桶.",佢覺得呢種對仔嚟講 係好可愛嘅,當我哋將垃圾填埋嘅時候 隻松鼠已經唔存在喇!,幾個星期之後 迈克爾喺垃圾桶度見到另一隻松鼠,迈克爾希望新隻松鼠比以前好啲,迈克爾決定請垃圾裝卸公司去收拾佢啲垃圾,1
545,Rob 鍾意汁.,所以佢朋友湯姆 買咗個好大嘅盒珍珠,阿Tom好興奮要送禮物俾Rob.,"羅布開咗封禮物,望住佢隻眼,笑咗",Rob 好開心.,Rob 覺得好失望,1
546,Jennifer從個開始跳入去.,佢覺得佢一直阻礙緊其他隊伍,佢比其他游泳者更加努力地追住佢哋.,"佢甚至連續兩次攞獎,甚至喺比賽中奪到第二名",Jennifer為自己咁出色嘅游泳而自豪.,Jennifer意識到游泳唔係佢最鍾意嘅興趣,1
547,Ace同朋友玩波克.,一開始佢就係好開心,然後佢注意到一件奇怪嘅事.,佢嘅一個朋友偷偷地作弊!,Ace 叫佢朋友出嚟佢.,Ace 非常為佢朋友開心,1
548,Paul想買佢老婆個禮物.,"可惜嘅係,佢決定唔去攞.",佢用咗好多日去諗,最後佢老婆嘅生日出咗世,佢決定一日都係去打高爾夫球.,所以佢俾咗佢現金,2
549,我哥哥有個罰單.,佢從來無去過法庭,最後佢又被人拉到一邊,佢哋因為冇出現而逮捕佢.,佢入咗監,法官判佢犯咗謀殺罪.,1
