,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
287,Amy pa t satisfè ak papye li a.,"Olye pou l te bay li, li te manke klas.",Li te ale nan yon kafe pou li te ekri.,Li te fè yon papye li te fyè de li.,Amy te kòmanse ale lekòl nan kafe a.,Amy te pran yon A nan papye a men li te nan pwoblèm pou li te rate klas.,2
288,Steve te yon bòs chapant ki te konn travay.,Li te gen yon plan pou li te sipriz madanm li ak yon nouvo moso.,"Li te vle yon nouvo biwo, se konsa se sa li te deside fè.","Li te koupe tout bwa a, li te mete biwo a ansanm, e li te fè tach sou li.",Madanm Steve te kontan kado sa a anpil.,Madanm Steve a te mande divòs menm jou a.,1
289,Mwen pa kwè nan chans.,"Men, papa mennaj mwen an te kraze yon glas yè.",Li pa t menm gen senk segond apre sa li te frape men l nan pòt machin nan.,"Lè sa a, sou wout li nan lopital la li frape yon ren.",Mwen pa konsidere gòlf kòm yon espò ankò.,"Kòm si chans li pa t 'kapab vin pi mal, lopital la te fèmen.",2
290,Jon te santi l se yon move papa.,"Li te travay byen ta, li te souvan rate timoun li yo lè li te tounen lakay li.","Nan wikenn yo, li te fatige e li te gen yon move tan.","Yon jou samdi, pitit gason l la te chita sou kanape a e li te apiye sou bra Jon.",John te ale nan sinema pou kont li.,Jon te renmen pase tan ak timoun yo.,2
291,Ben te mache nan lari a epi li te jwenn yon bout kòd.,Li te pran l e li te rale l.,Plis fil vini men se pa nan fen.,Ben te swiv kòd la pou wè ki kote li te ale.,Ben te fasine ak kòd la.,Ben te ale kouri.,1
292,Juan te vle vin yon luchador.,Li te grandi ap gade yo nan televizyon.,Li te pratike chak jou nan sousòl la.,Evantyèlman li te ajoute nan ti montre.,Juan te deside ke yo te yon luchador te yon aspirasyon sòt.,Juan te vin gen anpil siksè.,2
293,"Dimanch, Tori te vin konnen li te ansent!",Li te rele mari l imedyatman pou l te ka fè l konnen bon nouvèl la.,Mari Tori te menm jan eksite.,Yo te diskite non tibebe a pandan prèske mwatye yon èdtan.,Yo te finalman deside sou yon non gason ak yon non fi.,Tori te oblije ale nan terapi paske li te tèlman fache.,1
294,Sara travay bò kote yon boulanjri.,Li sou yon rejim konsa li pa janm ka ale la.,Yon jou li remake boulanjri a te fèmen.,Semèn pwochèn yon magazen ji òganik ki an sante louvri.,"Lè sa a, Sara te kapab pase pou l achte manje.",Manje a pa t bon pou Sara.,1
295,Rufus fèk enskri nan yon nouvo lekòl e li pa gen zanmi la.,Nan premye li santi l pè e li enkyete li pa pral rankontre nenpòt moun.,"Sepandan, yon bon nèg ki rele Ralph prezante tèt li bay Rufus yon jou.",Yo reyalize ke yo nan menm klas Chimik la.,Yo deside yo dwe patnè laboratwa nan klas yo ansanm.,Rufus kontan gen yon zanmi nan klas jewometri.,1
296,Tom te vle yon seri Chimi pou Nwèl.,Manman l te di li te twò danjere pou yon ti gason.,"Tom te mande pou yon ti chen olye, e manman l te chanje lide li toudenkou.","Tom pa t konprann poukisa, men li pa t pran swen.",Li te kontan pou jwenn Chimi mete.,Li te wont lè li te resevwa seri Chimi a.,1
297,"Chak maten byen bonè, kolibri yo vin vizite porche m.",Jodi a jan mwen te gade yo yo te sanble ajite.,Gen yon zwazo an patikilye ki te aji trè teritoryal.,"Toudenkou, yon gwo zwazo nwa te vini san li pa konnen.",Li te manje kolibri teritoryal la fasil.,Mwen te tire rat la e mwen te jete kò a nan fatra a.,1
298,Mwen te parèt nan yon pyès teyat lekòl.,Kostim li te mande yon jip.,Mwen pa t ka jwenn ankadreman nenpòt kote!,Manman l te deside fè kòb yo lakay li.,Lo te konprann pwoblèm matematik la.,Lo te gen pi bon kostim nan pyès teyat la.,2
299,Se te premye jou m te travay.,Manadjè mwen te mete yon T-shirt Beatles.,Nou toule de te pale de lanmou nou genyen pou Beatles yo.,Nou te vin bon zanmi.,"Apre sa, nou te deside fòme yon ti gwoup mizik.","Pita, manadjè m te di m li pa renmen Beatles yo.",1
300,Tyler te ale nan yon match bezbòl.,Li te wè ekip li pi renmen an!,Ekip li a te jwe byen.,Ekip li genyen!,Tyler te vin deprime.,Tyler te kontan anpil!,2
301,Dant Flora te kòmanse fè l mal.,"Li te rayi dantis la, se konsa li te eseye inyore li.",Doulè a te vin pi mal e pi mal.,"Finalman, Flora te oblije pran randevou ak dantis la.",Li te eksite paske li te renmen ale nan dantis la.,Dantis la te kapab fè dan li santi l pi byen.,2
302,Derek renmen li.,Li li tout liv ki te lakay li.,Li te bezwen plis lekti men li pa t gen lajan.,Derek te resevwa yon kat bibliyotèk!,Derek pa t janm li ankò.,"Kounye a, Derek li tout tan.",2
303,Mwen te ale nan yon ba ak kèk zanmi m yo.,"Mwen te kraze, men mwen te panse mwen te kapab kenbe yo konpayi.",Li parèt ke yo te tout kraze kòm byen.,"Nou pa t achte anyen, e nou te konn pale pandan plizyè èdtan.",Bar la te mande m ak zanmi m yo pou n kite apre yon ti tan.,"Apre sa, nou tout te deside al nan yon restoran.",1
304,Mwen te nan lave-la dimanch pase a.,Te gen yon ti fi bèl fè lave li la tou.,Mwen te ale moute e mwen te kòmanse fè ti pale.,Li te souri men li pa t sanble enterese.,"Mwen te kite l poukont li, men mwen te kontinye ap voye yon ti kout je sou li.",Mwen te achte yon rad pou li apremidi a.,1
305,Pat te reveye ak dezi pou l te fè ti jwèt nan travay.,"Se konsa, li te rele nan maten an lè l sèvi avèk yon fo vwa malad.","Li pa menm gen yon èdtan depi li te rele, li resevwa yon mesaj.",Li di l travay anile paske li ap nèje.,Pat te monte nan machin li e li te ale nan travay.,Pat te santi l se yon moun sòt lè l te fè tankou li te malad.,2
306,Greg te monte bisiklèt li pou al nan magazen an.,Yon bra te parèt nan yon ti chemen lè Greg te pase.,Greg te tonbe sou bisiklèt la lè yo te pouse l atè.,Li te gade nan twotwa a jan yon nonm te monte bisiklèt li ale.,Greg te fè yon rapò lapolis e yo te fini ak arete vòlè a.,Greg te jije konpetisyon kwit manje chili a.,1
307,Johnson pa janm renmen rete deyò anpil.,"Men, mennaj li a te di l li pa t ap janm ka ale nan kan.",Johnson deside pwouve li mal.,Li pran yon tant epi li ale nan kan pou yon wikenn ki long.,"Li te gen yon wikenn mizèrik, men li te di mennaj li li te gwo.",Johnson te yon moun ki te renmen deyò e li te konn fè randone souvan.,1
308,Jim pèdi bous li ki te gen tout lajan li.,Li pa t ap gen lajan pou manje pou fanmi l jouk mwa pwochèn.,"Pandan se tan, Pete te jwenn yon bous ki te kouche nan pakin bank la.",Li te gen plizyè santèn dola ladan l e Pete te vrèman vle yon nouvo televizyon.,Pete te kenbe bous la e li te bay lajan an pou charite.,"Se konsa, Pete te kenbe bous la e li te achte yon nouvo televizyon ak lajan an.",2
309,Sally te gen yon sè ki te pi gran ki te bon nan tout bagay.,"Yon jou, li te di sè l Mary li te santi l pa gen konfyans.",Mary te ri li e li te di l li gen anpil fòs tou.,Sally te gade tèt li yon lòt jan.,Sally te panse sè l te mechan.,Sally te santi l pi byen.,2
310,Mwen te oblije pran pitit gason m nan sal ijans ete sa a.,Li t ap jwe foutbòl ak kèk zanmi e li te resevwa yon kout bal nan tèt li.,Li te fann sourit li e nou te pè li te fracture figi l.,"Erezman, pa t gen okenn frakti.",Pitit gason m te mouri e nou antere l nan simityè a.,Li gen yon mak nan koud yo.,2
311,Ti Lorelei gen 8 mwa e li ap fè dan.,Manman l te eseye tout bagay pou l kalme l.,"Li te eseye bag frèt pou denti, medikaman, ak yon ti te ki kalme.",Nan yon dènye efò li ba l yon biskit teething.,Lorelei te vin kalm apre li te fin pran biskwit la.,Lorelei te chwazi pou l achte flè.,1
312,Mwen te nan pak la jou pase a.,Mwen te mache tou pre lak la e mwen te wè kèk pato.,Mwen deside voye yo kèk pen.,Yo te kouri dèyè m nan yon fason fache.,Pato yo te renmen m anpil.,Mwen kouri de pat yo.,2
313,Graham te vle pran yon baton selfie.,Li pa t gen anpil zanmi men li te renmen pran foto.,"Finalman, li te pran desizyon pou l achte yon sèl.",Li te itilize li yon kèk fwa epi li bliye sou li.,Li te itilize baton selfi li chak jou apre sa.,"Evantyèlman, li te jete l.",2
314,Lewis te konnen twou wòch la tankou zòrèy li.,Senk moun ki te fè premye fwa ap mache nan twou dèyè l.,"Toudenkou, kèk baton te vole desann soti nan fènwa a pi wo a.",Tout moun eksepte Lewis kouri tounen nan direksyon antre twou wòch la.,Lewis te kòmanse danse.,Lewis te ri epi li te di yo pa bezwen pè bat yo.,2
315,Sean ak Sara te pral achte yon gita.,Sean te pran Sara e yo te kondwi nan magazen an.,"Anndan, yo te jwe ak plizyè gita diferan.",Sara te chwazi pi renmen l e yo te pote l nan kontwa a.,Sara te fè acha a avèk antouzyasm.,Sara te deside achte yon Viola olye.,1
316,Chris pa t ap tann pou l ale lekòl vandredi.,Li te gen yon gwo eprèv ki t ap vini e li pa t pare pou l.,Lè li te al dòmi nan Jedi li te enkyete.,"Lè li te reveye vandredi maten, li te wè prèske 30 pous nèj te tonbe!",Bill te kòmanse pare pou l ale lekòl.,Bill te santi l soulaje.,2
317,Martha te yon kok terib ak zanmi l 'te konnen li.,Li te entwodui l nan montre kwit manje ak gade yo avèk li.,Li ta pratike bagay li te aprann nan montre yo.,Kòm jou yo te pase pa kwit manje li te kòmanse tou dousman vin pi bon.,"Apre yon ti tan, Marta te vin yon pwofesyonèl nan travay koud.","Apre yon ti tan, tout sa Martha te kwit te bon gou.",2
318,Te gen yon chat ki te renmen chat mwen an.,Li te vin wè l chak jou.,"Mwen te finalman pran l 'nan epi kite l' andedan, epi yo te rele l' Tokyo.","Li te vin malad anpil, soti nan okenn kote.",Tou de chat yo te trè an sante.,Mwen te pran l nan veterinè a pou trete l e li te vin pi bon.,2
319,Yon biwo nan sant vil la te gen yon tapi wouj.,Anplwaye biwo a te plenyen li te toujou sal.,"Men, pa gen okenn nan aspiratè yo ki te kapab netwaye li byen.",Se konsa yo te anboche yon netwayaj tapi pwofesyonèl.,Li te fini pi sal pase sa li te ye anvan.,Tapèt la te sanble li te prèske nouvo apre yo te fin netwaye l.,2
320,Lexi te vle gen sante.,"Men, li te vle cho kakawo.",Se sa k fè li deside pa ajoute sik.,Cho kakawo a te gen yon gou ki anmèdan.,Se pa toujou plezi pou w an sante.,Li te renmen donut li te manje a.,1
321,Anna te vle zèl poul.,Li te kondwi machin li tout wout la Buffalo.,Se la li te jwenn yon otantik restoran.,Li te bay tèt li lòd pou yon douzèn zèl cho.,Anna te manje tout zèl yo pandan li t ap kondwi lakay li.,Anna te kontan ak manje lazann li.,1
322,Frè m 'te kenbe goumen m' pou aleka a semèn pase a.,Finalman nou te deside pou divize l sèvi avèk li.,Nou chak ta jwenn pou gen li yon jou.,Frè m nan te vin gen yon batay pou konnen kiyès ki ta dwe genyen li premye jou a.,Mwen pa janm gade televizyon ak frè m.,Mwen te dakò pou m kite frè m'sèvi ak kontwòl la premye.,2
323,Ivy te vole nan yon ti avyon pou vizite.,"Toudenkou, pilòt la fè yon anons.",Avyon an te gen yon pwoblèm ak timon li e li te pral tonbe!,Ivy byen vit te pran pozisyon pou l te ka fè aksidan.,"Lè avyon an toudenkou te korije, Ivy te santi yon vag soulajman.",Ivy te kontan paske li te chwazi pou l te pran avyon.,1
324,Joey te yon elèv dezyèm klas ki renmen koloran nan liv koloran.,"Li te fin itilize pifò kreyon li yo, se konsa li te gen sèlman mawon ak nwa.",Paran li te panse ke Joey te yon atis paske nan koulè etranj li yo.,Yo te pandye travay li sou frijidè a pou tout moun admire.,Joey te santi l fyè de tèt li.,Joey te swete paran li yo te apresye l.,1
325,"John te gen yon gwo prezantasyon kliyan demen, men li te santi li pa prepare.",Se pa ke li te nève prezante.,Jan te toujou santi l alèz devan foul moun.,"Sepandan, sa a te manke polisaj e li te bezwen raffinement.",Jan te deside pote bagèl nan travay.,"Jan te fè yon nouvo fason pou l prezante prezantasyon an, e li te gen yon gwo siksè.",2
326,Fred te deside jwe lotri.,Li te renmen jwe men li pa t janm genyen.,"Yè li te achte de tikè,",Lè li te ale lakay li te jwenn gwo nouvèl.,Fred pa t genyen lotri a.,Fred te genyen lotri a.,2
327,Gina te konn sèvi ak twalèt nan yon estasyon gaz.,"Li te al lave men l, men pa t gen savon.",Li te gade nan kabinè anba lavabo a pou l te ka jwenn kèk.,Pa t gen savon la tou.,Gina te vòlè savon ki te nan twalèt la.,"Se konsa, li te oblije rete pou lave men l.",2
328,"Lè li te lè pou manje, manman te sonnen klòch la.",Papa ak Bill te rekonèt son sa a lè yo te tande l.,"Yo te kite travay yo nan jaden an, ak anpil atansyon, epi lave men yo.",Manman m te kontan lè yo te rive lakay nou.,"Apre sa, li te rele yo pou yo retounen nan travay yo.","Fanmi an te chita, e yo te manje ansanm.",2
329,Papa Emmy te pran l pou l chwazi yon chat.,Te gen de ansanm nan yon kaj.,Li pa t 'kapab separe yo!,Li te fè l tris pou l te oblije chwazi.,"Lè sa a, papa Emmy a te di li te ka kenbe tou de chaton.",Emmy te pati ak kòlè paske li te vle yon chen.,1
330,Jill te ale nan kolèj.,Jill te etidye anpil.,Jill te pase tout tès li yo.,Jill te resevwa diplòm li.,Jill te jwenn yon bon travay.,Jill te konn manje fèy lima souvan.,1
331,Jerry te toujou vle aprann jwe gita.,Li te enkyete l li te twò gran pou l aprann yon bagay nouvo.,"Sepandan, li te deside enskri pou l pran yon leson gita chak semèn.",Finalman li te vin yon jwè gita ki byen.,Jerry deside jwe gita li pou zanmi l yo.,Jerry te jete gita li nan fatra a.,1
332,Kyle te kolekte anpil bagay.,Li te gen yon gwo koleksyon figir aksyon.,"Chak jou, li te konn al chèche nouvo figi pou koleksyon l.",Li te rive ajoute yon nouvo figi yon fwa chak mwa oswa konsa.,Kyle te vrèman nan ewo Marvel.,Kyle te panse Superman te yon konstriksyon ridikil.,1
333,Francine te remake tout zanmi l yo te konn mete soulye ak gwo talon.,"Malgre ke li te renmen jan talon pye gade, li te rayi jan yo te santi yo.",Yon jou li deside mete yon pè pyès plat pou rankontre zanmi li yo.,Tout zanmi l yo te fè l konpliman pou jan yo te bèl.,Francine te kontan anpil dèske li te mete soulye ki te fè l santi l byen!,Francine te teste fòmil la pou jenòm ki manke a.,1
334,Lè m te jèn mwen te renmen kache ak souke.,Mwen te konn jwe l menm lè lòt moun pa t konn sa.,Mwen te konn kache e m te konn sote sou moun.,Mwen te fè sa tout tan nan lekòl elemantè.,"Lè m te vin pi gran, mwen te oblije sispann sote sou moun.",Moun yo te trè kontan lè mwen te jwe jwèt sa a san yo.,1
335,Rachel t ap gade lapòs li resevwa chak jou.,Li te jwenn yon lèt ki te ekri nan yon lang etranje.,Rachèl te montre zanmi l yo lèt la.,Pa gen moun ki te ka li oswa konprann lèt la.,Rachel pa t vle konnen sa lèt la te di.,Rachel te pran liv la pou l bay yon pwofesè lang pou l tradui l.,2
336,Deb te revoke nan travay li akòz rediksyon.,Li te trè tris e li te ale lakay li pou l te vin plenyen.,"Mari l te di l tout bagay t ap bon, men Deb pa t sèten.","Nan jou kap vini an, mari Deb la te fè yon randevou pou li al travay.",Deb te ale travay nan menm travay li te fè depi plizyè ane.,Li te jwenn travay la.,2
337,Bethany te gen yon ti kè kontan pou cheve bra l yo.,Li te eseye kale li.,Li te tounen nan kèk semèn.,Li te fè yon tretman retire cheve lazè.,Li te swete l ta ka grandi ankò.,Li te santi l pi byen.,2
338,Paran Gina yo te kondwi nan Illinois.,"Gina te chita nan chèz dèyè a, frè ak sè l yo te apwoche l.","Sa ki te vin pi mal la, se te lè ki te gen plis trafik.",Trafik la te ap mache tou dousman.,"Gina te soti, epi li te mache tounen lakay li.",Gina te fèmen je l e li te fè tout sa li te kapab pou l te dòmi.,2
339,"Yon jou ete, mwen menm ak sè m te fè yon ti kote pou nou vann limonad.",Se te premye mwa nou te viv nan yon nouvo kay e nou pa t konnen pèsonn.,"Pa gen anpil moun ki te pase, e menm mwens moun te sispann.",Pastè a fin vye granmoun te mache sou soti nan pòt pwochen.,Li te achte limonad e li te fè nou santi nou akeyi nan katye a.,Li vide limonad nou an sou tè a.,1
340,Bob te deplase soti nan yon ti vil nan yon gwo vil.,Li te enkyete li ta toujou pèdi.,Premye jou li te pèdi ap eseye jwenn lakay li nan travay.,"Lè sa a, Bob te achte yon sistèm navigasyon pou l te ka aprann wout la.",Bob te konn kote l ye e li pa t janm itilize sistèm navigasyon an.,Sistèm navigasyon an te ede Bob anpil.,2
341,Kelly te li sou bèt ibrid sou entènèt.,Epi li te wè foto ligè.,Li te enpresyone pa gwosè yo ak fòs yo.,"Men, li te mande si yo te kapab viv nan bwa a.",Kelly te sèlman te wè yo nan zou a.,Kelly te sonje lè grann li te montre l flè yo.,1
342,Jorie te ale ak fanmi li pou vizite kay Anne Frank nan Amstèdam.,Li te li liv la davans.,Li te panse kay la te byen ti.,Manman l te kriye pandan l t ap gade nan mize a.,Jorie admèt li te yon vwayaj trè emosyonèl.,Yo te deside al vizite klib la komedyen anwo etaj.,1
343,Clara te ale lakay li yon jou.,"Men, li te vin rann li kont li te fèmen pòt la deyò!",Kle li te rete sou tab kwizin nan maten an.,Li te oblije rele manman l pou l ede l.,Clara te renmen rete deyò.,Manman Clara te ede l imedyatman.,2
344,Lòt jou a mwen te netwaye yon ti jan alantou apatman an.,Mwen te deside debarase m de tout dezòd la ak papye sou tab la.,"Anba tout sa yo, te gen yon lèt ki te pi ansyen ki te soti nan mennaj mwen.",Li te di li te vle kraze ak mwen.,Mwen te fache e mwen te konfonn pa lèt la.,Mwen te trè kontan sou lèt la.,1
345,Ben te marye ak mennaj li nan lekòl segondè.,Yo te marye pou anpil ane.,"Yon jou, Ben te vin rann li kont maryaj li pa t bay li kè kontan.",Li te deside gen yon afè.,Madanm li te fyè de li.,Madanm li te vin konnen e yo te divòse.,2
346,Yon nonm parye yon lòt ke li te kapab surpasser yon pato.,Yo te jwenn yon pato epi yo te gade l.,"Malgre ke pato a pa t konnen sa k ap pase, li pa t bat je l.","Sepandan, li te mouye je l ak manbràn nictitating li.","Anfen, mesye a te fè yon ti kout je.",Mesye a te vle pèdi parye l la.,1
347,Shay te ale nan pak marin lan.,Li te wè yon siy ki te fè piblisite pou delfin ki te konn naje.,Shay te prese bay 40 dola li yo e li te mete rad sou li.,"Apre sa, li te sote nan pisin lan pou l te naje ak delfin yo.",Shay te pase yon bon moman.,Shay pa t renmen delfin.,1
348,Lia te ale nan Angletè.,Li te fè yon toune nan bis la.,Toune a te sispann nan Stonehenge.,Lia te soti nan otobis la pou l al gade.,Lia te rayi ale nan Angletè.,Lia te pran anpil foto Stonehenge.,2
349,Mwen t ap bwè yon vè ji.,Bwason mwen koule sou kontwa a.,Mwen te chèche yon bagay pou netwaye koule a.,Mwen te jwenn yon pake sèvyèt papye.,Mwen netwaye dezòd la.,Mwen kite dezòd la e mwen fè yon sandwich.,1
350,Arthur ak zanmi l yo te pase tan.,Yo t ap bwè byè epi yo t ap pale.,Toudenkou byè a te fini.,Arthur pa t vle pran dènye a.,Arthur te santi l byen lè l te pran dènye a.,Arthur te bay zanmi l yo yon lòt wonn.,2
351,Hester toujou renmen jan cheve l sanble dwat.,"Yon jou, yo envite l pou l ale nan yon ouvèti galri atizay.",Li deside pou l fè cheve l dwat pou evènman an.,Tout zanmi l yo fè l konpliman pou jan l bèl.,Hester fyè de aparans li.,Hester te kale tèt li.,1
352,Jill te vle achte yon machin nouvo.,Jill te mennen vye machin li nan magazen machin la.,Vandè a te fè yon echanj pou machin Jill te genyen an pou yon nouvo machin.,"Apre li fin peye vandè a tou, Jill te jwenn nouvo machin li.",Jill te eksite.,Jill te nan depresyon.,1
353,Jaden te trè bliye.,Li pa t remake ke li te deja Jou Valentine a.,"Li te santi l prese, li te ale deyò e li te achte kèk flè ak chokola.",Mennaj Jaden an te vin lakay li e li te jwenn bagay sa yo.,Mennaj Jaden an te bay yon kout kout grenn nan figi l.,Jaden te sove jounen an.,2
354,John te resevwa yon bisiklèt pou anivèsè nesans li.,Li pa t konn monte.,Li te pratike tout semèn.,Nan fen semèn nan li te wete wou antrenè li yo.,Li te kapab monte bisiklèt la san yo pa bezwen li.,"Li te reyalize ke monte bisiklèt pa pou li, e li te pran yon ti dòmi olye.",1
355,Quentin pa t janm monte yon bato nan lavi l.,"Yon jou ete, yon zanmi Quentin te envite l al nan kay li ki sou lak la.","Lè yo te la, Quentin ak zanmi l te ale navige.",Se te yon eksperyans eksitan.,Quentin te kontan li te ale.,Quentin te fè sèman li pa t ap janm ale nan navige ankò.,1
356,Yon nonm te bay lòd pancake nan yon dine nan sèvè a.,Li te pote l yon plat pancakes minit pita.,Mesye a te plenyen ke pancake yo te twò epè.,Sèvitè a te pote yo bay kwit la.,Kouch la te fè l lwanj.,Kouch la te deside fè pann yo ankò.,2
357,Timoun mwen yo te vle gen yon bèt kay.,Antanke fanmi nou te deside ke sa a te yon gwo lide.,Nou te ale nan abri bèt lokal nou an pou nou jwenn nouvo zanmi po nou an.,Lè nou rive nou te rankontre yon laboratwa nwa ke nou tout te renmen otomatikman.,Nou te deside labou nwa a pa ta dwe vini lakay avèk nou.,Nou adopte laboratwa nwa a e nou pran l lakay nou.,2
358,Flè jaden mwen yo ap mouri.,Yo ap fennen e yo ap sèk anba solèy la.,Zanmi m te vin ede m evalye sa ki mal ak plant mwen yo.,Li te dekouvri yo bezwen plis dlo.,"Apre mwen fin bay plant yo plis dlo, yo parèt pi bèl pase tout tan.",Mwen pa t' ba yo dlo ankò.,1
359,Jill t ap jwe jwèt videyo ak sè li.,Jill te fache paske li te pèdi tout match.,Jill pran contrôleur jwèt li e li te voye l sou televizyon an.,Ekran televizyon an te kase nan mitan an.,Jill ak sè l pa t ka jwe jwèt videyo ankò.,Jill vin pi bon nan jwèt videyo.,1
360,"Mwen te kòmanse gade ""Buffy the Vampire Slayer"" an plen.","Apre kèk èdtan, mwen te santi m tankou kouri.","Malerezman, li te fè nwa deyò.",Mwen te kanpe nan pòt la pou yon ti tan.,"Apre sa, mwen te tonbe dòmi jouk nan denmen maten.","Lè sa a, mwen imajine ke mwen te Buffy ak te ale kouri.",2
361,"Nan 12 ane fin vye granmoun, Drew deside yo dwe yon kriminèl.",Li te pran desizyon pou l kraze pòt yo ak vòlè kay yo.,Li te pratike voye pye nan pòt nan klozèt pou konstwi fòs li.,Manman l te vin lakay li e li te wè tout pòt nan klozèt yo kraze.,Drew toujou vle obeyi lwa a.,Manman l te fache anpil.,2
362,"Pandan yon bon bout tan, chak fwa mwen te fè ze ki kwit, yo te vin tounen move.",Mwen te fouye tout entènèt la pou yon solisyon pou pwoblèm mwen an.,Yon sit entènèt te sijere m fè ze m yo olye m kwit yo.,Mwen te fè jis jan li te mande.,Ze yo te bon anpil.,"Mwen te kite kokiy la sou, epi mwen te manje yo tout.",1
363,Yon ti gason te wè yon pyès lajan sou twotwa a.,Li te bese tèt li epi li te pran l.,"Pandan l t ap fè sa, yon boul krache te vole kote li te gen tèt li.","Lè li gade bò kote l, li wè lènmi li a ki gen yon pay nan men l.",Ti gason an te rekonesan.,Ti gason an te fache.,2
364,Hector remake ke se sèlman yon sèl zòrèy nan kas ekoutè li ki travay.,Li vle jwenn yon nouvo pè pou li ka koute mizik.,Finalman li jwenn yon bon koup kas ekoutè ke li kapab peye.,Li achte yo e imedyatman li kòmanse koute mizik.,Hector deside li pa renmen mizik.,Hector kontan paske li gen de zòrèy ki travay.,2
365,Tom te vle ale nan yon match New York Giants.,"Sepandan, tikè yo te twò chè.","Finalman, li te jwenn tikè ki nan pri li.",Li te fini chita nan kouch anwo a.,Li te renmen gade match la de tout fason.,Tom te panse se te pi bon match Hockey ki te janm jwe.,1
366,Trip te renmen melon.,Li te konn manje omwen youn pa jou.,Manman l te toujou di l li ta grandi yon pyebwa vale grenn.,Li toujou vale yo de tout fason.,Trip te jwi gou grenn yo.,Trip te sispann manje melon nèt.,1
367,"Angie, yon travayè MTurk, te wè tèt li kòm dilijans.","Yon jou, youn nan moun li te pi renmen yo te rejte travay li.",Angie te trè sezi e li te voye yo yon imèl.,Yo te reponn ke travay li pa t bon ase.,Angie te deside di moun ki te mande l lan pou l te refize plis nan travay li.,Angie te eseye diskite pwoblèm nan an detay.,2
368,Donovan te envite Trina pou l te ale danse avè l.,Trina te renmen Donovan se konsa li te di wi men li te reyèlman enkyete.,Apre lekòl li te kouri lakay li pou l mande papa l pou l ede l.,Lè papa l te rive lakay li li te eksplike sitiyasyon an ak papa souri.,Papa Trina te joure Trina.,Papa Trina te anseye l danse.,2
369,Andy te toujou vle yon bisiklèt timoun gwo.,Lè li te fè 6 zan li te mande yon bisiklèt pou anivèsè nesans li.,Li pa t konn monte bisiklèt.,Nan anivèsè nesans Andy a manman l te ba l yon bisiklèt.,Andy te kriye pandan plizyè èdtan.,Papa l te anseye l kijan pou l monte li.,2
370,Suzy te ale nan magazen krèm glase a.,Li te bay lòd yon milkshake vaniy.,"Lè li te eseye peye nonm lan pou melksek li, li te souri sou li.",Li te di l li te genyen yon konkou espesyal.,Li te di l li dwe l swasant dola.,Li te ba l milkshake a gratis.,2
371,Ned ak zanmi l yo te ale nan foire a.,Li te itilize dènye lajan l pou l achte yon sirèt twal koton.,"Pandan li t ap mache ale, li te wè yon ti gason ki t ap kriye.",Li te lage yon ti gout nan yon ti dlo.,Se konsa Ned ba l pwòp bonbon koton li.,Li te achte plis koton sirèt pou ti gason an.,1
372,Sebastian remake li te solèy ak cho deyò.,Li te gen travay pou l fè.,Li pa t santi l fè travay li.,Sebastian te deside ke li te pi bon pou yo te deyò.,Sebastian te santi l tankou rete andedan jou sa a.,Sebastian te mache deyò epi li te ale pou yon ti mache.,2
373,Rashid te yon chofè ekselan.,Yon jou frè Rashid te anreta nan travay.,Rashid te ofri pou l te mennen frè l.,Yo te rive la avèk tan pou yo te fè.,"Frè l 'te rele l', epi li te frape pòt la.",Frè l te rekonesan.,2
374,Ali te ale nan yon restoran ki gen manje rapid e li te peye avèk kat kredi li.,Kesiyè a te pran anpil tan pou l te retounen kat li.,"Kèk jou apre, Ali te jwenn tranzaksyon dwòl sou kat li.","Li te rele bank li, ki te ranvèse chaj yo.",Li te mande si kesye a te vòlè enfòmasyon li.,Li te di kasyè manje vit la mèsi.,1
375,Mwen te kap chèche yon bèl penti pou chanm k ap viv mwen an.,Se poutèt sa yè mwen te soti kap chèche.,Mwen finalman te jwenn yon bèl yon sèl mwen te renmen.,Penti a te yon kaskad dlo.,Mwen deside pa achte penti a paske mwen pa t renmen l.,Mwen te achte l e mwen te pote l lakay mwen.,2
376,Mwen te vle pou jwenn yon pwomosyon.,Mwen te deside eseye pou m te jwenn yon pwomosyon.,"Pandan tout ane a, mwen te travay di anpil.",Mèt mwen te remake sa e yon jou li te rele m nan biwo l.,Mèt mwen te revoke m sou plas.,Mwen te resevwa pwomosyon m te vle a.,2
377,Maggie ak paran li yo te deplase nan yon nouvo vil.,Maggie te anmède paske li pa t konnen pèsonn.,"Le pli vit ke li te deplase nan, li te ale alantou prezante tèt li.",Li te fini fè kèk zanmi.,Maggie te tris e li te santi l poukont li.,Maggie te renmen nouvo vil la.,2
378,Dan t ap mache lakay li soti lekòl e li te wè ekspozisyon nan fenèt la.,Te gen yon tren ki te kanpe nan fenèt magazen an.,Dan te swete anpil pou li te ka posede tren sa a.,Lè Dan te rive lakay li manman l te di l li te gen yon sipriz.,Li te bay Dan tren an.,Manman Dan te di l pou l pare pou lekòl.,1
379,Gina te vle vòlè kle kay manman l.,Li te tann jiskaske manman l t ap dòmi.,Li te pran bous manman l nan twalèt la.,Li te retire kle a nan chèn lan tou dousman.,"Apre sa, Gina te mete bous la kote li te jwenn li a.","Lè sa a, Gina te di manman l kote kle a te ye.",1
